"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.disengagementNum","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716592,"2023-09-13",3,"2023-09-14T01:52:14.672Z","2023-09-14T01:52:19.133Z",TRUE,"pitch","23afa115-b274-4d57-88f8-a01b776948e6",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2655,1.4303,NA,83.91,139.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Carlos Santana singles on a ground ball to pitcher Andrew Nardi. William Contreras to 2nd.",0,2,0,59,"bottom",8,"2023-09-14T01:51:14.741Z","2023-09-14T01:53:17.682Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,467793,"Carlos Santana","/api/v1/people/467793","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.9,12,0.9,0.3963,6.9144,29.9003,-15.1494,3.8195,8.7909,0.868,3.6794,-6.0086,-138.0732,-2.795,2.5732,50,5.7203,7.3952,21.6,3.6,24,2306,152,NA,NA,NA,NA,NA,NA,FALSE,-14.8,15.6,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",2,"2023-09-14T01:51:53.206Z","2023-09-14T01:51:58.336Z",TRUE,"pitch","8af04203-d932-4b55-a708-18d60763fda9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.32,1.52,NA,106.12,179.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Carlos Santana singles on a ground ball to pitcher Andrew Nardi. William Contreras to 2nd.",0,2,0,59,"bottom",8,"2023-09-14T01:51:14.741Z","2023-09-14T01:53:17.682Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,467793,"Carlos Santana","/api/v1/people/467793","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.2,75.6,6,0.9,0.4582,6.909,23.6743,-30.1638,-5.3518,1.3905,0.2853,2.181,-3.8902,-119.6601,-1.9686,2.629,50.0036,5.7239,-7.7393,15.6,8.4,24,2402,289,NA,NA,NA,NA,NA,NA,FALSE,-38.3,2.3,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",1,"2023-09-14T01:51:32.894Z","2023-09-14T01:51:37.265Z",TRUE,"pitch","44926d43-1ee6-4b4b-8ec6-406f23f7d8e6",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.32,1.52,NA,135.59,164.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Carlos Santana singles on a ground ball to pitcher Andrew Nardi. William Contreras to 2nd.",0,2,0,59,"bottom",8,"2023-09-14T01:51:14.741Z","2023-09-14T01:53:17.682Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,467793,"Carlos Santana","/api/v1/people/467793","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.1,75.1,1,0.9,0.4597,6.9078,24.9612,-31.0607,-8.0951,0.7732,-0.4877,2.769,-4.6457,-119.5473,-0.2063,2.538,50.0013,5.6656,-11.6099,21.6,9.6,24,2493,295,NA,NA,NA,NA,NA,NA,FALSE,-39.1,1.7,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",0,"2023-09-14T01:51:20.037Z","2023-09-14T01:51:23.879Z",TRUE,"pitch","7349caf1-97f5-4e8e-8840-81122326af08",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2058,1.468,NA,139.6,190.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Carlos Santana singles on a ground ball to pitcher Andrew Nardi. William Contreras to 2nd.",0,2,0,59,"bottom",8,"2023-09-14T01:51:14.741Z","2023-09-14T01:53:17.682Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,467793,"Carlos Santana","/api/v1/people/467793","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","RISP",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.9,75.3,7,0.9,0.4609,6.9869,24.2205,-31.3275,-9.3378,0.5955,-0.5928,1.7964,-4.7631,-119.1286,-2.3687,2.6498,50.0041,5.6528,-13.3386,24,9.6,24,2488,296,NA,NA,NA,NA,NA,NA,FALSE,-40.3,0.7,18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,467793,"Carlos Santana","/api/v1/people/467793",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",10,"2023-09-14T01:50:44.389Z","2023-09-14T01:50:54.841Z",TRUE,"pitch","511a6e01-c1d1-438e-86f8-f3dd46f7b22a",10,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,0,NA,NA,3.34,1.51,NA,106.63,178.84,"line_drive","medium","9",151.26,132.59,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.1,5,0.91,0.3948,6.8297,32.2033,-12.7468,3.3548,9.9765,0.2721,2.22,-7.2583,-138.9178,-6.706,2.4872,50.0004,5.5189,6.5317,19.2,3.6,24,2282,148,99.1,7,169,NA,NA,NA,FALSE,-13.3,16.8,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",9,"2023-09-14T01:50:24.493Z","2023-09-14T01:50:29.701Z",TRUE,"pitch","0b0f2747-15fd-4aa9-a979-041710e64c89",9,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.34,1.51,NA,114.82,173.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.5,74.9,5,0.9,0.4622,6.972,23.4691,-30.6794,-9.3681,1.0518,0.0571,2.4314,-2.96,-118.6646,-0.9538,2.539,50.0031,5.6426,-13.3111,24,9.6,24,2498,292,NA,NA,NA,NA,NA,NA,FALSE,-39.2,1.9,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",8,"2023-09-14T01:50:04.708Z","2023-09-14T01:50:08.768Z",TRUE,"pitch","d22cc94d-da1e-4fea-ad31-78285f7dac14",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,0,NA,NA,3.34,1.51,NA,107.5,170.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,86.9,5,0.9,0.3969,6.8396,30.6056,-15.7688,1.5743,8.5012,0.2493,2.5118,-6.853,-137.9961,-5.5788,2.5597,50.0005,5.6213,3.0384,4.8,3.6,24,2168,153,NA,NA,NA,NA,NA,NA,FALSE,-16,14.4,-1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",7,"2023-09-14T01:49:44.597Z","2023-09-14T01:49:53.211Z",TRUE,"pitch","9a024d3c-e0d3-4ec8-b0f3-f43ded609e30",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2323,1.5181,NA,145.04,203.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.4,76.5,13,0.9,0.4532,7.0342,25.801,-29.9828,-7.2462,1.4823,-0.7356,1.2998,-5.5281,-121.2981,-3.9058,2.5218,50.0019,5.5721,-10.6943,20.4,9.6,24,2318,302,NA,NA,NA,NA,NA,NA,FALSE,-37.7,1.9,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",6,"2023-09-14T01:49:26.234Z","2023-09-14T01:49:31.576Z",TRUE,"pitch","48c90c83-ef3d-4ab9-8bd3-1aab569a864b",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.34,1.51,NA,145.71,159.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.3,1,0.9,0.3993,6.8349,30.5925,-14.1326,2.8468,9.4682,-0.7532,2.9259,-9.4427,-137.2198,-4.8889,2.3639,50.0032,5.6948,5.426,12,3.6,24,2179,152,NA,NA,NA,NA,NA,NA,FALSE,-14.5,16.3,-3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",5,"2023-09-14T01:49:07.310Z","2023-09-14T01:49:12.903Z",TRUE,"pitch","2e844e1e-872d-4cd8-8b9e-900608c278dd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.34,1.51,NA,129.02,140.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.6,11,0.91,0.3966,6.8419,31.9968,-12.389,3.5674,10.2551,-0.3152,3.6504,-8.8873,-138.3082,-3.6268,2.482,50.0053,5.8145,6.8847,20.4,2.4,24,2344,151,NA,NA,NA,NA,NA,NA,FALSE,-12.5,17.9,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",4,"2023-09-14T01:48:47.247Z","2023-09-14T01:48:52.699Z",TRUE,"pitch","0ad9d360-60ed-4981-ba6e-0f4a763360c4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2691,1.5403,NA,80.72,178.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.8,14,0.91,0.3923,6.7739,31.6962,-12.1625,1.9342,10.1368,0.9518,2.2186,-5.2333,-139.6738,-7.3431,2.5991,50.0062,5.6832,3.8204,10.8,2.4,24,2129,152,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17,-2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",3,"2023-09-14T01:48:32.549Z","2023-09-14T01:48:35.774Z",TRUE,"pitch","2f1bcafd-12b3-4e96-910c-f0899427ce7b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.34,1.51,NA,134.04,148.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.1,1,0.91,0.3995,6.7492,31.1872,-12.6141,1.5584,10.2827,-0.4471,3.3353,-8.1596,-137.2447,-4.2434,2.3656,50.0028,5.7645,2.9657,4.8,2.4,24,2205,155,NA,NA,NA,NA,NA,NA,FALSE,-13,17.9,-1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",2,"2023-09-14T01:48:17.858Z","2023-09-14T01:48:21.947Z",TRUE,"pitch","e20e0c7a-8976-43fb-b09c-b332c023ce16",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.3526,1.5803,NA,140.7,160.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86,1,0.91,0.4005,6.8473,30.5896,-11.7232,3.8765,10.7978,-0.6218,2.9099,-9.3159,-136.8395,-5.4156,2.3251,50.0023,5.72,7.3432,22.8,2.4,24,2325,154,NA,NA,NA,NA,NA,NA,FALSE,-12.5,18.6,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",1,"2023-09-14T01:48:04.904Z","2023-09-14T01:48:09.463Z",TRUE,"pitch","c14948ec-58c7-4090-8d16-a3b4818e95e9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4134,1.6,NA,139.61,136.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,85,11,0.9,0.4045,7.2267,30.5598,-13.7948,2.1512,9.9097,-0.5931,3.7945,-8.8597,-135.5669,-2.8614,2.4427,50.0062,5.8308,3.9916,8.4,3.6,24,2164,158,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17.5,-1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",0,"2023-09-14T01:46:25.575Z","2023-09-14T01:48:04.904Z",FALSE,"action",NA,NA,"Pitching Change: Andrew Nardi replaces David Robertson.","Pitching Substitution",2,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,677053,"/api/v1/people/677053",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Single","single","William Contreras singles on a line drive to right fielder Jesus Sanchez.",0,2,0,58,"bottom",8,"2023-09-14T01:48:02.605Z","2023-09-14T01:50:54.841Z",TRUE,FALSE,FALSE,FALSE,33,3,2,0,661388,"William Contreras","/api/v1/people/661388","R","Right",677053,"Andrew Nardi","/api/v1/people/677053","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
716592,"2023-09-13",2,"2023-09-14T01:45:24.759Z","2023-09-14T01:45:32.427Z",TRUE,"pitch","251c4d23-33b0-42ff-bfe0-b8cc28c85acd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.33,1.56,NA,115.88,166.69,"ground_ball","medium","6",115.73,150.9,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Groundout","field_out","Jake Burger grounds out, shortstop Willy Adames to first baseman Carlos Santana.",0,2,0,57,"top",8,"2023-09-14T01:44:42.422Z","2023-09-14T01:45:32.427Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,669394,"Jake Burger","/api/v1/people/669394","R","Right",669060,"Bryse Wilson","/api/v1/people/669060","R","Right","vs_RHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Milwaukee Brewers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,84.6,5,0.91,0.4074,6.3905,29.1262,-23.5764,-10.7175,4.6981,0.0293,2.6702,11.1947,-134.4348,-3.3898,-2.7962,50.0054,5.621,-19.6223,36,7.2,24,2029,215,80,-24,7,NA,NA,NA,TRUE,-24.1,7.9,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,661388,"William Contreras","/api/v1/people/661388",NA,NA,NA,NA,NA,NA
