"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
717082,"2023-08-08",3,"2023-08-08T22:04:19.462Z","2023-08-08T22:04:22.810Z",TRUE,"pitch","e62c7761-06f2-4069-aeb9-7139bcd3bea0",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.5222,1.6384,NA,33.25,215.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Alec Bohm grounds out, shortstop CJ Abrams to first baseman Dominic Smith. Johan Rojas to 3rd.",0,3,8,54,"bottom",6,"2023-08-08T22:03:11.822Z","2023-08-08T22:05:22.519Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.3,78,14,2,0.4474,6.6318,24.3823,-30.4741,2.385,1.1252,2.1971,0.8466,8.5276,-122.4637,-6.054,-1.6416,50.0055,5.9603,3.6206,9.6,8.4,24,1986,51,NA,NA,NA,NA,NA,NA,FALSE,-37.8,0.8,-6.4,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",2,"2023-08-08T22:03:53.420Z","2023-08-08T22:03:57.351Z",TRUE,"pitch","aea1f7b1-d998-4450-a8c3-36af8ada7bf2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.42,1.56,NA,136.22,170.46,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Alec Bohm grounds out, shortstop CJ Abrams to first baseman Dominic Smith. Johan Rojas to 3rd.",0,3,8,54,"bottom",6,"2023-08-08T22:03:11.822Z","2023-08-08T22:05:22.519Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,86.7,4,2,0.3973,6.3346,30.336,-9.4372,-5.8854,11.8109,-0.5043,2.5303,4.8535,-137.7935,-8.3978,-1.523,50.0001,6.2532,-11.3271,42,3.6,24,2205,206,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.8,9.6,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",1,"2023-08-08T22:03:13.864Z","2023-08-08T22:03:19.932Z",TRUE,"pitch","e34da410-8eed-4110-ac54-4203ef14e6ad",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.42,1.56,NA,143.03,171.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Alec Bohm grounds out, shortstop CJ Abrams to first baseman Dominic Smith. Johan Rojas to 3rd.",0,3,8,54,"bottom",6,"2023-08-08T22:03:11.822Z","2023-08-08T22:05:22.519Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,87.1,4,2,0.3965,6.2821,28.775,-9.6063,-5.2287,11.6625,-0.6828,2.4948,4.346,-137.7821,-8.3689,-1.5963,50.0003,6.2089,-10.116,39.6,3.6,24,2264,207,NA,NA,NA,NA,NA,NA,FALSE,-10.7,19.7,8.6,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",0,"2023-08-08T22:02:58.328Z","2023-08-08T22:03:02.180Z",FALSE,"pickoff","b1c607f8-cd51-4e7d-bffe-1f821067a1a6",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Alec Bohm grounds out, shortstop CJ Abrams to first baseman Dominic Smith. Johan Rojas to 3rd.",0,3,8,54,"bottom",6,"2023-08-08T22:03:11.822Z","2023-08-08T22:05:22.519Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",5,"2023-08-08T22:04:51.472Z","2023-08-08T22:05:14.822Z",FALSE,"action",NA,NA,"Johan Rojas steals (5) 2nd base.","Stolen Base 2B",3,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,679032,"/api/v1/people/679032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"266d952e-d65e-4be8-b5be-c626ff20fe46","stolen_base_2b",NA,NA,NA,NA,NA,NA,"54","atBat","Groundout","field_out","Alec Bohm grounds out, shortstop CJ Abrams to first baseman Dominic Smith. Johan Rojas to 3rd.",0,3,8,54,"bottom",6,"2023-08-08T22:03:11.822Z","2023-08-08T22:05:22.519Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,664761,"Alec Bohm","/api/v1/people/664761","R","Right",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",4,"2023-08-08T22:02:28.508Z","2023-08-08T22:02:33.482Z",TRUE,"pitch","4c8b4526-ffb3-479f-a345-4c8cdf307833",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.2,1.53,NA,86.49,136.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,3,8,53,"bottom",6,"2023-08-08T22:01:11.634Z","2023-08-08T22:02:33.482Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.8,12,2,0.3915,6.237,31.5872,-9.8525,-7.043,11.2578,0.8005,3.7965,8.7108,-139.9229,-5.1022,-1.438,50.0007,6.2891,-13.9629,48,3.6,24,2361,210,NA,NA,NA,NA,NA,NA,TRUE,-10.1,19.4,10.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,679032,"Johan Rojas","/api/v1/people/679032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",3,"2023-08-08T22:02:10.491Z","2023-08-08T22:02:15.147Z",TRUE,"pitch","bc4eb23a-b680-4ed8-94d7-a85cfe0e925a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.283,1.5904,NA,74.03,145.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,3,8,53,"bottom",6,"2023-08-08T22:01:11.634Z","2023-08-08T22:02:33.482Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86,12,2,0.3985,6.3864,32.9589,-8.6467,-7.1236,12.3239,1.1274,3.4706,9.4277,-137.8622,-6.1125,-1.4241,50.0046,6.3117,-13.6026,48,3.6,24,2375,205,NA,NA,NA,NA,NA,NA,FALSE,-9.6,21,10.7,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",1,"2023-08-08T22:01:34.595Z","2023-08-08T22:01:37.668Z",TRUE,"pitch","e64b2a24-0001-4e7a-bd82-819b83275c8d",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.2,1.53,NA,126.27,162.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,3,8,53,"bottom",6,"2023-08-08T22:01:11.634Z","2023-08-08T22:02:33.482Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.7,2,2,0.4353,6.616,23.1277,-23.395,-1.0507,5.4644,-0.2431,2.8085,4.0935,-125.3742,-3.4285,-1.7539,50.0034,6.083,-1.6886,2.4,6,24,2064,77,NA,NA,NA,NA,NA,NA,FALSE,-27.1,9.5,1.1,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",0,"2023-08-08T22:01:19.725Z","2023-08-08T22:01:22.869Z",TRUE,"pitch","85a78bb1-b869-4243-8afb-29d547a3b4b9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3548,1.6144,NA,94.96,191.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,3,8,53,"bottom",6,"2023-08-08T22:01:11.634Z","2023-08-08T22:02:33.482Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,85.8,9,2,0.4003,6.6729,33.3145,-9.3747,-8.5029,12.0505,0.5783,1.7486,8.6281,-137.3761,-9.9855,-1.5138,50.0042,6.089,-16.0891,50.4,3.6,24,2290,209,NA,NA,NA,NA,NA,NA,FALSE,-11.4,19.6,13.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",2,"2023-08-08T22:01:53.283Z","2023-08-08T22:01:56.875Z",FALSE,"pickoff","93ce505c-114e-4089-a108-3901d77f6216",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,2,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Kyle Schwarber strikes out swinging.",0,3,8,53,"bottom",6,"2023-08-08T22:01:11.634Z","2023-08-08T22:02:33.482Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",3,"2023-08-08T22:00:40.584Z","2023-08-08T22:00:50.886Z",TRUE,"pitch","35980b85-a867-4ec3-8a2f-98c6ab24bbef",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.33,1.62,NA,68.18,169.51,"line_drive","medium","9",190.61,118.53,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Johan Rojas singles on a line drive to right fielder Lane Thomas.",0,3,8,52,"bottom",6,"2023-08-08T21:59:42.903Z","2023-08-08T22:00:50.886Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,679032,"Johan Rojas","/api/v1/people/679032","R","Right",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88.3,12,2,0.3909,6.6514,30.8233,-15.648,-6.198,8.3067,1.2808,2.5656,8.77,-139.9867,-7.0918,-1.0836,50.0059,6.1513,-12.336,31.2,3.6,24,2333,210,86.3,12,184,NA,NA,NA,FALSE,-15.7,13.8,9.5,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,679032,"Johan Rojas","/api/v1/people/679032",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",2,"2023-08-08T22:00:29.140Z","2023-08-08T22:00:32.587Z",TRUE,"pitch","83332e9e-a83d-493d-bdf9-cea60e7997ee",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.283,1.6144,NA,96.26,181.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Johan Rojas singles on a line drive to right fielder Lane Thomas.",0,3,8,52,"bottom",6,"2023-08-08T21:59:42.903Z","2023-08-08T22:00:50.886Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,679032,"Johan Rojas","/api/v1/people/679032","R","Right",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,77.2,9,2,0.4437,6.6961,30.1704,-26.9989,1.4301,3.3708,0.5441,2.1207,4.4438,-124.4973,-3.8248,-1.466,50.0022,5.9682,2.1943,6,7.2,24,1930,53,NA,NA,NA,NA,NA,NA,FALSE,-32.8,5.3,-3.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",1,"2023-08-08T22:00:13.991Z","2023-08-08T22:00:20.546Z",TRUE,"pitch","26aef77f-0e5e-48af-b37c-0e8d8b70f438",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.3787,1.6624,NA,66.33,229.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Johan Rojas singles on a line drive to right fielder Lane Thomas.",0,3,8,52,"bottom",6,"2023-08-08T21:59:42.903Z","2023-08-08T22:00:50.886Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,679032,"Johan Rojas","/api/v1/people/679032","R","Right",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,79.5,14,2,0.4364,6.6672,26.9889,-26.5068,-0.279,3.56,1.3294,0.355,6.9442,-125.8029,-8.3302,-1.4378,50.0057,5.8778,-0.4454,1.2,7.2,24,2045,43,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4.6,-1.2,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",0,"2023-08-08T21:59:47.720Z","2023-08-08T21:59:52.177Z",TRUE,"pitch","fc80ee74-1514-438f-8f31-58e70f336ee4",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.33,1.62,NA,104.98,163.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Johan Rojas singles on a line drive to right fielder Lane Thomas.",0,3,8,52,"bottom",6,"2023-08-08T21:59:42.903Z","2023-08-08T22:00:50.886Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,679032,"Johan Rojas","/api/v1/people/679032","R","Right",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,87.3,6,2,0.3954,6.5952,29.0822,-11.6383,-6.7055,10.5531,0.3154,2.7852,6.948,-138.2021,-6.8301,-1.3528,50.0015,6.0602,-13.0476,42,3.6,24,2381,206,NA,NA,NA,NA,NA,NA,FALSE,-12.2,18,10.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",2,"2023-08-08T21:59:01.024Z","2023-08-08T21:59:26.079Z",TRUE,"pitch","5856a66a-090a-4ac8-a258-947dcd736c12",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,0,NA,NA,3.34,1.63,NA,120.18,145.35,"fly_ball","medium","8",113.73,26.34,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","Jake Cave homers (2) on a fly ball to center field. Trea Turner scores.",2,3,8,51,"bottom",6,"2023-08-08T21:58:17.842Z","2023-08-08T21:59:26.079Z",TRUE,TRUE,FALSE,FALSE,38,0,2,0,595909,"Jake Cave","/api/v1/people/595909","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.6,2,2,0.3916,6.653,33.4421,-11.7989,-8.2781,10.2974,-0.0835,3.4605,7.0769,-140.198,-5.5333,-1.5723,50.0054,6.2386,-16.3842,48,3.6,24,2338,206,100.8,29,428,NA,NA,NA,FALSE,-12,17.6,13.4,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717082,"2023-08-08",1,"2023-08-08T21:58:43.960Z","2023-08-08T21:58:46.960Z",TRUE,"pitch","0e8c3d64-e07e-4da9-8f78-5a7e9add4b50",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.34,1.63,NA,128.74,153.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Home Run","home_run","Jake Cave homers (2) on a fly ball to center field. Trea Turner scores.",2,3,8,51,"bottom",6,"2023-08-08T21:58:17.842Z","2023-08-08T21:59:26.079Z",TRUE,TRUE,FALSE,FALSE,38,0,2,0,595909,"Jake Cave","/api/v1/people/595909","L","Left",686294,"Amos Willingham","/api/v1/people/686294","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Philadelphia Phillies","Washington Nationals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.9,1,2,0.3935,6.4229,28.0392,-13.4447,-6.2905,9.5251,-0.308,3.1719,5.6669,-138.6422,-5.9633,-1.5511,50.0042,6.2313,-12.3718,37.2,3.6,24,2255,209,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.3,10.3,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
