"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746322,"2024-04-11",0,"2024-04-11T20:51:03.754Z","2024-04-11T20:51:15.225Z",TRUE,"pitch","123add11-ec79-4022-89da-2f12b4e15482",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.63,1.76,NA,141.64,142.38,"popup","medium","3",153.4,196.81,NA,NA,NA,NA,NA,NA,NA,NA,"84","atBat","Pop Out","field_out","Jeremy Peña pops out to first baseman MJ Melendez in foul territory.",0,3,13,84,"top",9,"2024-04-11T20:50:58.484Z","2024-04-11T20:51:15.225Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,665161,"Jeremy Peña","/api/v1/people/665161","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,83.8,1,2,0.4148,7.0408,21.9912,-20.1492,-8.4847,6.777,-0.6465,3.5702,6.8755,-130.9601,-2.1899,-2.1757,50.0044,5.89,-15.0612,34.8,6,24,2102,198,78.2,77,64,NA,NA,NA,TRUE,-21.1,12.1,14.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746322,"2024-04-11",1,"2024-04-11T20:50:23.905Z","2024-04-11T20:50:37.154Z",TRUE,"pitch","6b970a02-046d-4ea1-ab38-fc60b6804821",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.15,1.47,NA,130.36,155.08,"line_drive","hard","9",200.72,77.44,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Double","double","Jon Singleton doubles (1) on a sharp line drive to right fielder Dairon Blanco.",0,3,13,83,"top",9,"2024-04-11T20:50:02.580Z","2024-04-11T20:50:37.154Z",TRUE,FALSE,FALSE,FALSE,34,1,0,2,572138,"Jon Singleton","/api/v1/people/572138","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,82.9,1,2,0.4173,7.0231,25.095,-17.0458,-3.1903,8.6517,-0.3506,3.0999,5.8336,-130.7645,-3.6967,-2.1862,50.0027,5.795,-5.579,14.4,4.8,24,2190,203,107.1,19,353,NA,NA,NA,FALSE,-18.5,15.1,4.7,NA,NA,NA,NA,NA,FALSE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746322,"2024-04-11",0,"2024-04-11T20:50:10.365Z","2024-04-11T20:50:14.422Z",TRUE,"pitch","50d9560b-194b-4e90-b785-e2ca85aba4a4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.142,1.462,NA,148.07,142.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Double","double","Jon Singleton doubles (1) on a sharp line drive to right fielder Dairon Blanco.",0,3,13,83,"top",9,"2024-04-11T20:50:02.580Z","2024-04-11T20:50:37.154Z",TRUE,FALSE,FALSE,FALSE,34,1,0,2,572138,"Jon Singleton","/api/v1/people/572138","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","RISP",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,81,11,2,0.4311,6.8039,18.765,-25.1842,2.3462,4.2488,-0.8151,3.5613,2.9501,-125.7201,-1.2054,-2.2965,50.0055,6.039,3.8607,9.6,6,24,2361,182,NA,NA,NA,NA,NA,NA,FALSE,-28.2,7.7,-4.8,NA,NA,NA,NA,NA,FALSE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746322,"2024-04-11",5,"2024-04-11T20:49:36.370Z","2024-04-11T20:49:44.985Z",TRUE,"pitch","fcbbd7a1-9026-4bef-88ea-f5b7e155194b",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.26,1.55,NA,84.54,197.23,"ground_ball","soft","2",125.83,200.52,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Yainer Diaz grounds out softly, catcher Freddy Fermin to first baseman MJ Melendez.",0,3,13,82,"top",9,"2024-04-11T20:47:55.636Z","2024-04-11T20:49:44.985Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85,79.3,14,2,0.4405,6.9587,20.5345,-26.2493,-5.7287,3.7676,0.8516,1.539,9.1188,-123.5128,-5.1309,-2.1146,50.0028,5.8036,-9.0081,15.6,7.2,24,1859,285,55.7,-81,2,NA,NA,NA,TRUE,-31.4,6,8.6,NA,NA,NA,NA,NA,TRUE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746322,"2024-04-11",4,"2024-04-11T20:49:16.007Z","2024-04-11T20:49:19.700Z",TRUE,"pitch","e4ffbd75-aa2d-401b-b6db-0097922d8611",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.1638,1.4698,NA,82.26,255.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Yainer Diaz grounds out softly, catcher Freddy Fermin to first baseman MJ Melendez.",0,3,13,82,"top",9,"2024-04-11T20:47:55.636Z","2024-04-11T20:49:44.985Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.7,76.2,14,2,0.4642,6.8397,19.6699,-39.3457,1.3897,-5.0755,0.9115,-0.604,6.3114,-117.448,-6.4669,-1.9775,50.0004,5.7928,1.9644,3.6,12,24,2053,13,NA,NA,NA,NA,NA,NA,FALSE,-52,-10.4,-3.8,NA,NA,NA,NA,NA,TRUE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746322,"2024-04-11",3,"2024-04-11T20:48:56.119Z","2024-04-11T20:48:59.274Z",TRUE,"pitch","4e6d1f35-2734-4351-b96a-e1dafa39b2dd",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.26,1.55,NA,135.59,200.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Yainer Diaz grounds out softly, catcher Freddy Fermin to first baseman MJ Melendez.",0,3,13,82,"top",9,"2024-04-11T20:47:55.636Z","2024-04-11T20:49:44.985Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.5,75,7,2,0.4692,6.6094,18.0847,-42.1685,0.6955,-7.2066,-0.4877,1.4349,3.1936,-115.9588,-1.3573,-1.9633,50.0052,5.9882,0.9638,2.4,12,24,2302,23,NA,NA,NA,NA,NA,NA,FALSE,-55.7,-13.2,-1.9,NA,NA,NA,NA,NA,TRUE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746322,"2024-04-11",2,"2024-04-11T20:48:40.445Z","2024-04-11T20:48:43.733Z",TRUE,"pitch","b38ced93-7365-411c-8299-430ff82e4f03",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2199,1.542,NA,68.32,187.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Yainer Diaz grounds out softly, catcher Freddy Fermin to first baseman MJ Melendez.",0,3,13,82,"top",9,"2024-04-11T20:47:55.636Z","2024-04-11T20:49:44.985Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,80.5,14,2,0.4347,6.9384,20.4501,-27.8538,-5.9041,2.6735,1.277,1.8864,10.5002,-125.0572,-4.3759,-2.1713,50.0022,5.8912,-9.5404,15.6,7.2,24,1614,229,NA,NA,NA,NA,NA,NA,FALSE,-32.3,4.2,8.9,NA,NA,NA,NA,NA,TRUE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746322,"2024-04-11",1,"2024-04-11T20:48:24.860Z","2024-04-11T20:48:28.112Z",TRUE,"pitch","f5e6d950-6fb6-4d77-abc0-9b311d20b9b4",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.26,1.55,NA,98.49,211.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Yainer Diaz grounds out softly, catcher Freddy Fermin to first baseman MJ Melendez.",0,3,13,82,"top",9,"2024-04-11T20:47:55.636Z","2024-04-11T20:49:44.985Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.9,79.9,14,2,0.4395,7.0042,18.7415,-28.6891,-7.6957,2.1998,0.4857,1.0248,9.1837,-123.4275,-5.8015,-2.2403,50.0003,5.7472,-12.1726,20.4,8.4,24,1645,230,NA,NA,NA,NA,NA,NA,FALSE,-34.2,3.1,12.5,NA,NA,NA,NA,NA,TRUE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746322,"2024-04-11",0,"2024-04-11T20:48:04.056Z","2024-04-11T20:48:07.848Z",TRUE,"pitch","4631243c-c873-4174-b1f4-2f1a77a9fb65",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.26,1.55,NA,105.85,150.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Yainer Diaz grounds out softly, catcher Freddy Fermin to first baseman MJ Melendez.",0,3,13,82,"top",9,"2024-04-11T20:47:55.636Z","2024-04-11T20:49:44.985Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.6,3,2,0.4136,7.0457,25.4619,-12.614,-4.4753,10.9889,0.2925,3.2608,7.7596,-131.9305,-4.4247,-2.0923,50.0054,5.8748,-7.9686,25.2,3.6,24,2243,206,NA,NA,NA,NA,NA,NA,FALSE,-13.8,19.2,6.6,NA,NA,NA,NA,NA,TRUE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
746322,"2024-04-11",4,"2024-04-11T20:47:31.438Z","2024-04-11T20:47:40.454Z",TRUE,"pitch","2d803caa-bc1b-4ea3-8340-72291011f06d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.25,1.57,NA,136.93,189.65,"ground_ball","medium","6",107.91,156.78,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Alex Bregman grounds out, shortstop Garrett Hampson to first baseman MJ Melendez.",0,3,13,81,"top",9,"2024-04-11T20:47:15.179Z","2024-04-11T20:47:40.454Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,608324,"Alex Bregman","/api/v1/people/608324","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,84.5,7,2,0.4145,7.0191,19.6626,-20.9751,-5.9732,6.2864,-0.5229,1.8197,6.3908,-130.6455,-6.3702,-2.1902,50.0034,5.7968,-10.6407,24,6,24,2117,202,104.4,-24,4,NA,NA,NA,TRUE,-22.6,10.7,10,NA,NA,NA,NA,NA,TRUE,TRUE,572138,"Jon Singleton","/api/v1/people/572138",NA,NA,NA,NA,NA,NA
