"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718095,"2023-05-20",1,"2023-05-20T23:10:19.946Z","2023-05-20T23:10:28.356Z",TRUE,"pitch","2dc99697-95e7-4919-8888-e800f725cacf",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.29,1.58,NA,121.3,164.1,"ground_ball","medium","5",110.24,161.77,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,7,4,82,"bottom",10,"2023-05-20T23:10:04.364Z","2023-05-20T23:10:28.356Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89,81.6,2,0.92,0.4228,5.3417,26.2009,-29.8373,-11.0846,1.3773,-0.1128,2.7661,7.4972,-129.3913,-0.1705,-1.603,50.0064,5.1131,-18.8586,30,8.4,24,2097,255,76.1,-1,40,NA,NA,NA,TRUE,-31.8,2.6,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718095,"2023-05-20",0,"2023-05-20T23:10:04.875Z","2023-05-20T23:10:09.387Z",TRUE,"pitch","a67fb631-8098-4006-876a-5fbdf43fcb09",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1344,1.581,NA,169.59,178.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Groundout","field_out","Spencer Steer grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,7,4,82,"bottom",10,"2023-05-20T23:10:04.364Z","2023-05-20T23:10:28.356Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,668715,"Spencer Steer","/api/v1/people/668715","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.8,81.3,13,0.91,0.4241,5.2955,27.374,-30.4382,-10.4545,1.0315,-1.3797,2.2428,4.1584,-129.2364,-1.1174,-1.6529,50.0049,5.0224,-17.6557,28.8,8.4,24,2091,251,NA,NA,NA,NA,NA,NA,FALSE,-32.9,1.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718095,"2023-05-20",1,"2023-05-20T23:09:25.552Z","2023-05-20T23:09:33.353Z",TRUE,"pitch","bfb58579-7f0d-41b1-9dbb-533a762ca38b",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.31,1.58,NA,115.66,169.92,"ground_ball","medium","5",108.42,160.56,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Jake Fraley grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,7,4,81,"bottom",10,"2023-05-20T23:09:05.204Z","2023-05-20T23:09:33.353Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.8,81.5,5,0.91,0.4238,5.3402,26.4173,-32.3721,-11.0065,-0.1215,0.0351,2.5503,7.7409,-129.1497,-0.1546,-1.5682,50.0004,5.0968,-18.6263,27.6,8.4,24,2065,260,78.1,-19,7,NA,NA,NA,TRUE,-34.7,0,18.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,592200,"Curt Casali","/api/v1/people/592200",NA,NA,NA,NA,NA,NA,NA
718095,"2023-05-20",0,"2023-05-20T23:09:07.551Z","2023-05-20T23:09:10.758Z",TRUE,"pitch","fedb1215-18a3-4f8b-8fa1-7272393e39b0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.31,1.58,NA,83.79,188.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Groundout","field_out","Jake Fraley grounds out, third baseman DJ LeMahieu to first baseman Anthony Rizzo.",0,7,4,81,"bottom",10,"2023-05-20T23:09:05.204Z","2023-05-20T23:09:33.353Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,641584,"Jake Fraley","/api/v1/people/641584","L","Left",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.8,71.6,14,0.9,0.4816,5.2335,24.9147,-34.9838,10.8433,-2.1501,0.8712,1.8552,3.2767,-114.5616,0.3157,-1.9938,50.0056,5.189,14.1407,22.8,12,24,2501,54,NA,NA,NA,NA,NA,NA,FALSE,-48.2,-3.5,-20.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718095,"2023-05-20",9,"2023-05-20T23:08:39.320Z","2023-05-20T23:08:43.797Z",TRUE,"pitch","ee526c7c-73b9-49d4-9b07-64322c084328",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.29,1.49,NA,72.06,194.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,7,4,80,"bottom",10,"2023-05-20T23:07:07.268Z","2023-05-20T23:08:43.797Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.3,72.5,14,0.89,0.477,5.2977,23.9766,-35.1488,9.2918,-2.2316,1.1789,1.6528,4.0875,-115.3854,-0.1049,-1.8297,50.0044,5.1215,12.3725,20.4,12,24,2352,53,NA,NA,NA,NA,NA,NA,TRUE,-47.6,-3.7,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,592200,"Curt Casali","/api/v1/people/592200",NA,NA,NA,NA,NA,NA,NA
718095,"2023-05-20",8,"2023-05-20T23:08:17.256Z","2023-05-20T23:08:20.908Z",TRUE,"pitch","29e8902b-080e-47db-8c44-777ff04828dd",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.29,1.49,NA,119.9,172.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,7,4,80,"bottom",10,"2023-05-20T23:07:07.268Z","2023-05-20T23:08:43.797Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.9,81.4,5,0.9,0.4241,5.3866,27.1731,-35.8689,-12.7815,-2.1839,-0.0761,2.4651,8.3904,-129.2054,0.2358,-1.7065,50.0052,5.1312,-21.5915,28.8,9.6,24,2017,260,NA,NA,NA,NA,NA,NA,FALSE,-38.4,-3.6,21.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718095,"2023-05-20",7,"2023-05-20T23:08:00.143Z","2023-05-20T23:08:04.889Z",TRUE,"pitch","5fcb3ea6-f8d2-4fb2-875f-b6a8d959b6ee",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,2.9248,1.491,NA,78.2,187.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,7,4,80,"bottom",10,"2023-05-20T23:07:07.268Z","2023-05-20T23:08:43.797Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.8,81.9,14,0.9,0.4237,5.4262,24.9111,-33.914,-12.0257,-1.0274,1.018,1.8923,10.4936,-128.9017,-1.5252,-1.5285,50.0028,5.092,-20.3895,28.8,9.6,24,2010,257,NA,NA,NA,NA,NA,NA,FALSE,-36.6,-1.9,19.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718095,"2023-05-20",6,"2023-05-20T23:07:42.166Z","2023-05-20T23:07:46.721Z",TRUE,"pitch","6cf16759-e14a-4b1c-8017-8c0d5aa0acf9",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.29,1.49,NA,82.92,190.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,7,4,80,"bottom",10,"2023-05-20T23:07:07.268Z","2023-05-20T23:08:43.797Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.2,72.2,14,0.9,0.4811,5.2383,21.2252,-33.415,9.6066,-0.9483,0.8942,1.7855,3.0292,-113.9239,-0.1162,-1.7012,50.0015,5.1443,12.606,21.6,10.8,24,2197,52,NA,NA,NA,NA,NA,NA,FALSE,-46.1,-1.4,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718095,"2023-05-20",5,"2023-05-20T23:07:26.420Z","2023-05-20T23:07:30.967Z",TRUE,"pitch","b96b2c3f-af0a-4be5-b9eb-8126b08b0003",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,2.8986,1.3318,NA,51.23,187.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,7,4,80,"bottom",10,"2023-05-20T23:07:07.268Z","2023-05-20T23:08:43.797Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.2,71.6,14,0.9,0.4835,5.3554,22.8296,-33.5303,9.6507,-1.047,1.7255,1.8814,4.6411,-113.7199,0.1878,-1.6021,50.0026,5.1519,12.5101,21.6,10.8,24,2178,50,NA,NA,NA,NA,NA,NA,FALSE,-46.7,-1.6,-18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718095,"2023-05-20",4,"2023-05-20T23:07:07.268Z","2023-05-20T23:07:11.621Z",TRUE,"pitch","20af5142-63f7-4c0f-91f1-74e141ab93c5",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.29,1.49,NA,95.18,125.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Matt McLain strikes out swinging.",0,7,4,80,"bottom",10,"2023-05-20T23:07:07.268Z","2023-05-20T23:08:43.797Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,680574,"Matt McLain","/api/v1/people/680574","R","Right",543901,"Ryan Weber","/api/v1/people/543901","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.3,80.8,13,0.9,0.4295,5.2608,23.7942,-34.7495,-11.5377,-1.5568,-0.9462,2.303,5.8277,-127.0884,-0.1676,-1.7588,50.0046,5.1085,-19.0496,27.6,9.6,24,1899,259,NA,NA,NA,NA,NA,NA,FALSE,-38.3,-2.6,19.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
