"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
745028,"2024-04-25",0,"2024-04-25T02:22:04.861Z","2024-04-25T02:22:50.219Z",FALSE,"action",NA,NA,"Pitching Change: David Robertson replaces Jonathan Hernández.","Pitching Substitution",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,502085,"/api/v1/people/502085",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"55","atBat","Strikeout","strikeout","Josh Rojas strikes out swinging.",0,1,4,55,"top",7,"2024-04-25T02:22:48.086Z","2024-04-25T02:23:44.684Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,668942,"Josh Rojas","/api/v1/people/668942","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Texas Rangers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,694497,"Evan Carter","/api/v1/people/694497",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",3,"2024-04-25T02:20:26.483Z","2024-04-25T02:20:31.102Z",TRUE,"pitch","5bdf534a-b5cf-43d9-8bd6-a5aca4d062e0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.36,1.65,NA,111,147.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Marcus Semien strikes out swinging.",0,1,4,54,"bottom",6,"2024-04-25T02:19:15.063Z","2024-04-25T02:20:31.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.9,2,2,0.4165,7.1372,26.4833,-21.1786,-2.1448,6.2753,0.1574,3.3655,10.0679,-131.245,0.0747,-3.4417,50.0064,4.9075,-3.761,4.8,4.8,24,2198,210,NA,NA,NA,NA,NA,NA,TRUE,-21.8,11.6,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694497,"Evan Carter","/api/v1/people/694497",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",2,"2024-04-25T02:20:01.472Z","2024-04-25T02:20:06.418Z",TRUE,"pitch","b2f1a517-e584-45ba-812b-6010ff3b74a9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.36,1.65,NA,103.06,177.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Marcus Semien strikes out swinging.",0,1,4,54,"bottom",6,"2024-04-25T02:19:15.063Z","2024-04-25T02:20:31.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,72.3,6,2,0.4785,7.0847,23.1375,-29.1499,8.3077,2.2817,0.3657,2.2648,6.91,-114.8786,1.0118,-3.7704,50.0005,4.6727,10.9984,22.8,9.6,24,2524,85,NA,NA,NA,NA,NA,NA,FALSE,-39.5,4.7,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694497,"Evan Carter","/api/v1/people/694497",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",1,"2024-04-25T02:19:43.636Z","2024-04-25T02:19:50.693Z",TRUE,"pitch","1c478b15-aa56-4645-bce7-2cc42f3d0675",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0634,1.432,NA,41.1,169.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Marcus Semien strikes out swinging.",0,1,4,54,"bottom",6,"2024-04-25T02:19:15.063Z","2024-04-25T02:20:31.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.2,12,2,0.4163,7.1289,27.2265,-22.148,-2.0201,5.7118,1.9913,2.5693,14.3074,-131.4641,-1.5025,-3.2529,50,4.7882,-3.5458,1.2,4.8,24,2274,215,NA,NA,NA,NA,NA,NA,FALSE,-23.3,10.2,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694497,"Evan Carter","/api/v1/people/694497",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",0,"2024-04-25T02:19:15.063Z","2024-04-25T02:19:23.314Z",TRUE,"pitch","6c1e3d66-bc4a-45b2-82c8-74196ffb9b84",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.36,1.65,NA,84.42,168.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Marcus Semien strikes out swinging.",0,1,4,54,"bottom",6,"2024-04-25T02:19:15.063Z","2024-04-25T02:20:31.102Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543760,"Marcus Semien","/api/v1/people/543760","R","Right",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_RHB","Empty",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.5,73.9,12,2,0.4656,7.0376,25.6423,-23.6633,5.4977,6.0929,0.8547,2.5918,8.8577,-118.3002,0.399,-3.6737,50.0024,4.6157,7.6762,21.6,7.2,24,2486,95,NA,NA,NA,NA,NA,NA,FALSE,-30.5,11.4,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,694497,"Evan Carter","/api/v1/people/694497",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",5,"2024-04-25T02:18:43.187Z","2024-04-25T02:18:48.525Z",TRUE,"pitch","f09d9a3d-ffb8-483e-8a0e-372b906e3e6b",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.63,1.73,NA,95.79,201.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,1,4,53,"bottom",6,"2024-04-25T02:17:11.513Z","2024-04-25T02:18:48.525Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.4,73.7,14,2,0.4699,7.0333,23.4526,-21.9622,7.1672,7.4354,0.5563,1.3721,8.348,-116.8834,-2.0939,-4.0024,50.0055,4.3564,9.8496,26.4,7.2,24,2589,90,NA,NA,NA,NA,NA,NA,TRUE,-29.4,13.2,-15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",4,"2024-04-25T02:18:18.803Z","2024-04-25T02:18:23.302Z",TRUE,"pitch","194b3043-c7b4-4432-acc5-0726b320cfb4",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.63,1.73,NA,105.87,141.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,1,4,53,"bottom",6,"2024-04-25T02:17:11.513Z","2024-04-25T02:18:48.525Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.8,3,2,0.4116,7.1185,27.6909,-20.5258,-3.4872,6.4878,0.2919,3.6162,10.8486,-132.9256,0.6089,-3.3836,50.0009,4.871,-6.2611,10.8,4.8,24,2175,205,NA,NA,NA,NA,NA,NA,FALSE,-20.6,12.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",3,"2024-04-25T02:17:52.088Z","2024-04-25T02:17:57.254Z",TRUE,"pitch","dbe6f47c-455e-4e77-95a7-576078daec09",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.63,1.73,NA,118.57,187.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,1,4,53,"bottom",6,"2024-04-25T02:17:11.513Z","2024-04-25T02:18:48.525Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81,73.8,8,2,0.4673,7.1325,24.587,-23.4592,7.7185,6.276,-0.0412,1.9125,6.8907,-117.7008,-0.9709,-4.0207,50.0002,4.5243,10.7094,26.4,7.2,24,2578,96,NA,NA,NA,NA,NA,NA,FALSE,-30.7,11.4,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",1,"2024-04-25T02:17:28.026Z","2024-04-25T02:17:31.974Z",TRUE,"pitch","c59ab0c6-22cc-4477-b8eb-20863595830c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5004,1.6368,NA,152.89,149.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,1,4,53,"bottom",6,"2024-04-25T02:17:11.513Z","2024-04-25T02:18:48.525Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.6,83.8,11,2,0.4109,7.0096,27.9694,-19.0936,-3.3171,7.2654,-0.9414,3.2887,8.1769,-133.193,-0.4312,-3.6171,50.0053,4.8305,-5.9749,12,4.8,24,2246,219,NA,NA,NA,NA,NA,NA,FALSE,-19.3,13.3,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",0,"2024-04-25T02:17:11.513Z","2024-04-25T02:17:16.454Z",TRUE,"pitch","526b1547-76ad-4a7e-ad58-ddcf9300051e",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.63,1.73,NA,116.31,200.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,1,4,53,"bottom",6,"2024-04-25T02:17:11.513Z","2024-04-25T02:18:48.525Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.7,73.9,14,2,0.468,7.0267,23.7638,-23.8744,6.423,5.9968,0.0181,1.4105,7.214,-117.3752,-1.9398,-3.9386,50.0052,4.4872,8.8967,22.8,7.2,24,2548,93,NA,NA,NA,NA,NA,NA,FALSE,-31.7,10.6,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",2,"2024-04-25T02:18:19.631Z","2024-04-25T02:18:20.631Z",FALSE,"pickoff",NA,NA,"Pickoff Attempt 3B",NA,NA,NA,NA,FALSE,"3",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"c59ab0c6-22cc-4477-b8eb-20863595830c",NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Leody Taveras strikes out swinging.",0,1,4,53,"bottom",6,"2024-04-25T02:17:11.513Z","2024-04-25T02:18:48.525Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,665750,"Leody Taveras","/api/v1/people/665750","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",4,"2024-04-25T02:16:21.025Z","2024-04-25T02:16:37.484Z",TRUE,"pitch","a0199bea-cd5d-4ea8-95ad-510bb6db01e9",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,1,NA,NA,3.53,1.64,NA,102.78,215.92,"line_drive","medium","9",221.22,111.74,NA,NA,TRUE,NA,NA,NA,NA,NA,"52","atBat","Single","single","Jonah Heim singles on a line drive to right fielder Mitch Haniger. Josh Smith scores. Wyatt Langford scores. Jonah Heim to 3rd. Jonah Heim advances to 3rd, on a fielding error by right fielder Mitch Haniger.",2,1,4,52,"bottom",6,"2024-04-25T02:15:02.881Z","2024-04-25T02:16:37.484Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.3,73.6,14,2,0.4721,7.0666,24.8164,-41.3839,6.5209,-6.7802,0.373,0.8467,7.6609,-116.6569,0.2012,-3.8181,50.0014,4.706,8.8595,14.4,13.2,24,2554,59,97.8,7,125,NA,NA,NA,FALSE,-54.8,-11.9,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",2,"2024-04-25T02:15:50.271Z","2024-04-25T02:15:56.635Z",TRUE,"pitch","b9678b35-cd8d-4ea6-9d7a-04e54db24c74",3,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",1,2,1,NA,NA,3.53,1.64,NA,128.53,185.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Jonah Heim singles on a line drive to right fielder Mitch Haniger. Josh Smith scores. Wyatt Langford scores. Jonah Heim to 3rd. Jonah Heim advances to 3rd, on a fielding error by right fielder Mitch Haniger.",2,1,4,52,"bottom",6,"2024-04-25T02:15:02.881Z","2024-04-25T02:16:37.484Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",80.3,73.4,7,2,0.47,7.1095,23.1686,-20.8485,6.3185,8.2443,-0.3024,1.9692,6.4618,-116.7935,-1.1432,-3.9317,50.003,4.4364,8.6768,25.2,7.2,24,2535,103,NA,NA,NA,NA,NA,NA,FALSE,-27.7,14.9,-13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",1,"2024-04-25T02:15:33.057Z","2024-04-25T02:15:39.889Z",TRUE,"pitch","377c2935-ad22-4012-8de9-928100d42373",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.5004,1.549,NA,134.24,131.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Jonah Heim singles on a line drive to right fielder Mitch Haniger. Josh Smith scores. Wyatt Langford scores. Jonah Heim to 3rd. Jonah Heim advances to 3rd, on a fielding error by right fielder Mitch Haniger.",2,1,4,52,"bottom",6,"2024-04-25T02:15:02.881Z","2024-04-25T02:16:37.484Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.8,11,2,0.4157,6.6197,28.0376,-19.2701,-4.0536,7.3369,-0.4523,3.9858,9.5917,-131.7806,0.4721,-3.6127,50.0017,5.2281,-7.1297,14.4,4.8,24,2292,220,NA,NA,NA,NA,NA,NA,FALSE,-19.7,13.7,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",0,"2024-04-25T02:15:12.992Z","2024-04-25T02:15:17.533Z",TRUE,"pitch","2225eae0-b708-4d4f-9d05-8155640318d8",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.53,1.64,NA,148.42,160.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Jonah Heim singles on a line drive to right fielder Mitch Haniger. Josh Smith scores. Wyatt Langford scores. Jonah Heim to 3rd. Jonah Heim advances to 3rd, on a fielding error by right fielder Mitch Haniger.",2,1,4,52,"bottom",6,"2024-04-25T02:15:02.881Z","2024-04-25T02:16:37.484Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,83.6,4,2,0.4119,7.2525,28.4653,-17.7699,-5.2305,8.0448,-0.8243,2.8883,9.1454,-132.9705,-1.6137,-3.6285,50.0055,4.7921,-9.3696,22.8,4.8,24,2158,226,NA,NA,NA,NA,NA,NA,FALSE,-18.4,14.4,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
745028,"2024-04-25",3,"2024-04-25T02:16:06.360Z","2024-04-25T02:16:21.025Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,641680,"/api/v1/people/641680",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"52","atBat","Single","single","Jonah Heim singles on a line drive to right fielder Mitch Haniger. Josh Smith scores. Wyatt Langford scores. Jonah Heim to 3rd. Jonah Heim advances to 3rd, on a fielding error by right fielder Mitch Haniger.",2,1,4,52,"bottom",6,"2024-04-25T02:15:02.881Z","2024-04-25T02:16:37.484Z",TRUE,TRUE,FALSE,FALSE,70,1,2,1,641680,"Jonah Heim","/api/v1/people/641680","L","Left",668338,"Tyson Miller","/api/v1/people/668338","R","Right","vs_RHP","vs_LHB","RISP",NA,"Texas Rangers",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Texas Rangers","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,641680,"Jonah Heim","/api/v1/people/641680",NA,NA,NA,NA,NA,NA
