"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745279,"2024-03-31",3,"2024-03-31T22:43:40.109Z","2024-03-31T22:43:43.252Z",TRUE,"pitch","eae2310d-7efd-4925-a0ed-67e8dce6a8ad",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.45,1.6,NA,78.85,197.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,5,1,72,"bottom",9,"2024-03-31T22:42:38.250Z","2024-03-31T22:43:43.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,664238,"Dylan Moore","/api/v1/people/664238","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.6,78,14,2,0.4421,6.5628,27.9088,-26.7113,4.0605,3.5261,1.0009,1.5268,3.6103,-124.4983,-5.1142,-1.0023,50.0049,5.8526,6.2947,14.4,7.2,24,2490,75,NA,NA,NA,NA,NA,NA,TRUE,-32.4,5.3,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745279,"2024-03-31",1,"2024-03-31T22:43:14.618Z","2024-03-31T22:43:17.618Z",TRUE,"pitch","dffa452b-f56e-40c6-a9ae-9dfe67228a76",2,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,2,2,NA,NA,3.45,1.6,NA,122.34,154.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,5,1,72,"bottom",9,"2024-03-31T22:42:38.250Z","2024-03-31T22:43:43.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,664238,"Dylan Moore","/api/v1/people/664238","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.4,86.7,2,0.9,0.3958,6.5292,33.0001,-12.0029,-4.3468,10.4176,-0.1401,3.1053,2.5682,-138.7419,-6.1012,-0.5162,50.0046,6.1437,-8.4178,30,3.6,24,2215,201,NA,NA,NA,NA,NA,NA,FALSE,-12.6,17.6,7.3,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745279,"2024-03-31",0,"2024-03-31T22:42:59.037Z","2024-03-31T22:43:02.037Z",TRUE,"pitch","be0d2df4-023d-443f-b5d7-de02b9a65ab0",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.45,1.6,NA,140.04,145.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,5,1,72,"bottom",9,"2024-03-31T22:42:38.250Z","2024-03-31T22:43:43.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,664238,"Dylan Moore","/api/v1/people/664238","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.2,1,0.9,0.3927,6.5731,34.1294,-9.9561,-3.9968,11.2984,-0.6045,3.4554,1.8628,-139.9535,-5.5431,-0.7626,50.0046,6.1258,-7.861,33.6,2.4,24,2344,199,NA,NA,NA,NA,NA,NA,FALSE,-10.4,19.3,6.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745279,"2024-03-31",2,"2024-03-31T22:43:26.242Z","2024-03-31T22:43:40.109Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,664238,"/api/v1/people/664238",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Dylan Moore strikes out swinging.",0,5,1,72,"bottom",9,"2024-03-31T22:42:38.250Z","2024-03-31T22:43:43.252Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,664238,"Dylan Moore","/api/v1/people/664238","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745279,"2024-03-31",0,"2024-03-31T22:42:17.706Z","2024-03-31T22:42:28.335Z",TRUE,"pitch","5d88ed18-2088-45d7-870c-e49f0566d5e6",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.27,1.5,NA,115.2,172.59,"fly_ball","hard","8",172.19,60.54,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","Ty France flies out sharply to center fielder Jarren Duran.",0,5,1,71,"bottom",9,"2024-03-31T22:42:01.201Z","2024-03-31T22:42:28.335Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,664034,"Ty France","/api/v1/people/664034","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76.3,5,2,0.4532,6.516,24.1717,-29.3954,8.0124,1.8755,0.0472,2.4516,0.253,-120.9794,-2.0881,-1.0992,50.0004,5.9089,11.8436,21.6,8.4,24,2490,58,100.8,39,362,NA,NA,NA,TRUE,-36.5,3.1,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745279,"2024-03-31",3,"2024-03-31T22:41:46.483Z","2024-03-31T22:41:54.495Z",TRUE,"pitch","e2fbff5d-1a57-4c1a-8837-628934860388",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.32,1.56,NA,76.57,177.52,"ground_ball","medium","6",114.5,149.05,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Trevor Story to first baseman Triston Casas.",0,5,1,70,"bottom",9,"2024-03-31T22:41:12.717Z","2024-03-31T22:41:54.495Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.7,77.2,14,2,0.4491,6.5461,23.8021,-28.9276,7.1863,2.152,1.0608,2.2687,2.8791,-121.9138,-2.5997,-1.0686,50.0001,5.8437,10.8232,21.6,8.4,24,2409,65,71.8,-15,10,NA,NA,NA,TRUE,-35.4,3.6,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745279,"2024-03-31",2,"2024-03-31T22:41:28.420Z","2024-03-31T22:41:31.420Z",TRUE,"pitch","c525cf28-452e-43d0-8f69-707ca6da869f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.32,1.56,NA,95.28,175.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Trevor Story to first baseman Triston Casas.",0,5,1,70,"bottom",9,"2024-03-31T22:41:12.717Z","2024-03-31T22:41:54.495Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,88.3,6,0.9,0.3898,6.6706,32.5369,-11.4092,-5.8953,10.3928,0.5697,2.3484,5.8236,-140.6182,-7.9484,-0.7643,50.0059,5.956,-11.7825,38.4,3.6,24,2349,212,NA,NA,NA,NA,NA,NA,FALSE,-12,17.3,9.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745279,"2024-03-31",1,"2024-03-31T22:41:15.029Z","2024-03-31T22:41:18.174Z",TRUE,"pitch","b0fccda6-2a03-4234-ae61-0bdea04363f8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2768,1.5062,NA,74.38,145.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Trevor Story to first baseman Triston Casas.",0,5,1,70,"bottom",9,"2024-03-31T22:41:12.717Z","2024-03-31T22:41:54.495Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.7,83.5,12,0.91,0.4139,6.3208,26.8044,-24.1419,2.3053,4.5264,1.1181,3.4665,4.1555,-132.0823,-2.5382,-0.7722,50.0055,6.2057,4.0944,10.8,6,24,2395,179,NA,NA,NA,NA,NA,NA,FALSE,-25.2,7.9,-5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745279,"2024-03-31",0,"2024-03-31T22:41:15.717Z","2024-03-31T22:41:16.717Z",FALSE,"action",NA,NA,"Defensive Substitution: Ceddanne Rafaela replaces second baseman Enmanuel Valdez, batting 8th, playing second base.","Defensive Sub",5,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,678882,"/api/v1/people/678882",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"4","Second Base","Infielder","2B","801","70","atBat","Groundout","field_out","Mitch Haniger grounds out, shortstop Trevor Story to first baseman Triston Casas.",0,5,1,70,"bottom",9,"2024-03-31T22:41:12.717Z","2024-03-31T22:41:54.495Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,571745,"Mitch Haniger","/api/v1/people/571745","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,665839,"/api/v1/people/665839",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745279,"2024-03-31",7,"2024-03-31T22:38:47.475Z","2024-03-31T22:38:55.348Z",TRUE,"pitch","44045832-b0dd-487c-b7bd-3f6aa6374b30",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.4,1.56,NA,123.28,201.8,"ground_ball","medium","4",149.99,153.1,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Rafael Devers grounds out, second baseman Jorge Polanco to first baseman Ty France.",0,5,1,69,"top",9,"2024-03-31T22:35:41.545Z","2024-03-31T22:38:55.348Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,646240,"Rafael Devers","/api/v1/people/646240","L","Left",663423,"Trent Thornton","/api/v1/people/663423","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Seattle Mariners",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.7,85.1,13,2,0.4086,6.1593,26.0366,-28.3974,1.4509,2.0683,-0.1648,1.3695,5.0693,-133.5349,-4.8385,-2.2684,50.0014,5.2232,2.6454,7.2,6,24,2851,167,101,-7,13,NA,NA,NA,TRUE,-29.3,3,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
