"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
716887,"2023-08-23",4,"2023-08-23T04:11:10.569Z","2023-08-23T04:11:21.089Z",TRUE,"pitch","378ca314-5481-4405-8985-b8e5c9f8917d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.72,1.68,NA,115.02,170.1,"popup","medium","3",157.78,163.52,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Yuli Gurriel.",0,3,0,68,"bottom",9,"2023-08-23T04:10:06.049Z","2023-08-23T04:11:21.089Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.2,85.5,5,0.91,0.4036,7.015,28.9267,-15.2634,1.2236,9.0621,0.052,2.5435,6.4573,-135.5727,-4.6713,-2.5173,50.0057,5.3503,2.2822,12,3.6,24,2675,189,87.3,68,117,NA,NA,NA,TRUE,-15.8,15.6,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716887,"2023-08-23",3,"2023-08-23T04:10:49.968Z","2023-08-23T04:10:53.775Z",TRUE,"pitch","09ae7bf8-e57c-4160-a9cb-0b4f996e1b93",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.72,1.68,NA,139.14,152.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Yuli Gurriel.",0,3,0,68,"bottom",9,"2023-08-23T04:10:06.049Z","2023-08-23T04:11:21.089Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.5,86.6,1,0.92,0.3978,7.0075,29.8826,-13.6919,0.9387,9.6211,-0.5809,3.1878,5.2912,-137.5808,-3.2839,-2.6493,50.0064,5.3221,1.8029,12,3.6,24,2655,194,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.9,-2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716887,"2023-08-23",2,"2023-08-23T04:10:29.679Z","2023-08-23T04:10:33.095Z",TRUE,"pitch","e6f81a50-868d-496f-9279-2558a288ac39",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.72,1.68,NA,110.56,160.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Yuli Gurriel.",0,3,0,68,"bottom",9,"2023-08-23T04:10:06.049Z","2023-08-23T04:11:21.089Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.6,85.7,5,0.91,0.4022,7.0245,29.5413,-13.8106,1.042,9.7755,0.169,2.9052,6.8086,-136.1115,-4.1213,-2.499,50.0026,5.3936,1.9568,13.2,3.6,24,2609,195,NA,NA,NA,NA,NA,NA,FALSE,-14.2,17,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716887,"2023-08-23",0,"2023-08-23T04:10:11.820Z","2023-08-23T04:10:19.561Z",TRUE,"pitch","2264c68c-eed2-4596-a1d8-3c791e605496",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5875,1.5935,NA,95.49,210.04,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"68","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Yuli Gurriel.",0,3,0,68,"bottom",9,"2023-08-23T04:10:06.049Z","2023-08-23T04:11:21.089Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.5,78.3,14,0.9,0.4454,6.7906,24.3134,-39.7,3.3217,-4.916,0.5643,1.0643,5.9628,-122.9567,-3.1286,-2.3233,50.0017,5.7208,5.0862,8.4,10.8,24,2562,33,NA,NA,NA,NA,NA,NA,FALSE,-47.6,-9.4,-7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716887,"2023-08-23",1,"2023-08-23T04:10:22.376Z","2023-08-23T04:10:29.679Z",FALSE,"action",NA,NA,"Fernando Tatis Jr. advances to 2nd on defensive indifference.","Defensive Indiff",3,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,0,2,665487,"/api/v1/people/665487",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2264c68c-eed2-4596-a1d8-3c791e605496","defensive_indiff",NA,NA,NA,NA,NA,NA,"68","atBat","Pop Out","field_out","Manny Machado pops out to first baseman Yuli Gurriel.",0,3,0,68,"bottom",9,"2023-08-23T04:10:06.049Z","2023-08-23T04:11:21.089Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,592518,"Manny Machado","/api/v1/people/592518","R","Right",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716887,"2023-08-23",5,"2023-08-23T04:09:33.035Z","2023-08-23T04:09:45.980Z",TRUE,"pitch","c0786cd9-2e4c-413a-acd4-59e140f2b0e3",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,2.98,1.49,NA,142.09,190.6,"line_drive","hard","8",94.13,57.4,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Juan Soto lines out sharply to center fielder Jazz Chisholm Jr.",0,3,0,67,"bottom",9,"2023-08-23T04:07:29.204Z","2023-08-23T04:09:45.980Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.5,85.8,7,0.91,0.4025,6.9742,29.2576,-15.3342,1.3321,8.9808,-0.6582,1.7844,4.7251,-135.9586,-7.0326,-2.5905,50.0067,5.465,2.4997,12,3.6,24,2675,187,107.3,16,360,NA,NA,NA,TRUE,-16.3,15,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,665487,"Fernando Tatis Jr.","/api/v1/people/665487",NA,NA,NA,NA,NA,NA
716887,"2023-08-23",4,"2023-08-23T04:09:10.838Z","2023-08-23T04:09:15.068Z",TRUE,"pitch","7342640b-575e-4ba9-80f4-9a8c7a683603",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,2.9348,1.49,NA,162.93,204.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Juan Soto lines out sharply to center fielder Jazz Chisholm Jr.",0,3,0,67,"bottom",9,"2023-08-23T04:07:29.204Z","2023-08-23T04:09:45.980Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",94.8,87,13,0.91,0.3969,7.0101,29.8393,-10.5287,-0.5977,11.2169,-1.205,1.2604,4.161,-137.8471,-9.1959,-2.6547,50.0065,5.3451,-1.1543,1.2,2.4,24,2756,202,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.6,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716887,"2023-08-23",3,"2023-08-23T04:08:46.210Z","2023-08-23T04:08:51.471Z",TRUE,"pitch","621a4464-832e-47ff-b84f-d192a624de30",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,2.98,1.49,NA,91.11,190.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Juan Soto lines out sharply to center fielder Jazz Chisholm Jr.",0,3,0,67,"bottom",9,"2023-08-23T04:07:29.204Z","2023-08-23T04:09:45.980Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.3,85.4,9,0.89,0.4067,6.8795,26.595,-18.2226,1.3415,7.5783,0.6792,1.7729,7.8952,-134.2105,-6.3306,-2.464,50.0013,5.4415,2.468,12,4.8,24,2704,188,NA,NA,NA,NA,NA,NA,FALSE,-19.2,12.7,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716887,"2023-08-23",2,"2023-08-23T04:08:25.615Z","2023-08-23T04:08:29.749Z",TRUE,"pitch","178a299b-49c8-47be-a951-746b0f47174f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.1394,1.49,NA,116.69,213.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Juan Soto lines out sharply to center fielder Jazz Chisholm Jr.",0,3,0,67,"bottom",9,"2023-08-23T04:07:29.204Z","2023-08-23T04:09:45.980Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.9,81.9,14,2,0.4262,6.8739,22.5653,-27.7688,-9.076,2.6222,0.008,0.9224,8.7952,-127.7734,-6.1077,-2.2747,50.001,5.4832,-15.2345,25.2,7.2,24,1980,228,NA,NA,NA,NA,NA,NA,FALSE,-31.3,3.7,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716887,"2023-08-23",1,"2023-08-23T04:07:51.959Z","2023-08-23T04:07:57.899Z",TRUE,"pitch","1b601f00-eca7-4235-828a-f18bad30faba",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.1722,1.5994,NA,67.15,258.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Lineout","field_out","Juan Soto lines out sharply to center fielder Jazz Chisholm Jr.",0,3,0,67,"bottom",9,"2023-08-23T04:07:29.204Z","2023-08-23T04:09:45.980Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,665742,"Juan Soto","/api/v1/people/665742","L","Left",502085,"David Robertson","/api/v1/people/502085","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Miami Marlins","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85,78.8,14,0.91,0.4451,6.7054,26.2587,-43.2263,3.795,-7.219,1.3078,-0.716,7.9354,-123.4076,-5.8442,-2.452,50.0038,5.3542,5.8086,9.6,12,24,2693,34,NA,NA,NA,NA,NA,NA,FALSE,-52.6,-14.3,-8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
