"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746320,"2024-04-25",9,"2024-04-25T19:37:04.260Z","2024-04-25T19:37:14.760Z",TRUE,"pitch","24e59386-8731-419e-8179-dcf5e1b3b047",10,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.52,1.68,NA,94.45,208.61,"ground_ball","medium","6",108.92,156.14,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,2,40,"bottom",5,"2024-04-25T19:31:40.809Z","2024-04-25T19:37:14.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","true",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",80,74.2,14,2,0.4698,6.4499,21.6189,-35.2095,5.8604,-2.2078,0.5916,1.1176,4.8476,-116.5197,-2.1566,-2.2759,50.0006,5.3776,8.0675,14.4,10.8,24,2150,44,93.1,-10,7,NA,NA,NA,TRUE,-46.8,-4.2,-11.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746320,"2024-04-25",8,"2024-04-25T19:36:23.664Z","2024-04-25T19:36:27.204Z",TRUE,"pitch","084aff9a-b41d-4138-8ccf-78973736dca3",9,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.52,1.68,NA,86.41,194.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,2,40,"bottom",5,"2024-04-25T19:31:40.809Z","2024-04-25T19:37:14.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",84.1,77.5,9,2,0.4481,6.4724,25.103,-34.4316,7.2959,-1.4903,0.8026,1.6336,4.5042,-122.4281,-2.4676,-2.0117,50.0051,5.6135,11.0301,19.2,9.6,24,2159,43,NA,NA,NA,NA,NA,NA,FALSE,-41.8,-3,-14.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746320,"2024-04-25",7,"2024-04-25T19:35:39.003Z","2024-04-25T19:35:46.109Z",TRUE,"pitch","fb893d60-d3bf-4152-8331-7cad583c937f",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.52,1.68,NA,62.19,168.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,2,40,"bottom",5,"2024-04-25T19:31:40.809Z","2024-04-25T19:37:14.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",91.5,84.7,14,2,0.4098,6.3944,25.4091,-19.5189,-1.5916,6.9778,1.438,2.5958,9.3775,-133.0551,-4.0639,-1.9077,50.0042,5.5363,-2.8877,3.6,4.8,24,2172,208,NA,NA,NA,NA,NA,NA,FALSE,-20.4,12,1.1,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746320,"2024-04-25",6,"2024-04-25T19:34:46.303Z","2024-04-25T19:34:50.523Z",TRUE,"pitch","e65caeff-bd14-4ecc-b4fa-8f7a00e33d18",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.52,1.68,NA,158.07,144.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,2,40,"bottom",5,"2024-04-25T19:31:40.809Z","2024-04-25T19:37:14.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,86,11,2,0.4005,6.4435,29.7772,-19.5942,-10.4981,6.6402,-1.0776,3.494,5.4616,-136.7051,-2.4982,-1.7359,50.0052,5.7628,-19.8981,43.2,6,24,2030,224,NA,NA,NA,NA,NA,NA,FALSE,-19.2,11.6,17.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746320,"2024-04-25",5,"2024-04-25T19:34:13.778Z","2024-04-25T19:34:16.778Z",TRUE,"pitch","0cf20e99-bf44-41af-a584-f95c44e2d027",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.52,1.68,NA,129.65,167.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,2,40,"bottom",5,"2024-04-25T19:31:40.809Z","2024-04-25T19:37:14.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.9,77.8,4,2,0.4469,6.4849,22.3936,-34.8025,7.4083,-1.7236,-0.3318,2.6372,2.1281,-122.209,-0.0866,-2.1749,50.0037,5.6439,11.2896,18,9.6,24,2324,33,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-2.9,-13.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746320,"2024-04-25",4,"2024-04-25T19:33:45.934Z","2024-04-25T19:33:49.626Z",TRUE,"pitch","a8be5936-969e-4e33-a9d0-4a68bb31f6cc",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.52,1.68,NA,97.36,197.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,2,40,"bottom",5,"2024-04-25T19:31:40.809Z","2024-04-25T19:37:14.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",84.5,78,14,2,0.4456,6.4615,25.0962,-36.0041,7.9896,-2.5022,0.5152,1.534,3.5675,-123.0596,-2.6404,-1.9928,50.0045,5.6797,12.2181,19.2,10.8,24,2255,31,NA,NA,NA,NA,NA,NA,FALSE,-43.2,-4.9,-15.4,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746320,"2024-04-25",3,"2024-04-25T19:32:54.174Z","2024-04-25T19:32:59.831Z",TRUE,"pitch","fe339e34-87e0-4e77-a2e9-68575f8faea2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.52,1.68,NA,101.59,170.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,2,40,"bottom",5,"2024-04-25T19:31:40.809Z","2024-04-25T19:37:14.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",82.6,75.5,6,2,0.4574,6.3161,25.866,-35.5561,8.9394,-2.3327,0.4043,2.5184,3.1543,-120.2925,-0.0733,-2.0897,50.0038,5.7323,12.9492,20.4,10.8,24,2249,40,NA,NA,NA,NA,NA,NA,FALSE,-44.3,-4,-16.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746320,"2024-04-25",2,"2024-04-25T19:32:32.772Z","2024-04-25T19:32:36.196Z",TRUE,"pitch","0c009ba6-9f05-4120-8605-26d107439fc2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5062,1.6781,NA,110.55,201.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,2,40,"bottom",5,"2024-04-25T19:31:40.809Z","2024-04-25T19:37:14.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.6,85.6,14,2,0.4034,6.5672,30.0625,-19.314,-10.6028,6.8879,0.1693,1.3792,9.0902,-135.8435,-7.4569,-1.8446,50.0043,5.5052,-19.7966,40.8,6,24,2109,224,NA,NA,NA,NA,NA,NA,FALSE,-20.4,11,17.3,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746320,"2024-04-25",1,"2024-04-25T19:32:10.627Z","2024-04-25T19:32:13.829Z",TRUE,"pitch","c38f998e-6b5c-48c4-912b-cdd7959c973a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4964,1.6553,NA,99.6,208.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,2,40,"bottom",5,"2024-04-25T19:31:40.809Z","2024-04-25T19:37:14.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",82.4,76,14,2,0.4578,6.3635,24.5287,-36.6737,7.6708,-3.1125,0.4565,1.1101,3.6758,-119.9256,-2.975,-2.0954,50.0004,5.658,11.1019,18,10.8,24,2197,32,NA,NA,NA,NA,NA,NA,FALSE,-46.6,-6.1,-14.8,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746320,"2024-04-25",0,"2024-04-25T19:31:47.044Z","2024-04-25T19:31:50.068Z",TRUE,"pitch","2cacdafa-53c8-42ba-acfa-5eb825640866",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.52,1.68,NA,103.8,199.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"40","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,1,2,40,"bottom",5,"2024-04-25T19:31:40.809Z","2024-04-25T19:37:14.760Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",621244,"José Berríos","/api/v1/people/621244","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Toronto Blue Jays","false",NA,"rgba(50, 50, 50, 1.0)","SV","Slurve",83.2,77.5,14,2,0.4507,6.4146,21.9769,-35.3878,7.2594,-2.1408,0.3463,1.4626,3.4909,-121.1821,-2.5152,-2.0529,50.006,5.5825,10.8804,18,9.6,24,2234,35,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-4.2,-13.9,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
