"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716884,"2023-08-23",1,"2023-08-23T22:20:42.911Z","2023-08-23T22:20:52.877Z",TRUE,"pitch","63ed757e-a09b-418c-818a-9e88286b5c4d",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.15,1.5,NA,111.97,165.28,"fly_ball","medium","9",193.85,85.27,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Tony Kemp flies out to right fielder Dairon Blanco.",0,4,0,70,"bottom",9,"2023-08-23T22:19:53.308Z","2023-08-23T22:20:52.877Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,91.1,2,0.91,0.3785,6.7804,31.9078,-11.054,-6.7747,9.949,0.1321,2.7221,7.1745,-144.3935,-6.6971,-1.4982,50.005,5.7434,-14.3853,45.6,3.6,24,2403,218,95.6,43,328,NA,NA,NA,TRUE,-10.8,16.9,10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716884,"2023-08-23",0,"2023-08-23T22:20:20.223Z","2023-08-23T22:20:25.201Z",TRUE,"pitch","a0a67b9c-1996-49ca-b8c5-d5649d2208ad",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.15,1.5,NA,98.23,180.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Flyout","field_out","Tony Kemp flies out to right fielder Dairon Blanco.",0,4,0,70,"bottom",9,"2023-08-23T22:19:53.308Z","2023-08-23T22:20:52.877Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,643393,"Tony Kemp","/api/v1/people/643393","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,91.8,6,0.91,0.3778,6.8213,29.2116,-11.1055,-4.9163,9.866,0.4924,2.1727,7.4293,-144.2256,-8.3533,-1.4619,50.0039,5.767,-10.5004,34.8,2.4,24,2486,219,NA,NA,NA,NA,NA,NA,FALSE,-10.9,16.6,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716884,"2023-08-23",6,"2023-08-23T22:19:45.471Z","2023-08-23T22:19:51.697Z",TRUE,"pitch","50810176-c604-47d6-8cad-fa9d89e01e8c",7,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,3,1,NA,NA,3.3942,1.6063,NA,93.35,187.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,4,0,69,"bottom",9,"2023-08-23T22:17:29.181Z","2023-08-23T22:19:51.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100,92.3,9,0.9,0.3756,6.8644,30.3184,-10.6392,-7.1308,9.974,0.6204,1.8822,8.2643,-145.1856,-9.4975,-1.3211,50.0063,5.8217,-15.402,48,3.6,24,2514,219,NA,NA,NA,NA,NA,NA,TRUE,-10.7,16.6,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA
716884,"2023-08-23",5,"2023-08-23T22:19:21.525Z","2023-08-23T22:19:25.356Z",TRUE,"pitch","abad243d-8775-4cec-85c4-3dfbfdabf363",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.49,1.67,NA,98.19,199.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,4,0,69,"bottom",9,"2023-08-23T22:17:29.181Z","2023-08-23T22:19:51.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.9,82,14,0.92,0.4231,6.702,26.6126,-27.1322,1.3966,2.9715,0.4935,1.4489,4.7079,-129.39,-5.7935,-1.53,50.0051,5.792,2.3715,6,7.2,24,2087,194,NA,NA,NA,NA,NA,NA,FALSE,-30.2,4.3,-3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716884,"2023-08-23",4,"2023-08-23T22:18:54.387Z","2023-08-23T22:18:58.796Z",TRUE,"pitch","d8bfedf0-57f7-49cd-9d6b-ab2a0164bd17",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.49,1.67,NA,102.89,198.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,4,0,69,"bottom",9,"2023-08-23T22:17:29.181Z","2023-08-23T22:19:51.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",84.9,79.1,14,0.89,0.4415,6.6688,22.4085,-37.3074,-0.47,-3.2814,0.3702,1.4964,4.2609,-123.6141,-3.6143,-1.3078,50.0046,6.0786,-0.7345,0,9.6,24,2276,38,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-6.5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716884,"2023-08-23",3,"2023-08-23T22:18:23.471Z","2023-08-23T22:18:27.123Z",TRUE,"pitch","d5170129-899b-4999-be93-888f5e44b6b9",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.49,1.67,NA,110.2,183.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,4,0,69,"bottom",9,"2023-08-23T22:17:29.181Z","2023-08-23T22:19:51.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.1,90.1,8,0.91,0.3814,6.6468,35.2537,-11.5259,-7.1836,9.8986,0.1783,2.0601,6.9377,-143.9414,-8.6799,-1.3368,50.0024,5.8393,-14.9848,44.4,3.6,24,2524,220,NA,NA,NA,NA,NA,NA,FALSE,-11.9,16.2,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716884,"2023-08-23",2,"2023-08-23T22:18:06.388Z","2023-08-23T22:18:10.947Z",TRUE,"pitch","d266e55d-722b-4129-b750-38adefae6d80",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.2697,1.5439,NA,92.69,192.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,4,0,69,"bottom",9,"2023-08-23T22:17:29.181Z","2023-08-23T22:19:51.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.2,90.8,9,0.89,0.3802,6.7743,32.6422,-12.0507,-7.363,9.5657,0.6379,1.7298,8.6814,-143.9462,-9.4764,-1.457,50.0041,5.8059,-15.4914,43.2,3.6,24,2555,222,NA,NA,NA,NA,NA,NA,FALSE,-12.4,15.6,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716884,"2023-08-23",1,"2023-08-23T22:17:49.498Z","2023-08-23T22:17:54.278Z",TRUE,"pitch","3ca506c1-5278-4fc6-ba60-e3c7e62f6b76",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3009,1.5751,NA,99.55,206.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,4,0,69,"bottom",9,"2023-08-23T22:17:29.181Z","2023-08-23T22:19:51.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.6,90.9,14,0.89,0.3794,6.7531,34.2109,-10.8612,-8.0336,10.1042,0.4579,1.2074,8.5834,-144.45,-11.0412,-1.5109,50.0043,5.751,-16.9482,48,3.6,24,2485,218,NA,NA,NA,NA,NA,NA,FALSE,-11.6,16.1,12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716884,"2023-08-23",0,"2023-08-23T22:17:29.181Z","2023-08-23T22:17:33.918Z",TRUE,"pitch","9d398e94-9f67-4064-81fa-cee89c7fef36",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,1,NA,NA,3.3009,1.5127,NA,60.36,226.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Aledmys Diaz called out on strikes.",0,4,0,69,"bottom",9,"2023-08-23T22:17:29.181Z","2023-08-23T22:19:51.697Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,649557,"Aledmys Díaz","/api/v1/people/649557","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.2,82.6,14,0.91,0.4217,6.9406,25.7531,-23.0808,0.8157,5.3165,1.4859,0.456,7.0462,-129.6176,-8.8937,-1.3679,50.0055,5.6791,1.3936,6,6,24,2123,205,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7.9,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716884,"2023-08-23",0,"2023-08-23T22:16:51.652Z","2023-08-23T22:17:01.675Z",TRUE,"pitch","acb64d4e-541e-4560-b4f7-af13e2a0a7f1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.56,1.68,NA,122.8,165.78,"popup","medium","4",181.73,174.77,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Pop Out","field_out","Brent Rooker pops out to second baseman Michael Massey in foul territory.",0,4,0,68,"bottom",9,"2023-08-23T22:16:51.652Z","2023-08-23T22:17:01.675Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,667670,"Brent Rooker","/api/v1/people/667670","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.6,5,0.86,0.3802,6.7943,32.7845,-11.2633,-8.6382,9.9456,-0.1522,2.7036,6.8229,-143.9432,-7.019,-1.4285,50.0029,5.8678,-18.1633,52.8,3.6,24,2466,218,95.4,70,146,NA,NA,NA,TRUE,-11.2,16.8,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,676116,"Ryan Noda","/api/v1/people/676116",NA,NA,NA,NA,NA,NA
