"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718415,"2023-04-26",0,"2023-04-27T01:12:40.968Z","2023-04-27T01:13:37.073Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Alec Bohm singles on a ground ball to left fielder Jarred Kelenic. Brandon Marsh scores. J.T. Realmuto to 2nd.",1,5,6,66,"bottom",8,"2023-04-27T01:13:34.704Z","2023-04-27T01:14:46.755Z",TRUE,TRUE,FALSE,FALSE,60,2,1,0,664761,"Alec Bohm","/api/v1/people/664761","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",2,"2023-04-27T01:12:13.333Z","2023-04-27T01:12:25.357Z",TRUE,"pitch","745feafc-5230-42d5-b0a8-5f2a16f7408e",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,0,0,NA,NA,3.58,1.72,NA,111.46,180.68,"ground_ball","medium","4",143.55,105.1,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","J.T. Realmuto singles on a ground ball to center fielder Julio Rodriguez, deflected by second baseman Kolten Wong. Nick Castellanos scores. Brandon Marsh to 2nd.",1,5,5,65,"bottom",8,"2023-04-27T01:11:24.521Z","2023-04-27T01:12:25.357Z",TRUE,TRUE,FALSE,FALSE,70,2,0,0,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.9,85.6,8,0.87,0.4023,6.2396,31.5319,-31.0907,-9.2899,0.582,0.1453,2.1519,9.4155,-136.4472,-2.0417,-2.1521,50.0068,5.0636,-17.4268,26.4,7.2,24,2144,248,106.4,5,103,NA,NA,NA,FALSE,-30.5,0.8,14.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592663,"J.T. Realmuto","/api/v1/people/592663",669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA
718415,"2023-04-26",1,"2023-04-27T01:11:52.859Z","2023-04-27T01:11:56.911Z",TRUE,"pitch","8056b039-8381-4d50-a8d0-e839506ad7e3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.502,1.6638,NA,78.52,156.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","J.T. Realmuto singles on a ground ball to center fielder Julio Rodriguez, deflected by second baseman Kolten Wong. Nick Castellanos scores. Brandon Marsh to 2nd.",1,5,5,65,"bottom",8,"2023-04-27T01:11:24.521Z","2023-04-27T01:12:25.357Z",TRUE,TRUE,FALSE,FALSE,70,2,0,0,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,76.2,12,2,0.454,6.0908,23.9252,-29.1405,5.6894,2.0602,1.0094,3.0522,6.3699,-120.7347,0.946,-2.4042,50.0037,5.2235,8.383,18,8.4,24,2508,73,NA,NA,NA,NA,NA,NA,FALSE,-35.5,4.2,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",0,"2023-04-27T01:11:32.002Z","2023-04-27T01:11:35.659Z",TRUE,"pitch","bb5e272b-ce82-4d12-ae72-27f6bee2a5cd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5499,1.6638,NA,5.79,194.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","J.T. Realmuto singles on a ground ball to center fielder Julio Rodriguez, deflected by second baseman Kolten Wong. Nick Castellanos scores. Brandon Marsh to 2nd.",1,5,5,65,"bottom",8,"2023-04-27T01:11:24.521Z","2023-04-27T01:12:25.357Z",TRUE,TRUE,FALSE,FALSE,70,2,0,0,592663,"J.T. Realmuto","/api/v1/people/592663","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,76,14,2,0.4583,6.0179,23.1603,-28.193,5.0051,2.7523,2.9175,1.6502,10.434,-119.5265,-2.2224,-2.1554,50.0017,5.125,7.2371,18,8.4,24,2485,61,NA,NA,NA,NA,NA,NA,FALSE,-35.9,4.7,-11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",3,"2023-04-27T01:10:39.538Z","2023-04-27T01:10:51.566Z",TRUE,"pitch","5af039ce-0215-461f-ac3f-53b3bbedb47d",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.04,1.49,NA,100.43,187.93,"ground_ball","medium","9",162.13,114.78,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Brandon Marsh singles on a ground ball to right fielder Teoscar Hernandez. Nick Castellanos to 3rd.",0,5,4,64,"bottom",8,"2023-04-27T01:07:25.017Z","2023-04-27T01:10:51.566Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,85.9,9,0.89,0.4011,6.1641,31.5172,-32.6754,-10.3292,-0.2672,0.4347,1.8835,10.3541,-136.7948,-2.1232,-2.0661,50.003,4.9203,-19.4841,27.6,8.4,24,2131,246,102.7,1,50,NA,NA,NA,FALSE,-31.8,-0.7,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669016,"Brandon Marsh","/api/v1/people/669016",NA,NA,NA,592206,"Nick Castellanos","/api/v1/people/592206"
718415,"2023-04-26",2,"2023-04-27T01:10:19.344Z","2023-04-27T01:10:24.013Z",TRUE,"pitch","f26dbea1-4a3b-43ca-a689-c8fbfd1579c4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.0707,1.5196,NA,92.76,157.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Brandon Marsh singles on a ground ball to right fielder Teoscar Hernandez. Nick Castellanos to 3rd.",0,5,4,64,"bottom",8,"2023-04-27T01:07:25.017Z","2023-04-27T01:10:51.566Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.6,75.5,3,2,0.4571,5.9225,24.673,-33.1869,6.4728,-0.6951,0.636,3.0284,4.9568,-120.1364,1.6256,-2.2998,50.0046,5.3068,9.4003,18,9.6,24,2527,74,NA,NA,NA,NA,NA,NA,FALSE,-40.9,-0.6,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",1,"2023-04-27T01:07:50.360Z","2023-04-27T01:07:55.868Z",TRUE,"pitch","b051cf0a-67ec-4879-8065-e824f731c5c0",2,"Foul",NA,NA,NA,NA,TRUE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.04,1.49,NA,90.46,183.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Brandon Marsh singles on a ground ball to right fielder Teoscar Hernandez. Nick Castellanos to 3rd.",0,5,4,64,"bottom",8,"2023-04-27T01:07:25.017Z","2023-04-27T01:10:51.566Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,83.9,6,0.88,0.4134,6.1134,25.9174,-24.4684,-2.4354,4.3277,0.6963,2.0611,8.4727,-132.0752,-3.1539,-2.2252,50.0064,5.0536,-4.3411,6,6,24,2198,237,NA,NA,NA,NA,NA,NA,FALSE,-25.6,7.4,2.8,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,"MO",143,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",0,"2023-04-27T01:07:33.271Z","2023-04-27T01:07:37.407Z",TRUE,"pitch","e66fe28c-c0fc-4d51-a16f-a9e83935cda7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.0707,1.6158,NA,80.16,210.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Brandon Marsh singles on a ground ball to right fielder Teoscar Hernandez. Nick Castellanos to 3rd.",0,5,4,64,"bottom",8,"2023-04-27T01:07:25.017Z","2023-04-27T01:10:51.566Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,669016,"Brandon Marsh","/api/v1/people/669016","L","Left",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,77.7,14,2,0.4482,5.9179,23.4892,-33.0947,5.4716,-0.6056,0.9665,1.0555,6.2834,-122.0905,-2.7152,-2.3492,50.0051,5.0234,8.2803,15.6,9.6,24,2409,76,NA,NA,NA,NA,NA,NA,FALSE,-40.3,-1.4,-11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",6,"2023-04-27T01:06:55.225Z","2023-04-27T01:07:04.458Z",TRUE,"pitch","0da394a5-1f8c-4ae9-a707-bd01de97dd97",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.65,1.8,NA,98.19,155.67,"ground_ball","medium","7",73.74,105.03,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Nick Castellanos singles on a ground ball to left fielder Jarred Kelenic.",0,5,4,63,"bottom",8,"2023-04-27T01:05:34.579Z","2023-04-27T01:07:04.458Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.4,3,2,0.4535,5.9569,22.6845,-32.4388,5.7974,-0.1789,0.4935,3.078,5.3024,-120.6212,1.7223,-2.4836,50.0021,5.2074,8.5727,16.8,9.6,24,2559,70,98,7,148,NA,NA,NA,FALSE,-39.4,0.4,-11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592206,"Nick Castellanos","/api/v1/people/592206",NA,NA,NA,NA,NA,NA
718415,"2023-04-26",5,"2023-04-27T01:06:37.513Z","2023-04-27T01:06:41.672Z",TRUE,"pitch","cd22dce2-6ac9-4e10-aac8-b535395a99f4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.7654,1.856,NA,109.65,209.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Nick Castellanos singles on a ground ball to left fielder Jarred Kelenic.",0,5,4,63,"bottom",8,"2023-04-27T01:05:34.579Z","2023-04-27T01:07:04.458Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,76.1,14,2,0.4573,5.8374,22.495,-33.3744,4.7683,-0.8226,0.1929,1.0846,4.6925,-119.6423,-2.5835,-2.4115,50.0041,5.1613,6.9323,13.2,9.6,24,2453,67,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-1.8,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",4,"2023-04-27T01:06:15.505Z","2023-04-27T01:06:19.154Z",TRUE,"pitch","707a3228-5157-4500-a074-0af257930e22",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.65,1.8,NA,116.21,171.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Nick Castellanos singles on a ground ball to left fielder Jarred Kelenic.",0,5,4,63,"bottom",8,"2023-04-27T01:05:34.579Z","2023-04-27T01:07:04.458Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.4,86.4,5,0.9,0.397,5.9979,33.9027,-34.0959,-11.1735,-0.9955,0.0208,2.4961,9.4461,-138.508,-1.016,-1.9995,50.0062,5.1689,-21.4911,28.8,8.4,24,2226,240,NA,NA,NA,NA,NA,NA,FALSE,-32.3,-1.8,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",2,"2023-04-27T01:05:52.992Z","2023-04-27T01:05:56.526Z",TRUE,"pitch","6e33416a-2a8f-46ff-9a9a-e51f0ddd3472",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,0,NA,NA,3.65,1.8,NA,55.68,153.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Nick Castellanos singles on a ground ball to left fielder Jarred Kelenic.",0,5,4,63,"bottom",8,"2023-04-27T01:05:34.579Z","2023-04-27T01:07:04.458Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.9,76.3,12,2,0.4542,6.105,23.1452,-29.4906,6.5889,1.824,1.6086,3.152,7.2074,-120.5424,1.2245,-2.2748,50.0043,5.2384,9.71,20.4,8.4,24,2573,76,NA,NA,NA,NA,NA,NA,FALSE,-36,3.8,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",1,"2023-04-27T01:05:36.938Z","2023-04-27T01:05:41.084Z",TRUE,"pitch","e3361f86-1e90-4a99-85c5-17684139b4a6",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6935,1.8079,NA,78.01,159.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Nick Castellanos singles on a ground ball to left fielder Jarred Kelenic.",0,5,4,63,"bottom",8,"2023-04-27T01:05:34.579Z","2023-04-27T01:07:04.458Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,85.4,12,0.89,0.4021,6.1941,32.981,-35.7414,-10.36,-1.9047,1.0229,2.9259,11.551,-136.7551,0.6608,-1.9299,50.0019,5.1525,-19.4265,25.2,8.4,24,2197,243,NA,NA,NA,NA,NA,NA,FALSE,-34.2,-3,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",0,"2023-04-27T01:03:52.108Z","2023-04-27T01:05:36.938Z",FALSE,"action",NA,NA,"Pitching Change: Justin Topa replaces Gabe Speier.","Pitching Substitution",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,623437,"/api/v1/people/623437",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"63","atBat","Single","single","Nick Castellanos singles on a ground ball to left fielder Jarred Kelenic.",0,5,4,63,"bottom",8,"2023-04-27T01:05:34.579Z","2023-04-27T01:07:04.458Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",3,"2023-04-27T01:06:00.615Z","2023-04-27T01:06:15.505Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",5,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,0,592206,"/api/v1/people/592206",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Nick Castellanos singles on a ground ball to left fielder Jarred Kelenic.",0,5,4,63,"bottom",8,"2023-04-27T01:05:34.579Z","2023-04-27T01:07:04.458Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,592206,"Nick Castellanos","/api/v1/people/592206","R","Right",623437,"Justin Topa","/api/v1/people/623437","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Seattle Mariners",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718415,"2023-04-26",3,"2023-04-27T01:02:43.723Z","2023-04-27T01:02:49.519Z",TRUE,"pitch","46121590-aaa6-42eb-a4b1-17c8e26f76b8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.5,1.69,NA,88.1,208.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Cal Raleigh strikes out swinging.",0,5,4,62,"top",8,"2023-04-27T01:01:40.448Z","2023-04-27T01:02:49.519Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663728,"Cal Raleigh","/api/v1/people/663728","L","Left",518886,"Craig Kimbrel","/api/v1/people/518886","R","Right","vs_RHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Seattle Mariners","Philadelphia Phillies","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.1,78.9,14,0.9,0.4391,6.7537,27.8911,-42.3709,5.9742,-6.4859,0.7582,1.1081,6.0442,-125.2695,-0.9136,-2.472,50.0046,4.975,9.3894,14.4,10.8,24,2633,55,NA,NA,NA,NA,NA,NA,TRUE,-48.8,-11.6,-12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
