"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746889,"2024-04-24",6,"2024-04-25T02:02:36.146Z","2024-04-25T02:02:45.062Z",TRUE,"pitch","c68f46ae-86db-4603-842d-505e3b091da8",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.22,1.54,NA,110.92,185.05,"line_drive","medium","7",46.56,109.63,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Yainer Diaz singles on a line drive to left fielder Alexander Canario.",0,2,4,61,"top",8,"2024-04-25T02:01:51.013Z","2024-04-25T02:02:45.062Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.5,70.2,8,0.87,0.4899,6.3597,24.6919,-34.1166,7.5284,-1.5417,0.1596,1.9901,1.1671,-112.7621,-0.9408,-1.344,50.0024,5.9225,9.4824,15.6,12,24,2266,36,91.8,15,210,NA,NA,NA,FALSE,-49.1,-2.8,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,673237,"Yainer Diaz","/api/v1/people/673237",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",5,"2024-04-25T02:02:19.363Z","2024-04-25T02:02:23.018Z",TRUE,"pitch","cc31073b-c88a-4987-8639-107467e78ca5",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2151,1.578,NA,108.8,191.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Yainer Diaz singles on a line drive to left fielder Alexander Canario.",0,2,4,61,"top",8,"2024-04-25T02:01:51.013Z","2024-04-25T02:02:45.062Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.9,82.8,8,0.9,0.4156,6.6623,29.3509,-16.7454,-8.8134,8.7838,0.2152,1.7606,6.5579,-132.028,-7.1218,-1.1616,50.0058,5.7357,-15.4886,37.2,4.8,24,1851,210,NA,NA,NA,NA,NA,NA,FALSE,-19,14.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",4,"2024-04-25T02:01:53.266Z","2024-04-25T02:01:57.427Z",TRUE,"pitch","589905ab-6685-4502-8f94-63dd246599d7",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.22,1.54,NA,108.63,164.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Single","single","Yainer Diaz singles on a line drive to left fielder Alexander Canario.",0,2,4,61,"top",8,"2024-04-25T02:01:51.013Z","2024-04-25T02:02:45.062Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.5,69.8,2,0.88,0.4946,6.5363,22.3998,-34.6818,9.4625,-2.0276,0.2195,2.7408,1.1795,-111.2906,1.1304,-1.5469,50.0014,5.855,11.7138,19.2,12,24,2205,42,NA,NA,NA,NA,NA,NA,FALSE,-50.2,-3,-17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",0,"2024-04-25T02:01:18.811Z","2024-04-25T02:01:18.835Z",FALSE,"action",NA,NA,"Defensive switch from center field to right field for Mike Tauchman.","Defensive Switch",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643565,"/api/v1/people/643565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","200","61","atBat","Single","single","Yainer Diaz singles on a line drive to left fielder Alexander Canario.",0,2,4,61,"top",8,"2024-04-25T02:01:51.013Z","2024-04-25T02:02:45.062Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",1,"2024-04-25T02:01:18.835Z","2024-04-25T02:01:18.836Z",FALSE,"action",NA,NA,"Defensive Substitution: Pete Crow-Armstrong replaces left fielder Ian Happ, batting 3rd, playing center field.","Defensive Sub",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,691718,"/api/v1/people/691718",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_substitution",NA,"8","Outfielder","Outfielder","CF","301","61","atBat","Single","single","Yainer Diaz singles on a line drive to left fielder Alexander Canario.",0,2,4,61,"top",8,"2024-04-25T02:01:51.013Z","2024-04-25T02:02:45.062Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,664023,"/api/v1/people/664023",NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",2,"2024-04-25T02:01:18.836Z","2024-04-25T02:01:18.837Z",FALSE,"action",NA,NA,"Defensive switch from right field to left field for Alexander Canario.","Defensive Switch",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,672744,"/api/v1/people/672744",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"7","Outfielder","Outfielder","LF","900","61","atBat","Single","single","Yainer Diaz singles on a line drive to left fielder Alexander Canario.",0,2,4,61,"top",8,"2024-04-25T02:01:51.013Z","2024-04-25T02:02:45.062Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",3,"2024-04-25T02:01:18.837Z","2024-04-25T02:01:53.266Z",FALSE,"action",NA,NA,"Pitching Change: Mark Leiter Jr. replaces Luke Little.","Pitching Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,643410,"/api/v1/people/643410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"61","atBat","Single","single","Yainer Diaz singles on a line drive to left fielder Alexander Canario.",0,2,4,61,"top",8,"2024-04-25T02:01:51.013Z","2024-04-25T02:02:45.062Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,673237,"Yainer Diaz","/api/v1/people/673237","R","Right",643410,"Mark Leiter Jr.","/api/v1/people/643410","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Chicago Cubs",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",1,"2024-04-25T01:58:47.832Z","2024-04-25T01:58:55.236Z",TRUE,"pitch","3c6d9b32-e711-476b-9280-00e6ae6ad0b5",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.55,1.65,NA,143.67,198.6,"ground_ball","medium","6",126.16,143.98,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Grounded Into DP","grounded_into_double_play","Ian Happ grounds into a double play, shortstop Jeremy Peña to first baseman Jon Singleton. Mike Tauchman out at 2nd. Ian Happ out at 1st.",0,2,4,60,"bottom",7,"2024-04-25T01:58:30.095Z","2024-04-25T01:58:55.236Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.2,82.5,13,2,0.4157,6.1713,32.2982,-27.0762,-11.0808,2.9104,-0.6998,1.4882,5.1264,-132.5366,-3.9128,-1.2354,50.0031,4.9955,-19.4174,33.6,7.2,24,1945,228,73.1,-6,13,NA,NA,NA,TRUE,-28.8,4.6,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",0,"2024-04-25T01:58:32.496Z","2024-04-25T01:58:35.608Z",TRUE,"pitch","c01ef628-991e-4da2-aafa-f173ed922d9d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3915,1.6512,NA,144.11,180.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Grounded Into DP","grounded_into_double_play","Ian Happ grounds into a double play, shortstop Jeremy Peña to first baseman Jon Singleton. Mike Tauchman out at 2nd. Ian Happ out at 1st.",0,2,4,60,"bottom",7,"2024-04-25T01:58:30.095Z","2024-04-25T01:58:55.236Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,664023,"Ian Happ","/api/v1/people/664023","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.1,7,0.92,0.3965,6.2784,35.335,-11.7274,-5.6607,10.6181,-0.7112,2.1698,3.3456,-138.9073,-5.8294,-1.205,50.0061,5.0981,-10.9033,37.2,3.6,24,2286,218,NA,NA,NA,NA,NA,NA,FALSE,-12.4,18,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",4,"2024-04-25T01:57:48.462Z","2024-04-25T01:57:56.335Z",TRUE,"pitch","e0396a57-1565-4436-849b-d5c181331132",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,1,NA,NA,3.47,1.64,NA,130.16,183.56,"ground_ball","medium","3",152.52,182,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Mike Tauchman singles on a ground ball to first baseman Jon Singleton.",0,2,4,59,"bottom",7,"2024-04-25T01:56:17.804Z","2024-04-25T01:57:56.335Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91,82.9,7,2,0.4146,6.2501,29.6277,-25.3826,-11.0343,3.8476,-0.3453,2.0452,6.2373,-132.374,-2.5135,-1.305,50.0031,4.8754,-19.4811,34.8,7.2,24,2022,231,78,-43,2,NA,NA,NA,FALSE,-26.6,6.6,18.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,643565,"Mike Tauchman","/api/v1/people/643565",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",3,"2024-04-25T01:57:30.987Z","2024-04-25T01:57:34.176Z",TRUE,"pitch","b7a991fc-d122-46e9-a81d-e17484ccabaa",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5377,1.7731,NA,128.91,213.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Mike Tauchman singles on a ground ball to first baseman Jon Singleton.",0,2,4,59,"bottom",7,"2024-04-25T01:56:17.804Z","2024-04-25T01:57:56.335Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.8,82.9,13,2,0.4159,6.3259,29.524,-24.4075,-10.5385,4.4271,-0.3126,0.926,6.0788,-131.9682,-5.4049,-1.2833,50.0018,4.8114,-18.485,33.6,7.2,24,1937,235,NA,NA,NA,NA,NA,NA,FALSE,-26.4,7,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",2,"2024-04-25T01:57:17.075Z","2024-04-25T01:57:20.411Z",TRUE,"pitch","47d50ace-c606-4ab1-9d32-76797a6a78e0",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.47,1.64,NA,142.62,198.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Mike Tauchman singles on a ground ball to first baseman Jon Singleton.",0,2,4,59,"bottom",7,"2024-04-25T01:56:17.804Z","2024-04-25T01:57:56.335Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.6,82.9,13,2,0.4159,6.2615,28.6077,-28.3855,-11.0159,2.1625,-0.6722,1.4899,5.5053,-131.816,-3.1195,-1.359,50.0064,4.7895,-19.3458,32.4,8.4,24,1908,235,NA,NA,NA,NA,NA,NA,FALSE,-30,3.5,18.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",1,"2024-04-25T01:56:33.111Z","2024-04-25T01:56:36.467Z",TRUE,"pitch","f97a5144-10b8-4fbe-895d-63b5d92c851a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4649,1.7731,NA,58.61,114.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Mike Tauchman singles on a ground ball to first baseman Jon Singleton.",0,2,4,59,"bottom",7,"2024-04-25T01:56:17.804Z","2024-04-25T01:57:56.335Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,87.1,12,0.93,0.3938,6.2296,32.1936,-15.1009,-6.6939,8.7203,1.5318,4.6043,9.6318,-139.2674,1.1971,-1.1069,50.0046,5.1697,-13.11,36,3.6,24,2461,221,NA,NA,NA,NA,NA,NA,FALSE,-13.7,16.2,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",0,"2024-04-25T01:56:18.575Z","2024-04-25T01:56:21.845Z",TRUE,"pitch","c84feae8-25f4-4d93-950d-a8a908f9ef6f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0991,1.6268,NA,100.92,190.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Mike Tauchman singles on a ground ball to first baseman Jon Singleton.",0,2,4,59,"bottom",7,"2024-04-25T01:56:17.804Z","2024-04-25T01:57:56.335Z",TRUE,FALSE,FALSE,FALSE,33,2,2,1,643565,"Mike Tauchman","/api/v1/people/643565","L","Left",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.8,87.2,9,0.91,0.394,6.1909,32.404,-14.6538,-7.0313,8.9614,0.4217,1.7705,6.8772,-139.2183,-6.1421,-1.1717,50.005,4.9822,-13.7498,37.2,3.6,24,2296,225,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",1,"2024-04-25T01:55:47.055Z","2024-04-25T01:55:57.861Z",TRUE,"pitch","ac2bc90e-e570-4f80-9204-256c3abaefff",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.28,1.58,NA,135.61,168.76,"fly_ball","medium","7",71.39,82.86,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","Nico Hoerner flies out to left fielder Yordan Alvarez.",0,2,4,58,"bottom",7,"2024-04-25T01:55:44.732Z","2024-04-25T01:55:57.861Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.5,86.5,4,2,0.398,6.3265,30.2303,-20.0703,-8.6122,6.3133,-0.4883,2.5933,5.4386,-137.5508,-3.1238,-1.3712,50.0066,5.103,-16.5226,36,6,24,2113,220,95.3,36,319,NA,NA,NA,TRUE,-19.6,10.9,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746889,"2024-04-24",0,"2024-04-25T01:55:39.109Z","2024-04-25T01:55:47.055Z",FALSE,"action",NA,NA,"Pitching Change: Rafael Montero replaces Shawn Dubin.","Pitching Substitution",2,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,606160,"/api/v1/people/606160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Flyout","field_out","Nico Hoerner flies out to left fielder Yordan Alvarez.",0,2,4,58,"bottom",7,"2024-04-25T01:55:44.732Z","2024-04-25T01:55:57.861Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",606160,"Rafael Montero","/api/v1/people/606160","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
