"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
745093,"2024-05-20",6,"2024-05-21T00:58:19.504Z","2024-05-21T00:58:24.779Z",TRUE,"pitch","e2191187-9c91-4c1a-acbe-1bb6f4df8607",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.5133,1.7624,NA,145.27,188.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yandy Díaz called out on strikes.",0,5,0,61,"bottom",9,"2024-05-21T00:56:54.906Z","2024-05-21T00:58:24.779Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,85.8,7,0.88,0.3999,6.713,33.2587,-7.1839,-2.9043,13.1841,-0.7418,1.8584,0.1892,-137.4733,-9.7705,-0.4351,50.0021,5.965,-5.5039,30,2.4,24,2328,200,NA,NA,NA,NA,NA,NA,TRUE,-9.1,21.7,5.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745093,"2024-05-20",5,"2024-05-21T00:58:01.938Z","2024-05-21T00:58:06.993Z",TRUE,"pitch","7a7fe213-bb56-4745-8bda-68586a0e57f2",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.4786,1.6346,NA,136.3,149.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yandy Díaz called out on strikes.",0,5,0,61,"bottom",9,"2024-05-21T00:56:54.906Z","2024-05-21T00:58:24.779Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.4,81.5,1,0.9,0.422,6.4422,29.1127,-27.6817,3.2774,2.6386,-0.5064,3.2996,-0.1925,-130.1535,-1.7152,-0.8566,50.0054,6.0779,5.5836,10.8,7.2,24,2268,151,NA,NA,NA,NA,NA,NA,FALSE,-29.8,4.6,-5.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745093,"2024-05-20",4,"2024-05-21T00:57:46.454Z","2024-05-21T00:57:52.764Z",TRUE,"pitch","2ef1fbb4-b65a-4539-b93b-2b2137a726bc",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.4847,1.626,NA,146.7,183.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yandy Díaz called out on strikes.",0,5,0,61,"bottom",9,"2024-05-21T00:56:54.906Z","2024-05-21T00:58:24.779Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.8,82.6,7,0.9,0.4162,6.5241,30.9756,-24.99,3.9838,4.1059,-0.7791,2.0598,-1.2078,-132.1416,-5.4972,-0.8307,50.0016,6.0289,6.9692,14.4,6,24,2420,167,NA,NA,NA,NA,NA,NA,FALSE,-27.1,6.4,-6.8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745093,"2024-05-20",3,"2024-05-21T00:57:29.700Z","2024-05-21T00:57:34.741Z",TRUE,"pitch","e7f8aaa3-e4ae-43e7-905c-3ff8e30ac266",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.482,1.6588,NA,135.51,217.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yandy Díaz called out on strikes.",0,5,0,61,"bottom",9,"2024-05-21T00:56:54.906Z","2024-05-21T00:58:24.779Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.7,13,0.89,0.3961,6.6779,34.1194,-5.5165,-2.6575,13.8009,-0.4857,0.798,0.9783,-138.8297,-12.9475,-0.4995,50.0034,5.9133,-5.1332,30,2.4,24,2368,202,NA,NA,NA,NA,NA,NA,FALSE,-8.2,22.2,4.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745093,"2024-05-20",2,"2024-05-21T00:57:13.974Z","2024-05-21T00:57:18.836Z",TRUE,"pitch","d16a226f-7587-44fa-8551-86cd6024f9e3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.4723,1.7575,NA,123.85,211.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yandy Díaz called out on strikes.",0,5,0,61,"bottom",9,"2024-05-21T00:56:54.906Z","2024-05-21T00:58:24.779Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.5,76.8,13,2,0.4485,6.4737,28.2779,-29.6627,4.3265,1.664,-0.1798,1.0099,0.897,-122.9315,-5.5787,-1.1124,50.0001,5.8799,6.5061,12,8.4,24,2618,68,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.8,-8,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745093,"2024-05-20",1,"2024-05-21T00:56:57.158Z","2024-05-21T00:57:01.416Z",TRUE,"pitch","e570d1ce-57c9-4468-b951-5b3545269a4a",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.461,1.6741,NA,78.99,226.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yandy Díaz called out on strikes.",0,5,0,61,"bottom",9,"2024-05-21T00:56:54.906Z","2024-05-21T00:58:24.779Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.8,82.2,14,0.88,0.4213,6.5165,29.7619,-25.9857,2.5043,3.6233,0.9971,0.4545,3.111,-130.4501,-9.1248,-0.5404,50.0039,5.9852,4.2764,9.6,7.2,24,2431,158,NA,NA,NA,NA,NA,NA,FALSE,-29.6,4.6,-5.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745093,"2024-05-20",0,"2024-05-21T00:56:32.323Z","2024-05-21T00:56:57.158Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"61","atBat","Strikeout","strikeout","Yandy Díaz called out on strikes.",0,5,0,61,"bottom",9,"2024-05-21T00:56:54.906Z","2024-05-21T00:58:24.779Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,650490,"Yandy Díaz","/api/v1/people/650490","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745093,"2024-05-20",0,"2024-05-21T00:55:47.747Z","2024-05-21T00:55:56.691Z",TRUE,"pitch","c5556b25-dd68-42a5-9026-a9d49dc48afc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.19,1.44,NA,99.54,184.68,"ground_ball","medium","3",159.11,170.34,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Grounded Into DP","grounded_into_double_play","Ben Rortvedt grounds into a double play, first baseman Dominic Smith to shortstop Ceddanne Rafaela to first baseman Dominic Smith. José Caballero out at 2nd. Ben Rortvedt out at 1st.",0,5,0,60,"bottom",9,"2024-05-21T00:55:26.481Z","2024-05-21T00:55:56.691Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,666163,"Ben Rortvedt","/api/v1/people/666163","L","Left",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.2,82.5,6,0.9,0.4182,6.3713,29.1494,-23.8041,3.2907,4.8244,0.458,2.0038,2.301,-131.2474,-5.5149,-0.8593,50.0056,5.9178,5.7105,14.4,6,24,2413,174,93.4,-3,24,NA,NA,NA,TRUE,-26,7.7,-6.5,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745093,"2024-05-20",0,"2024-05-21T00:55:05.646Z","2024-05-21T00:55:17.823Z",TRUE,"pitch","e9c0cce2-1f56-4696-b666-659bced1937a",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,0,NA,NA,3.11,1.37,NA,100.15,182.16,"line_drive","medium","7",106.85,87.76,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","José Caballero singles on a line drive to left fielder Tyler O'Neill.",0,5,0,59,"bottom",9,"2024-05-21T00:54:53.413Z","2024-05-21T00:55:17.823Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,676609,"José Caballero","/api/v1/people/676609","R","Right",686580,"Justin Slaten","/api/v1/people/686580","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Boston Red Sox","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,76,6,2,0.4542,6.366,25.2298,-28.0928,8.1339,2.7743,0.4422,2.0972,0.8931,-120.9426,-3.2321,-0.9884,50.0008,5.9342,11.9585,22.8,8.4,24,2534,66,76.7,16,166,NA,NA,NA,FALSE,-35.4,4.4,-14.9,NA,NA,NA,FALSE,FALSE,676609,"José Caballero","/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745093,"2024-05-20",2,"2024-05-21T00:52:32.017Z","2024-05-21T00:52:41.539Z",TRUE,"pitch","1cf6684e-2d03-4735-bfa9-35966a8610bb",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.37,1.58,NA,128.55,160.8,"fly_ball","medium","8",141.8,96.21,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","David Hamilton flies out to center fielder Jonny DeLuca.",0,5,0,58,"top",9,"2024-05-21T00:51:56.261Z","2024-05-21T00:52:41.539Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,666152,"David Hamilton","/api/v1/people/666152","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",90.1,82.1,1,0.88,0.4183,6.2309,29.0478,-16.4317,-2.2319,9.0742,-0.303,2.8882,4.6013,-131.1923,-3.1628,-1.7935,50.0008,5.3418,-3.8716,9.6,3.6,24,2394,201,94.7,53,262,NA,NA,NA,TRUE,-17.9,16,3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
745093,"2024-05-20",1,"2024-05-21T00:52:14.600Z","2024-05-21T00:52:18.053Z",TRUE,"pitch","bbd74720-86f1-4b61-a92a-94350d94f62c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3104,1.5938,NA,156.6,130.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Flyout","field_out","David Hamilton flies out to center fielder Jonny DeLuca.",0,5,0,58,"top",9,"2024-05-21T00:51:56.261Z","2024-05-21T00:52:41.539Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,666152,"David Hamilton","/api/v1/people/666152","L","Left",541640,"Erasmo Ramírez","/api/v1/people/541640","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Boston Red Sox","Tampa Bay Rays","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.7,81.8,11,0.9,0.4197,6.044,28.2133,-17.1414,-0.7848,8.7232,-1.0389,4.0067,3.0572,-130.638,-0.624,-2.1238,50.0059,5.5403,-1.3533,2.4,3.6,24,2401,200,NA,NA,NA,NA,NA,NA,FALSE,-18.1,15.8,0.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
