"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718448,"2023-04-24",1,"2023-04-25T00:34:39.736Z","2023-04-25T00:34:48.368Z",TRUE,"pitch","1c80d2e6-3547-41db-89f8-192d5e330a2c",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.39,1.58,NA,111.29,170.78,"fly_ball","medium","7",73.29,102.88,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Will Brennan flies out to left fielder Jurickson Profar.",0,6,0,72,"bottom",9,"2023-04-25T00:34:37.344Z","2023-04-25T00:34:48.368Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.9,84.3,5,0.88,0.4072,6.208,30.9831,-31.6488,-11.4906,0.2849,0.1498,2.5184,11.3236,-134.8215,1.7875,-2.6241,50.0008,4.0902,-21.0221,30,8.4,24,2319,258,86,32,274,NA,NA,NA,TRUE,-30.8,1.2,18.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718448,"2023-04-24",0,"2023-04-25T00:34:20.621Z","2023-04-25T00:34:39.736Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Will Brennan replaces Oscar Gonzalez.","Offensive Substitution",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,686823,"/api/v1/people/686823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","72","atBat","Flyout","field_out","Will Brennan flies out to left fielder Jurickson Profar.",0,6,0,72,"bottom",9,"2023-04-25T00:34:37.344Z","2023-04-25T00:34:48.368Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,686823,"Will Brennan","/api/v1/people/686823","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,660757,"/api/v1/people/660757",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718448,"2023-04-24",2,"2023-04-25T00:34:00.856Z","2023-04-25T00:34:08.152Z",TRUE,"pitch","0fc002f8-f176-448c-a67e-edf02950d751",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.19,1.48,NA,143.62,198.41,"ground_ball","medium","4",132.24,187.26,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Alan Trejo to first baseman C. J. Cron.",0,6,0,71,"bottom",9,"2023-04-25T00:33:15.399Z","2023-04-25T00:34:08.152Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Colorado Rockies","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.8,74.8,7,0.9,0.4608,6.14,24.2006,-27.9718,7.0359,2.9405,-0.6983,1.495,3.6462,-119.148,-0.0705,-3.1656,50.0028,4.0657,10.0529,20.4,8.4,24,2805,77,82.4,1,44,NA,NA,NA,TRUE,-35.4,5.6,-13.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718448,"2023-04-24",1,"2023-04-25T00:33:39.837Z","2023-04-25T00:33:46.266Z",TRUE,"pitch","210c85a9-00a5-40fa-9f8c-988c1c5e3488",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2941,1.4803,NA,44.35,187.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Alan Trejo to first baseman C. J. Cron.",0,6,0,71,"bottom",9,"2023-04-25T00:33:15.399Z","2023-04-25T00:34:08.152Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.4,14,0.9,0.3954,6.1905,30.5728,-34.5188,-12.2639,-1.2087,1.9058,1.8831,16.2547,-138.4631,0.043,-2.444,50.0016,4.175,-23.842,30,8.4,24,2268,260,NA,NA,NA,NA,NA,NA,FALSE,-32.2,-1.9,18.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718448,"2023-04-24",0,"2023-04-25T00:33:25.794Z","2023-04-25T00:33:29.363Z",TRUE,"pitch","bce91042-6d63-4b9d-8f00-65356d46dffb",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3192,1.5613,NA,131.93,175.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Andres Gimenez grounds out, second baseman Alan Trejo to first baseman C. J. Cron.",0,6,0,71,"bottom",9,"2023-04-25T00:33:15.399Z","2023-04-25T00:34:08.152Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Colorado Rockies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.5,84.3,4,0.88,0.4082,6.1534,29.5298,-32.4662,-11.4374,-0.1579,-0.3916,2.3606,9.6891,-134.2791,1.4023,-2.5637,50.004,4.1442,-20.8527,30,8.4,24,2191,258,NA,NA,NA,NA,NA,NA,FALSE,-31.9,0.2,18.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718448,"2023-04-24",1,"2023-04-25T00:32:52.764Z","2023-04-25T00:33:01.508Z",TRUE,"pitch","8f4a54bf-5a35-455f-88e3-af3ff25e3eee",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.67,1.73,NA,126.1,180.12,"ground_ball","medium","6",107.56,156.23,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Josh Bell grounds out, shortstop Ezequiel Tovar to first baseman C. J. Cron.",0,6,0,70,"bottom",9,"2023-04-25T00:32:50.436Z","2023-04-25T00:33:01.508Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Colorado Rockies",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,84.7,8,0.92,0.4068,6.145,29.828,-39.06,-10.5662,-3.7527,-0.2388,2.1726,10.0219,-134.7317,2.0201,-2.6376,50.0033,4.1775,-19.3871,24,9.6,24,2187,264,106.4,-17,6,NA,NA,NA,TRUE,-38,-6.1,16.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718448,"2023-04-24",0,"2023-04-25T00:31:25.000Z","2023-04-25T00:32:52.764Z",FALSE,"action",NA,NA,"Pitching Change: Justin Lawrence replaces Pierce Johnson.","Pitching Substitution",6,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,664875,"/api/v1/people/664875",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"70","atBat","Groundout","field_out","Josh Bell grounds out, shortstop Ezequiel Tovar to first baseman C. J. Cron.",0,6,0,70,"bottom",9,"2023-04-25T00:32:50.436Z","2023-04-25T00:33:01.508Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,605137,"Josh Bell","/api/v1/people/605137","L","Left",664875,"Justin Lawrence","/api/v1/people/664875","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718448,"2023-04-24",3,"2023-04-25T00:29:39.504Z","2023-04-25T00:29:47.768Z",TRUE,"pitch","72b01cd0-a320-4b95-b427-f662146e5a3a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.63,1.68,NA,109.27,131.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","C.J. Cron strikes out swinging.",0,6,0,69,"top",9,"2023-04-25T00:28:27.011Z","2023-04-25T00:29:47.768Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543068,"C.J. Cron","/api/v1/people/543068","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,82.9,12,0.91,0.4119,6.2632,32.3388,-9.0662,-1.1691,12.9427,0.2028,3.9556,3.2903,-133.652,-3.8183,-0.8996,50.0016,6.069,-2.0876,7.2,2.4,24,2263,191,NA,NA,NA,NA,NA,NA,TRUE,-10.1,22.7,1.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718448,"2023-04-24",2,"2023-04-25T00:29:20.783Z","2023-04-25T00:29:24.217Z",TRUE,"pitch","1aeafd3f-d023-4793-8a58-f22ff33267a2",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.6301,1.6803,NA,113.34,139.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","C.J. Cron strikes out swinging.",0,6,0,69,"top",9,"2023-04-25T00:28:27.011Z","2023-04-25T00:29:47.768Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543068,"C.J. Cron","/api/v1/people/543068","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.5,2,0.91,0.4466,6.084,23.3153,-30.3591,4.1228,1.1933,0.096,3.6852,1.7717,-122.4646,0.1601,-1.1718,50.0058,6.2077,6.2864,12,8.4,24,2432,119,NA,NA,NA,NA,NA,NA,FALSE,-36.1,2.4,-7.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718448,"2023-04-24",1,"2023-04-25T00:28:56.465Z","2023-04-25T00:29:00.457Z",TRUE,"pitch","c1913b5f-ed5a-49e7-8130-3215de92a0eb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.7473,1.687,NA,112.39,167.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","C.J. Cron strikes out swinging.",0,6,0,69,"top",9,"2023-04-25T00:28:27.011Z","2023-04-25T00:29:47.768Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543068,"C.J. Cron","/api/v1/people/543068","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,77.9,5,0.9,0.4434,6.2016,25.0458,-28.6482,1.8623,2.2849,0.1208,2.6568,2.761,-123.6219,-2.2275,-1.2533,50.0044,5.9784,2.8776,7.2,7.2,24,2381,132,NA,NA,NA,NA,NA,NA,FALSE,-34.1,3.8,-4.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
