"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745107,"2024-04-22",3,"2024-04-23T01:06:03.926Z","2024-04-23T01:06:08.179Z",TRUE,"pitch","21a5924b-0a43-4935-806c-c1898816be2b",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.01,1.35,NA,113.9,177.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","José Caballero strikes out swinging.",0,7,1,74,"bottom",9,"2024-04-23T01:04:59.374Z","2024-04-23T01:06:08.179Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676609,"José Caballero","/api/v1/people/676609","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.8,77.9,5,0.91,0.4414,6.7172,27.9077,-23.2984,9.7698,5.707,0.0814,2.2849,-5.0379,-124.6819,-4.8,0.8718,50.0046,6.1873,15.1965,30,7.2,24,2031,129,NA,NA,NA,NA,NA,NA,TRUE,-28.3,9.4,-16.3,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745107,"2024-04-22",2,"2024-04-23T01:05:43.751Z","2024-04-23T01:05:48.136Z",TRUE,"pitch","de8ed8cd-7ed6-4d62-8d36-8142df63c042",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.01,1.35,NA,101.71,200.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","José Caballero strikes out swinging.",0,7,1,74,"bottom",9,"2024-04-23T01:04:59.374Z","2024-04-23T01:06:08.179Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676609,"José Caballero","/api/v1/people/676609","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.1,77.3,9,0.9,0.4453,6.6638,27.6944,-21.8389,9.8295,6.7638,0.4012,1.4206,-4.4924,-123.6267,-6.7819,0.978,50.0015,6.0685,15.0119,31.2,7.2,24,2082,129,NA,NA,NA,NA,NA,NA,FALSE,-27.6,10.7,-16.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745107,"2024-04-22",1,"2024-04-23T01:05:25.789Z","2024-04-23T01:05:29.948Z",TRUE,"pitch","242888ae-31d5-4439-9b72-3be402d75437",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.09,1.3289,NA,158.13,203.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","José Caballero strikes out swinging.",0,7,1,74,"bottom",9,"2024-04-23T01:04:59.374Z","2024-04-23T01:06:08.179Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676609,"José Caballero","/api/v1/people/676609","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,85.7,13,0.91,0.4005,6.3758,34.3617,-8.7608,6.0715,12.3954,-1.0791,1.3048,-7.3537,-137.496,-11.4137,0.8585,50.0015,6.1351,11.4665,39.6,3.6,24,2364,153,NA,NA,NA,NA,NA,NA,FALSE,-11.2,19.8,-9.2,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745107,"2024-04-22",0,"2024-04-23T01:05:08.093Z","2024-04-23T01:05:12.485Z",TRUE,"pitch","ebe7b5fb-a92f-4848-9e7d-c12f8d65fd4b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.138,1.3772,NA,122.69,190.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","José Caballero strikes out swinging.",0,7,1,74,"bottom",9,"2024-04-23T01:04:59.374Z","2024-04-23T01:06:08.179Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,676609,"José Caballero","/api/v1/people/676609","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,84.9,8,0.91,0.4038,6.6013,33.983,-9.8546,6.4382,12.0156,-0.1491,1.7936,-4.7327,-136.4033,-10.0036,0.7844,50.0055,6.2186,11.9615,40.8,3.6,24,2289,150,NA,NA,NA,NA,NA,NA,FALSE,-12,19.4,-10.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745107,"2024-04-22",1,"2024-04-23T01:04:16.912Z","2024-04-23T01:04:20.565Z",TRUE,"pitch","20efe9b7-0619-4429-b93f-3a2c7a37201e",2,"Hit By Pitch",NA,NA,NA,NA,FALSE,"H","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"H","Hit By Pitch",1,1,2,NA,NA,3.55,1.68,NA,185.61,136.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Hit By Pitch","hit_by_pitch","Curtis Mead hit by pitch.",0,7,1,73,"bottom",9,"2024-04-23T01:03:50.211Z","2024-04-23T01:04:20.565Z",TRUE,FALSE,FALSE,FALSE,11,1,1,2,678554,"Curtis Mead","/api/v1/people/678554","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,85.8,11,0.89,0.3977,6.4117,35.74,-10.2824,3.8404,11.4385,-1.7999,3.8002,-8.0111,-138.6092,-5.3463,0.6504,50.0024,6.4637,7.3508,24,2.4,24,2344,150,NA,NA,NA,NA,NA,NA,FALSE,-11,19.6,-4.9,NA,NA,NA,FALSE,FALSE,678554,"Curtis Mead","/api/v1/people/678554",670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA
745107,"2024-04-22",0,"2024-04-23T01:04:00.578Z","2024-04-23T01:04:05.154Z",TRUE,"pitch","7094eb38-41e8-4ea8-9ac4-58ff0c6fffb3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5982,1.6232,NA,98.61,147.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Hit By Pitch","hit_by_pitch","Curtis Mead hit by pitch.",0,7,1,73,"bottom",9,"2024-04-23T01:03:50.211Z","2024-04-23T01:04:20.565Z",TRUE,FALSE,FALSE,FALSE,11,1,1,2,678554,"Curtis Mead","/api/v1/people/678554","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.1,78,3,0.91,0.4394,6.5765,28.5349,-23.7471,8.8207,5.3709,0.4824,3.3769,-4.0242,-125.3035,-2.3011,0.9752,50.0015,6.275,13.8343,27.6,7.2,24,1965,134,NA,NA,NA,NA,NA,NA,FALSE,-28,9.4,-14.9,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745107,"2024-04-22",3,"2024-04-23T01:03:22.210Z","2024-04-23T01:03:32.613Z",TRUE,"pitch","60983ab7-d4cf-4d6c-b8fe-591e4a686f89",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,2,NA,NA,3.3,1.58,NA,99.32,140.69,"line_drive","medium","9",200.5,125.35,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Double","double","Isaac Paredes doubles (2) on a line drive to right fielder Kerry Carpenter.",0,7,1,72,"bottom",9,"2024-04-23T01:02:37.250Z","2024-04-23T01:03:32.613Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.2,12,0.91,0.3964,6.4118,35.3083,-12.603,5.1805,10.1577,0.4637,3.633,-3.269,-138.9358,-5.2562,0.9914,50.0047,6.4088,9.9831,33.6,3.6,24,2244,146,83.3,11,156,NA,NA,NA,FALSE,-13.1,17.3,-8.5,NA,NA,NA,FALSE,FALSE,NA,NA,NA,670623,"Isaac Paredes","/api/v1/people/670623",NA,NA,NA
745107,"2024-04-22",1,"2024-04-23T01:02:56.174Z","2024-04-23T01:03:00.110Z",TRUE,"pitch","c4a682ed-5b33-4961-83c7-5e7b90e468b0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.3,1.58,NA,90.8,199.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Double","double","Isaac Paredes doubles (2) on a line drive to right fielder Kerry Carpenter.",0,7,1,72,"bottom",9,"2024-04-23T01:02:37.250Z","2024-04-23T01:03:32.613Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,78.3,14,0.91,0.4394,6.4521,28.041,-21.3578,8.9723,6.8907,0.6874,1.447,-3.6932,-125.2133,-6.9592,1.0255,50.0002,6.0406,14.0782,30,7.2,24,2124,127,NA,NA,NA,NA,NA,NA,FALSE,-26.4,10.9,-15.2,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745107,"2024-04-22",0,"2024-04-23T01:02:39.056Z","2024-04-23T01:02:44.043Z",TRUE,"pitch","b140905b-fcfa-430a-9e27-ab4997c6c3a6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1974,1.3573,NA,124.55,198.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Double","double","Isaac Paredes doubles (2) on a line drive to right fielder Kerry Carpenter.",0,7,1,72,"bottom",9,"2024-04-23T01:02:37.250Z","2024-04-23T01:03:32.613Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",79.1,72.3,8,0.9,0.4791,6.6501,24.7583,-40.1763,-4.2122,-6.0675,-0.198,1.4795,-1.4631,-115.0846,-2.1549,0.9963,50.0047,6.3826,-5.5536,8.4,13.2,24,2639,322,NA,NA,NA,NA,NA,NA,FALSE,-55.6,-11.3,8,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745107,"2024-04-22",2,"2024-04-23T01:03:04.749Z","2024-04-23T01:03:22.210Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",7,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,670623,"/api/v1/people/670623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"72","atBat","Double","double","Isaac Paredes doubles (2) on a line drive to right fielder Kerry Carpenter.",0,7,1,72,"bottom",9,"2024-04-23T01:02:37.250Z","2024-04-23T01:03:32.613Z",TRUE,FALSE,FALSE,FALSE,34,0,2,2,670623,"Isaac Paredes","/api/v1/people/670623","R","Right",666214,"Joey Wentz","/api/v1/people/666214","L","Left","vs_LHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
