"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718195,"2023-05-13",6,"2023-05-13T22:23:42.880Z","2023-05-13T22:23:49.994Z",TRUE,"pitch","9428de12-f179-4d45-85d1-cffb7520ba55",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.7,1.75,NA,133.89,164.38,"line_drive","hard","9",185.38,71.84,NA,NA,TRUE,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Cody Bellinger lines out sharply to right fielder Joey Gallo.",0,1,11,80,"top",9,"2023-05-13T22:21:37.611Z","2023-05-13T22:23:49.994Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Minnesota Twins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.8,83.1,4,0.89,0.4124,5.8124,31.3361,-14.1127,-8.0392,10.1345,-0.4431,2.7554,7.7483,-133.3258,-4.6698,-2.3566,50.0046,5.5642,-14.3303,39.6,4.8,24,2334,229,100.2,20,348,NA,NA,NA,TRUE,-15.5,17.4,12.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718195,"2023-05-13",5,"2023-05-13T22:23:21.733Z","2023-05-13T22:23:25.648Z",TRUE,"pitch","1c4efa3a-2c25-4e4c-989b-7323c026e6d0",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.8956,1.8903,NA,187.67,147.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Cody Bellinger lines out sharply to right fielder Joey Gallo.",0,1,11,80,"top",9,"2023-05-13T22:21:37.611Z","2023-05-13T22:23:49.994Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.4,83.1,11,2,0.4128,5.706,30.06,-19.0234,-9.1851,7.3846,-1.8539,3.3863,4.9408,-132.9827,-2.1045,-2.5483,50.0028,5.5766,-16.3554,38.4,6,24,2373,231,NA,NA,NA,NA,NA,NA,FALSE,-19.8,13.1,15.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718195,"2023-05-13",4,"2023-05-13T22:23:00.178Z","2023-05-13T22:23:06.139Z",TRUE,"pitch","fa52cbdc-5ee7-4903-af37-078bcb1a36aa",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.8373,1.7547,NA,69.74,204.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Cody Bellinger lines out sharply to right fielder Joey Gallo.",0,1,11,80,"top",9,"2023-05-13T22:21:37.611Z","2023-05-13T22:23:49.994Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Minnesota Twins","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.4,73.7,14,0.91,0.4711,5.7048,24.7375,-38.9501,6.7769,-4.9728,1.24,1.2606,6.2347,-116.8555,-1.4878,-2.3557,50.0001,5.6092,9.2439,14.4,12,24,3001,51,NA,NA,NA,NA,NA,NA,FALSE,-52,-9,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718195,"2023-05-13",3,"2023-05-13T22:22:36.018Z","2023-05-13T22:22:41.252Z",TRUE,"pitch","e5872468-432f-4ba2-a106-ca7ed451e767",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.7,1.75,NA,88.58,181.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Cody Bellinger lines out sharply to right fielder Joey Gallo.",0,1,11,80,"top",9,"2023-05-13T22:21:37.611Z","2023-05-13T22:23:49.994Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.2,9,0.9,0.4009,5.6924,28.7497,-14.2249,-7.5498,9.4835,0.7455,2.1218,10.9873,-136.3945,-6.3605,-2.3458,50.0017,5.4569,-14.2881,37.2,4.8,24,2430,230,NA,NA,NA,NA,NA,NA,FALSE,-15,16,11.5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718195,"2023-05-13",2,"2023-05-13T22:22:14.647Z","2023-05-13T22:22:19.021Z",TRUE,"pitch","56fb3389-b906-43b4-abf2-edc025682507",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.954,1.8903,NA,137.16,183.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Cody Bellinger lines out sharply to right fielder Joey Gallo.",0,1,11,80,"top",9,"2023-05-13T22:21:37.611Z","2023-05-13T22:23:49.994Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.5,84.3,7,0.74,0.4105,5.7969,26.6158,-17.2395,-6.386,8.27,-0.5288,2.0452,7.2164,-133.0507,-5.7938,-2.4373,50.0038,5.4864,-11.5335,28.8,4.8,24,2267,228,NA,NA,NA,NA,NA,NA,FALSE,-18.5,14,10.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718195,"2023-05-13",1,"2023-05-13T22:21:53.613Z","2023-05-13T22:21:57.493Z",TRUE,"pitch","61a01629-c792-4ac9-b6c7-58ce523ed4dd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.7,1.75,NA,110.72,147.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Cody Bellinger lines out sharply to right fielder Joey Gallo.",0,1,11,80,"top",9,"2023-05-13T22:21:37.611Z","2023-05-13T22:23:49.994Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.5,2,0.88,0.4099,5.6345,31.6325,-14.4951,-6.8018,9.7984,0.1648,3.3704,8.8874,-134.1166,-3.2696,-2.3233,50.0005,5.6525,-12.2698,33.6,3.6,24,2432,222,NA,NA,NA,NA,NA,NA,FALSE,-15.4,17.2,10.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718195,"2023-05-13",0,"2023-05-13T22:21:37.611Z","2023-05-13T22:21:41.472Z",TRUE,"pitch","6fed1325-4592-4697-b4bd-08ecfd1cf7ce",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.8956,1.8612,NA,137.43,207.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Lineout","field_out","Cody Bellinger lines out sharply to right fielder Joey Gallo.",0,1,11,80,"top",9,"2023-05-13T22:21:37.611Z","2023-05-13T22:23:49.994Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Minnesota Twins","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.5,78.8,13,0.92,0.4407,5.95,24.8968,-35.0718,-8.7551,-1.8485,-0.5361,1.152,7.2204,-124.2887,-3.6279,-2.3412,50.0055,5.543,-13.7006,19.2,9.6,24,1270,249,NA,NA,NA,NA,NA,NA,FALSE,-41.4,-4,14.2,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718195,"2023-05-13",6,"2023-05-13T22:21:09.389Z","2023-05-13T22:21:18.820Z",TRUE,"pitch","2c81fe16-70e6-4fe2-8310-b9c0cb573a74",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.6041,1.6347,NA,159.2,151.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Ian Happ walks. Nick Madrigal to 2nd.",0,1,11,79,"top",9,"2023-05-13T22:19:12.039Z","2023-05-13T22:21:18.820Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.7,85.1,11,0.88,0.4051,5.734,28.0585,-17.6964,-6.6933,7.814,-1.107,3.2312,6.1634,-134.9517,-2.8758,-2.5456,50.0045,5.5501,-12.4057,31.2,4.8,24,2398,228,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.8,10.9,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,664023,"Ian Happ","/api/v1/people/664023",663611,"Nick Madrigal","/api/v1/people/663611",NA,NA,NA
718195,"2023-05-13",4,"2023-05-13T22:20:33.133Z","2023-05-13T22:20:38.038Z",TRUE,"pitch","ea373046-cd11-4e47-bd61-13cde32576a9",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.4292,1.6347,NA,52.21,209.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Ian Happ walks. Nick Madrigal to 2nd.",0,1,11,79,"top",9,"2023-05-13T22:19:12.039Z","2023-05-13T22:21:18.820Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Minnesota Twins",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.1,74.2,14,0.91,0.468,5.7077,25.8807,-39.0613,6.6369,-4.9904,1.6997,1.0768,7.2926,-117.7952,-1.9885,-2.318,50.0005,5.6006,9.1666,14.4,12,24,3031,45,NA,NA,NA,NA,NA,NA,FALSE,-51.5,-9.2,-14,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718195,"2023-05-13",3,"2023-05-13T22:20:04.044Z","2023-05-13T22:20:09.110Z",TRUE,"pitch","d1c7dc2f-a4b0-40ad-b3d6-6ff0521694ab",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.43,1.63,NA,125.87,162.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Walk","walk","Ian Happ walks. Nick Madrigal to 2nd.",0,1,11,79,"top",9,"2023-05-13T22:19:12.039Z","2023-05-13T22:21:18.820Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",663485,"Cole Sands","/api/v1/people/663485","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,83.2,5,0.88,0.4109,5.6044,33.1495,-15.8335,-6.572,9.1123,-0.2326,2.8293,8.0587,-134.0997,-4.1471,-2.4447,50.0025,5.55,-11.7857,30,4.8,24,2234,226,NA,NA,NA,NA,NA,NA,FALSE,-17,15.6,9.8,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
