"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
718013,"2023-05-27",6,"2023-05-27T02:11:29.540Z","2023-05-27T02:11:35.437Z",TRUE,"pitch","b780c4f7-2182-4fad-8482-dd2989f3c44c",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.34,1.52,NA,136.66,179.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,3,1,57,"bottom",7,"2023-05-27T02:09:24.172Z","2023-05-27T02:12:23.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.8,75.9,4,0.91,0.4546,6.6446,23.8367,-22.8447,-6.3045,6.3481,-0.5158,2.1832,2.8011,-120.5637,-3.946,-0.8747,50.0019,5.8615,-9.2637,20.4,7.2,24,1256,228,NA,NA,NA,NA,NA,NA,FALSE,-29.2,10.8,10.7,NA,NA,NA,NA,NA,TRUE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",5,"2023-05-27T02:11:05.732Z","2023-05-27T02:11:09.346Z",TRUE,"pitch","0b5a2c5a-a845-483b-b2b6-922fa5446f25",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.34,1.52,NA,110.16,150.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,3,1,57,"bottom",7,"2023-05-27T02:09:24.172Z","2023-05-27T02:12:23.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.6,76.5,2,0.91,0.4505,6.6432,24.5385,-26.1356,-7.7348,4.0388,0.1794,3.265,4.8385,-121.7158,-1.1756,-0.8323,50.0048,6.0235,-11.573,21.6,7.2,24,1476,228,NA,NA,NA,NA,NA,NA,FALSE,-31.9,7.3,12.8,NA,NA,NA,NA,NA,TRUE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",4,"2023-05-27T02:10:42.491Z","2023-05-27T02:10:47.210Z",TRUE,"pitch","08767c17-3ed0-48b4-a112-9faeedc02780",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.34,1.52,NA,126.9,176.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,3,1,57,"bottom",7,"2023-05-27T02:09:24.172Z","2023-05-27T02:12:23.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.4,76.7,5,0.91,0.4508,6.4567,23.8743,-28.5768,-7.4409,2.4042,-0.2597,2.2911,3.5814,-121.5033,-2.7097,-0.7864,50.0014,5.9048,-11.1211,19.2,8.4,24,1150,229,NA,NA,NA,NA,NA,NA,FALSE,-35.3,4,12.6,NA,NA,NA,NA,NA,TRUE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",2,"2023-05-27T02:10:09.653Z","2023-05-27T02:10:14.572Z",TRUE,"pitch","1dbd38b1-4f3b-4085-bd2f-984a3a89fa73",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.34,1.52,NA,118.22,186.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,3,1,57,"bottom",7,"2023-05-27T02:09:24.172Z","2023-05-27T02:12:23.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.1,76.6,8,0.91,0.4523,6.6743,23.0103,-23.7928,-6.4213,5.6376,-0.0321,1.9341,3.7362,-120.9721,-4.6089,-0.7603,50.0012,5.9429,-9.5417,20.4,7.2,24,1227,222,NA,NA,NA,NA,NA,NA,FALSE,-30.1,9.4,10.8,NA,NA,NA,NA,NA,TRUE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",1,"2023-05-27T02:09:50.027Z","2023-05-27T02:09:54.252Z",TRUE,"pitch","28caf3f7-0d87-44fe-9717-5ca2fc4d356d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.285,1.5231,NA,122.77,163.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,3,1,57,"bottom",7,"2023-05-27T02:09:24.172Z","2023-05-27T02:12:23.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.5,2,0.9,0.4521,6.5917,23.4336,-25.5331,7.0105,4.4661,-0.1513,2.7766,0.4591,-121.1046,-2.0944,-1.2541,50.0023,5.8837,10.4227,21.6,7.2,24,2199,119,NA,NA,NA,NA,NA,NA,FALSE,-31.6,7.8,-12.8,NA,NA,NA,NA,NA,TRUE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",0,"2023-05-27T02:09:31.524Z","2023-05-27T02:09:35.709Z",TRUE,"pitch","6626695f-53df-42cc-ac23-15bb68d8bc3f",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3141,1.5231,NA,81.81,146.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,3,1,57,"bottom",7,"2023-05-27T02:09:24.172Z","2023-05-27T02:12:23.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.8,12,0.91,0.444,6.6684,23.692,-21.8045,4.1048,6.727,0.9232,3.4015,3.7189,-123.199,-1.4813,-1.1375,50.0061,5.8474,6.333,18,6,24,2193,124,NA,NA,NA,NA,NA,NA,FALSE,-25.9,12.1,-8.3,NA,NA,NA,NA,NA,TRUE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",3,"2023-05-27T02:10:24.507Z","2023-05-27T02:10:42.491Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,0,621439,"/api/v1/people/621439",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Byron Buxton called out on strikes.",0,3,1,57,"bottom",7,"2023-05-27T02:09:24.172Z","2023-05-27T02:12:23.381Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,621439,"Byron Buxton","/api/v1/people/621439","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",6,"2023-05-27T02:08:59.157Z","2023-05-27T02:09:07.006Z",TRUE,"pitch","ebd3b633-eb86-4ee9-975c-633328f1510e",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.455,1.7031,NA,141.45,106.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,3,1,56,"bottom",7,"2023-05-27T02:07:10.421Z","2023-05-27T02:09:07.006Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",82.7,76.1,11,0.89,0.4533,6.5485,21.7984,-22.1026,-3.2928,6.8033,-0.6414,4.881,1.8109,-120.4875,1.7151,-0.9721,50.0054,6.1034,-4.8778,12,6,24,1249,222,NA,NA,NA,NA,NA,NA,FALSE,-26.8,13,5.5,NA,NA,NA,NA,NA,FALSE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,621043,"Carlos Correa","/api/v1/people/621043"
718013,"2023-05-27",5,"2023-05-27T02:08:42.244Z","2023-05-27T02:08:46.599Z",TRUE,"pitch","1d4d1a52-831a-4aa3-8496-3419feb4abff",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.3967,1.7031,NA,65.52,192.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,3,1,56,"bottom",7,"2023-05-27T02:07:10.421Z","2023-05-27T02:09:07.006Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.2,78.8,14,0.9,0.4411,6.6793,23.0145,-25.1303,-6.462,4.5044,1.3507,1.7116,6.9877,-123.8366,-5.3078,-0.6583,50.0042,5.9654,-10.1116,19.2,7.2,24,1136,224,NA,NA,NA,NA,NA,NA,FALSE,-30.4,7.2,10.2,NA,NA,NA,NA,NA,FALSE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",3,"2023-05-27T02:08:11.761Z","2023-05-27T02:08:16.178Z",TRUE,"pitch","7a74f98b-e5b9-45fe-8d3a-9ce1cc4950b6",4,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",2,2,0,NA,NA,3.51,1.7,NA,122.63,164.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,3,1,56,"bottom",7,"2023-05-27T02:07:10.421Z","2023-05-27T02:09:07.006Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.2,77,5,0.91,0.4506,6.4907,21.9703,-27.8023,-6.893,2.9191,-0.1478,2.7456,3.7989,-121.1989,-2.1496,-0.8337,50.006,6.0538,-10.3359,19.2,8.4,24,1237,222,NA,NA,NA,NA,NA,NA,FALSE,-34.1,5,11.6,NA,NA,NA,NA,NA,FALSE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",2,"2023-05-27T02:07:56.998Z","2023-05-27T02:08:01.253Z",TRUE,"pitch","b7f3539c-eac4-4c0c-9357-79d424903690",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.3385,1.7031,NA,127.5,167.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,3,1,56,"bottom",7,"2023-05-27T02:07:10.421Z","2023-05-27T02:09:07.006Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.6,77.4,5,0.89,0.4482,6.6978,21.7578,-22.1454,-4.2696,6.6127,-0.2756,2.6289,3.1105,-121.7663,-3.3668,-1.0088,50.0003,5.9247,-6.4722,14.4,6,24,1334,221,NA,NA,NA,NA,NA,NA,FALSE,-27.2,11.5,7.1,NA,NA,NA,NA,NA,FALSE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",1,"2023-05-27T02:07:42.793Z","2023-05-27T02:07:46.863Z",TRUE,"pitch","cd860fac-ec07-40ae-b36c-86476e3df756",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.4841,1.7031,NA,67.68,183.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,3,1,56,"bottom",7,"2023-05-27T02:07:10.421Z","2023-05-27T02:09:07.006Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",83.8,77.6,14,0.9,0.4476,6.5341,21.7563,-20.6685,-3.8855,7.5673,1.294,2.0438,6.56,-121.9185,-5.1239,-0.9148,50.0012,5.9332,-5.9067,13.2,6,24,1326,225,NA,NA,NA,NA,NA,NA,FALSE,-25.8,12.8,5.6,NA,NA,NA,NA,NA,FALSE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",0,"2023-05-27T02:07:29.848Z","2023-05-27T02:07:33.563Z",TRUE,"pitch","6fcbe940-1510-4fe4-b6f4-4b89397e5457",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5133,1.7031,NA,64.87,162.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,3,1,56,"bottom",7,"2023-05-27T02:07:10.421Z","2023-05-27T02:09:07.006Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.2,12,0.9,0.4417,6.3934,25.243,-20.7704,6.1032,7.3246,1.3676,2.8147,4.535,-124.0848,-3.206,-1.2776,50.0008,5.8575,9.4983,25.2,6,24,2120,131,NA,NA,NA,NA,NA,NA,FALSE,-25,12.7,-12.1,NA,NA,NA,NA,NA,FALSE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",4,"2023-05-27T02:08:27.582Z","2023-05-27T02:08:42.244Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,0,621043,"/api/v1/people/621043",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Walk","walk","Carlos Correa walks.",0,3,1,56,"bottom",7,"2023-05-27T02:07:10.421Z","2023-05-27T02:09:07.006Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657024,"Erik Swanson","/api/v1/people/657024","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",3,"2023-05-27T02:05:11.754Z","2023-05-27T02:05:18.155Z",TRUE,"pitch","14947e35-4173-48dc-8f05-0fa5b1472ca3",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.2728,1.6231,NA,97.35,192.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","George Springer called out on strikes.",0,3,1,55,"top",7,"2023-05-27T02:04:00.496Z","2023-05-27T02:05:18.155Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543807,"George Springer","/api/v1/people/543807","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87.6,81.2,9,0.91,0.4281,6.81,24.1456,-26.7753,1.8626,3.2479,0.5155,1.7002,4.5844,-127.5409,-4.1426,-1.5412,50.0028,5.4367,3.0931,8.4,7.2,24,2518,167,NA,NA,NA,NA,NA,NA,TRUE,-30.1,5.3,-4.3,NA,NA,NA,NA,NA,TRUE,TRUE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",2,"2023-05-27T02:04:54.766Z","2023-05-27T02:04:59.842Z",TRUE,"pitch","c32f89c4-ec61-4176-9b6b-a7c8eb5ac704",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.59,1.62,NA,127.12,156.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","George Springer called out on strikes.",0,3,1,55,"top",7,"2023-05-27T02:04:00.496Z","2023-05-27T02:05:18.155Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543807,"George Springer","/api/v1/people/543807","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.2,79.7,2,0.91,0.4346,6.7458,23.6463,-26.3146,2.7202,3.6369,-0.2655,3.0311,2.6153,-125.67,-1.11,-1.6703,50.0047,5.6013,4.3837,10.8,7.2,24,2487,170,NA,NA,NA,NA,NA,NA,FALSE,-29.9,6.6,-5.5,NA,NA,NA,NA,NA,TRUE,TRUE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
718013,"2023-05-27",1,"2023-05-27T02:04:39.980Z","2023-05-27T02:04:45.414Z",TRUE,"pitch","862d7147-9499-41ef-bd7e-6907d3cfd3d4",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.4184,1.6231,NA,142.21,140.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","George Springer called out on strikes.",0,3,1,55,"top",7,"2023-05-27T02:04:00.496Z","2023-05-27T02:05:18.155Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,543807,"George Springer","/api/v1/people/543807","R","Right",641941,"Emilio Pagán","/api/v1/people/641941","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.5,11,0.9,0.3967,6.7342,31.6638,-11.8211,-4.2563,10.5476,-0.6613,3.6579,3.9792,-138.2352,-3.0439,-1.5685,50.0008,5.5702,-8.2122,30,3.6,24,2663,200,NA,NA,NA,NA,NA,NA,FALSE,-11.8,18.6,6.8,NA,NA,NA,NA,NA,TRUE,TRUE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
