"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716817,"2023-08-28",1,"2023-08-29T00:48:08.539Z","2023-08-29T00:48:13.973Z",TRUE,"pitch","1fc89e21-2294-4296-80db-2827a320349e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.1165,1.5631,NA,143.24,173.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Flyout","field_out","Kyle Schwarber flies out sharply to center fielder Mickey Moniak.",0,4,5,62,"bottom",7,"2023-08-29T00:48:06.211Z","2023-08-29T00:49:46.778Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",83.9,77,4,0.9,0.4495,6.0547,23.6478,-29.844,1.8872,1.5503,-0.6883,2.4263,-10.3698,-121.7879,0.4113,3.3774,50.0038,4.834,2.8397,2.4,8.4,24,2277,36,NA,NA,NA,NA,NA,NA,FALSE,-35.9,3.2,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",0,"2023-08-29T00:47:52.907Z","2023-08-29T00:48:08.539Z",FALSE,"action",NA,NA,"Hunter Renfroe remains in the game as the right fielder.","Defensive Switch",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592669,"/api/v1/people/592669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"9","Outfielder","Outfielder","RF","801","62","atBat","Flyout","field_out","Kyle Schwarber flies out sharply to center fielder Mickey Moniak.",0,4,5,62,"bottom",7,"2023-08-29T00:48:06.211Z","2023-08-29T00:49:46.778Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,656941,"Kyle Schwarber","/api/v1/people/656941","L","Left",571901,"Aaron Loup","/api/v1/people/571901","L","Left","vs_LHP","vs_LHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Philadelphia Phillies","Los Angeles Angels",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,663550,"/api/v1/people/663550",TRUE,FALSE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",2,"2023-08-29T00:45:47.352Z","2023-08-29T00:45:53.813Z",TRUE,"pitch","a5867d6f-04e5-45b7-9d7b-d91db4c3ad1c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.46,1.68,NA,112.78,174.22,"ground_ball","medium","6",111.77,153.97,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Forceout","force_out","Hunter Renfroe grounds into a force out, shortstop Trea Turner to second baseman Bryson Stott. Mickey Moniak out at 2nd.",0,4,5,61,"top",7,"2023-08-29T00:45:23.990Z","2023-08-29T00:45:53.813Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91.9,84.1,5,0.89,0.4103,6.586,28.7687,-22.1652,-8.756,5.5454,0.1107,2.3911,9.1452,-133.4955,-5.4832,-2.222,50.0024,6.0676,-15.802,31.2,6,24,1842,231,100.4,-22,7,NA,NA,NA,TRUE,-23.5,9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",1,"2023-08-29T00:45:26.323Z","2023-08-29T00:45:29.880Z",TRUE,"pitch","a792be8f-b6a4-4a13-91f7-af34edd0608a",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,2,NA,NA,3.46,1.68,NA,117.47,165.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61","atBat","Forceout","force_out","Hunter Renfroe grounds into a force out, shortstop Trea Turner to second baseman Bryson Stott. Mickey Moniak out at 2nd.",0,4,5,61,"top",7,"2023-08-29T00:45:23.990Z","2023-08-29T00:45:53.813Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,82.1,5,0.9,0.4248,6.5101,22.7882,-34.1508,1.8565,-1.1735,-0.0123,2.7084,5.4693,-128.2049,-2.3261,-2.4016,50.001,6.2546,3.1347,6,8.4,24,2790,64,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-2.4,-4.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",0,"2023-08-29T00:45:09.541Z","2023-08-29T00:45:26.323Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Hunter Renfroe replaces Trey Cabbage.","Offensive Substitution",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,592669,"/api/v1/people/592669",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","61","atBat","Forceout","force_out","Hunter Renfroe grounds into a force out, shortstop Trea Turner to second baseman Bryson Stott. Mickey Moniak out at 2nd.",0,4,5,61,"top",7,"2023-08-29T00:45:23.990Z","2023-08-29T00:45:53.813Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,592669,"Hunter Renfroe","/api/v1/people/592669","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","Empty",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,663550,"/api/v1/people/663550",TRUE,TRUE,547180,"Bryce Harper","/api/v1/people/547180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",4,"2023-08-29T00:44:30.573Z","2023-08-29T00:44:42.615Z",TRUE,"pitch","579263c0-d971-4c2e-8f61-dc2355f8836b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.26,1.53,NA,124.16,184.95,"fly_ball","medium","9",197.55,106.42,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Logan O'Hoppe flies out to right fielder Nick Castellanos. Luis Rengifo to 3rd.",0,4,5,60,"top",7,"2023-08-29T00:43:49.045Z","2023-08-29T00:44:42.615Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.2,8,0.9,0.3866,6.545,32.4121,-10.1905,-8.6048,10.8132,-0.1878,1.9936,8.8444,-141.6951,-9.2927,-2.2318,50.0039,5.9671,-17.4965,51.6,3.6,24,2644,216,92.2,41,291,NA,NA,NA,TRUE,-11,17.8,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666160,"Mickey Moniak","/api/v1/people/666160",NA,NA,NA,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA
716817,"2023-08-28",3,"2023-08-29T00:44:12.023Z","2023-08-29T00:44:15.684Z",TRUE,"pitch","59c0eef6-5321-4f71-b036-29da002f954b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2618,1.6109,NA,39.7,207.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Logan O'Hoppe flies out to right fielder Nick Castellanos. Luis Rengifo to 3rd.",0,4,5,60,"top",7,"2023-08-29T00:43:49.045Z","2023-08-29T00:44:42.615Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.7,82.8,14,0.89,0.4238,6.4626,24.269,-36.3009,0.4632,-2.4362,2.0279,1.1449,10.914,-128.7658,-5.7549,-2.3082,50.002,6.1854,0.783,3.6,8.4,24,2873,42,NA,NA,NA,NA,NA,NA,FALSE,-40.1,-5.4,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666160,"Mickey Moniak","/api/v1/people/666160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",2,"2023-08-29T00:43:51.409Z","2023-08-29T00:43:56.454Z",TRUE,"pitch","ee039790-e2d4-41e5-b90e-8bd60104e529",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2618,1.4184,NA,109.73,191.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Logan O'Hoppe flies out to right fielder Nick Castellanos. Luis Rengifo to 3rd.",0,4,5,60,"top",7,"2023-08-29T00:43:49.045Z","2023-08-29T00:44:42.615Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88,81.6,8,0.9,0.4273,6.4804,25.5454,-38.3496,1.5547,-3.705,0.1908,1.764,6.2995,-128.0172,-3.4658,-2.5004,50.005,6.1265,2.589,4.8,9.6,24,2832,58,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-7.3,-4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666160,"Mickey Moniak","/api/v1/people/666160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",0,"2023-08-29T00:41:14.268Z","2023-08-29T00:42:09.317Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"60","atBat","Flyout","field_out","Logan O'Hoppe flies out to right fielder Nick Castellanos. Luis Rengifo to 3rd.",0,4,5,60,"top",7,"2023-08-29T00:43:49.045Z","2023-08-29T00:44:42.615Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,666160,"Mickey Moniak","/api/v1/people/666160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",1,"2023-08-29T00:42:09.317Z","2023-08-29T00:43:51.409Z",FALSE,"action",NA,NA,"Pitching Change: Jeff Hoffman replaces Matt Strahm.","Pitching Substitution",4,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,656546,"/api/v1/people/656546",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"60","atBat","Flyout","field_out","Logan O'Hoppe flies out to right fielder Nick Castellanos. Luis Rengifo to 3rd.",0,4,5,60,"top",7,"2023-08-29T00:43:49.045Z","2023-08-29T00:44:42.615Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",656546,"Jeff Hoffman","/api/v1/people/656546","R","Right","vs_RHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,666160,"Mickey Moniak","/api/v1/people/666160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",0,"2023-08-29T00:40:45.243Z","2023-08-29T00:40:56.849Z",TRUE,"pitch","ad2c4c50-6b7c-4aa9-99a7-99e222389685",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.32,1.57,NA,85.29,165.47,"line_drive","medium","7",98.36,104.39,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Single","single","Mickey Moniak singles on a line drive to left fielder Brandon Marsh. Brandon Drury scores. Luis Rengifo to 2nd.",1,4,5,59,"top",7,"2023-08-29T00:40:22.293Z","2023-08-29T00:40:56.849Z",TRUE,TRUE,FALSE,FALSE,33,0,0,1,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.1,12,0.91,0.402,6.3862,26.545,-23.3881,10.9066,4.6621,0.832,2.7153,-10.0786,-135.6653,-2.807,3.158,50.0035,5.3735,20.5605,38.4,6,24,2238,132,75.3,21,222,NA,NA,NA,FALSE,-23.2,8,-17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,666160,"Mickey Moniak","/api/v1/people/666160",650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",3,"2023-08-29T00:39:48.749Z","2023-08-29T00:40:01.046Z",TRUE,"pitch","9472959b-1adc-456a-bcb3-31bf7c6cf18e",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,1,NA,NA,3.09,1.46,NA,141.83,200.35,"popup","medium","3",183.78,148.48,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Luis Rengifo singles on a pop up to first baseman Bryce Harper. Brandon Drury to 3rd.",0,3,5,58,"top",7,"2023-08-29T00:38:13.510Z","2023-08-29T00:40:01.046Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,85.8,7,0.9,0.4034,6.4444,26.8625,-11.1583,6.9521,11.231,-0.6515,1.4235,-8.187,-135.2777,-8.1501,1.4973,50.0025,5.2393,13.0088,42,3.6,24,2458,136,57.2,44,169,NA,NA,NA,FALSE,-12.5,19,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA
716817,"2023-08-28",2,"2023-08-29T00:39:29.086Z","2023-08-29T00:39:33.220Z",TRUE,"pitch","768872ce-b49d-46dc-83d4-7b90485ff093",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0917,1.4184,NA,100.45,128.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Luis Rengifo singles on a pop up to first baseman Bryce Harper. Brandon Drury to 3rd.",0,3,5,58,"top",7,"2023-08-29T00:38:13.510Z","2023-08-29T00:40:01.046Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,80,12,2,0.4336,6.1615,21.7196,-26.3062,-0.9854,3.6179,0.4341,4.0683,-3.0519,-125.5784,1.474,1.7856,50.0024,5.5901,-1.5982,4.8,6,24,2434,194,NA,NA,NA,NA,NA,NA,FALSE,-29.2,7.1,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",1,"2023-08-29T00:39:07.860Z","2023-08-29T00:39:11.836Z",TRUE,"pitch","d90ebc64-418c-48ec-94bc-212740d541df",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.1634,1.3943,NA,81.2,128.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Luis Rengifo singles on a pop up to first baseman Bryce Harper. Brandon Drury to 3rd.",0,3,5,58,"top",7,"2023-08-29T00:38:13.510Z","2023-08-29T00:40:01.046Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.7,85.5,12,0.91,0.4041,6.1861,26.5465,-21.2729,9.5922,5.8462,0.9392,4.0708,-4.9181,-135.0017,-0.1929,1.5283,50.0039,5.6275,17.8896,38.4,6,24,2284,138,NA,NA,NA,NA,NA,NA,FALSE,-20.8,10.8,-16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",0,"2023-08-29T00:38:33.725Z","2023-08-29T00:38:40.733Z",TRUE,"pitch","1f73d4f1-b161-4481-a2ce-7a1e9c5d5a66",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.09,1.46,NA,136.87,191.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Single","single","Luis Rengifo singles on a pop up to first baseman Bryce Harper. Brandon Drury to 3rd.",0,3,5,58,"top",7,"2023-08-29T00:38:13.510Z","2023-08-29T00:40:01.046Z",TRUE,FALSE,FALSE,FALSE,33,2,1,1,650859,"Luis Rengifo","/api/v1/people/650859","R","Right",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_RHB","RISP",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,77.2,7,0.9,0.4522,6.1666,20.552,-29.061,-4.9788,2.0841,-0.5213,1.7349,-3.6502,-120.537,-3.2567,1.6524,50.0003,5.6344,-7.4199,15.6,8.4,24,2823,283,NA,NA,NA,NA,NA,NA,FALSE,-36.1,3.4,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716817,"2023-08-28",1,"2023-08-29T00:37:53.472Z","2023-08-29T00:38:06.297Z",TRUE,"pitch","c28c5139-01ed-4da4-9169-6e57bc512d8c",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.43,1.61,NA,120.55,174.93,"fly_ball","medium","8",123.19,64.25,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Flyout","field_out","Mike Moustakas flies out to center fielder Johan Rojas.",0,3,5,57,"top",7,"2023-08-29T00:37:24.388Z","2023-08-29T00:38:06.297Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,519058,"Mike Moustakas","/api/v1/people/519058","L","Left",621381,"Matt Strahm","/api/v1/people/621381","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Philadelphia Phillies",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Philadelphia Phillies","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,77.1,5,2,0.4481,6.3635,25.1871,-25.3876,-0.1908,4.4936,-0.0933,2.3648,-7.7748,-122.4315,-2.5694,3.1544,50.0048,5.6108,-0.2883,3.6,7.2,24,2789,277,90.6,33,336,NA,NA,NA,TRUE,-31.1,7.7,2.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,592273,"Brandon Drury","/api/v1/people/592273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
