"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717669,"2023-06-21",0,"2023-06-21T19:01:35.848Z","2023-06-21T19:01:41.690Z",TRUE,"pitch","a27ff279-2fea-4c17-aa48-5a31ee54d8cd",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.42,1.6,NA,115.34,144.67,"line_drive","medium","3",154,165.33,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Lineout","field_out","Jorge Alfaro lines out to first baseman Spencer Steer.",0,3,5,68,"top",9,"2023-06-21T19:01:35.848Z","2023-06-21T19:01:41.690Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,595751,"Jorge Alfaro","/api/v1/people/595751","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.8,87.1,2,0.92,0.396,6.0957,29.0772,-15.8984,-8.6781,8.3866,-0.2493,3.1725,5.0561,-138.0269,-4.2019,-0.972,50.0015,5.7763,-16.8388,43.2,4.8,24,2476,222,90.3,6,123,NA,NA,NA,TRUE,-15.7,14.5,14.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717669,"2023-06-21",3,"2023-06-21T19:00:50.893Z","2023-06-21T19:01:03.270Z",TRUE,"pitch","d257a697-d495-4975-b7b6-0ccae93ab0cd",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,1,2,NA,NA,3.14,1.42,NA,111.83,161.16,"line_drive","medium","8",125.63,86.8,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Randal Grichuk doubles (15) on a line drive to center fielder TJ Friedl.",0,3,5,67,"top",9,"2023-06-21T19:00:02.209Z","2023-06-21T19:01:03.270Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,87.1,8,0.92,0.3972,6.0423,28.2227,-15.4162,-7.2572,8.6869,0.0239,1.9221,5.6733,-137.4706,-7.3773,-1.1157,50.003,5.6713,-14.0001,37.2,4.8,24,2371,222,106.9,18,371,NA,NA,NA,FALSE,-16,14.5,12.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,545341,"Randal Grichuk","/api/v1/people/545341",NA,NA,NA
717669,"2023-06-21",2,"2023-06-21T19:00:33.298Z","2023-06-21T19:00:37.973Z",TRUE,"pitch","4557b95c-4cf7-483d-b61e-c61d48b90174",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.1593,1.5205,NA,117.97,111.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Randal Grichuk doubles (15) on a line drive to center fielder TJ Friedl.",0,3,5,67,"top",9,"2023-06-21T19:00:02.209Z","2023-06-21T19:01:03.270Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.8,78.8,14,0.89,0.4448,6.119,19.2477,-30.8548,0.9611,0.8523,0.8921,1.4755,5.6924,-122.1543,-3.7055,-1.573,50.0011,5.6051,1.4826,3.6,8.4,24,2784,61,NA,NA,NA,NA,NA,NA,FALSE,-37.1,1.1,-2.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717669,"2023-06-21",1,"2023-06-21T19:00:17.160Z","2023-06-21T19:00:20.725Z",TRUE,"pitch","8b7b5ade-eb87-4764-9659-f3308f5f9035",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.0548,1.4676,NA,117.97,111.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Randal Grichuk doubles (15) on a line drive to center fielder TJ Friedl.",0,3,5,67,"top",9,"2023-06-21T19:00:02.209Z","2023-06-21T19:01:03.270Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,87.8,14,0.91,0.3968,6.374,25.1864,-20.0052,-7.8437,6.2783,1.0901,1.3986,8.5987,-137.1047,-8.0145,-1.0411,50.0014,5.6826,-15.2012,32.4,4.8,24,2317,227,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.2,12.8,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717669,"2023-06-21",0,"2023-06-21T19:00:02.209Z","2023-06-21T19:00:06.218Z",TRUE,"pitch","5b39b5bc-4992-4b37-8bfc-c68cf651566e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.081,1.4411,NA,113.15,145.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Double","double","Randal Grichuk doubles (15) on a line drive to center fielder TJ Friedl.",0,3,5,67,"top",9,"2023-06-21T19:00:02.209Z","2023-06-21T19:01:03.270Z",TRUE,FALSE,FALSE,FALSE,34,2,1,2,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_RHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,79.1,9,0.89,0.4425,6.1864,19.3365,-30.7847,1.2636,0.8895,0.5115,1.6544,4.6583,-122.7655,-3.2555,-1.5582,50.0032,5.5597,1.9693,4.8,8.4,24,2713,55,NA,NA,NA,NA,NA,NA,FALSE,-36.6,1.2,-3.1,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717669,"2023-06-21",2,"2023-06-21T18:59:25.474Z","2023-06-21T18:59:34.681Z",TRUE,"pitch","9a3aeac6-8496-4d8e-868f-20da604135d3",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.52,1.62,NA,97.81,151.73,"fly_ball","medium","8",126.13,86.29,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Ryan McMahon flies out to center fielder TJ Friedl.",0,3,5,66,"top",9,"2023-06-21T18:58:51.124Z","2023-06-21T18:59:34.681Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.3,4,0.92,0.3995,6.0794,29.6284,-18.4303,-9.8371,7.2161,-0.4821,2.7087,5.3243,-136.9856,-4.7855,-1.1706,50.0039,5.7343,-18.738,42,6,24,2428,231,101.3,30,380,NA,NA,NA,TRUE,-18.5,12.2,16.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717669,"2023-06-21",1,"2023-06-21T18:59:04.832Z","2023-06-21T18:59:10.147Z",TRUE,"pitch","a01cbe94-8cc4-4421-a732-4b350306ef35",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.5211,1.6209,NA,121.91,161.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Ryan McMahon flies out to center fielder TJ Friedl.",0,3,5,66,"top",9,"2023-06-21T18:58:51.124Z","2023-06-21T18:59:34.681Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.1,81.4,13,0.9,0.4264,6.0673,25.1753,-30.1651,-11.2111,1.2035,-0.0262,1.463,6.8286,-128.1911,-4.6111,-1.2606,50.0063,5.6257,-18.762,30,8.4,24,1890,247,NA,NA,NA,NA,NA,NA,FALSE,-33.7,1.4,18.8,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717669,"2023-06-21",0,"2023-06-21T18:58:51.124Z","2023-06-21T18:58:58.416Z",TRUE,"pitch","5aa56208-2378-4b11-8cba-b2a301f17fa5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.6032,1.6532,NA,121.91,161.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Ryan McMahon flies out to center fielder TJ Friedl.",0,3,5,66,"top",9,"2023-06-21T18:58:51.124Z","2023-06-21T18:59:34.681Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,641857,"Ryan McMahon","/api/v1/people/641857","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,75.8,5,0.9,0.4551,6.1653,24.6149,-28.2364,2.1224,2.6831,0.0943,2.2769,3.2048,-120.5978,-2.2888,-1.5302,50.0005,5.7421,3.1081,7.2,8.4,24,2782,65,NA,NA,NA,NA,NA,NA,FALSE,-35.4,4.6,-4.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717669,"2023-06-21",6,"2023-06-21T18:58:22.964Z","2023-06-21T18:58:27.697Z",TRUE,"pitch","9d35c76c-4573-40e9-b58b-556a172fa8fe",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.8891,1.8647,NA,122.79,122.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Nolan Jones called out on strikes.",0,3,5,65,"top",9,"2023-06-21T18:57:37.192Z","2023-06-21T18:58:27.697Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86,8,0.92,0.4003,6.1329,30.457,-15.4756,-10.8374,8.8074,0.1733,2.4328,6.649,-136.89,-6.1097,-0.8801,50.0058,5.7549,-20.5536,49.2,6,24,2407,231,NA,NA,NA,NA,NA,NA,TRUE,-16.1,14.8,18.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717669,"2023-06-21",5,"2023-06-21T18:58:05.190Z","2023-06-21T18:58:09.084Z",TRUE,"pitch","a36084a1-8be9-4b27-bdc9-1eb2b15a33a3",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.82,1.82,NA,122.79,122.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Strikeout","strikeout","Nolan Jones called out on strikes.",0,3,5,65,"top",9,"2023-06-21T18:57:37.192Z","2023-06-21T18:58:27.697Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,666134,"Nolan Jones","/api/v1/people/666134","L","Left",571656,"Buck Farmer","/api/v1/people/571656","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Cincinnati Reds",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.6,81.8,14,0.93,0.4269,6.0435,22.2828,-29.6427,-9.8473,1.5139,0.205,1.1881,6.5127,-127.5396,-5.4344,-1.0818,50.0035,5.6392,-16.4841,26.4,8.4,24,1532,247,NA,NA,NA,NA,NA,NA,FALSE,-33.2,1.9,16.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
