"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717926,"2023-06-03",0,"2023-06-03T02:48:10.281Z","2023-06-03T02:48:18.799Z",TRUE,"pitch","0ae0c227-3340-43e2-8432-6935bfa0e170",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.49,1.65,NA,100.43,166.87,"fly_ball","medium","7",77.11,98.9,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Shohei Ohtani flies out to left fielder Yordan Alvarez.",0,2,6,73,"top",9,"2023-06-03T02:47:58.072Z","2023-06-03T02:48:18.799Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,80.2,6,2,0.4298,6.5992,28.5122,-31.2842,5.1979,0.5421,0.4347,2.6632,5.4734,-127.8567,-1.5643,-2.416,50.0027,5.7582,8.5295,16.8,8.4,24,2855,53,83.3,40,279,NA,NA,NA,TRUE,-34.8,0.8,-10.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717926,"2023-06-03",3,"2023-06-03T02:47:18.968Z","2023-06-03T02:47:26.986Z",TRUE,"pitch","8bc0125b-e15e-4389-a428-2a6b79920726",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.14,1.48,NA,94.07,166.03,"ground_ball","medium","3",153.74,163.86,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Luis Rengifo grounds into a force out, first baseman Jose Abreu to shortstop Jeremy Pena. Gio Urshela to 3rd. Matt Thaiss out at 2nd. Luis Rengifo to 1st.",0,2,6,72,"top",9,"2023-06-03T02:46:34.219Z","2023-06-03T02:47:26.986Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.4,3,2,0.3842,6.626,34.1424,-12.5891,-5.5535,9.5241,0.6016,2.6943,9.0149,-142.8005,-5.9883,-1.8807,50.006,5.6169,-11.4245,33.6,3.6,24,2504,210,95.4,6,99,NA,NA,NA,TRUE,-12.4,16.1,8.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,650859,"Luis Rengifo","/api/v1/people/650859",570482,"Gio Urshela","/api/v1/people/570482"
717926,"2023-06-03",2,"2023-06-03T02:46:50.944Z","2023-06-03T02:46:57.640Z",TRUE,"pitch","dbb44322-c529-40c9-9c04-589c97c879f9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.14,1.48,NA,93.36,210.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Luis Rengifo grounds into a force out, first baseman Jose Abreu to shortstop Jeremy Pena. Gio Urshela to 3rd. Matt Thaiss out at 2nd. Luis Rengifo to 1st.",0,2,6,72,"top",9,"2023-06-03T02:46:34.219Z","2023-06-03T02:47:26.986Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,79.1,14,2,0.4356,6.6835,31.7685,-38.3523,3.8586,-3.8783,0.6202,1.0633,5.7849,-126.9245,-4.0055,-2.2112,50.0047,5.7944,6.144,10.8,10.8,24,3026,46,NA,NA,NA,NA,NA,NA,FALSE,-44.4,-7.8,-8.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717926,"2023-06-03",1,"2023-06-03T02:46:36.537Z","2023-06-03T02:46:41.165Z",TRUE,"pitch","46fdeaf1-55da-464c-a6c3-8b2a3d9373de",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9425,1.3359,NA,144.77,182.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Luis Rengifo grounds into a force out, first baseman Jose Abreu to shortstop Jeremy Pena. Gio Urshela to 3rd. Matt Thaiss out at 2nd. Luis Rengifo to 1st.",0,2,6,72,"top",9,"2023-06-03T02:46:34.219Z","2023-06-03T02:47:26.986Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.9,79.4,4,2,0.4321,6.6243,31.5196,-35.6017,3.1449,-2.1169,-0.7286,2.0881,3.4135,-127.7852,-2.2813,-2.501,50.0027,5.8475,5.0909,9.6,9.6,24,2806,59,NA,NA,NA,NA,NA,NA,FALSE,-40.2,-4.2,-6.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717926,"2023-06-03",0,"2023-06-03T02:45:39.246Z","2023-06-03T02:46:36.537Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"72","atBat","Forceout","force_out","Luis Rengifo grounds into a force out, first baseman Jose Abreu to shortstop Jeremy Pena. Gio Urshela to 3rd. Matt Thaiss out at 2nd. Luis Rengifo to 1st.",0,2,6,72,"top",9,"2023-06-03T02:46:34.219Z","2023-06-03T02:47:26.986Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,650859,"Luis Rengifo","/api/v1/people/650859","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717926,"2023-06-03",6,"2023-06-03T02:45:16.554Z","2023-06-03T02:45:22.740Z",TRUE,"pitch","de8c3fd1-656e-43c7-8404-7e0ec747f316",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.2014,1.4747,NA,155.4,187.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Matt Thaiss walks. Gio Urshela to 2nd.",0,2,6,71,"top",9,"2023-06-03T02:43:12.150Z","2023-06-03T02:45:22.740Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.2,79.2,13,2,0.4343,6.5427,30.0825,-35.9789,4.0275,-2.366,-1.0075,1.8825,2.2949,-126.9332,-2.4219,-2.4518,50.0059,5.7614,6.4624,10.8,9.6,24,2926,61,NA,NA,NA,NA,NA,NA,FALSE,-41,-4.7,-7.9,NA,NA,NA,NA,FALSE,TRUE,570482,"Gio Urshela","/api/v1/people/570482",642136,"Matt Thaiss","/api/v1/people/642136",NA,NA,NA
717926,"2023-06-03",5,"2023-06-03T02:44:47.941Z","2023-06-03T02:44:53.259Z",TRUE,"pitch","84da9052-8a4e-4890-b3bc-3e291e3f6caf",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.37,1.59,NA,113.99,189.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Matt Thaiss walks. Gio Urshela to 2nd.",0,2,6,71,"top",9,"2023-06-03T02:43:12.150Z","2023-06-03T02:45:22.740Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.1,79.9,8,2,0.4329,6.5529,27.3161,-32.4701,4.8607,-0.1793,0.0791,1.8434,4.4752,-126.7949,-3.0487,-2.3442,50.0058,5.6678,7.8696,14.4,8.4,24,2772,68,NA,NA,NA,NA,NA,NA,FALSE,-37,-0.8,-9.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717926,"2023-06-03",4,"2023-06-03T02:44:26.303Z","2023-06-03T02:44:32.004Z",TRUE,"pitch","e9171bff-0f83-46e0-b5a3-372e460c21c3",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2014,1.5033,NA,126.47,126.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Matt Thaiss walks. Gio Urshela to 2nd.",0,2,6,71,"top",9,"2023-06-03T02:43:12.150Z","2023-06-03T02:45:22.740Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87,11,0.9,0.3922,6.6142,35.6411,-12.623,-3.8632,9.9306,-0.2486,4.1601,5.9679,-140.3596,-2.2398,-1.9134,50.007,5.804,-7.6096,25.2,3.6,24,2496,200,NA,NA,NA,NA,NA,NA,FALSE,-12.1,17.6,5.6,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717926,"2023-06-03",3,"2023-06-03T02:44:06.212Z","2023-06-03T02:44:10.644Z",TRUE,"pitch","128be73b-6b32-4b20-8994-d426cd9690bb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2014,1.4747,NA,164.81,128.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Matt Thaiss walks. Gio Urshela to 2nd.",0,2,6,71,"top",9,"2023-06-03T02:43:12.150Z","2023-06-03T02:45:22.740Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,87.7,11,2,0.389,6.5346,36.4584,-11.322,-4.4515,10.4187,-1.2544,4.0734,3.9359,-141.5597,-2.6467,-2.0939,50.006,5.7592,-8.912,33.6,2.4,24,2477,205,NA,NA,NA,NA,NA,NA,FALSE,-10.8,18.4,7.1,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717926,"2023-06-03",2,"2023-06-03T02:43:34.442Z","2023-06-03T02:43:41.171Z",TRUE,"pitch","11bd97ce-9b52-4676-8fd6-7c6b29c8442f",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.37,1.59,NA,104.02,177.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Matt Thaiss walks. Gio Urshela to 2nd.",0,2,6,71,"top",9,"2023-06-03T02:43:12.150Z","2023-06-03T02:45:22.740Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,642136,"Matt Thaiss","/api/v1/people/642136","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,80.8,6,2,0.4271,6.6867,28.6524,-32.1891,2.9945,-0.0076,0.3406,2.2792,5.7323,-128.6317,-2.1724,-2.3128,50.0032,5.6496,4.9786,10.8,8.4,24,2810,77,NA,NA,NA,NA,NA,NA,FALSE,-35.5,-0.2,-6.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
