"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
746082,"2024-04-13",3,"2024-04-13T22:22:27.885Z","2024-04-13T22:22:37.584Z",TRUE,"pitch","46b06f25-5cbd-46af-ae1f-f36f57821240",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.47,1.58,NA,109.06,173.22,"fly_ball","medium","7",77.93,74.91,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Michael Harris II flies out to left fielder Nick Gordon.",0,1,5,66,"top",9,"2024-04-13T22:21:39.051Z","2024-04-13T22:22:37.584Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.1,5,0.9,0.3867,6.4749,31.5896,-13.749,3.6078,9.0652,0.2082,2.4281,-6.9323,-141.498,-4.9035,2.2186,50.0023,5.0611,7.3332,21.6,3.6,24,2521,146,96,35,331,NA,NA,NA,TRUE,-13.3,15.6,-5.2,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746082,"2024-04-13",2,"2024-04-13T22:22:10.152Z","2024-04-13T22:22:13.933Z",TRUE,"pitch","1f0474fc-4ed8-4504-abc4-40df9b84684a",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.4712,1.608,NA,118.5,193.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Michael Harris II flies out to left fielder Nick Gordon.",0,1,5,66,"top",9,"2024-04-13T22:21:39.051Z","2024-04-13T22:22:37.584Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.9,86.9,8,0.89,0.3947,6.5747,33.997,-13.7913,3.834,9.4474,-0.0394,1.6879,-8.0591,-139.2599,-6.2902,2.4061,50.004,4.9044,7.462,20.4,3.6,24,2453,143,NA,NA,NA,NA,NA,NA,FALSE,-14.3,15.8,-5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746082,"2024-04-13",1,"2024-04-13T22:21:52.732Z","2024-04-13T22:21:56.786Z",TRUE,"pitch","f81a3ea9-3b11-4ef8-b061-29ad5a279a26",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.47,1.58,NA,96.21,162.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Michael Harris II flies out to left fielder Nick Gordon.",0,1,5,66,"top",9,"2024-04-13T22:21:39.051Z","2024-04-13T22:22:37.584Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,86.7,6,0.89,0.3937,6.3973,35.6627,-13.6198,3.5287,9.4961,0.5454,2.8322,-6.2088,-139.8658,-3.753,2.3498,50.0001,5.103,6.8933,20.4,3.6,24,2459,140,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.4,-4.9,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746082,"2024-04-13",0,"2024-04-13T22:21:39.051Z","2024-04-13T22:21:43.367Z",TRUE,"pitch","f494ad9c-9868-4fd6-9272-50cbcf650a8e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4695,1.6523,NA,110.04,139.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Flyout","field_out","Michael Harris II flies out to left fielder Nick Gordon.",0,1,5,66,"top",9,"2024-04-13T22:21:39.051Z","2024-04-13T22:22:37.584Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,671739,"Michael Harris II","/api/v1/people/671739","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.4,12,0.89,0.3911,6.5171,35.1646,-15.4965,1.3717,8.4212,0.1826,3.667,-6.2699,-140.6312,-1.4594,2.2736,50.0056,5.2096,2.7175,4.8,3.6,24,2527,148,NA,NA,NA,NA,NA,NA,FALSE,-14.4,15.1,-1.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746082,"2024-04-13",2,"2024-04-13T22:21:05.004Z","2024-04-13T22:21:13.401Z",TRUE,"pitch","ea60d5fd-cc7e-448e-b33f-4646d07a9088",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.54,1.72,NA,129.11,208.86,"ground_ball","medium","6",119.79,149.88,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Grounded Into DP","grounded_into_double_play","Marcell Ozuna grounds into a double play, shortstop Vidal Bruján to first baseman Jake Burger. Matt Olson out at 2nd. Marcell Ozuna out at 1st.",0,1,5,65,"top",9,"2024-04-13T22:20:29.409Z","2024-04-13T22:21:13.401Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.1,13,0.9,0.4373,6.5699,27.6523,-35.9498,-3.971,-2.3823,-0.3176,1.108,-5.5947,-125.6862,-2.384,2.4609,50.0037,5.0145,-6.2934,12,9.6,24,2684,282,72.1,-3,17,NA,NA,NA,TRUE,-41.5,-4.7,8.5,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746082,"2024-04-13",1,"2024-04-13T22:20:45.558Z","2024-04-13T22:20:48.911Z",TRUE,"pitch","97c3188b-6d44-4246-b00b-94292ae86278",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.5407,1.8422,NA,127.3,183.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Grounded Into DP","grounded_into_double_play","Marcell Ozuna grounds into a double play, shortstop Vidal Bruján to first baseman Jake Burger. Matt Olson out at 2nd. Marcell Ozuna out at 1st.",0,1,5,65,"top",9,"2024-04-13T22:20:29.409Z","2024-04-13T22:21:13.401Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.1,8,0.9,0.4311,6.4521,27.8619,-34.5469,-5.8548,-1.4486,-0.2701,2.0506,-5.0519,-127.3868,-0.8504,2.5046,50.0056,5.1366,-9.5578,16.8,9.6,24,2651,261,NA,NA,NA,NA,NA,NA,FALSE,-38.5,-2.6,11.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746082,"2024-04-13",0,"2024-04-13T22:20:29.409Z","2024-04-13T22:20:32.913Z",TRUE,"pitch","3ae2b314-3c52-4fda-bfab-11fae8a5941f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.5417,1.8394,NA,115.14,161.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Grounded Into DP","grounded_into_double_play","Marcell Ozuna grounds into a double play, shortstop Vidal Bruján to first baseman Jake Burger. Matt Olson out at 2nd. Marcell Ozuna out at 1st.",0,1,5,65,"top",9,"2024-04-13T22:20:29.409Z","2024-04-13T22:21:13.401Z",TRUE,FALSE,FALSE,TRUE,24,0,2,2,542303,"Marcell Ozuna","/api/v1/people/542303","R","Right",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.9,5,0.9,0.428,6.4643,25.7376,-34.2597,-4.6036,-1.257,0.0488,2.8775,-4.532,-127.8478,0.8805,2.4409,50.0032,5.2124,-7.6385,14.4,8.4,24,2672,264,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-1.8,9.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746082,"2024-04-13",6,"2024-04-13T22:19:50.913Z","2024-04-13T22:19:59.105Z",TRUE,"pitch","3d3a3dcb-a435-4928-a3b8-fc59cf2f59f9",5,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,2,0,NA,NA,3.52,1.67,NA,140.09,177.12,"ground_ball","medium","4",148.22,151.91,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Field Error","field_error","Matt Olson reaches on a fielding error by second baseman Luis Arraez.",0,1,5,64,"top",9,"2024-04-13T22:18:15.339Z","2024-04-13T22:19:59.105Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,621566,"Matt Olson","/api/v1/people/621566","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,87.3,4,0.88,0.3945,6.5125,31.6877,-18.2938,3.0707,7.115,-0.6057,2.2838,-9.2228,-138.9508,-4.0334,2.3605,50.0058,4.9727,5.9935,12,3.6,24,2574,153,96.3,-14,11,NA,NA,NA,FALSE,-17.9,12.2,-3.6,NA,NA,NA,NA,FALSE,TRUE,621566,"Matt Olson","/api/v1/people/621566",NA,NA,NA,NA,NA,NA
746082,"2024-04-13",5,"2024-04-13T22:19:22.813Z","2024-04-13T22:19:26.303Z",TRUE,"pitch","b7a965bf-304c-40e1-a0a2-4336f19c38f1",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.52,1.67,NA,102.1,190.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Field Error","field_error","Matt Olson reaches on a fielding error by second baseman Luis Arraez.",0,1,5,64,"top",9,"2024-04-13T22:18:15.339Z","2024-04-13T22:19:59.105Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,621566,"Matt Olson","/api/v1/people/621566","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.7,9,0.9,0.4299,6.3989,25.5126,-35.6693,-3.8578,-2.1258,0.3909,1.7816,-3.9095,-127.2757,-1.3262,2.4467,50.0022,5.1277,-6.3442,10.8,9.6,24,2658,274,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-4,7.8,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746082,"2024-04-13",4,"2024-04-13T22:19:02.494Z","2024-04-13T22:19:05.607Z",TRUE,"pitch","57b4f7ba-633c-4666-a867-fdc1b68aa143",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.5219,1.6475,NA,110.94,120.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Field Error","field_error","Matt Olson reaches on a fielding error by second baseman Luis Arraez.",0,1,5,64,"top",9,"2024-04-13T22:18:15.339Z","2024-04-13T22:19:59.105Z",TRUE,FALSE,FALSE,FALSE,0,1,2,0,621566,"Matt Olson","/api/v1/people/621566","L","Left",656945,"Tanner Scott","/api/v1/people/656945","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.8,86.8,12,0.89,0.3922,6.3913,37.4608,-12.5384,1.1352,9.9859,0.1591,4.3644,-6.3713,-140.6611,-0.4822,2.3245,50.0028,5.3653,2.2326,2.4,2.4,24,2539,154,NA,NA,NA,NA,NA,NA,FALSE,-11.6,18.1,-0.5,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
