"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
718704,"2023-04-05",3,"2023-04-05T19:37:01.444Z","2023-04-05T19:37:11.135Z",TRUE,"pitch","2e0a775c-fa21-41eb-b59d-33880671b8b6",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,2,NA,NA,3.09,1.49,NA,111.37,178.51,"fly_ball","medium","9",176.15,77.55,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Lane Thomas flies out to right fielder Manuel Margot.",0,7,2,75,"bottom",9,"2023-04-05T19:35:25.508Z","2023-04-05T19:37:11.135Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,657041,"Lane Thomas","/api/v1/people/657041","R","Right",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.2,71.2,5,0.91,0.4839,6.6615,23.3248,-30.5528,8.1551,1.2503,0.1478,2.2324,4.9277,-113.7501,2.5407,-3.1152,50.0013,4.1564,10.5492,20.4,9.6,24,2153,76,93.8,37,327,NA,NA,NA,TRUE,-41.9,3.4,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",2,"2023-04-05T19:36:17.341Z","2023-04-05T19:36:23.611Z",TRUE,"pitch","79b81a1a-0d43-4a5f-95c2-2fad68c9393b",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.09,1.49,NA,153.43,173.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Lane Thomas flies out to right fielder Manuel Margot.",0,7,2,75,"bottom",9,"2023-04-05T19:35:25.508Z","2023-04-05T19:37:11.135Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,657041,"Lane Thomas","/api/v1/people/657041","R","Right",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.3,84.9,11,0.87,0.4073,6.2197,27.1914,-36.757,-7.3741,-2.4985,-0.9558,2.4172,8.5858,-134.1471,2.009,-3.2297,50.0027,4.2665,-13.5307,18,8.4,24,2167,268,NA,NA,NA,NA,NA,NA,FALSE,-35.9,-3.8,11.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",1,"2023-04-05T19:36:00.736Z","2023-04-05T19:36:05.532Z",TRUE,"pitch","1f8ac797-5d19-444a-9c01-94c159b59610",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.1657,1.5285,NA,115.43,168.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Lane Thomas flies out to right fielder Manuel Margot.",0,7,2,75,"bottom",9,"2023-04-05T19:35:25.508Z","2023-04-05T19:37:11.135Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,657041,"Lane Thomas","/api/v1/people/657041","R","Right",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92,84.3,5,2,0.4096,6.4543,27.6106,-35.2164,-9.4896,-1.68,0.0413,2.5962,11.2907,-133.5065,2.5018,-3.0013,50.0013,4.1744,-17.2018,22.8,8.4,24,2139,266,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-2.3,14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",0,"2023-04-05T19:35:44.594Z","2023-04-05T19:35:51.058Z",TRUE,"pitch","03e9b43a-1fa0-469d-9351-d0b020822815",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1657,1.5285,NA,102.32,210.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Lane Thomas flies out to right fielder Manuel Margot.",0,7,2,75,"bottom",9,"2023-04-05T19:35:25.508Z","2023-04-05T19:37:11.135Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,657041,"Lane Thomas","/api/v1/people/657041","R","Right",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.2,72.7,14,0.91,0.4766,6.5257,22.6947,-29.9068,8.418,1.7002,0.3851,1.0534,5.8338,-115.2124,-0.1823,-3.2795,50.0052,4.0398,11.2437,22.8,9.6,24,2238,73,NA,NA,NA,NA,NA,NA,FALSE,-40.6,3.4,-16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",3,"2023-04-05T19:35:08.837Z","2023-04-05T19:35:20.178Z",TRUE,"pitch","e2643f73-8ed6-4b36-9de0-6bcb974e64a3",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.51,1.61,NA,109.22,168.9,"fly_ball","medium","8",138.41,99.08,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","CJ Abrams flies out to center fielder Jose Siri.",0,7,2,74,"bottom",9,"2023-04-05T19:34:30.507Z","2023-04-05T19:35:20.178Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",91.8,84.4,5,0.9,0.4098,6.4835,26.6272,-37.4766,-8.4606,-2.9245,0.204,2.5881,11.5738,-133.2773,2.9714,-3.0805,50.0034,4.1521,-15.3361,19.2,8.4,24,2045,270,79.4,43,254,NA,NA,NA,TRUE,-36.8,-4.4,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,645302,"Victor Robles","/api/v1/people/645302",656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",2,"2023-04-05T19:34:51.540Z","2023-04-05T19:34:56.456Z",TRUE,"pitch","198f6c11-6b78-4a23-b3b6-e2e14f3c40bf",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.4697,1.6453,NA,133.24,204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","CJ Abrams flies out to center fielder Jose Siri.",0,7,2,74,"bottom",9,"2023-04-05T19:34:30.507Z","2023-04-05T19:35:20.178Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.8,72.4,13,0.91,0.4783,6.4403,22.0056,-30.4473,8.9191,1.2996,-0.426,1.2882,3.8648,-114.6864,0.4508,-3.2936,50.0015,4.0682,11.8316,22.8,9.6,24,2287,80,NA,NA,NA,NA,NA,NA,FALSE,-41.4,2.8,-17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",1,"2023-04-05T19:34:32.827Z","2023-04-05T19:34:36.795Z",TRUE,"pitch","09eb3024-21ec-4c52-b518-5e6eb16d8c75",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.51,1.61,NA,94.78,189.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","CJ Abrams flies out to center fielder Jose Siri.",0,7,2,74,"bottom",9,"2023-04-05T19:34:30.507Z","2023-04-05T19:35:20.178Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.8,72.4,9,0.91,0.4785,6.3524,22.0482,-29.1484,8.288,2.2858,0.5829,1.8241,6.4313,-114.6466,1.3879,-3.34,50.0045,4.0649,10.986,22.8,9.6,24,2106,80,NA,NA,NA,NA,NA,NA,FALSE,-39.4,4.8,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",0,"2023-04-05T19:33:42.652Z","2023-04-05T19:34:32.827Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",7,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","CJ Abrams flies out to center fielder Jose Siri.",0,7,2,74,"bottom",9,"2023-04-05T19:34:30.507Z","2023-04-05T19:35:20.178Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_LHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",8,"2023-04-05T19:33:14.757Z","2023-04-05T19:33:21.539Z",TRUE,"pitch","c612ffea-721d-4295-bb3a-6db4b485d230",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.0254,1.4351,NA,115.69,149.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Victor Robles walks. Stone Garrett to 2nd.",0,7,2,73,"bottom",9,"2023-04-05T19:29:35.305Z","2023-04-05T19:33:21.539Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,645302,"Victor Robles","/api/v1/people/645302","R","Right",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.7,12,2,0.4175,6.6103,25.8308,-34.6913,-9.3103,-1.4387,0.0343,3.3218,11.247,-130.8638,4.4728,-3.0958,50.0053,4.1792,-16.2632,22.8,8.4,24,1929,264,NA,NA,NA,NA,NA,NA,FALSE,-35,-1.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,645302,"Victor Robles","/api/v1/people/645302",656448,"Stone Garrett","/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",7,"2023-04-05T19:32:47.341Z","2023-04-05T19:32:51.862Z",TRUE,"pitch","62ed2294-c408-4a86-939f-3b62f0abae5d",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.32,1.52,NA,132.95,181.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Victor Robles walks. Stone Garrett to 2nd.",0,7,2,73,"bottom",9,"2023-04-05T19:29:35.305Z","2023-04-05T19:33:21.539Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,645302,"Victor Robles","/api/v1/people/645302","R","Right",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.9,82,4,0.9,0.4202,6.3952,28.1106,-41.6749,-7.902,-5.5233,-0.4184,2.1203,9.6372,-130.4657,3.0811,-3.138,50.0036,4.0703,-13.5875,15.6,9.6,24,1952,275,NA,NA,NA,NA,NA,NA,FALSE,-43.1,-9,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",6,"2023-04-05T19:32:28.900Z","2023-04-05T19:32:33.434Z",TRUE,"pitch","23a950da-4c80-4b05-ab97-356aefd1e56e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,1,NA,NA,3.4229,1.5157,NA,137.53,197.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Victor Robles walks. Stone Garrett to 2nd.",0,7,2,73,"bottom",9,"2023-04-05T19:29:35.305Z","2023-04-05T19:33:21.539Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,645302,"Victor Robles","/api/v1/people/645302","R","Right",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.2,82.6,7,0.89,0.4182,6.4278,28.1708,-39.858,-6.7524,-4.4239,-0.5385,1.5212,9.2867,-131.0581,1.1232,-3.2536,50.0044,4.0682,-11.727,14.4,9.6,24,1936,266,NA,NA,NA,NA,NA,NA,FALSE,-41.3,-7.6,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718704,"2023-04-05",5,"2023-04-05T19:32:11.087Z","2023-04-05T19:32:16.149Z",TRUE,"pitch","25f2a87e-235f-4210-8109-4a324b881ba1",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,1,NA,NA,3.1189,1.4351,NA,152.51,184.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Victor Robles walks. Stone Garrett to 2nd.",0,7,2,73,"bottom",9,"2023-04-05T19:29:35.305Z","2023-04-05T19:33:21.539Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,645302,"Victor Robles","/api/v1/people/645302","R","Right",657044,"Ryan Thompson","/api/v1/people/657044","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Washington Nationals","Tampa Bay Rays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.5,82.7,13,0.9,0.4171,6.2929,28.4663,-42.3142,-7.4051,-5.8121,-0.9316,2.011,8.7927,-131.4384,2.4941,-3.3618,50.0003,4.1971,-12.9246,14.4,9.6,24,2037,266,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-9.7,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
