"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718240,"2023-05-09",3,"2023-05-10T02:39:16.453Z","2023-05-10T02:39:25.643Z",TRUE,"pitch","77218413-3496-4d67-8b87-dd0c748785aa",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.75,1.78,NA,151.24,165.68,"line_drive","medium","8",115.92,89.09,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Cody Bellinger lines out to center fielder Dylan Carlson.",0,6,4,78,"bottom",9,"2023-05-10T02:38:20.048Z","2023-05-10T02:39:25.643Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.5,13,0.92,0.4067,5.7903,30.8864,-12.6982,-5.6244,10.6176,-0.8982,2.7073,4.2363,-134.9585,-7.5512,-1.7618,50.0042,6.4467,-10.3187,33.6,3.6,24,2317,203,79.5,26,277,NA,NA,NA,TRUE,-14.3,17.6,9.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718240,"2023-05-09",2,"2023-05-10T02:38:57.364Z","2023-05-10T02:39:01.870Z",TRUE,"pitch","44012350-7c13-4f22-931a-158df8282b26",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.75,1.78,NA,78.33,196.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Cody Bellinger lines out to center fielder Dylan Carlson.",0,6,4,78,"bottom",9,"2023-05-10T02:38:20.048Z","2023-05-10T02:39:25.643Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.3,14,0.92,0.4044,5.6166,30.8002,-12.0944,-5.9268,10.8191,1.0145,1.5836,8.5743,-135.6472,-10.5661,-1.4233,50.0038,6.3822,-11.0012,32.4,3.6,24,2318,209,NA,NA,NA,NA,NA,NA,FALSE,-14.3,17.4,8.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718240,"2023-05-09",1,"2023-05-10T02:38:41.048Z","2023-05-10T02:38:44.717Z",TRUE,"pitch","be142799-b5a5-4f35-a361-59a4d1ae005a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.75,1.78,NA,112.96,191.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Cody Bellinger lines out to center fielder Dylan Carlson.",0,6,4,78,"bottom",9,"2023-05-10T02:38:20.048Z","2023-05-10T02:39:25.643Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85,8,0.92,0.4042,5.6029,33.1372,-14.6345,-5.3047,9.4575,0.106,1.7484,6.3018,-136.1164,-9.6689,-1.5629,50.0015,6.3874,-9.837,26.4,3.6,24,2248,212,NA,NA,NA,NA,NA,NA,FALSE,-16.6,15,8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718240,"2023-05-09",0,"2023-05-10T02:38:25.145Z","2023-05-10T02:38:29.355Z",TRUE,"pitch","4c949dac-aff4-49e0-ae8b-ad51280278e4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.75,1.78,NA,110.96,129.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Lineout","field_out","Cody Bellinger lines out to center fielder Dylan Carlson.",0,6,4,78,"bottom",9,"2023-05-10T02:38:20.048Z","2023-05-10T02:39:25.643Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,641355,"Cody Bellinger","/api/v1/people/641355","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,84.9,12,0.92,0.4041,5.5249,31.5528,-13.8023,-6.3511,9.889,0.1585,4.0419,6.6293,-135.8719,-4.3009,-1.4953,50.0032,6.6139,-11.7996,34.8,3.6,24,2244,202,NA,NA,NA,NA,NA,NA,FALSE,-14.4,17.2,10,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718240,"2023-05-09",5,"2023-05-10T02:37:47.640Z","2023-05-10T02:38:00.563Z",TRUE,"pitch","fdeed0e8-7eaa-436f-b053-7006a2ff1998",6,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,1,NA,NA,3.44,1.64,NA,120.7,146.86,"popup","medium","5",94.23,182.29,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Ian Happ pops out to third baseman Nolan Arenado in foul territory.",0,6,4,77,"bottom",9,"2023-05-10T02:36:06.702Z","2023-05-10T02:38:00.563Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,84.4,2,0.92,0.4059,5.5436,32.299,-14.5764,-5.9248,9.5647,-0.0971,3.4044,5.679,-135.4453,-5.6787,-1.4612,50.001,6.5645,-10.8991,31.2,3.6,24,2266,207,88.9,76,93,NA,NA,NA,TRUE,-15.6,16.2,9.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718240,"2023-05-09",4,"2023-05-10T02:37:17.715Z","2023-05-10T02:37:22.436Z",TRUE,"pitch","3f1931e1-1870-414c-b5ac-fecd55ef95e9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.44,1.64,NA,113,156.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Ian Happ pops out to third baseman Nolan Arenado in foul territory.",0,6,4,77,"bottom",9,"2023-05-10T02:36:06.702Z","2023-05-10T02:38:00.563Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.1,2,0.92,0.4035,5.486,31.647,-11.3784,-5.4638,11.1625,0.105,3.0373,6.3484,-136.0662,-6.999,-1.5556,50.0041,6.4427,-10.1803,33.6,3.6,24,2376,199,NA,NA,NA,NA,NA,NA,FALSE,-12.6,18.8,8.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718240,"2023-05-09",3,"2023-05-10T02:36:59.511Z","2023-05-10T02:37:03.488Z",TRUE,"pitch","1337d4e5-38e3-4484-b08d-de83bde0e8ce",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.44,1.64,NA,70.02,187.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Ian Happ pops out to third baseman Nolan Arenado in foul territory.",0,6,4,77,"bottom",9,"2023-05-10T02:36:06.702Z","2023-05-10T02:38:00.563Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,77.9,14,0.91,0.4458,5.6453,24.6957,-26.9089,0.7576,3.4461,1.2325,1.9029,6.7474,-122.9208,-5.5073,-1.6482,50.0029,6.4612,1.1572,4.8,7.2,24,2376,210,NA,NA,NA,NA,NA,NA,FALSE,-33.2,5.2,-3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718240,"2023-05-09",2,"2023-05-10T02:36:40.960Z","2023-05-10T02:36:45.383Z",TRUE,"pitch","e26f871d-422a-4963-aff7-1ff3f6704f18",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.44,1.64,NA,159.02,197.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Ian Happ pops out to third baseman Nolan Arenado in foul territory.",0,6,4,77,"bottom",9,"2023-05-10T02:36:06.702Z","2023-05-10T02:38:00.563Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.8,13,0.92,0.4063,5.6768,30.5518,-10.5532,-5.5549,11.7595,-1.1024,1.5119,3.4637,-135.0122,-10.8978,-1.6831,50.0008,6.3531,-10.2106,36,3.6,24,2335,202,NA,NA,NA,NA,NA,NA,FALSE,-12.8,19.1,9.2,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718240,"2023-05-09",1,"2023-05-10T02:36:25.110Z","2023-05-10T02:36:28.289Z",TRUE,"pitch","b9abb05a-2ea6-4b18-a1a9-9ab50eee62df",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.44,1.64,NA,53.86,161.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Ian Happ pops out to third baseman Nolan Arenado in foul territory.",0,6,4,77,"bottom",9,"2023-05-10T02:36:06.702Z","2023-05-10T02:38:00.563Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.3,12,0.92,0.404,5.6192,30.4246,-10.9271,-7.0664,11.4185,1.6565,2.8693,10.7284,-135.7191,-7.6012,-1.4343,50.0008,6.4719,-13.1471,40.8,3.6,24,2395,206,NA,NA,NA,NA,NA,NA,FALSE,-12.4,19.1,10.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718240,"2023-05-09",0,"2023-05-10T02:36:09.475Z","2023-05-10T02:36:13.053Z",TRUE,"pitch","99e46d9d-b550-41d9-8bb5-ea0dcdd61d3d",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.44,1.64,NA,122.28,190.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Pop Out","field_out","Ian Happ pops out to third baseman Nolan Arenado in foul territory.",0,6,4,77,"bottom",9,"2023-05-10T02:36:06.702Z","2023-05-10T02:38:00.563Z",TRUE,FALSE,FALSE,TRUE,0,3,2,2,664023,"Ian Happ","/api/v1/people/664023","L","Left",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_LHB","Empty",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93,84.4,8,0.92,0.4076,5.7609,31.6823,-11.1906,-7.4206,11.4964,-0.1386,1.7942,6.6436,-134.8381,-10.044,-1.6807,50.0056,6.3766,-13.5485,42,3.6,24,2288,204,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.6,11.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
