"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746332,"2024-03-31",2,"2024-03-31T20:34:58.062Z","2024-03-31T20:35:02.284Z",TRUE,"pitch","af05e204-d8de-4108-af8b-677056627a8b",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.32,1.6,NA,128.99,207.45,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,0,11,75,"top",9,"2024-03-31T20:34:15.373Z","2024-03-31T20:35:02.284Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,76.7,13,2,0.4496,6.852,25.7126,-22.5609,-10.9178,6.4058,-0.3144,1.1605,7.7061,-122.171,-6.0715,-2.1026,50.003,5.6366,-16.3836,32.4,7.2,24,1547,230,NA,NA,NA,NA,NA,NA,TRUE,-28.8,10.2,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746332,"2024-03-31",1,"2024-03-31T20:34:35.496Z","2024-03-31T20:34:39.054Z",TRUE,"pitch","3daf1a04-c1e7-4f0a-9ecd-811d251f4c41",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.32,1.6,NA,139.99,183.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,0,11,75,"top",9,"2024-03-31T20:34:15.373Z","2024-03-31T20:35:02.284Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.4,7,2,0.4185,6.9706,27.8809,-18.8872,-7.732,7.6621,-0.6032,2.0481,6.1987,-130.9152,-5.9207,-1.9982,50.0034,5.7548,-13.4091,31.2,6,24,2052,202,NA,NA,NA,NA,NA,NA,FALSE,-21.1,12.7,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746332,"2024-03-31",0,"2024-03-31T20:34:20.868Z","2024-03-31T20:34:24.217Z",TRUE,"pitch","858fd3ab-77cb-49b1-9443-c2c0e884f2e4",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.32,1.6,NA,83.81,198.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ryan Jeffers strikes out swinging.",0,0,11,75,"top",9,"2024-03-31T20:34:15.373Z","2024-03-31T20:35:02.284Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79,71.9,14,2,0.4799,6.6964,24.9448,-29.8823,6.7527,1.7441,0.8706,1.5013,4.7287,-114.9459,-2.9508,-2.1038,50.0024,5.758,8.8697,18,9.6,24,2194,80,NA,NA,NA,NA,NA,NA,FALSE,-41.9,2.6,-13.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746332,"2024-03-31",8,"2024-03-31T20:33:45.687Z","2024-03-31T20:33:49.478Z",TRUE,"pitch","31057d49-d84b-43c1-a02b-af19afdff581",8,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",4,2,2,NA,NA,3.5765,1.6956,NA,80.94,221.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Willi Castro walks.",0,0,11,74,"top",9,"2024-03-31T20:30:50.799Z","2024-03-31T20:33:49.478Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.8,77.5,14,2,0.4468,6.8668,25.5451,-24.4984,-10.7171,5.0502,0.9461,0.6305,10.5055,-122.8463,-6.7909,-2.0042,50.0033,5.5286,-16.2934,28.8,8.4,24,1688,232,NA,NA,NA,NA,NA,NA,FALSE,-31,7.6,16.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,650489,"Willi Castro","/api/v1/people/650489",NA,NA,NA,NA,NA,NA
746332,"2024-03-31",7,"2024-03-31T20:33:14.717Z","2024-03-31T20:33:20.962Z",TRUE,"pitch","db9218ad-e269-48e5-8c33-696080224874",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.55,1.67,NA,122.57,159.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Willi Castro walks.",0,0,11,74,"top",9,"2024-03-31T20:30:50.799Z","2024-03-31T20:33:49.478Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90,82.7,5,2,0.4176,6.9039,26.4391,-22.281,-9.3354,5.6705,-0.146,2.9311,7.4142,-130.9372,-3.1471,-1.7949,50.0032,5.807,-16.286,32.4,6,24,1898,205,NA,NA,NA,NA,NA,NA,FALSE,-23.9,9.8,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746332,"2024-03-31",6,"2024-03-31T20:32:56.087Z","2024-03-31T20:32:59.485Z",TRUE,"pitch","25651dee-5d80-4a08-8f08-7eed7fd47915",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.55,1.67,NA,128.41,174.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Willi Castro walks.",0,0,11,74,"top",9,"2024-03-31T20:30:50.799Z","2024-03-31T20:33:49.478Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.3,78.4,4,2,0.4383,6.801,28.5018,-24.8521,2.9816,4.6449,-0.2993,2.3668,3.2218,-125.6031,-3.4903,-1.9923,50.0055,5.8249,4.7026,12,7.2,24,2182,179,NA,NA,NA,NA,NA,NA,FALSE,-29.3,7.7,-6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746332,"2024-03-31",4,"2024-03-31T20:32:01.954Z","2024-03-31T20:32:06.060Z",TRUE,"pitch","aabbc984-abc0-4a5b-8a5d-9af2aa7750bb",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.55,1.67,NA,90.3,187.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Willi Castro walks.",0,0,11,74,"top",9,"2024-03-31T20:30:50.799Z","2024-03-31T20:33:49.478Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,82,9,2,0.4205,7.0236,28.1035,-16.0711,-3.7187,9.3815,0.7003,1.8845,8.0102,-130.3765,-6.7431,-1.9326,50.006,5.7232,-6.3861,15.6,4.8,24,2061,204,NA,NA,NA,NA,NA,NA,FALSE,-18.5,15.6,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746332,"2024-03-31",3,"2024-03-31T20:31:44.361Z","2024-03-31T20:31:49.997Z",TRUE,"pitch","9024ec88-c6dd-4e67-8aa8-c28682fc5404",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5432,1.6296,NA,153.43,160.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Willi Castro walks.",0,0,11,74,"top",9,"2024-03-31T20:30:50.799Z","2024-03-31T20:33:49.478Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.9,81.1,11,2,0.4215,6.9005,31.3509,-16.0947,-5.133,9.4339,-0.9558,2.8813,4.5097,-130.6999,-4.2768,-2.0493,50.002,5.7728,-8.7487,24,4.8,24,2146,225,NA,NA,NA,NA,NA,NA,FALSE,-18.1,16.2,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746332,"2024-03-31",2,"2024-03-31T20:31:25.350Z","2024-03-31T20:31:29.698Z",TRUE,"pitch","3f63eb8f-9cb0-443c-98c0-9b4604883382",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5505,1.6761,NA,167.81,193.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Willi Castro walks.",0,0,11,74,"top",9,"2024-03-31T20:30:50.799Z","2024-03-31T20:33:49.478Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",87,80.9,13,2,0.4301,6.7553,22.9216,-25.2132,0.9126,4.2265,-1.3329,1.6813,1.6639,-126.7552,-5.4117,-2.1133,50.0032,5.8257,1.5033,3.6,6,24,2244,184,NA,NA,NA,NA,NA,NA,FALSE,-28.9,6.8,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746332,"2024-03-31",1,"2024-03-31T20:31:11.596Z","2024-03-31T20:31:15.973Z",TRUE,"pitch","dbcefd43-0309-4dc4-afa1-b46bf8dd3a8d",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5413,1.6921,NA,143.22,169.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Walk","walk","Willi Castro walks.",0,0,11,74,"top",9,"2024-03-31T20:30:50.799Z","2024-03-31T20:33:49.478Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,650489,"Willi Castro","/api/v1/people/650489","L","Left",543475,"Jordan Lyles","/api/v1/people/543475","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,83.3,4,2,0.415,6.9301,26.4428,-18.3275,-4.1561,7.8383,-0.6878,2.5836,4.9011,-131.6934,-4.8261,-2.0279,50.0053,5.7847,-7.3443,18,4.8,24,2006,206,NA,NA,NA,NA,NA,NA,FALSE,-19.8,13.4,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
