"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717696,"2023-06-20",4,"2023-06-20T02:38:21.278Z","2023-06-20T02:38:26.167Z",TRUE,"pitch","32d2b1a0-dcda-4af4-a5ae-8673a8adaed1",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.25,1.5,NA,96.57,205.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Andruw Monasterio strikes out swinging.",0,9,1,70,"bottom",9,"2023-06-20T02:37:26.047Z","2023-06-20T02:38:26.167Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,74.2,14,0.89,0.4667,6.5751,22.9718,-36.6204,9.3045,-3.1935,0.536,1.2342,-7.246,-117.5128,-0.6707,2.4557,50.0006,4.9352,12.9676,18,10.8,24,1670,76,NA,NA,NA,NA,NA,NA,TRUE,-47.6,-5.6,-15,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717696,"2023-06-20",3,"2023-06-20T02:38:02.379Z","2023-06-20T02:38:07.776Z",TRUE,"pitch","6a4b9569-8812-4e94-874a-88e9ef888ff5",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.25,1.5,NA,73.84,179.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Andruw Monasterio strikes out swinging.",0,9,1,70,"bottom",9,"2023-06-20T02:37:26.047Z","2023-06-20T02:38:26.167Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.6,82.8,14,0.9,0.4162,6.3845,28.6269,-29.7954,11.0949,1.3569,1.1322,2.1786,-7.2782,-131.7162,-1.5696,2.4933,50.0033,4.9907,19.4468,31.2,8.4,24,2146,105,NA,NA,NA,NA,NA,NA,FALSE,-31.1,2.3,-18.5,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717696,"2023-06-20",2,"2023-06-20T02:37:42.215Z","2023-06-20T02:37:46.054Z",TRUE,"pitch","80d88000-cf98-49c8-ae0b-f7e9f22c5ba5",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.25,1.5,NA,114.93,181.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Andruw Monasterio strikes out swinging.",0,9,1,70,"bottom",9,"2023-06-20T02:37:26.047Z","2023-06-20T02:38:26.167Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",88.5,81,5,0.89,0.4261,6.3327,27.1353,-30.6917,9.5753,0.8869,0.0543,2.135,-8.9963,-128.635,-1.4841,2.3559,50.0038,5.103,16.0189,25.2,8.4,24,2125,109,NA,NA,NA,NA,NA,NA,FALSE,-33.6,1.4,-15.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717696,"2023-06-20",1,"2023-06-20T02:37:28.329Z","2023-06-20T02:37:32.355Z",TRUE,"pitch","bed5cf49-36a7-415e-b72b-b11f64de51ab",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1037,1.4065,NA,105.57,181.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Andruw Monasterio strikes out swinging.",0,9,1,70,"bottom",9,"2023-06-20T02:37:26.047Z","2023-06-20T02:38:26.167Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",87.6,80.1,6,0.87,0.4307,6.2714,26.6583,-30.9891,11.3285,0.7221,0.2999,2.128,-9.0008,-127.2832,-1.3088,2.4139,50.0016,5.1076,18.5464,27.6,8.4,24,2056,105,NA,NA,NA,NA,NA,NA,FALSE,-34.6,1.2,-18.4,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717696,"2023-06-20",0,"2023-06-20T02:37:12.513Z","2023-06-20T02:37:28.329Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Andruw Monasterio replaces Jesse Winker.","Offensive Substitution",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,655316,"/api/v1/people/655316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","201","70","atBat","Strikeout","strikeout","Andruw Monasterio strikes out swinging.",0,9,1,70,"bottom",9,"2023-06-20T02:37:26.047Z","2023-06-20T02:38:26.167Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,655316,"Andruw Monasterio","/api/v1/people/655316","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,608385,"/api/v1/people/608385",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717696,"2023-06-20",3,"2023-06-20T02:36:50.989Z","2023-06-20T02:37:00.470Z",TRUE,"pitch","3a51aa4f-f33e-4a47-a09a-00ae2444af0d",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.19,1.53,NA,111.23,202.32,"ground_ball","soft","1",121.27,185.72,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Joe Mantiply to first baseman Christian Walker.",0,9,1,69,"bottom",9,"2023-06-20T02:36:19.197Z","2023-06-20T02:37:00.470Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.3,74.6,14,0.9,0.4644,6.4067,23.0666,-34.4289,10.2024,-1.5987,0.1513,1.3502,-9.1591,-118.0653,-1.1223,2.7607,50.0048,5.0082,14.365,20.4,10.8,24,1662,80,53.1,-73,3,NA,NA,NA,TRUE,-44.5,-2.9,-16.2,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717696,"2023-06-20",2,"2023-06-20T02:36:35.918Z","2023-06-20T02:36:39.463Z",TRUE,"pitch","9fe5b3b7-0229-416e-8441-0c5021480565",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0756,1.4347,NA,78.71,185.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Joe Mantiply to first baseman Christian Walker.",0,9,1,69,"bottom",9,"2023-06-20T02:36:19.197Z","2023-06-20T02:37:00.470Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.6,14,0.89,0.4228,6.374,27.3597,-32.6068,10.2027,-0.2508,1.0045,1.9884,-8.1187,-129.6074,-1.2804,2.8536,50.005,4.9814,17.3412,25.2,8.4,24,2114,110,NA,NA,NA,NA,NA,NA,FALSE,-35,-0.5,-16.7,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717696,"2023-06-20",1,"2023-06-20T02:36:21.563Z","2023-06-20T02:36:25.247Z",TRUE,"pitch","bd3efdd1-0f6f-4327-9277-4f5f86c0df5c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0756,1.4065,NA,132.61,184.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Joe Mantiply to first baseman Christian Walker.",0,9,1,69,"bottom",9,"2023-06-20T02:36:19.197Z","2023-06-20T02:37:00.470Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.8,4,0.9,0.4229,6.3888,26.2995,-29.1253,11.2829,1.7971,-0.4095,2.0023,-11.7122,-129.3811,-2.1421,2.7042,50.0057,5.067,19.1844,30,8.4,24,2191,110,NA,NA,NA,NA,NA,NA,FALSE,-31.6,3,-17.9,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717696,"2023-06-20",0,"2023-06-20T02:36:25.031Z","2023-06-20T02:36:26.031Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Blake Perkins replaces Christian Yelich.","Offensive Substitution",9,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,663368,"/api/v1/people/663368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","101","69","atBat","Groundout","field_out","Blake Perkins grounds out softly, pitcher Joe Mantiply to first baseman Christian Walker.",0,9,1,69,"bottom",9,"2023-06-20T02:36:19.197Z","2023-06-20T02:37:00.470Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,663368,"Blake Perkins","/api/v1/people/663368","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,592885,"/api/v1/people/592885",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717696,"2023-06-20",3,"2023-06-20T02:35:46.505Z","2023-06-20T02:35:54.362Z",TRUE,"pitch","78b8097b-96dd-4f01-a0ac-a0fbf01ace7b",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,0,NA,NA,3.22,1.46,NA,91.59,192.18,"ground_ball","medium","5",98.47,162.09,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Joey Wiemer grounds out, third baseman Emmanuel Rivera to first baseman Christian Walker.",0,9,1,68,"bottom",9,"2023-06-20T02:35:13.523Z","2023-06-20T02:35:54.362Z",TRUE,FALSE,FALSE,TRUE,0,1,1,1,686894,"Joey Wiemer","/api/v1/people/686894","R","Right",573009,"Joe Mantiply","/api/v1/people/573009","L","Left","vs_LHP","vs_RHB","Empty",NA,"Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Arizona Diamondbacks",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",81.5,75.3,9,0.9,0.4612,6.3803,21.5862,-35.3496,9.3327,-2.2224,0.6667,1.7258,-7.8719,-118.5325,-0.3592,2.8101,50.0017,5.0932,13.3465,19.2,10.8,24,1758,77,90.9,2,60,NA,NA,NA,TRUE,-44.9,-3.8,-15.1,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
