"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717754,"2023-06-15",2,"2023-06-16T01:31:53.569Z","2023-06-16T01:31:58.043Z",TRUE,"pitch","baf1c116-e43f-4df2-8d54-58d9ceb007e4",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.43,1.66,NA,102.01,195.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Sean Murphy strikes out swinging.",0,3,7,59,"bottom",7,"2023-06-16T01:30:50.247Z","2023-06-16T01:31:58.043Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Colorado Rockies","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",87,81,9,2,0.4311,5.9244,24.2463,-37.5503,4.1619,-3.2857,0.3932,1.6022,3.5703,-126.721,-4.2436,-1.5713,50.0027,6.2769,6.8132,10.8,9.6,24,2948,36,NA,NA,NA,NA,NA,NA,TRUE,-42.5,-6.6,-8.3,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",1,"2023-06-16T01:31:36.339Z","2023-06-16T01:31:40.648Z",TRUE,"pitch","10025129-08e6-4f42-8d34-7bffe6afa68c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.5157,1.667,NA,125.8,164.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Sean Murphy strikes out swinging.",0,3,7,59,"bottom",7,"2023-06-16T01:30:50.247Z","2023-06-16T01:31:58.043Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Colorado Rockies","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.4,81.5,5,2,0.4246,6.234,26.026,-30.0324,5.2927,1.2705,-0.2309,2.7671,2.7404,-128.8572,-1.8698,-1.9949,50.0044,5.8159,8.9264,16.8,7.2,24,2608,60,NA,NA,NA,NA,NA,NA,FALSE,-32.6,2.2,-10.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",0,"2023-06-16T01:31:17.598Z","2023-06-16T01:31:21.940Z",TRUE,"pitch","9cd759db-14de-4aee-ad78-c7833debf01c",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.561,1.7124,NA,111.1,175.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"59","atBat","Strikeout","strikeout","Sean Murphy strikes out swinging.",0,3,7,59,"bottom",7,"2023-06-16T01:30:50.247Z","2023-06-16T01:31:58.043Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,669221,"Sean Murphy","/api/v1/people/669221","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Colorado Rockies","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",85.5,79.5,5,2,0.4384,5.7192,23.3982,-36.2746,5.4366,-2.5892,0.1548,2.3428,2.6885,-124.604,-2.5064,-1.6421,50.0032,6.3387,8.6082,14.4,9.6,24,2900,20,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-5,-10.4,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",3,"2023-06-16T01:30:33.613Z","2023-06-16T01:30:39.206Z",TRUE,"pitch","1a356eb2-c0a3-486f-95b9-e7cc3d21f948",3,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,0,NA,NA,3.48,1.65,NA,90.5,218.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,3,7,58,"bottom",7,"2023-06-16T01:29:59.324Z","2023-06-16T01:30:39.206Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.7,79.2,14,2,0.4428,5.8024,22.2347,-35.2742,2.9034,-2.0001,0.6953,0.7504,4.6898,-123.2309,-6.1517,-1.6023,50.0003,6.2244,4.5079,8.4,9.6,24,2850,21,NA,NA,NA,NA,NA,NA,TRUE,-42.6,-4.7,-6.2,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",2,"2023-06-16T01:30:17.165Z","2023-06-16T01:30:21.115Z",TRUE,"pitch","02d3c566-526a-4293-8bd0-deb712acedbc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.4024,1.5308,NA,110.1,157.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,3,7,58,"bottom",7,"2023-06-16T01:29:59.324Z","2023-06-16T01:30:39.206Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.7,78.5,2,2,0.443,5.8584,23.1678,-36.9094,2.8303,-3.0567,0.1809,3.0022,3.4695,-123.3693,-0.7269,-1.6081,50.0007,6.3954,4.3879,7.2,9.6,24,2878,42,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-5.5,-5.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",1,"2023-06-16T01:30:01.547Z","2023-06-16T01:30:07.597Z",TRUE,"pitch","1a92e502-ed34-47db-b98d-93fd4282e052",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.447,1.5527,NA,150.46,148,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"58","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,3,7,58,"bottom",7,"2023-06-16T01:29:59.324Z","2023-06-16T01:30:39.206Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Colorado Rockies",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.8,77.8,11,2,0.4469,5.6777,21.7643,-36.3495,3.0984,-2.7325,-0.8777,3.3621,1.0656,-122.1004,0.0619,-1.7213,50.0059,6.4382,4.7263,7.2,9.6,24,2806,35,NA,NA,NA,NA,NA,NA,FALSE,-43.3,-4.7,-5.9,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",0,"2023-06-16T01:28:44.999Z","2023-06-16T01:30:01.547Z",FALSE,"action",NA,NA,"Pitching Change: Pierce Johnson replaces Matt Carasiti.","Pitching Substitution",3,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,572955,"/api/v1/people/572955",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"58","atBat","Strikeout","strikeout","Austin Riley strikes out swinging.",0,3,7,58,"bottom",7,"2023-06-16T01:29:59.324Z","2023-06-16T01:30:39.206Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,663586,"Austin Riley","/api/v1/people/663586","R","Right",572955,"Pierce Johnson","/api/v1/people/572955","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",4,"2023-06-16T01:27:33.147Z","2023-06-16T01:27:37.004Z",TRUE,"pitch","be597b63-8d12-477f-b313-3f440f638234",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.06,1.43,NA,87.39,156.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,3,7,57,"top",7,"2023-06-16T01:26:10.420Z","2023-06-16T01:27:37.004Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.4,3,2,0.3969,6.2601,26.5262,-19.4161,-6.1948,6.5937,0.7767,3.0351,12.5332,-137.3058,-2.7935,-3.0145,50.004,5.3663,-11.9898,25.2,4.8,24,2210,237,NA,NA,NA,NA,NA,NA,TRUE,-18.8,11.6,9,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",3,"2023-06-16T01:27:15.181Z","2023-06-16T01:27:18.554Z",TRUE,"pitch","a9c8ab2b-ef3c-4453-915d-1a7877052732",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.0852,1.4174,NA,47.18,228.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,3,7,57,"top",7,"2023-06-16T01:26:10.420Z","2023-06-16T01:27:37.004Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,77.6,14,0.9,0.4525,6.348,21.3202,-34.1571,-0.4902,-1.3356,1.8318,0.3979,11.7517,-120.6015,-4.3597,-3.0204,50.0019,5.2103,-0.7311,1.2,9.6,24,2234,44,NA,NA,NA,NA,NA,NA,FALSE,-42.7,-3.2,-1.7,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",2,"2023-06-16T01:26:55.834Z","2023-06-16T01:26:59.006Z",TRUE,"pitch","5d323bbd-cbe1-4381-9bf1-243168654da7",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.06,1.43,NA,87.79,210.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,3,7,57,"top",7,"2023-06-16T01:26:10.420Z","2023-06-16T01:27:37.004Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,75.8,14,0.9,0.4575,6.3954,24.8944,-32.6274,0.6751,-0.3172,0.7664,1.0343,8.9915,-120.0572,-2.932,-3.1267,50.0002,5.1976,0.9765,4.8,9.6,24,2188,53,NA,NA,NA,NA,NA,NA,FALSE,-41.5,-1.1,-3.6,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",1,"2023-06-16T01:26:38.224Z","2023-06-16T01:26:42.378Z",TRUE,"pitch","11593735-9aa6-420d-a7c6-e05e17e76a54",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.06,1.43,NA,160.89,151.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,3,7,57,"top",7,"2023-06-16T01:26:10.420Z","2023-06-16T01:27:37.004Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.5,86.8,11,2,0.3975,6.1732,28.4913,-20.9341,-7.6181,5.836,-1.1513,3.2302,8.3208,-137.4364,-1.7802,-3.2185,50.0039,5.2981,-14.6756,31.2,4.8,24,2214,244,NA,NA,NA,NA,NA,NA,FALSE,-20,10.4,12.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",0,"2023-06-16T01:26:24.671Z","2023-06-16T01:26:28.781Z",TRUE,"pitch","61aae909-73f1-4f71-82ca-8e1fcdf77677",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3118,1.4855,NA,138.95,177.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Strikeout","strikeout","Ezequiel Tovar strikes out swinging.",0,3,7,57,"top",7,"2023-06-16T01:26:10.420Z","2023-06-16T01:27:37.004Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,678662,"Ezequiel Tovar","/api/v1/people/678662","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.8,76.7,4,0.9,0.4532,5.9384,21.9286,-35.8784,0.7518,-2.4976,-0.5759,2.2864,6.2387,-120.5458,0.2036,-3.2878,50.0035,5.3504,1.1143,3.6,9.6,24,2276,60,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-4.2,-2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",2,"2023-06-16T01:25:47.271Z","2023-06-16T01:25:56.579Z",TRUE,"pitch","9295d9a7-c76e-4c46-bdc9-7a8c82831e21",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.24,1.56,NA,133.58,177.71,"fly_ball","medium","8",115.09,47.3,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Jurickson Profar flies out to center fielder Michael Harris II.",0,3,7,56,"top",7,"2023-06-16T01:25:11.553Z","2023-06-16T01:25:56.579Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Atlanta Braves","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.6,76.5,4,0.9,0.4544,6.3203,21.9411,-34.4767,0.9808,-1.5645,-0.435,2.2618,6.6696,-120.237,-0.0185,-3.365,50.0019,5.3129,1.4439,3.6,9.6,24,2203,54,96.2,33,377,NA,NA,NA,TRUE,-42.5,-2.6,-3.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",1,"2023-06-16T01:25:29.935Z","2023-06-16T01:25:33.272Z",TRUE,"pitch","6019fa33-fbda-4b24-b119-3c261806de9a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.24,1.56,NA,126.33,194.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Jurickson Profar flies out to center fielder Michael Harris II.",0,3,7,56,"top",7,"2023-06-16T01:25:11.553Z","2023-06-16T01:25:56.579Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.7,77.1,8,0.9,0.4528,6.2514,20.7417,-35.6562,0.657,-2.3441,-0.2447,1.6469,7.4134,-120.4191,-1.0327,-3.4331,50.0026,5.2023,0.9751,3.6,9.6,24,2254,49,NA,NA,NA,NA,NA,NA,FALSE,-43.8,-4.2,-2.8,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",0,"2023-06-16T01:25:16.865Z","2023-06-16T01:25:20.833Z",TRUE,"pitch","c410b471-8db1-4310-9bb6-46f25768da74",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4251,1.5535,NA,84.55,176.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Flyout","field_out","Jurickson Profar flies out to center fielder Michael Harris II.",0,3,7,56,"top",7,"2023-06-16T01:25:11.553Z","2023-06-16T01:25:56.579Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,595777,"Jurickson Profar","/api/v1/people/595777","L","Left",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_LHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.8,14,2,0.4012,6.443,24.4769,-20.3848,-8.0894,6.2176,0.8514,2.3025,14.1437,-135.5549,-3.8681,-3.3393,50.001,5.1385,-15.3342,31.2,4.8,24,2244,242,NA,NA,NA,NA,NA,NA,FALSE,-20.3,10.7,12.2,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",5,"2023-06-16T01:24:48.545Z","2023-06-16T01:24:53.443Z",TRUE,"pitch","bd7d2be5-4504-41d3-8238-e878cbf76402",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,0,NA,NA,3.6063,1.667,NA,97.88,189.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,3,7,55,"top",7,"2023-06-16T01:23:34.341Z","2023-06-16T01:24:53.443Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.2,86.4,9,2,0.4024,6.3409,25.3468,-20.8552,-6.9001,6.0091,0.5015,1.8194,12.2937,-135.3229,-5.1901,-3.1728,50.0006,5.193,-12.9915,26.4,4.8,24,2168,243,NA,NA,NA,NA,NA,NA,TRUE,-21.2,10.1,10.3,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717754,"2023-06-15",4,"2023-06-16T01:24:32.960Z","2023-06-16T01:24:36.328Z",TRUE,"pitch","ae38beb1-9ce0-4e78-8abd-d7eda82f6dbc",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.5828,1.6434,NA,92.8,158.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,3,7,55,"top",7,"2023-06-16T01:23:34.341Z","2023-06-16T01:24:53.443Z",TRUE,FALSE,FALSE,TRUE,14,3,3,1,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",543859,"Michael Tonkin","/api/v1/people/543859","R","Right","vs_RHP","vs_RHB","Empty",NA,"Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.1,86.3,6,2,0.4026,6.2917,24.9492,-20.9862,-6.759,5.9492,0.6348,2.9606,12.3453,-135.1951,-2.4208,-3.0791,50.0059,5.3147,-12.7194,26.4,4.8,24,2288,236,NA,NA,NA,NA,NA,NA,FALSE,-20.8,10.6,10.1,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
