"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
746875,"2024-05-21",2,"2024-05-22T02:53:48.856Z","2024-05-22T02:53:54.699Z",TRUE,"pitch","57938c57-9e76-4776-95c7-0ef3fde19f99",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,2,1,NA,NA,3.29,1.57,NA,127.4,160.22,"ground_ball","medium","4",147.04,171.01,NA,NA,TRUE,NA,NA,NA,NA,NA,"83","atBat","Single","single","Nico Hoerner singles on a ground ball to second baseman Ozzie Albies. Cody Bellinger scores. Ian Happ to 2nd.",1,3,4,83,"bottom",10,"2024-05-22T02:52:47.386Z","2024-05-22T02:53:54.699Z",TRUE,TRUE,FALSE,FALSE,60,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.8,85.8,2,2,0.4041,6.418,26.0216,-30.3972,9.3545,0.956,-0.2727,2.9097,-10.3611,-134.9302,0.0261,2.3797,50.0057,5.0203,17.4609,27.6,7.2,24,2293,114,76.2,-66,1,NA,NA,NA,FALSE,-29.6,1.9,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663538,"Nico Hoerner","/api/v1/people/663538",664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA
746875,"2024-05-21",1,"2024-05-22T02:53:23.426Z","2024-05-22T02:53:28.338Z",TRUE,"pitch","a9b93803-7d79-4591-97bc-55bfd566244a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.29,1.57,NA,148.11,193.89,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"83","atBat","Single","single","Nico Hoerner singles on a ground ball to second baseman Ozzie Albies. Cody Bellinger scores. Ian Happ to 2nd.",1,3,4,83,"bottom",10,"2024-05-22T02:52:47.386Z","2024-05-22T02:53:54.699Z",TRUE,TRUE,FALSE,FALSE,60,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.9,75,7,2,0.4615,6.3169,25.0873,-33.9762,-8.9573,-1.2667,-0.8163,1.6624,-5.3388,-119.1402,-1.0379,2.6251,50.0023,5.2027,-12.7437,21.6,10.8,24,2572,296,NA,NA,NA,NA,NA,NA,FALSE,-43.4,-2.3,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
746875,"2024-05-21",0,"2024-05-22T02:53:08.235Z","2024-05-22T02:53:11.323Z",TRUE,"pitch","da1f9d99-fca0-4fee-99ef-99dd40e2189e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2129,1.5728,NA,101.77,183.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83","atBat","Single","single","Nico Hoerner singles on a ground ball to second baseman Ozzie Albies. Cody Bellinger scores. Ian Happ to 2nd.",1,3,4,83,"bottom",10,"2024-05-22T02:52:47.386Z","2024-05-22T02:53:54.699Z",TRUE,TRUE,FALSE,FALSE,60,0,2,1,663538,"Nico Hoerner","/api/v1/people/663538","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.1,75.1,9,2,0.46,6.4602,25.1991,-36.0481,-10.1006,-2.707,0.3997,2.0651,-2.4839,-119.5347,0.2898,2.7665,50.001,5.2055,-14.4678,22.8,10.8,24,2455,298,NA,NA,NA,NA,NA,NA,FALSE,-45.4,-4.6,18.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,663538,"Nico Hoerner","/api/v1/people/663538",NA,NA,NA,NA,NA,NA
746875,"2024-05-21",2,"2024-05-22T02:52:21.056Z","2024-05-22T02:52:28.163Z",TRUE,"pitch","e41f9e28-7bb1-482b-9091-4bb336dfb874",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,0,NA,NA,3.49,1.63,NA,131.63,184.7,"ground_ball","medium","6",107.36,152.1,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Forceout","force_out","Ian Happ grounds into a force out, shortstop Orlando Arcia to second baseman Ozzie Albies. Cody Bellinger to 3rd. Christopher Morel out at 2nd. Ian Happ to 1st.",0,3,3,82,"bottom",10,"2024-05-22T02:51:39.625Z","2024-05-22T02:52:28.163Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.6,7,2,0.4034,6.5123,29.4579,-31.1013,9.9015,0.5717,-0.3837,2.0031,-11.2482,-135.7296,-2.4435,2.5259,50.001,5.0789,18.4899,27.6,7.2,24,2200,113,85.4,-31,4,NA,NA,NA,TRUE,-30.7,0.7,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA,641355,"Cody Bellinger","/api/v1/people/641355"
746875,"2024-05-21",1,"2024-05-22T02:51:59.403Z","2024-05-22T02:52:02.533Z",TRUE,"pitch","16dcfe4a-3d5c-46ab-bc66-16e3c8a5734e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5245,1.7106,NA,145.49,199.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Forceout","force_out","Ian Happ grounds into a force out, shortstop Orlando Arcia to second baseman Ozzie Albies. Cody Bellinger to 3rd. Christopher Morel out at 2nd. Ian Happ to 1st.",0,3,3,82,"bottom",10,"2024-05-22T02:51:39.625Z","2024-05-22T02:52:28.163Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",92.6,85.1,13,2,0.4071,6.5159,28.1443,-32.3272,10.0226,-0.0849,-0.7474,1.4518,-12.3035,-134.3755,-3.0256,2.5807,50.0019,4.8806,18.3942,26.4,8.4,24,2119,108,NA,NA,NA,NA,NA,NA,FALSE,-32.6,-0.6,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA,NA,NA,NA
746875,"2024-05-21",0,"2024-05-22T02:51:39.625Z","2024-05-22T02:51:43.313Z",TRUE,"pitch","757aeba2-2422-4bfd-aded-71d00a433893",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.6442,1.7346,NA,119.01,200.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"82","atBat","Forceout","force_out","Ian Happ grounds into a force out, shortstop Orlando Arcia to second baseman Ozzie Albies. Cody Bellinger to 3rd. Christopher Morel out at 2nd. Ian Happ to 1st.",0,3,3,82,"bottom",10,"2024-05-22T02:51:39.625Z","2024-05-22T02:52:28.163Z",TRUE,FALSE,FALSE,TRUE,0,2,0,1,664023,"Ian Happ","/api/v1/people/664023","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.4,86.5,13,2,0.4017,6.4351,26.4026,-30.4641,8.0773,0.9019,-0.0527,1.4138,-10.1138,-135.736,-3.6745,2.6515,50.001,4.8789,15.2513,22.8,7.2,24,2143,111,NA,NA,NA,NA,NA,NA,FALSE,-30,1.1,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,664023,"Ian Happ","/api/v1/people/664023",NA,NA,NA,NA,NA,NA
746875,"2024-05-21",1,"2024-05-22T02:51:37.239Z","2024-05-22T02:51:37.279Z",FALSE,"no_pitch","07468756-0826-1003-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Intent Walk","intent_walk","Aaron Bummer intentionally walks Christopher Morel.",0,3,3,81,"bottom",10,"2024-05-22T02:50:35.337Z","2024-05-22T02:51:38.849Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666624,"Christopher Morel","/api/v1/people/666624","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666624,"Christopher Morel","/api/v1/people/666624",NA,NA,NA,NA,NA,NA
746875,"2024-05-21",2,"2024-05-22T02:51:37.279Z","2024-05-22T02:51:38.279Z",FALSE,"no_pitch","07468756-0826-1013-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Intent Walk","intent_walk","Aaron Bummer intentionally walks Christopher Morel.",0,3,3,81,"bottom",10,"2024-05-22T02:50:35.337Z","2024-05-22T02:51:38.849Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666624,"Christopher Morel","/api/v1/people/666624","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666624,"Christopher Morel","/api/v1/people/666624",NA,NA,NA,NA,NA,NA
746875,"2024-05-21",3,"2024-05-22T02:51:37.279Z","2024-05-22T02:51:37.280Z",FALSE,"no_pitch","07468756-0826-1023-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Intent Walk","intent_walk","Aaron Bummer intentionally walks Christopher Morel.",0,3,3,81,"bottom",10,"2024-05-22T02:50:35.337Z","2024-05-22T02:51:38.849Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666624,"Christopher Morel","/api/v1/people/666624","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666624,"Christopher Morel","/api/v1/people/666624",NA,NA,NA,NA,NA,NA
746875,"2024-05-21",4,"2024-05-22T02:51:37.280Z","2024-05-22T02:51:38.849Z",FALSE,"no_pitch","07468756-0826-1033-000c-f08cd117d70a",0,"Automatic Ball - Intentional",NA,NA,NA,NA,FALSE,"VB",NA,FALSE,FALSE,TRUE,"VB","Automatic Ball - Intentional",4,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Intent Walk","intent_walk","Aaron Bummer intentionally walks Christopher Morel.",0,3,3,81,"bottom",10,"2024-05-22T02:50:35.337Z","2024-05-22T02:51:38.849Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,666624,"Christopher Morel","/api/v1/people/666624","R","Right",607481,"Aaron Bummer","/api/v1/people/607481","L","Left","vs_LHP","vs_RHB","RISP",NA,"Chicago Cubs",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Chicago Cubs","Atlanta Braves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,666624,"Christopher Morel","/api/v1/people/666624",641355,"Cody Bellinger","/api/v1/people/641355",NA,NA,NA
