"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
717178,"2023-08-01",0,"2023-08-02T00:51:03.954Z","2023-08-02T00:51:09.758Z",TRUE,"pitch","6aeaf91e-ac5b-4565-9015-7e458893476b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.214,1.604,NA,125.06,215.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Bryan Reynolds lines out to third baseman Matt Vierling.",0,1,4,55,"bottom",7,"2023-08-02T00:50:47.617Z","2023-08-02T00:53:09.916Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,77.3,13,2,0.4512,6.7059,21.5249,-30.7496,-1.878,0.951,-0.2115,0.849,-2.2519,-120.9595,-4.7214,0.9723,50.0032,5.494,-2.8082,6,8.4,24,2199,280,NA,NA,NA,NA,NA,NA,FALSE,-38.4,1,3.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",5,"2023-08-02T00:52:20.695Z","2023-08-02T00:52:44.193Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,668804,"/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"55","atBat","Lineout","field_out","Bryan Reynolds lines out to third baseman Matt Vierling.",0,1,4,55,"bottom",7,"2023-08-02T00:50:47.617Z","2023-08-02T00:53:09.916Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,668804,"Bryan Reynolds","/api/v1/people/668804","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",2,"2023-08-02T00:50:24.824Z","2023-08-02T00:50:33.466Z",TRUE,"pitch","91234732-e3db-497b-93a0-e3ca9e057e45",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.47,1.67,NA,118.58,178.58,"fly_ball","medium","7",87.82,103.59,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Josh Palacios flies out to left fielder Akil Baddoo.",0,1,4,54,"bottom",7,"2023-08-02T00:49:28.180Z","2023-08-02T00:50:33.466Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,77.5,8,2,0.4491,6.4368,21.1742,-32.7633,-1.606,-0.3868,-0.0415,2.2297,-1.9671,-121.4166,-1.354,0.9844,50.005,5.6156,-2.4259,4.8,8.4,24,2159,276,87.6,51,232,NA,NA,NA,TRUE,-39.7,-0.7,3.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-02T00:50:07.562Z","2023-08-02T00:50:13.966Z",TRUE,"pitch","51c59579-6eb2-489f-ae3e-d685db9a394b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6512,1.7327,NA,97.28,200.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Josh Palacios flies out to left fielder Akil Baddoo.",0,1,4,54,"bottom",7,"2023-08-02T00:49:28.180Z","2023-08-02T00:50:33.466Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,77,14,2,0.4517,6.7285,22.2516,-32.8561,-2.7058,-0.4598,0.5172,1.4033,-0.4636,-120.9653,-2.9947,1.0627,50.0016,5.5202,-4.0338,7.2,9.6,24,2091,258,NA,NA,NA,NA,NA,NA,FALSE,-40.7,-1.2,5,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-02T00:49:44.757Z","2023-08-02T00:49:49.149Z",TRUE,"pitch","5f831cae-ce4b-4b7e-bee2-952c43f30cb2",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.47,1.67,NA,98.88,189.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Flyout","field_out","Josh Palacios flies out to left fielder Akil Baddoo.",0,1,4,54,"bottom",7,"2023-08-02T00:49:28.180Z","2023-08-02T00:50:33.466Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,641943,"Joshua Palacios","/api/v1/people/641943","L","Left",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,76.9,9,2,0.4516,6.4791,22.2052,-33.1562,-1.1754,-0.66,0.4753,1.8344,-1.0854,-120.9949,-2.0205,1.0813,50.0018,5.5682,-1.7535,3.6,9.6,24,2093,258,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-1.4,2.4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",4,"2023-08-02T00:49:13.063Z","2023-08-02T00:49:20.257Z",TRUE,"pitch","483f1f14-07fc-4a2c-8ffe-ea5349f31298",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.411,1.565,NA,131.58,178.38,"line_drive","medium","9",170.54,80.19,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Alika Williams lines out to right fielder Kerry Carpenter.",0,1,4,53,"bottom",7,"2023-08-02T00:48:28.945Z","2023-08-02T00:49:20.257Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,675961,"Alika Williams","/api/v1/people/675961","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,83,4,2,0.4169,6.2307,25.3867,-14.2641,4.8051,10.2235,-0.3825,2.237,-5.4503,-130.949,-5.6519,1.093,50.0019,5.4747,8.4175,25.2,3.6,24,2300,139,88.9,24,316,NA,NA,NA,TRUE,-16,17.6,-7.7,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",3,"2023-08-02T00:48:58.722Z","2023-08-02T00:49:02.293Z",TRUE,"pitch","31f32cc5-5b69-4e32-9da1-97c78780695f",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.4712,1.6298,NA,45.68,172.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Alika Williams lines out to right fielder Kerry Carpenter.",0,1,4,53,"bottom",7,"2023-08-02T00:48:28.945Z","2023-08-02T00:49:20.257Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,675961,"Alika Williams","/api/v1/people/675961","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,82.6,14,2,0.4176,6.2529,27.0562,-18.8529,4.4038,7.6422,1.871,2.447,0.1297,-131.0522,-4.2532,1.2484,50.0063,5.4948,7.6804,21.6,4.8,24,1998,132,NA,NA,NA,NA,NA,NA,FALSE,-20.5,13.2,-8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",2,"2023-08-02T00:48:45.913Z","2023-08-02T00:48:49.969Z",TRUE,"pitch","d0e8ec9d-660f-422b-b002-80d3d6700cef",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.5134,1.5677,NA,111.39,201.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Alika Williams lines out to right fielder Kerry Carpenter.",0,1,4,53,"bottom",7,"2023-08-02T00:48:28.945Z","2023-08-02T00:49:20.257Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,675961,"Alika Williams","/api/v1/people/675961","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.3,76.2,14,2,0.4563,6.3186,22.3316,-31.4201,-1.9957,0.5172,0.1472,1.3886,-1.4419,-119.8611,-3.5109,1.0151,50.0043,5.6668,-2.9148,6,8.4,24,2231,282,NA,NA,NA,NA,NA,NA,FALSE,-39.8,0.4,4,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-02T00:48:31.236Z","2023-08-02T00:48:34.808Z",TRUE,"pitch","8293e382-d90b-4046-a56e-bfac677f1b48",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5484,1.707,NA,140.48,225.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Lineout","field_out","Alika Williams lines out to right fielder Kerry Carpenter.",0,1,4,53,"bottom",7,"2023-08-02T00:48:28.945Z","2023-08-02T00:49:20.257Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,675961,"Alika Williams","/api/v1/people/675961","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,83.6,13,2,0.415,6.3534,26.2689,-14.4602,6.7706,10.0295,-0.6161,0.4919,-6.4907,-131.6474,-9.7834,0.9941,50.0058,5.3112,11.9627,33.6,4.8,24,2215,136,NA,NA,NA,NA,NA,NA,FALSE,-16.9,16.3,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-02T00:47:41.790Z","2023-08-02T00:48:31.236Z",FALSE,"action",NA,NA,"Pitching Change: Chasen Shreve replaces Matt Manning.","Pitching Substitution",1,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,592741,"/api/v1/people/592741",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Lineout","field_out","Alika Williams lines out to right fielder Kerry Carpenter.",0,1,4,53,"bottom",7,"2023-08-02T00:48:28.945Z","2023-08-02T00:49:20.257Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,675961,"Alika Williams","/api/v1/people/675961","R","Right",592741,"Chasen Shreve","/api/v1/people/592741","L","Left","vs_LHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Detroit Tigers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-02T00:45:46.836Z","2023-08-02T00:45:54.866Z",TRUE,"pitch","db4086ec-4f08-42e3-b869-7a140d405c60",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.38,1.58,NA,123.36,177.1,"ground_ball","medium","6",109.03,156.92,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Grounded Into DP","grounded_into_double_play","Jake Rogers grounds into a double play, shortstop Alika Williams to second baseman Liover Peguero to first baseman Connor Joe. Akil Baddoo out at 2nd. Jake Rogers out at 1st.",0,1,4,52,"top",7,"2023-08-02T00:45:13.471Z","2023-08-02T00:45:54.866Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,87,5,2,0.397,7.1914,29.357,-22.1134,-7.8825,5.2137,-0.1668,2.2844,8.3687,-137.7262,-4.2594,-2.2144,50.0023,5.3384,-15.2084,30,6,24,2295,219,89.2,-28,4,NA,NA,NA,TRUE,-21.7,8.8,12.6,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-02T00:45:26.766Z","2023-08-02T00:45:30.649Z",TRUE,"pitch","753cc0a7-1d0f-4039-ac5e-5bcbb2398081",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3461,1.4775,NA,118.97,144.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Grounded Into DP","grounded_into_double_play","Jake Rogers grounds into a double play, shortstop Alika Williams to second baseman Liover Peguero to first baseman Connor Joe. Akil Baddoo out at 2nd. Jake Rogers out at 1st.",0,1,4,52,"top",7,"2023-08-02T00:45:13.471Z","2023-08-02T00:45:54.866Z",TRUE,FALSE,FALSE,TRUE,24,0,1,3,668670,"Jake Rogers","/api/v1/people/668670","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.2,84.9,11,2,0.4046,7.1918,30.5748,-23.178,-7.5746,4.8538,-0.0517,3.5043,7.9294,-135.5541,-1.4792,-2.0355,50.0054,5.6806,-14.05,27.6,6,24,2251,208,NA,NA,NA,NA,NA,NA,FALSE,-22.9,8.6,12,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",2,"2023-08-02T00:44:47.400Z","2023-08-02T00:44:56.430Z",TRUE,"pitch","39ab1fd4-62bb-404f-b065-1acd97823252",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.31,1.62,NA,179.68,163.07,"line_drive","medium","7",69.15,127.86,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Akil Baddoo singles on a line drive to left fielder Bryan Reynolds. Javier Baez scores.",1,1,4,51,"top",7,"2023-08-02T00:44:28.765Z","2023-08-02T00:44:56.430Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.8,81.7,11,0.89,0.4227,6.9948,25.8476,-23.6992,-8.4159,4.9814,-1.6444,2.8041,4.2184,-129.3627,-2.8054,-2.1988,50.0064,5.7106,-14.3311,28.8,7.2,24,1736,230,65.5,25,194,NA,NA,NA,FALSE,-25.8,8.6,14.4,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,668731,"Akil Baddoo","/api/v1/people/668731",NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",1,"2023-08-02T00:44:31.165Z","2023-08-02T00:44:35.714Z",TRUE,"pitch","8580cb2b-67f6-44e0-be0f-aa560c5b607b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2526,1.6355,NA,87.8,178.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Akil Baddoo singles on a line drive to left fielder Bryan Reynolds. Javier Baez scores.",1,1,4,51,"top",7,"2023-08-02T00:44:28.765Z","2023-08-02T00:44:56.430Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,87.8,6,0.91,0.3935,7.007,30.0331,-21.9534,-6.5139,5.205,0.7661,2.2285,10.2948,-139.008,-4.6446,-2.1326,50.0067,5.3713,-12.8009,25.2,4.8,24,2319,214,NA,NA,NA,NA,NA,NA,FALSE,-21.2,8.6,9.7,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",0,"2023-08-02T00:43:42.360Z","2023-08-02T00:44:31.165Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",0,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Akil Baddoo singles on a line drive to left fielder Bryan Reynolds. Javier Baez scores.",1,1,4,51,"top",7,"2023-08-02T00:44:28.765Z","2023-08-02T00:44:56.430Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,668731,"Akil Baddoo","/api/v1/people/668731","L","Left",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
717178,"2023-08-01",6,"2023-08-02T00:43:09.166Z","2023-08-02T00:43:21.460Z",TRUE,"pitch","d858699c-9692-4f45-a73d-94c73a0a791b",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.56,1.82,NA,160.93,155.06,"ground_ball","soft","1",134.51,195.23,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Groundout","field_out","Miguel Cabrera grounds out softly, pitcher Johan Oviedo to first baseman Connor Joe. Javier Baez to 2nd.",0,0,4,50,"top",7,"2023-08-02T00:40:24.177Z","2023-08-02T00:43:21.460Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,408234,"Miguel Cabrera","/api/v1/people/408234","R","Right",670912,"Johan Oviedo","/api/v1/people/670912","R","Right","vs_RHP","vs_RHB","RISP",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,86.3,11,0.87,0.4001,7.1468,28.7811,-25.3854,-6.5105,3.5711,-1.1525,3.1009,5.1068,-136.6531,-1.9446,-2.1953,50.0004,5.5573,-12.3698,24,6,24,2246,208,54.9,-68,0,NA,NA,NA,TRUE,-24.6,6.2,10.8,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,595879,"Javier Báez","/api/v1/people/595879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
