"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718632,"2023-04-10",1,"2023-04-11T01:19:15.615Z","2023-04-11T01:19:26.797Z",TRUE,"pitch","ed6f43a0-6f6c-4bac-bd42-1913fdaeedfe",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.19,1.49,NA,120.53,189.73,"fly_ball","hard","8",129.72,40.21,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Connor Joe flies out sharply to center fielder Jake Meyers.",0,8,2,80,"bottom",9,"2023-04-11T01:18:39.629Z","2023-04-11T01:19:26.797Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.8,8,0.86,0.4169,7.0703,26.8193,-21.9681,-5.3963,5.8323,-0.0925,1.8165,8.3551,-131.1881,-2.3578,-2.6122,50.0009,4.3582,-9.4398,19.2,6,24,1985,234,103.9,30,393,NA,NA,NA,TRUE,-23.3,10.3,8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718632,"2023-04-10",0,"2023-04-11T01:19:02.546Z","2023-04-11T01:19:05.607Z",TRUE,"pitch","13003791-047b-43ed-8e83-a9eb762d9e8d",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0706,1.3273,NA,52.76,176.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Connor Joe flies out sharply to center fielder Jake Meyers.",0,8,2,80,"bottom",9,"2023-04-11T01:18:39.629Z","2023-04-11T01:19:26.797Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,656582,"Connor Joe","/api/v1/people/656582","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.3,82.6,12,0.84,0.4178,7.0583,27.2769,-21.8425,-5.3295,5.9352,1.6854,2.3177,12.4006,-131.0331,-1.0039,-2.4129,50.0064,4.3354,-9.2848,16.8,4.8,24,1991,238,NA,NA,NA,NA,NA,NA,FALSE,-22.9,10.8,7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718632,"2023-04-10",8,"2023-04-11T01:18:34.918Z","2023-04-11T01:18:40.389Z",TRUE,"pitch","99d42185-cac7-4adf-90be-e07818558526",8,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,1,NA,NA,3.2,1.57,NA,146.78,163.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,8,2,79,"bottom",9,"2023-04-11T01:15:59.670Z","2023-04-11T01:18:40.389Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.1,82.6,1,2,0.4172,6.8733,26.9369,-23.6919,-3.7901,4.8561,-0.7812,2.7734,6.0915,-131.1292,0.1881,-2.6387,50.0025,4.4639,-6.6206,13.2,6,24,1812,230,NA,NA,NA,NA,NA,NA,TRUE,-24.5,9.1,5.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718632,"2023-04-10",7,"2023-04-11T01:18:05.750Z","2023-04-11T01:18:12.963Z",TRUE,"pitch","2650eb6d-6f39-47b7-b45e-45ef384ae6f2",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,1,NA,NA,3.2,1.57,NA,106.27,190.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,8,2,79,"bottom",9,"2023-04-11T01:15:59.670Z","2023-04-11T01:18:40.389Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83,9,0.88,0.4151,7.2276,27.6031,-20.8827,-9.354,6.4042,0.2816,1.7888,10.1172,-131.8619,-2.7322,-2.3866,50.0063,4.3764,-16.5034,33.6,6,24,2179,238,NA,NA,NA,NA,NA,NA,FALSE,-22.1,11.2,14.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718632,"2023-04-10",6,"2023-04-11T01:17:47.717Z","2023-04-11T01:17:51.551Z",TRUE,"pitch","28ffdcef-df27-4da4-aa41-f0198153e820",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.0191,1.5086,NA,239.08,133.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,8,2,79,"bottom",9,"2023-04-11T01:15:59.670Z","2023-04-11T01:18:40.389Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.3,76.8,11,2,0.4472,6.993,25.0936,-31.6406,-7.1623,0.3552,-3.2028,3.9043,1.1255,-122.6547,4.5124,-2.7382,50.0048,4.7441,-10.8741,19.2,8.4,24,1628,246,NA,NA,NA,NA,NA,NA,FALSE,-36.6,2,12.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718632,"2023-04-10",5,"2023-04-11T01:17:26.219Z","2023-04-11T01:17:30.202Z",TRUE,"pitch","1fc3d38d-115c-49f6-89af-affefc86d37e",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.2,1.57,NA,96.02,191.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,8,2,79,"bottom",9,"2023-04-11T01:15:59.670Z","2023-04-11T01:18:40.389Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,72.6,9,0.9,0.4757,6.8404,22.7054,-26.3836,4.6998,4.3148,0.5503,1.7486,5.8206,-115.4037,-0.4549,-2.6207,50.0001,4.5033,6.297,15.6,8.4,24,2471,82,NA,NA,NA,NA,NA,NA,FALSE,-35.6,8,-10.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718632,"2023-04-10",3,"2023-04-11T01:17:03.081Z","2023-04-11T01:17:12.030Z",TRUE,"pitch","10ed09f5-1422-4cc3-b621-c8180b8a1f2f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.2,1.57,NA,146.56,167.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,8,2,79,"bottom",9,"2023-04-11T01:15:59.670Z","2023-04-11T01:18:40.389Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.8,81.9,4,0.88,0.4197,6.9172,28.1511,-20.933,-6.252,6.5209,-0.7756,2.6449,6.8264,-130.6414,-0.4909,-2.6132,50.0054,4.4121,-10.7825,24,6,24,2234,232,NA,NA,NA,NA,NA,NA,FALSE,-22.1,11.9,9.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718632,"2023-04-10",2,"2023-04-11T01:16:46.403Z","2023-04-11T01:16:51.442Z",TRUE,"pitch","13803c13-62d8-44c8-a13b-5c5958a39916",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.0449,1.5703,NA,171.81,196.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,8,2,79,"bottom",9,"2023-04-11T01:15:59.670Z","2023-04-11T01:18:40.389Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.2,13,2,0.4414,6.8648,25.3229,-31.2534,-10.2646,0.5916,-1.438,1.5615,5.9189,-124.1855,-1.0832,-2.5211,50.0042,4.6077,-16.0024,25.2,9.6,24,1620,240,NA,NA,NA,NA,NA,NA,FALSE,-36.6,1.1,17.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718632,"2023-04-10",1,"2023-04-11T01:16:30.883Z","2023-04-11T01:16:34.392Z",TRUE,"pitch","e795c740-ed70-46b2-80a0-1ec27e50051c",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.0706,1.5703,NA,215.5,184.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,8,2,79,"bottom",9,"2023-04-11T01:15:59.670Z","2023-04-11T01:18:40.389Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",76.4,69.5,13,0.9,0.495,6.8147,21.8986,-32.5953,9.1874,-0.3418,-2.5841,2.0131,-1.5671,-111.1194,2.0642,-3.058,50.0022,4.4849,11.3655,19.2,10.8,24,2369,90,NA,NA,NA,NA,NA,NA,FALSE,-46.9,0.4,-16.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718632,"2023-04-10",0,"2023-04-11T01:16:18.176Z","2023-04-11T01:16:21.952Z",TRUE,"pitch","f671743d-ce3d-40c9-bdc4-cb1e631a6ae3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.1734,1.5604,NA,150.75,190.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Ji Man Choi strikes out swinging.",0,8,2,79,"bottom",9,"2023-04-11T01:15:59.670Z","2023-04-11T01:18:40.389Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,596847,"Ji Man Choi","/api/v1/people/596847","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.3,71.7,13,0.9,0.4813,6.8719,21.9374,-26.4038,3.6185,4.4043,-0.8853,1.7777,3.3641,-114.0238,-0.2736,-2.8526,50.0039,4.5157,4.7401,10.8,8.4,24,2359,94,NA,NA,NA,NA,NA,NA,FALSE,-36.5,8.2,-7.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
