"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717222,"2023-07-29",3,"2023-07-29T22:10:48.625Z","2023-07-29T22:10:54.558Z",TRUE,"pitch","ac4ac91a-6184-449c-adef-c31b1c71e9cc",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.467,1.589,NA,109.22,198.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Trey Cabbage strikes out swinging.",0,1,6,77,"top",9,"2023-07-29T22:10:10.277Z","2023-07-29T22:10:54.558Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,663550,"Trey Cabbage","/api/v1/people/663550","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.5,73.1,8,0.92,0.4687,5.7657,29.7656,-38.9326,11.8934,-4.9305,0.2041,1.5011,2.9303,-118.4093,0.425,-2.6036,50.0009,4.9829,16.3117,24,13.2,24,3006,64,NA,NA,NA,NA,NA,NA,TRUE,-50.8,-8.3,-22.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717222,"2023-07-29",2,"2023-07-29T22:10:26.680Z","2023-07-29T22:10:29.763Z",TRUE,"pitch","87d5ceff-7a00-4d19-8ead-6165ab9de6b6",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.467,1.589,NA,93.29,215.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Trey Cabbage strikes out swinging.",0,1,6,77,"top",9,"2023-07-29T22:10:10.277Z","2023-07-29T22:10:54.558Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,663550,"Trey Cabbage","/api/v1/people/663550","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.8,75,14,0.92,0.4594,5.875,28.9696,-37.8376,10.1626,-3.9529,0.622,0.8585,4.3727,-120.4135,-1.5673,-2.5524,50.0056,4.9458,14.5429,21.6,12,24,3046,63,NA,NA,NA,NA,NA,NA,FALSE,-48,-7.2,-19.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717222,"2023-07-29",1,"2023-07-29T22:10:12.610Z","2023-07-29T22:10:16.750Z",TRUE,"pitch","c63a66dc-b657-41cf-bd6c-4113b0d07a9f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.7624,1.8257,NA,123.08,190.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Trey Cabbage strikes out swinging.",0,1,6,77,"top",9,"2023-07-29T22:10:10.277Z","2023-07-29T22:10:54.558Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,663550,"Trey Cabbage","/api/v1/people/663550","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,86.1,8,0.91,0.3957,5.9887,37.5105,-12.6721,-9.1346,10.1012,-0.1596,1.7888,9.2484,-139.55,-5.934,-2.3636,50.0065,4.8114,-17.644,46.8,4.8,24,2599,223,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.9,14.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717222,"2023-07-29",0,"2023-07-29T22:09:55.999Z","2023-07-29T22:10:12.610Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Trey Cabbage replaces Andrew Velazquez.","Offensive Substitution",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663550,"/api/v1/people/663550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","402","77","atBat","Strikeout","strikeout","Trey Cabbage strikes out swinging.",0,1,6,77,"top",9,"2023-07-29T22:10:10.277Z","2023-07-29T22:10:54.558Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,663550,"Trey Cabbage","/api/v1/people/663550","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Empty",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,623205,"/api/v1/people/623205",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717222,"2023-07-29",2,"2023-07-29T22:09:17.925Z","2023-07-29T22:09:30.280Z",TRUE,"pitch","7ff50744-1b61-4191-bdfd-3dc0fd609a4c",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,1,NA,NA,3.3,1.56,NA,132.75,147.57,"fly_ball","hard","8",142.04,42.21,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Mickey Moniak flies out sharply to center fielder Kevin Kiermaier.",0,1,6,76,"top",9,"2023-07-29T22:08:38.145Z","2023-07-29T22:09:30.280Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,87.5,1,0.89,0.3884,5.8227,39.1819,-16.0744,-8.3284,8.0367,-0.4131,3.378,7.9302,-142.2122,-1.4436,-2.1855,50.0064,4.9352,-16.6935,42,4.8,24,2572,232,102.2,34,390,NA,NA,NA,TRUE,-14.8,14.3,13.1,NA,NA,NA,NA,NA,TRUE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA
717222,"2023-07-29",1,"2023-07-29T22:09:01.031Z","2023-07-29T22:09:04.322Z",TRUE,"pitch","bc2c21c7-c3f5-4bbe-b786-51bd239b352d",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.3,1.56,NA,105.33,158.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Mickey Moniak flies out sharply to center fielder Kevin Kiermaier.",0,1,6,76,"top",9,"2023-07-29T22:08:38.145Z","2023-07-29T22:09:30.280Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,85.3,3,0.88,0.3983,5.9854,38.0269,-16.5553,-8.1906,8.203,0.3062,2.9753,9.5056,-138.7898,-2.3261,-2.1385,50.001,4.9579,-15.593,37.2,4.8,24,2546,232,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.4,12.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717222,"2023-07-29",0,"2023-07-29T22:08:45.648Z","2023-07-29T22:08:48.840Z",TRUE,"pitch","6c78e9ef-714c-4eb7-8178-4e56ca12665e",1,"Foul Tip",NA,NA,NA,NA,FALSE,"T","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"T","Foul Tip",0,1,1,NA,NA,3.3,1.56,NA,143.11,184.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","Mickey Moniak flies out sharply to center fielder Kevin Kiermaier.",0,1,6,76,"top",9,"2023-07-29T22:08:38.145Z","2023-07-29T22:09:30.280Z",TRUE,FALSE,FALSE,TRUE,0,0,2,2,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,86.2,7,0.89,0.3935,6.1272,40.4217,-14.6282,-8.8249,9.0052,-0.6849,2.0278,7.4171,-140.7355,-5.2656,-2.2458,50.0065,4.9168,-17.2014,43.2,4.8,24,2535,229,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15,13.9,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717222,"2023-07-29",4,"2023-07-29T22:08:17.208Z","2023-07-29T22:08:21.661Z",TRUE,"pitch","cd537cd0-ffbc-47c4-b354-1d0440de71bd",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.4751,1.6082,NA,146.9,188.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Shohei Ohtani called out on strikes.",0,1,6,75,"top",9,"2023-07-29T22:07:22.859Z","2023-07-29T22:08:21.661Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.8,74.7,7,0.92,0.4593,5.6488,29.1242,-38.0094,11.018,-4.08,-0.7843,1.855,1.3161,-120.4708,0.4876,-2.7688,50.002,5.0826,15.7674,22.8,12,24,3021,64,NA,NA,NA,NA,NA,NA,TRUE,-47.5,-6.8,-20.2,NA,NA,NA,NA,NA,TRUE,TRUE,650859,"Luis Rengifo","/api/v1/people/650859",NA,NA,NA,NA,NA,NA
717222,"2023-07-29",2,"2023-07-29T22:07:53.227Z","2023-07-29T22:07:57.259Z",TRUE,"pitch","fe9c1ce4-a058-43fa-bbbf-df89ee6a1369",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,0,NA,NA,3.4751,1.6566,NA,88.21,193.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Shohei Ohtani called out on strikes.",0,1,6,75,"top",9,"2023-07-29T22:07:22.859Z","2023-07-29T22:08:21.661Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,80.6,9,0.9,0.424,6.016,32.5007,-24.4307,-12.5135,4.6066,0.7553,1.6823,11.6315,-130.1957,-3.8003,-2.1886,50.0044,5.0542,-21.0489,36,7.2,24,2312,244,NA,NA,NA,NA,NA,NA,FALSE,-27.2,7.4,19.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717222,"2023-07-29",1,"2023-07-29T22:07:38.851Z","2023-07-29T22:07:42.309Z",TRUE,"pitch","705d5f54-9da9-4a0d-967b-e687fb952d8e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.4751,1.6566,NA,123.8,210.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Shohei Ohtani called out on strikes.",0,1,6,75,"top",9,"2023-07-29T22:07:22.859Z","2023-07-29T22:08:21.661Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,660271,"Shohei Ohtani","/api/v1/people/660271","L","Left",554340,"Yimi García","/api/v1/people/554340","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Toronto Blue Jays",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.6,74.9,13,0.92,0.4599,5.6858,28.3779,-37.9783,11.6807,-4.064,-0.1784,1.0589,2.4242,-120.1821,-1.1439,-2.7217,50.0015,4.9859,16.6854,24,12,24,3016,71,NA,NA,NA,NA,NA,NA,FALSE,-48.1,-7.3,-21.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
