"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717060,"2023-08-09",3,"2023-08-10T01:36:01.324Z","2023-08-10T01:36:11.439Z",TRUE,"pitch","da3c0c95-cbeb-479f-bf18-c1ab02f3ee7a",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.4,1.64,NA,133.9,182.46,"popup","medium","4",144.81,118.68,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Pop Out","field_out","Oscar Gonzalez pops out to second baseman Whit Merrifield.",0,1,0,68,"bottom",9,"2023-08-10T01:35:38.290Z","2023-08-10T01:36:11.439Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",99,90.2,7,0.9,0.3814,6.6421,34.4832,-17.886,-8.9052,6.8453,-0.4435,2.086,6.9464,-143.8304,-6.8569,-1.7372,50.0066,5.6173,-18.5947,40.8,4.8,24,2098,218,85.8,56,210,NA,NA,NA,TRUE,-16.9,11.2,14.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717060,"2023-08-09",2,"2023-08-10T01:35:40.667Z","2023-08-10T01:35:46.786Z",TRUE,"pitch","1e1748e7-870b-431a-943c-702158c976cb",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.6086,1.7517,NA,74.91,192.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Pop Out","field_out","Oscar Gonzalez pops out to second baseman Whit Merrifield.",0,1,0,68,"bottom",9,"2023-08-10T01:35:38.290Z","2023-08-10T01:36:11.439Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",100.9,92,14,0.9,0.3748,6.7643,35.1699,-18.007,-9.9898,6.552,1.1043,1.7047,11.1689,-146.2668,-8.3663,-1.4696,50.0029,5.6863,-21.6008,43.2,4.8,24,2151,215,NA,NA,NA,NA,NA,NA,FALSE,-16.9,10.2,15.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717060,"2023-08-09",0,"2023-08-10T01:31:55.366Z","2023-08-10T01:32:45.919Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"68","atBat","Pop Out","field_out","Oscar Gonzalez pops out to second baseman Whit Merrifield.",0,1,0,68,"bottom",9,"2023-08-10T01:35:38.290Z","2023-08-10T01:36:11.439Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717060,"2023-08-09",1,"2023-08-10T01:32:45.919Z","2023-08-10T01:35:40.667Z",FALSE,"action",NA,NA,"Pitching Change: Jordan Hicks replaces Tim Mayza.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,663855,"/api/v1/people/663855",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Pop Out","field_out","Oscar Gonzalez pops out to second baseman Whit Merrifield.",0,1,0,68,"bottom",9,"2023-08-10T01:35:38.290Z","2023-08-10T01:36:11.439Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",663855,"Jordan Hicks","/api/v1/people/663855","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717060,"2023-08-09",6,"2023-08-10T01:31:29.808Z","2023-08-10T01:31:34.488Z",TRUE,"pitch","ce2ba7b7-d345-4fa0-a890-f8744723d5e7",7,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,1,NA,NA,3.32,1.52,NA,147.06,236.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,1,0,67,"bottom",9,"2023-08-10T01:29:03.392Z","2023-08-10T01:31:34.488Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.8,13,0.91,0.4329,6.628,24.4542,-31.3202,-0.4928,0.5275,-0.7887,0.096,-5.8827,-126.2634,-8.4039,1.6303,50.0041,5.9697,-0.7994,3.6,8.4,24,2340,337,NA,NA,NA,NA,NA,NA,TRUE,-36.8,-0.7,2.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,665926,"Andrés Giménez","/api/v1/people/665926",NA,NA,NA
717060,"2023-08-09",5,"2023-08-10T01:31:12.208Z","2023-08-10T01:31:17.817Z",TRUE,"pitch","41f6d58f-253e-4992-b683-546db0e539af",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3821,1.6013,NA,115.32,126.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,1,0,67,"bottom",9,"2023-08-10T01:29:03.392Z","2023-08-10T01:31:34.488Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,87.4,12,0.91,0.3946,6.3647,29.2831,-23.8602,9.6524,4.2575,0.0441,4.1639,-7.525,-138.5086,-1.2006,1.5343,50.0068,6.19,18.8662,36,6,24,2103,141,NA,NA,NA,NA,NA,NA,FALSE,-22.4,7.7,-16.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717060,"2023-08-09",4,"2023-08-10T01:30:43.223Z","2023-08-10T01:30:46.311Z",TRUE,"pitch","58444e35-8761-4a31-b3c7-f543bb5238e8",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.32,1.52,NA,153.39,190.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,1,0,67,"bottom",9,"2023-08-10T01:29:03.392Z","2023-08-10T01:31:34.488Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.4,13,0.9,0.4324,6.6282,24.99,-30.453,-0.5747,1.0588,-0.9546,1.8011,-5.8726,-126.5125,-4.759,1.4681,50.0025,6.1377,-0.9348,3.6,8.4,24,2260,298,NA,NA,NA,NA,NA,NA,FALSE,-35,1.1,2.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717060,"2023-08-09",3,"2023-08-10T01:30:24.897Z","2023-08-10T01:30:29.959Z",TRUE,"pitch","21e63dc8-e846-41b8-bd8b-b12e723208b4",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4325,1.6765,NA,34.79,175.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,1,0,67,"bottom",9,"2023-08-10T01:29:03.392Z","2023-08-10T01:31:34.488Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.1,87.9,14,0.9,0.3944,6.5183,28.8892,-22.2321,8.9187,5.0841,2.1567,2.3564,-1.9507,-138.5141,-6.1635,1.7076,50.006,6.0817,17.4567,36,6,24,1983,138,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.2,-15.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717060,"2023-08-09",2,"2023-08-10T01:29:56.013Z","2023-08-10T01:30:01.728Z",TRUE,"pitch","4ed21adf-42a6-4865-93b0-c303b4e867ff",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.32,1.52,NA,130.53,204.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,1,0,67,"bottom",9,"2023-08-10T01:29:03.392Z","2023-08-10T01:31:34.488Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.6,13,0.91,0.4386,6.5829,22.265,-30.9568,0.1317,0.7663,-0.355,1.2786,-4.8743,-124.3377,-5.4992,1.6042,50.0006,6.0529,0.2088,1.2,8.4,24,2230,312,NA,NA,NA,NA,NA,NA,FALSE,-36.7,0.5,0.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717060,"2023-08-09",1,"2023-08-10T01:29:34.179Z","2023-08-10T01:29:38.296Z",TRUE,"pitch","b1342f07-692e-4237-a69d-dba1764174fd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.32,1.52,NA,145.35,206.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Strikeout","strikeout","Jose Ramirez strikes out swinging.",0,1,0,67,"bottom",9,"2023-08-10T01:29:03.392Z","2023-08-10T01:31:34.488Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",641835,"Tim Mayza","/api/v1/people/641835","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.5,80.3,13,0.91,0.4343,6.5687,24.2307,-31.6089,-0.2559,0.3553,-0.7437,1.1777,-5.4211,-125.8467,-6.064,1.4669,50.0055,6.1617,-0.4131,2.4,8.4,24,2308,287,NA,NA,NA,NA,NA,NA,FALSE,-36.8,-0.5,1.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
