"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718687,"2023-04-06",0,"2023-04-06T21:02:03.117Z","2023-04-06T21:02:11.179Z",TRUE,"pitch","e7535f9f-8084-42b1-8ccc-b9edb24379e8",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.3,1.56,NA,124.26,172.74,"fly_ball","medium","8",157.94,69.62,NA,NA,NA,NA,NA,NA,NA,NA,"97","atBat","Flyout","field_out","Seby Zavala flies out to center fielder Bryce Johnson.",0,16,6,97,"bottom",9,"2023-04-06T21:01:46.742Z","2023-04-06T21:02:11.179Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,664874,"Seby Zavala","/api/v1/people/664874","R","Right",607461,"Matt Beaty","/api/v1/people/607461","R","Right","vs_RHP","vs_RHB","Empty",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",52.9,49.5,5,2,0.7116,4.7664,9.2596,-26.9136,-4.5896,8.7617,-0.1906,2.446,3.4027,-76.8862,1.5704,-1.8329,50.0034,7.2383,-2.7565,4.8,18,24,1249,215,89.2,32,332,NA,NA,NA,TRUE,-80.6,17.2,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718687,"2023-04-06",1,"2023-04-06T21:01:30.535Z","2023-04-06T21:01:42.369Z",TRUE,"pitch","5a50da32-07bb-45a2-97a4-f5098fc6cb80",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,2,NA,NA,3.06,1.38,NA,143.6,170.42,"ground_ball","hard","7",41.05,123.75,NA,NA,NA,NA,NA,NA,NA,NA,"96","atBat","Double","double","Elvis Andrus doubles (1) on a sharp ground ball to left fielder Mike Yastrzemski. Hanser Alberto scores. Andrew Benintendi scores.",2,16,6,96,"bottom",9,"2023-04-06T21:01:04.714Z","2023-04-06T21:01:42.369Z",TRUE,TRUE,FALSE,FALSE,34,0,1,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",607461,"Matt Beaty","/api/v1/people/607461","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",56.5,52.1,4,2,0.6688,4.7467,11.9893,-25.0487,-1.2597,10.5178,-0.6978,2.532,1.5832,-82.2354,0.1649,-1.5141,50.0031,7.2239,-0.8536,1.2,14.4,24,1279,196,105.8,8,142,NA,NA,NA,FALSE,-66.7,19.7,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,462101,"Elvis Andrus","/api/v1/people/462101",NA,NA,NA,NA,NA,NA,NA
718687,"2023-04-06",0,"2023-04-06T21:01:21.913Z","2023-04-06T21:01:25.851Z",TRUE,"pitch","68bdde59-2b06-4793-9979-b90548c4c3c7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3836,1.4456,NA,98.87,187.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"96","atBat","Double","double","Elvis Andrus doubles (1) on a sharp ground ball to left fielder Mike Yastrzemski. Hanser Alberto scores. Andrew Benintendi scores.",2,16,6,96,"bottom",9,"2023-04-06T21:01:04.714Z","2023-04-06T21:01:42.369Z",TRUE,TRUE,FALSE,FALSE,34,0,1,2,462101,"Elvis Andrus","/api/v1/people/462101","R","Right",607461,"Matt Beaty","/api/v1/people/607461","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",56.2,52.4,9,2,0.6699,4.7019,10.9125,-25.7593,-3.9628,9.4719,0.4757,1.9053,3.9526,-81.8022,-0.3904,-1.4583,50.0012,7.0905,-2.6824,4.8,15.6,24,1305,200,NA,NA,NA,NA,NA,NA,FALSE,-69,17.6,5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718687,"2023-04-06",2,"2023-04-06T21:00:47.323Z","2023-04-06T21:00:59.467Z",TRUE,"pitch","2a3f7382-5f32-4adc-8c99-cc47a2b96af3",3,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,1,2,NA,NA,3.26,1.5,NA,115.61,186.83,"ground_ball","medium","9",160.24,169.73,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Double","double","Andrew Benintendi doubles (2) on a ground ball to right fielder Michael Conforto. Gavin Sheets scores. Hanser Alberto to 3rd.",1,16,4,95,"bottom",9,"2023-04-06T21:00:19.637Z","2023-04-06T21:00:59.467Z",TRUE,TRUE,FALSE,FALSE,34,1,1,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",607461,"Matt Beaty","/api/v1/people/607461","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",62.5,58.2,8,2,0.6007,5.1031,12.8452,-25.15,-6.1366,8.3335,0.0364,1.9242,3.7949,-91.033,-2.0751,-1.2738,50.0018,6.9567,-5.1715,10.8,12,24,1466,214,83.2,11,117,NA,NA,NA,FALSE,-54.7,14.9,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,643217,"Andrew Benintendi","/api/v1/people/643217",593643,"Hanser Alberto","/api/v1/people/593643",NA,NA,NA,NA
718687,"2023-04-06",1,"2023-04-06T21:00:38.961Z","2023-04-06T21:00:43.227Z",TRUE,"pitch","66dcb044-0ac1-4986-9d37-2f8c9b40f9c1",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.2821,1.5006,NA,125.78,184.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Double","double","Andrew Benintendi doubles (2) on a ground ball to right fielder Michael Conforto. Gavin Sheets scores. Hanser Alberto to 3rd.",1,16,4,95,"bottom",9,"2023-04-06T21:00:19.637Z","2023-04-06T21:00:59.467Z",TRUE,TRUE,FALSE,FALSE,34,1,1,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",607461,"Matt Beaty","/api/v1/people/607461","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",61.1,57,8,2,0.6142,5.0077,11.9725,-24.0994,-4.4164,10.0106,-0.2302,2.0201,3.0824,-88.9529,-1.8673,-1.4063,50.0027,6.9664,-3.5625,7.2,12,24,1465,199,NA,NA,NA,NA,NA,NA,FALSE,-54.7,18,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718687,"2023-04-06",0,"2023-04-06T21:00:29.603Z","2023-04-06T21:00:33.084Z",TRUE,"pitch","e9a7b5b4-69f8-4be6-a471-55dea621d3cd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.239,1.5006,NA,48.23,208.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"95","atBat","Double","double","Andrew Benintendi doubles (2) on a ground ball to right fielder Michael Conforto. Gavin Sheets scores. Hanser Alberto to 3rd.",1,16,4,95,"bottom",9,"2023-04-06T21:00:19.637Z","2023-04-06T21:00:59.467Z",TRUE,TRUE,FALSE,FALSE,34,1,1,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",607461,"Matt Beaty","/api/v1/people/607461","R","Right","vs_RHP","vs_LHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",52.3,49.1,14,2,0.7221,5.0414,9.6344,-28.3418,-6.2329,6.5812,1.8041,1.1277,4.8294,-75.9607,0.37,-0.6122,50.0028,7.2019,-3.6289,6,19.2,24,1143,209,NA,NA,NA,NA,NA,NA,FALSE,-87.8,12.7,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718687,"2023-04-06",1,"2023-04-06T21:00:08.633Z","2023-04-06T21:00:15.911Z",TRUE,"pitch","2f797b7b-a378-4d4e-a8e7-1181dfb8ecae",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.45,1.62,NA,124.17,160.36,"line_drive","medium","7",68.2,104.48,NA,NA,NA,NA,NA,NA,NA,NA,"94","atBat","Single","single","Hanser Alberto singles on a line drive to left fielder Mike Yastrzemski. Gavin Sheets to 2nd.",0,16,3,94,"bottom",9,"2023-04-06T20:59:54.496Z","2023-04-06T21:00:15.911Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,593643,"Hanser Alberto","/api/v1/people/593643","R","Right",607461,"Matt Beaty","/api/v1/people/607461","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",50.7,48,2,2,0.7389,4.9205,7.8173,-27.7375,-2.312,7.9405,-0.188,2.9046,1.6427,-73.7994,2.6635,-1.0091,50,7.5556,-1.2901,2.4,20.4,24,1122,206,92.8,17,211,NA,NA,NA,FALSE,-89.4,16,3.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,593643,"Hanser Alberto","/api/v1/people/593643",657757,"Gavin Sheets","/api/v1/people/657757",NA,NA,NA,NA,NA,NA,NA
718687,"2023-04-06",0,"2023-04-06T20:59:59.629Z","2023-04-06T21:00:02.921Z",TRUE,"pitch","8994ba87-c8cf-4fc4-a355-becd40825cc4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1922,1.6206,NA,185.45,150.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"94","atBat","Single","single","Hanser Alberto singles on a line drive to left fielder Mike Yastrzemski. Gavin Sheets to 2nd.",0,16,3,94,"bottom",9,"2023-04-06T20:59:54.496Z","2023-04-06T21:00:15.911Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,593643,"Hanser Alberto","/api/v1/people/593643","R","Right",607461,"Matt Beaty","/api/v1/people/607461","R","Right","vs_RHP","vs_RHB","RISP",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",50.1,46.7,11,2,0.755,NA,8.8838,-30.1349,-3.6031,3.829,-1.7957,3.2534,0.3259,-72.6723,4.3197,-1.5556,50.0025,7.5848,-1.9182,3.6,22.8,24,973,221,NA,NA,NA,NA,NA,NA,FALSE,-100.6,9.5,6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718687,"2023-04-06",6,"2023-04-06T20:59:41.174Z","2023-04-06T20:59:46.177Z",TRUE,"pitch","dd6acc57-f7ee-4b73-b52a-370799658018",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.3975,1.6306,NA,206.21,139.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","atBat","Walk","walk","Gavin Sheets walks.",0,16,3,93,"bottom",9,"2023-04-06T20:58:43.141Z","2023-04-06T20:59:46.177Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",607461,"Matt Beaty","/api/v1/people/607461","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","true",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",49.2,45.7,11,2,0.7698,4.5941,8.7633,-28.662,-2.0506,6.857,-2.3405,3.6848,-0.8978,-71.3533,4.4304,-1.4351,50.0019,7.7957,-1.0495,2.4,22.8,24,1082,216,NA,NA,NA,NA,NA,NA,FALSE,-99.2,15.1,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,657757,"Gavin Sheets","/api/v1/people/657757",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718687,"2023-04-06",5,"2023-04-06T20:59:30.307Z","2023-04-06T20:59:34.583Z",TRUE,"pitch","4b922753-2d10-4d77-97dd-3bfbffee6432",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.44,1.63,NA,152.36,157.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93","atBat","Walk","walk","Gavin Sheets walks.",0,16,3,93,"bottom",9,"2023-04-06T20:58:43.141Z","2023-04-06T20:59:46.177Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,657757,"Gavin Sheets","/api/v1/people/657757","L","Left",607461,"Matt Beaty","/api/v1/people/607461","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Chicago White Sox","San Francisco Giants","false",NA,"rgba(186, 1, 0, 1.0)","FA","Fastball",51.6,48.1,11,2,0.73,4.7822,9.2931,-26.2884,-3.5454,10.3228,-0.9275,2.9999,1.2857,-75.0981,2.1565,-1.3352,50.001,7.5354,-2.0201,3.6,18,24,1173,202,NA,NA,NA,NA,NA,NA,FALSE,-82.7,20.3,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
