"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716421,"2023-09-26",4,"2023-09-27T02:32:00.507Z","2023-09-27T02:32:04.871Z",TRUE,"pitch","9c9832fc-3095-460a-906f-3ad365266f31",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,2.98,1.4,NA,104.36,191.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nick Allen strikes out swinging.",0,3,11,74,"top",9,"2023-09-27T02:30:39.076Z","2023-09-27T02:32:04.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,77,9,2,0.447,6.2216,28.3758,-30.4843,7.7856,1.1183,0.3315,1.7459,2.693,-123.3209,-2.7449,-1.7913,50.0053,5.4896,11.7902,21.6,8.4,24,2527,72,NA,NA,NA,NA,NA,NA,TRUE,-37.1,1.6,-14.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716421,"2023-09-26",3,"2023-09-27T02:31:40.484Z","2023-09-27T02:31:44.574Z",TRUE,"pitch","a0544c4c-9009-4ffd-b7c2-17cf8c6a3cbc",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,2.9857,1.367,NA,94.14,184.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nick Allen strikes out swinging.",0,3,11,74,"top",9,"2023-09-27T02:30:39.076Z","2023-09-27T02:32:04.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,88.7,6,2,0.3866,6.3243,34.9938,-11.1945,-6.103,10.3404,0.5997,2.004,8.519,-142.1045,-7.4734,-1.6553,50.0046,5.393,-12.3847,38.4,3.6,24,2711,223,NA,NA,NA,NA,NA,NA,FALSE,-11.6,17.2,9.1,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716421,"2023-09-26",2,"2023-09-27T02:31:20.721Z","2023-09-27T02:31:24.645Z",TRUE,"pitch","5e0ce23c-4688-4424-a194-3e2f6172e13d",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,2.9857,1.367,NA,89.41,215.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nick Allen strikes out swinging.",0,3,11,74,"top",9,"2023-09-27T02:30:39.076Z","2023-09-27T02:32:04.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,76.9,14,2,0.4478,6.2278,29.257,-29.5594,7.4031,1.7372,0.7237,0.8451,3.4669,-123.2965,-4.8923,-1.6718,50.0059,5.4112,11.1624,21.6,8.4,24,2525,65,NA,NA,NA,NA,NA,NA,FALSE,-36.7,2,-14.3,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716421,"2023-09-26",1,"2023-09-27T02:30:58.074Z","2023-09-27T02:31:01.339Z",TRUE,"pitch","ef9dc6a4-c094-4f63-b18b-b1183c6f66f2",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,2.98,1.4,NA,138.59,168.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nick Allen strikes out swinging.",0,3,11,74,"top",9,"2023-09-27T02:30:39.076Z","2023-09-27T02:32:04.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,87.5,1,2,0.3913,6.1561,34.9929,-10.4709,-4.7689,10.9654,-0.5664,2.5944,4.9528,-140.541,-6.1954,-1.741,50.0013,5.5232,-9.4382,34.8,2.4,24,2677,218,NA,NA,NA,NA,NA,NA,FALSE,-10.9,18.6,7.4,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716421,"2023-09-26",0,"2023-09-27T02:30:39.904Z","2023-09-27T02:30:43.866Z",TRUE,"pitch","6e38e807-cadf-49c4-869e-c43b56c76735",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0569,1.4023,NA,85.8,194.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Nick Allen strikes out swinging.",0,3,11,74,"top",9,"2023-09-27T02:30:39.076Z","2023-09-27T02:32:04.871Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,669397,"Nick Allen","/api/v1/people/669397","R","Right",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,78.2,9,2,0.4424,6.1517,26.0632,-26.2196,5.8947,3.8379,0.8186,1.6555,4.2528,-124.0605,-4.0517,-1.6866,50.0007,5.5087,9.137,20.4,7.2,24,2544,73,NA,NA,NA,NA,NA,NA,FALSE,-31.6,6.2,-11.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716421,"2023-09-26",4,"2023-09-27T02:30:10.224Z","2023-09-27T02:30:16.223Z",TRUE,"pitch","aef94f66-ecf7-4890-bdf6-12ba8540f7b8",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.45,1.64,NA,81.46,189.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,3,11,73,"top",9,"2023-09-27T02:28:59.525Z","2023-09-27T02:30:16.223Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",86.8,79.8,14,2,0.4337,6.1135,25.6775,-22.8518,5.2752,5.7745,0.9324,1.8221,5.0732,-126.2705,-4.6754,-1.7881,50.004,5.5359,8.5205,21.6,6,24,2562,70,NA,NA,NA,NA,NA,NA,TRUE,-26.8,9.6,-10.7,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,669127,"Shea Langeliers","/api/v1/people/669127",NA,NA,NA
716421,"2023-09-26",2,"2023-09-27T02:29:35.726Z","2023-09-27T02:29:38.739Z",TRUE,"pitch","959f99c0-e68e-401c-93bf-ffe7fe453bf6",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.45,1.64,NA,133.71,132.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,3,11,73,"top",9,"2023-09-27T02:28:59.525Z","2023-09-27T02:30:16.223Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.1,11,2,0.3848,6.4318,33.943,-13.5525,-5.4427,9.0819,-0.4384,3.954,5.5102,-142.5543,-1.9742,-1.6928,50.001,5.5148,-11.158,34.8,3.6,24,2633,221,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.2,8.6,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716421,"2023-09-26",1,"2023-09-27T02:29:17.557Z","2023-09-27T02:29:21.759Z",TRUE,"pitch","a8675dda-8600-4325-8d30-5d4c595fd52f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.6038,1.8609,NA,153.52,210.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,3,11,73,"top",9,"2023-09-27T02:28:59.525Z","2023-09-27T02:30:16.223Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.1,13,2,0.4213,5.9723,27.6023,-25.1728,-8.7973,4.089,-0.9582,1.0512,5.0847,-130.0796,-6.5222,-1.7966,50.0032,5.503,-15.0574,27.6,7.2,24,1538,237,NA,NA,NA,NA,NA,NA,FALSE,-28.1,6.1,14.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716421,"2023-09-26",0,"2023-09-27T02:29:00.119Z","2023-09-27T02:29:04.011Z",TRUE,"pitch","85c7de6c-7e43-44eb-86ae-3d8e7e4924ed",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7622,1.8147,NA,139.47,196.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,3,11,73,"top",9,"2023-09-27T02:28:59.525Z","2023-09-27T02:30:16.223Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.2,13,2,0.4206,6.1162,27.1533,-25.404,-8.2766,3.9424,-0.5894,1.5798,5.5165,-130.1991,-5.0522,-1.6595,50.0048,5.4662,-14.2216,26.4,7.2,24,1479,241,NA,NA,NA,NA,NA,NA,FALSE,-28,6.2,13.8,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716421,"2023-09-26",3,"2023-09-27T02:29:45.919Z","2023-09-27T02:30:10.224Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,11,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,671732,"/api/v1/people/671732",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Strikeout","strikeout","Lawrence Butler strikes out swinging.",0,3,11,73,"top",9,"2023-09-27T02:28:59.525Z","2023-09-27T02:30:16.223Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,671732,"Lawrence Butler","/api/v1/people/671732","L","Left",592779,"Brock Stewart","/api/v1/people/592779","R","Right","vs_RHP","vs_LHB","RISP",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
