"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716713,"2023-09-05",2,"2023-09-05T04:00:43.124Z","2023-09-05T04:00:51.566Z",TRUE,"pitch","7f15c8c0-eb0d-4faf-bd8c-19cd45e8c643",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.36,1.59,NA,127.1,202.72,"popup","medium","6",100.99,139.12,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Mickey Moniak pops out to shortstop Jorge Mateo.",0,6,3,74,"bottom",9,"2023-09-05T04:00:00.558Z","2023-09-05T04:00:51.566Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,82.6,13,2,0.4171,6.1723,30.1671,-25.8746,-9.4018,3.6143,-0.265,1.3355,7.7115,-131.7351,-5.6782,-2.0208,50.0023,5.4525,-16.3862,28.8,7.2,24,1727,269,64.8,54,168,NA,NA,NA,TRUE,-28.2,5.4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716713,"2023-09-05",1,"2023-09-05T04:00:25.390Z","2023-09-05T04:00:29.283Z",TRUE,"pitch","0faf4b59-faf6-45e2-befc-fa16571e0b3a",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.36,1.59,NA,98.99,219.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Mickey Moniak pops out to shortstop Jorge Mateo.",0,6,3,74,"bottom",9,"2023-09-05T04:00:00.558Z","2023-09-05T04:00:51.566Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.5,83.1,14,2,0.4148,6.089,31.1549,-24.4388,-10.3886,4.388,0.4724,0.697,9.8367,-132.5848,-7.5856,-1.9552,50.0013,5.4075,-18.2985,31.2,7.2,24,1869,264,NA,NA,NA,NA,NA,NA,FALSE,-27,6.2,16.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716713,"2023-09-05",0,"2023-09-05T04:00:11.381Z","2023-09-05T04:00:15.475Z",TRUE,"pitch","c63aea04-eb31-49ff-80cc-76aa320f7b23",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3344,1.5925,NA,139.07,218.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Pop Out","field_out","Mickey Moniak pops out to shortstop Jorge Mateo.",0,6,3,74,"bottom",9,"2023-09-05T04:00:00.558Z","2023-09-05T04:00:51.566Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,666160,"Mickey Moniak","/api/v1/people/666160","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.6,88.3,13,2,0.3913,5.9384,33.4788,-29.8566,-11.833,1.1673,-0.5791,0.738,8.3509,-140.296,-7.3253,-2.0659,50.001,5.3447,-23.4478,34.8,8.4,24,2211,257,NA,NA,NA,NA,NA,NA,FALSE,-28.9,0.7,19.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716713,"2023-09-05",1,"2023-09-05T03:59:36.541Z","2023-09-05T03:59:44.307Z",TRUE,"pitch","e6e0ce33-72f2-4abc-896a-fa1577a425c2",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.08,1.46,NA,130.34,192.21,"ground_ball","medium","4",136.9,150.99,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Groundout","field_out","Eduardo Escobar grounds out, second baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,6,3,73,"bottom",9,"2023-09-05T03:59:34.175Z","2023-09-05T03:59:44.307Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.3,7,0.9,0.39,5.7668,34.4219,-35.7811,-10.9981,-1.8044,-0.35,1.7248,8.8924,-140.8635,-3.6501,-2.1316,50.0061,5.3708,-21.9267,28.8,8.4,24,2078,257,82.4,-41,3,NA,NA,NA,TRUE,-33.2,-3.8,17.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716713,"2023-09-05",0,"2023-09-05T03:59:18.925Z","2023-09-05T03:59:36.541Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Eduardo Escobar replaces Michael Stefanic.","Offensive Substitution",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,500871,"/api/v1/people/500871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","601","73","atBat","Groundout","field_out","Eduardo Escobar grounds out, second baseman Jordan Westburg to first baseman Ryan Mountcastle.",0,6,3,73,"bottom",9,"2023-09-05T03:59:34.175Z","2023-09-05T03:59:44.307Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,500871,"Eduardo Escobar","/api/v1/people/500871","L","Left",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_LHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,683021,"/api/v1/people/683021",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716713,"2023-09-05",4,"2023-09-05T03:58:46.100Z","2023-09-05T03:58:54.276Z",TRUE,"pitch","d5ddea01-1383-4701-b778-3cda6752ac17",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,0,NA,NA,3.28,1.52,NA,116.69,173.2,"fly_ball","medium","4",130.91,104.12,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Logan O'Hoppe flies out to second baseman Jordan Westburg.",0,6,3,72,"bottom",9,"2023-09-05T03:57:50.262Z","2023-09-05T03:58:54.276Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97,88.8,5,0.9,0.3886,5.8559,32.2429,-34.445,-9.8157,-1.1298,0.0082,2.4289,9.4461,-140.9929,-2.1312,-2.1112,50.0029,5.4189,-19.7505,26.4,8.4,24,1951,267,74.3,39,241,NA,NA,NA,TRUE,-31.4,-2.3,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716713,"2023-09-05",3,"2023-09-05T03:58:24.785Z","2023-09-05T03:58:28.321Z",TRUE,"pitch","d67eb59f-0967-411e-92b1-4e77972dd13e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.1688,1.5925,NA,-17.71,236.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Logan O'Hoppe flies out to second baseman Jordan Westburg.",0,6,3,72,"bottom",9,"2023-09-05T03:57:50.262Z","2023-09-05T03:58:54.276Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.3,81.9,14,0.9,0.4252,6.1543,28.5665,-30.1859,-0.7349,1.1892,3.5341,0.0709,14.503,-129.1334,-6.0329,-2.0758,50.0054,4.7793,-1.2327,2.4,7.2,24,2362,343,NA,NA,NA,NA,NA,NA,FALSE,-34.1,0.8,-2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716713,"2023-09-05",2,"2023-09-05T03:58:08.902Z","2023-09-05T03:58:13.322Z",TRUE,"pitch","5f68479f-1c84-4ec9-be26-88d4f03ec8d7",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2151,1.6386,NA,109.14,184.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Logan O'Hoppe flies out to second baseman Jordan Westburg.",0,6,3,72,"bottom",9,"2023-09-05T03:57:50.262Z","2023-09-05T03:58:54.276Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.8,88.3,8,0.91,0.3903,5.6197,33.4392,-32.4789,-11.0282,-0.1488,0.2061,2.0041,9.9972,-140.6154,-3.3828,-1.9715,50.0056,5.3417,-21.9726,31.2,8.4,24,2093,282,NA,NA,NA,NA,NA,NA,FALSE,-30.2,-0.8,17.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716713,"2023-09-05",1,"2023-09-05T03:57:52.619Z","2023-09-05T03:57:56.856Z",TRUE,"pitch","1cff63d3-ea46-45a2-b37d-3fd785a9b1be",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3077,1.6848,NA,100.31,186.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Flyout","field_out","Logan O'Hoppe flies out to second baseman Jordan Westburg.",0,6,3,72,"bottom",9,"2023-09-05T03:57:50.262Z","2023-09-05T03:58:54.276Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.7,88.5,9,2,0.3901,5.618,32.1453,-31.2732,-10.9309,0.451,0.4377,1.9326,10.6019,-140.4496,-3.7873,-1.9679,50.0038,5.335,-21.8154,31.2,7.2,24,2124,251,NA,NA,NA,NA,NA,NA,FALSE,-29.2,0.2,17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716713,"2023-09-05",0,"2023-09-05T03:56:24.592Z","2023-09-05T03:57:52.619Z",FALSE,"action",NA,NA,"Pitching Change: Yennier Cano replaces DL Hall.","Pitching Substitution",6,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,666974,"/api/v1/people/666974",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Flyout","field_out","Logan O'Hoppe flies out to second baseman Jordan Westburg.",0,6,3,72,"bottom",9,"2023-09-05T03:57:50.262Z","2023-09-05T03:58:54.276Z",TRUE,FALSE,FALSE,TRUE,0,1,2,1,681351,"Logan O'Hoppe","/api/v1/people/681351","R","Right",666974,"Yennier Cano","/api/v1/people/666974","R","Right","vs_RHP","vs_RHB","Empty",NA,"Los Angeles Angels",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Angels","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
