"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
746310,"2024-05-17",1,"2024-05-18T02:07:27.954Z","2024-05-18T02:07:35.669Z",TRUE,"pitch","be50d4b9-8ab1-4c79-877b-d2c8049b8028",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,2,NA,NA,3.41,1.54,NA,135.58,172.82,"ground_ball","medium","6",106.59,152.42,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Zack Gelof grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,2,6,70,"top",9,"2024-05-18T02:07:03.315Z","2024-05-18T02:07:35.669Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,680869,"Zack Gelof","/api/v1/people/680869","R","Right",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88.3,4,2,0.3921,6.5364,28.186,-15.9278,-7.6889,8.1988,-0.4873,2.4428,6.0219,-139.1528,-6.2755,-1.6694,50.0024,5.7636,-15.2352,39.6,4.8,24,2136,216,70.3,-6,19,NA,NA,NA,TRUE,-15.8,13.9,12.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",0,"2024-05-18T02:07:11.450Z","2024-05-18T02:07:15.239Z",TRUE,"pitch","0284a702-3687-469c-b9c4-00dd4128a8f5",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3552,1.5716,NA,128.31,181.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Zack Gelof grounds out, shortstop Bobby Witt Jr. to first baseman Vinnie Pasquantino.",0,2,6,70,"top",9,"2024-05-18T02:07:03.315Z","2024-05-18T02:07:35.669Z",TRUE,FALSE,FALSE,TRUE,0,0,1,3,680869,"Zack Gelof","/api/v1/people/680869","R","Right",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,88.1,4,2,0.3941,6.6857,26.6066,-15.9144,-7.3805,8.2824,-0.2967,2.1293,6.2603,-138.2246,-6.9102,-1.6159,50.0038,5.7024,-14.4905,37.2,4.8,24,2079,222,NA,NA,NA,NA,NA,NA,FALSE,-16,13.9,12.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",3,"2024-05-18T02:06:24.163Z","2024-05-18T02:06:48.882Z",TRUE,"pitch","1fe83bc9-57fc-4718-bc45-cb3f6fc615dd",4,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,2,2,NA,NA,3.28,1.47,NA,107.19,182.79,"fly_ball","medium","8",136.65,29.01,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Home Run","home_run","Shea Langeliers homers (10) on a fly ball to center field. Abraham Toro scores.",2,2,6,69,"top",9,"2024-05-18T02:04:59.347Z","2024-05-18T02:06:48.882Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.9,78.7,5,2,0.4445,6.4367,19.7575,-27.9119,4.1547,2.7611,0.2574,2.0738,3.5031,-122.3191,-3.7218,-1.7234,50.0055,5.9584,6.417,13.2,7.2,24,2546,93,104.1,25,421,NA,NA,NA,FALSE,-33.6,4.6,-8.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",2,"2024-05-18T02:06:03.574Z","2024-05-18T02:06:06.574Z",TRUE,"pitch","90cf1bde-4ea4-4e13-a3ee-a12b0e9a194a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2741,1.4856,NA,137.21,115.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Home Run","home_run","Shea Langeliers homers (10) on a fly ball to center field. Abraham Toro scores.",2,2,6,69,"top",9,"2024-05-18T02:04:59.347Z","2024-05-18T02:06:48.882Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.9,88.3,11,2,0.3928,6.4617,25.0998,-12.9191,-5.3863,9.7334,-0.5302,4.5516,4.1654,-138.3973,-1.9647,-1.3401,50.0066,6.116,-10.6601,37.2,3.6,24,2204,209,NA,NA,NA,NA,NA,NA,FALSE,-12.2,17.5,9.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",1,"2024-05-18T02:05:29.049Z","2024-05-18T02:05:36.801Z",TRUE,"pitch","69dfbd4e-30eb-4ec2-87c4-832c842c6277",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.28,1.47,NA,113.67,163.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Home Run","home_run","Shea Langeliers homers (10) on a fly ball to center field. Abraham Toro scores.",2,2,6,69,"top",9,"2024-05-18T02:04:59.347Z","2024-05-18T02:06:48.882Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.6,87.4,2,2,0.396,6.5061,27.2665,-14.1628,-4.3216,9.2725,0.0874,2.7716,5.87,-137.705,-5.6494,-1.499,50.0052,5.7889,-8.3972,25.2,3.6,24,2182,208,NA,NA,NA,NA,NA,NA,FALSE,-14.3,16,6.7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",0,"2024-05-18T02:05:05.817Z","2024-05-18T02:05:09.896Z",TRUE,"pitch","d2b8d21d-41ee-4735-ba55-2a44589ebcc6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.1883,1.581,NA,94.71,176.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Home Run","home_run","Shea Langeliers homers (10) on a fly ball to center field. Abraham Toro scores.",2,2,6,69,"top",9,"2024-05-18T02:04:59.347Z","2024-05-18T02:06:48.882Z",TRUE,TRUE,FALSE,FALSE,38,1,2,2,669127,"Shea Langeliers","/api/v1/people/669127","R","Right",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_RHB","Empty",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,88.3,6,2,0.3925,6.6364,27.4857,-12.981,-4.0618,9.702,0.5847,2.3195,7.1949,-138.8967,-7.3248,-1.497,50.0037,5.8316,-8.0366,25.2,3.6,24,2260,209,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.4,6.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",3,"2024-05-18T02:04:38.085Z","2024-05-18T02:04:42.129Z",TRUE,"pitch","35ef80b3-1bce-4ac2-ab68-28ea44f0d7a6",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.59,1.68,NA,144.93,139.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,0,6,68,"top",9,"2024-05-18T02:03:21.692Z","2024-05-18T02:04:42.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82,76,1,2,0.4564,6.2381,20.6367,-27.8361,5.0313,2.9698,-0.7327,3.6612,1.1928,-119.4995,0.1237,-1.891,50.005,6.0868,7.358,15.6,8.4,24,2562,77,NA,NA,NA,NA,NA,NA,TRUE,-34.6,5.6,-9.4,NA,NA,NA,NA,NA,TRUE,TRUE,647351,"Abraham Toro","/api/v1/people/647351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",2,"2024-05-18T02:04:15.451Z","2024-05-18T02:04:19.613Z",TRUE,"pitch","0efaf7e5-edbd-43f3-956e-3578474182ce",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.6566,1.7709,NA,69.54,181.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,0,6,68,"top",9,"2024-05-18T02:03:21.692Z","2024-05-18T02:04:42.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.2,79.2,14,2,0.44,6.4329,22.5149,-27.6244,4.0137,2.8943,1.245,2.1279,5.6589,-124.0223,-3.7815,-1.5794,50.005,5.9514,6.3141,14.4,7.2,24,2655,98,NA,NA,NA,NA,NA,NA,FALSE,-32.8,4.7,-8.5,NA,NA,NA,NA,NA,TRUE,TRUE,647351,"Abraham Toro","/api/v1/people/647351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",1,"2024-05-18T02:03:49.081Z","2024-05-18T02:03:53.482Z",TRUE,"pitch","49f6bc57-e684-4a65-9e7a-9fba0a9212e0",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.59,1.68,NA,131.97,157.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,0,6,68,"top",9,"2024-05-18T02:03:21.692Z","2024-05-18T02:04:42.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,88.1,1,2,0.3945,6.5868,25.1676,-17.1134,-7.5264,7.6795,-0.3927,2.9969,5.6741,-137.8398,-4.9269,-1.4806,50.0008,5.9307,-14.757,37.2,4.8,24,2117,212,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.3,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,647351,"Abraham Toro","/api/v1/people/647351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",0,"2024-05-18T02:03:25.249Z","2024-05-18T02:03:28.249Z",TRUE,"pitch","34a9da0c-db9a-41df-8754-7ae72049edf9",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.59,1.68,NA,154.96,150.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Strikeout","strikeout","Brent Rooker strikes out swinging.",0,0,6,68,"top",9,"2024-05-18T02:03:21.692Z","2024-05-18T02:04:42.129Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,667670,"Brent Rooker","/api/v1/people/667670","R","Right",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.3,86.8,11,2,0.4001,6.428,24.7164,-17.9593,-7.846,7.4566,-0.9959,3.2877,4.2014,-135.9651,-3.9143,-1.5271,50.0018,5.9627,-14.957,37.2,4.8,24,2252,203,NA,NA,NA,NA,NA,NA,FALSE,-17.9,13.1,13.6,NA,NA,NA,NA,NA,TRUE,TRUE,647351,"Abraham Toro","/api/v1/people/647351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",8,"2024-05-18T02:02:48.494Z","2024-05-18T02:02:57.887Z",TRUE,"pitch","b59276fd-c683-49f4-a127-a859e39bf178",8,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,0,NA,NA,3.29,1.57,NA,128.02,186.55,"fly_ball","medium","7",38.02,118.97,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","JJ Bleday flies out to left fielder MJ Melendez in foul territory.",0,0,6,67,"top",9,"2024-05-18T01:59:39.846Z","2024-05-18T02:02:57.887Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,668709,"JJ Bleday","/api/v1/people/668709","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,88.1,7,2,0.3941,6.5515,26.8594,-14.1413,-4.0821,9.1874,-0.2891,1.9345,5.357,-138.2615,-7.6973,-1.709,50.0005,5.6767,-8.0107,24,3.6,24,2144,220,87.2,37,294,NA,NA,NA,TRUE,-14.5,15.5,6.5,NA,NA,NA,NA,NA,TRUE,TRUE,647351,"Abraham Toro","/api/v1/people/647351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746310,"2024-05-17",7,"2024-05-18T02:02:26.966Z","2024-05-18T02:02:30.195Z",TRUE,"pitch","01cb2ec3-f094-4cc9-a68c-580cf9304066",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,0,NA,NA,3.2556,1.5559,NA,140.75,127.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","JJ Bleday flies out to left fielder MJ Melendez in foul territory.",0,0,6,67,"top",9,"2024-05-18T01:59:39.846Z","2024-05-18T02:02:57.887Z",TRUE,FALSE,FALSE,TRUE,0,3,2,1,668709,"JJ Bleday","/api/v1/people/668709","L","Left",669422,"Matt Sauer","/api/v1/people/669422","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics",1,"Major League Baseball",NA,NA,103,"American League","Oakland Athletics","Kansas City Royals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,88,11,2,0.393,6.4872,27.1152,-17.4156,-7.1329,7.4792,-0.6231,4.1299,4.9796,-138.6621,-2.013,-1.5034,50.0031,6.0105,-14.0763,36,4.8,24,2095,222,NA,NA,NA,NA,NA,NA,FALSE,-16.4,13.4,12.1,NA,NA,NA,NA,NA,TRUE,TRUE,647351,"Abraham Toro","/api/v1/people/647351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
