"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717734,"2023-06-17",4,"2023-06-17T22:02:34.052Z","2023-06-17T22:02:50.650Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,645302,"/api/v1/people/645302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"56","atBat","Single","single","Victor Robles singles on a ground ball to left fielder Bryan De La Cruz. Riley Adams to 2nd.",0,3,1,56,"bottom",7,"2023-06-17T22:01:50.039Z","2023-06-17T22:04:13.725Z",TRUE,FALSE,FALSE,FALSE,33,3,2,2,645302,"Victor Robles","/api/v1/people/645302","R","Right",571670,"Dylan Floro","/api/v1/people/571670","R","Right","vs_RHP","vs_RHB","RISP",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",1,"2023-06-17T21:58:29.244Z","2023-06-17T21:58:38.348Z",TRUE,"pitch","d4797fdf-ff2e-4883-8e1e-1a0eb3af7006",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.32,1.63,NA,133.1,177.36,"line_drive","medium","9",168.1,108.38,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Riley Adams singles on a line drive to right fielder Jesus Sanchez.",0,3,1,55,"bottom",7,"2023-06-17T21:58:06.768Z","2023-06-17T21:58:38.348Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,656180,"Riley Adams","/api/v1/people/656180","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86.2,4,0.9,0.4012,6.2463,28.4354,-16.5152,5.6119,8.2801,-0.4223,2.2746,-10.4456,-136.2584,-6.0043,2.7223,50.0002,5.6379,10.6096,25.2,4.8,24,2225,132,73.9,24,220,NA,NA,NA,FALSE,-17.2,13.9,-8,NA,NA,NA,FALSE,FALSE,656180,"Riley Adams","/api/v1/people/656180",NA,NA,NA,NA,NA,NA
717734,"2023-06-17",0,"2023-06-17T21:58:09.519Z","2023-06-17T21:58:14.506Z",TRUE,"pitch","8e78bc2a-f83e-46b1-96c7-1b4123470620",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.32,1.63,NA,129.94,190.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Single","single","Riley Adams singles on a line drive to right fielder Jesus Sanchez.",0,3,1,55,"bottom",7,"2023-06-17T21:58:06.768Z","2023-06-17T21:58:38.348Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,656180,"Riley Adams","/api/v1/people/656180","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",79.7,72.5,7,0.9,0.4758,6.1723,24.7732,-26.487,-4.9411,4.2518,-0.3396,1.7965,-5.6704,-115.8019,-3.2772,2.7971,50.0005,5.8064,-6.6051,15.6,8.4,24,2506,291,NA,NA,NA,NA,NA,NA,FALSE,-36.7,7.1,10.6,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",1,"2023-06-17T21:57:39.187Z","2023-06-17T21:57:45.270Z",TRUE,"pitch","c3d5a6c1-973e-46f7-9485-573335aca4ea",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,1,NA,NA,3.19,1.53,NA,113.72,205.49,"line_drive","medium","4",145.33,141.18,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Dominic Smith lines out to second baseman Luis Arraez.",0,3,1,54,"bottom",7,"2023-06-17T21:57:16.531Z","2023-06-17T21:57:45.270Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",78.6,72.3,14,0.9,0.4802,6.2816,22.3112,-28.0326,-6.9137,3.1507,0.0862,1.2328,-4.1515,-114.3338,-3.8506,2.8277,50.0039,5.7086,-9.0968,19.2,9.6,24,2531,272,65.2,19,158,NA,NA,NA,TRUE,-39.6,4.9,13.6,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",0,"2023-06-17T21:57:24.541Z","2023-06-17T21:57:28.568Z",TRUE,"pitch","23dcad8f-a937-4214-96a2-157191b17289",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.093,1.5275,NA,177.74,170.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Lineout","field_out","Dominic Smith lines out to second baseman Luis Arraez.",0,3,1,54,"bottom",7,"2023-06-17T21:57:16.531Z","2023-06-17T21:57:45.270Z",TRUE,FALSE,FALSE,TRUE,0,1,0,2,642086,"Dominic Smith","/api/v1/people/642086","L","Left",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.7,83.3,11,0.92,0.4131,6.3192,30.1112,-13.8292,5.0882,10.3178,-1.5934,2.5468,-12.3765,-132.9151,-5.5953,2.4751,50.0056,5.6942,9.0505,22.8,3.6,24,2276,135,NA,NA,NA,NA,NA,NA,FALSE,-15.5,17.5,-6.4,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",4,"2023-06-17T21:56:51.502Z","2023-06-17T21:57:01.904Z",TRUE,"pitch","f38d2721-bcf7-4e0a-b93d-30345543fbad",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,0,NA,NA,3.5,1.71,NA,143.87,150.3,"popup","medium","4",153.72,155.67,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Stone Garrett pops out to second baseman Luis Arraez.",0,3,1,53,"bottom",7,"2023-06-17T21:56:06.226Z","2023-06-17T21:57:01.904Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.7,1,0.93,0.3986,6.2807,28.6225,-15.9753,5.5292,8.4553,-0.7049,3.2771,-10.9134,-137.1159,-3.7714,2.5977,50.0008,5.7516,10.5914,26.4,3.6,24,2123,139,83.9,69,129,NA,NA,NA,TRUE,-16,14.8,-7.9,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",3,"2023-06-17T21:56:35.119Z","2023-06-17T21:56:40.177Z",TRUE,"pitch","668cca47-3181-43c8-9a8b-12d226cbbf6a",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.45,1.6371,NA,117.67,191.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Stone Garrett pops out to second baseman Luis Arraez.",0,3,1,53,"bottom",7,"2023-06-17T21:56:06.226Z","2023-06-17T21:57:01.904Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",80.3,74.2,8,0.91,0.4682,6.1983,21.7221,-27.4686,-4.2969,3.3972,-0.0175,1.7363,-5.3819,-116.9093,-3.3141,2.8715,50.0053,5.7463,-5.9574,13.2,8.4,24,2546,279,NA,NA,NA,NA,NA,NA,FALSE,-36.7,5.6,9.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",1,"2023-06-17T21:56:08.550Z","2023-06-17T21:56:12.653Z",TRUE,"pitch","2269ba88-fa03-454d-b7ce-a7be12d53c80",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.5,1.71,NA,139.29,165.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Stone Garrett pops out to second baseman Luis Arraez.",0,3,1,53,"bottom",7,"2023-06-17T21:56:06.226Z","2023-06-17T21:57:01.904Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",81.6,76.3,4,0.9,0.4579,6.3787,19.2048,-26.8433,-3.1189,3.665,-0.5848,2.7178,-7.1856,-118.8712,-1.5014,2.8625,50.0034,5.7567,-4.5383,12,7.2,24,2428,242,NA,NA,NA,NA,NA,NA,FALSE,-33.8,6.6,7.1,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",0,"2023-06-17T21:55:06.688Z","2023-06-17T21:56:08.550Z",FALSE,"action",NA,NA,"Pitching Change: Steven Okert replaces Braxton Garrett.","Pitching Substitution",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,595345,"/api/v1/people/595345",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"53","atBat","Pop Out","field_out","Stone Garrett pops out to second baseman Luis Arraez.",0,3,1,53,"bottom",7,"2023-06-17T21:56:06.226Z","2023-06-17T21:57:01.904Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",2,"2023-06-17T21:56:23.824Z","2023-06-17T21:56:35.119Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,0,656448,"/api/v1/people/656448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"53","atBat","Pop Out","field_out","Stone Garrett pops out to second baseman Luis Arraez.",0,3,1,53,"bottom",7,"2023-06-17T21:56:06.226Z","2023-06-17T21:57:01.904Z",TRUE,FALSE,FALSE,TRUE,0,0,2,1,656448,"Stone Garrett","/api/v1/people/656448","R","Right",595345,"Steven Okert","/api/v1/people/595345","L","Left","vs_LHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",6,"2023-06-17T21:53:31.133Z","2023-06-17T21:53:36.409Z",TRUE,"pitch","435455c7-461b-489a-bd1b-535cf91e4e68",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,2,NA,NA,3.3492,1.6037,NA,101.22,182.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Garrett Cooper called out on strikes.",0,3,1,52,"top",7,"2023-06-17T21:51:28.184Z","2023-06-17T21:53:36.409Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79.2,9,0.91,0.4392,6.4479,23.5413,-32.519,0.4812,-0.218,0.4141,2.0873,7.4332,-124.4185,-2.3964,-2.6672,50.0025,5.7417,0.7591,3.6,8.4,24,2814,73,NA,NA,NA,NA,NA,NA,TRUE,-37.9,-0.7,-2.5,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",5,"2023-06-17T21:52:58.061Z","2023-06-17T21:53:02.055Z",TRUE,"pitch","5fe1de37-9a99-41df-9ecd-4325f39cddaf",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.47,1.7,NA,126.77,184.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Garrett Cooper called out on strikes.",0,3,1,52,"top",7,"2023-06-17T21:51:28.184Z","2023-06-17T21:53:36.409Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88,8,0.91,0.3934,6.8111,29.0037,-22.0762,-10.0612,5.1361,-0.2563,2.0277,9.876,-138.8392,-6.3979,-2.5401,50.0053,5.8158,-19.7864,37.2,6,24,2198,218,NA,NA,NA,NA,NA,NA,FALSE,-21.7,8.2,16.3,1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",4,"2023-06-17T21:52:40.298Z","2023-06-17T21:52:43.877Z",TRUE,"pitch","1734b2d8-75ba-4cc3-a0a1-732639fc53e5",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,3.3256,1.5333,NA,119.18,187.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Garrett Cooper called out on strikes.",0,3,1,52,"top",7,"2023-06-17T21:51:28.184Z","2023-06-17T21:53:36.409Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.1,79.2,8,0.91,0.4377,6.4814,25.8934,-31.9534,2.6134,0.1446,-0.0572,1.9029,5.5495,-125.2524,-3.2915,-2.6435,50.0062,5.8538,4.1429,8.4,8.4,24,2597,98,NA,NA,NA,NA,NA,NA,FALSE,-37.3,-0.2,-6,1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",2,"2023-06-17T21:52:07.480Z","2023-06-17T21:52:10.688Z",TRUE,"pitch","c06592e5-931f-4b47-9148-e1b4ecb1ec78",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.42,1.6271,NA,54.03,211.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Garrett Cooper called out on strikes.",0,3,1,52,"top",7,"2023-06-17T21:51:28.184Z","2023-06-17T21:53:36.409Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.2,14,0.91,0.4443,6.4978,26.6379,-35.5355,0.4782,-2.1935,1.6521,0.9991,9.2003,-123.6734,-4.3028,-2.1915,50.0005,5.7696,0.7325,3.6,9.6,24,2679,74,NA,NA,NA,NA,NA,NA,FALSE,-43,-4.8,-3.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",1,"2023-06-17T21:51:46.200Z","2023-06-17T21:51:51.990Z",TRUE,"pitch","a663b638-e7e0-4811-8585-f4b94910e0f9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.3492,1.6506,NA,161.48,125.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Garrett Cooper called out on strikes.",0,3,1,52,"top",7,"2023-06-17T21:51:28.184Z","2023-06-17T21:53:36.409Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,88.2,11,2,0.3904,6.599,30.6131,-14.5148,-8.2117,8.8497,-1.1669,4.1987,6.2127,-140.1103,-2.5428,-2.3423,50.0013,6.0625,-16.3827,44.4,4.8,24,2171,219,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.7,13.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",0,"2023-06-17T21:51:28.184Z","2023-06-17T21:51:31.572Z",TRUE,"pitch","213fafa8-d097-47bd-93f0-3de7797291e1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5146,1.6506,NA,75.94,151.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Garrett Cooper called out on strikes.",0,3,1,52,"top",7,"2023-06-17T21:51:28.184Z","2023-06-17T21:53:36.409Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.8,12,2,0.3891,6.6332,29.9626,-14.3768,-8.4455,8.8571,1.0773,3.2309,11.4099,-140.4356,-5.064,-1.9294,50.0058,5.9833,-16.9771,43.2,4.8,24,2349,217,NA,NA,NA,NA,NA,NA,FALSE,-14,15.2,13.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717734,"2023-06-17",3,"2023-06-17T21:52:26.099Z","2023-06-17T21:52:31.855Z",FALSE,"stepoff","ba71b9af-1d15-4560-90fd-ca59b42c3a33",NA,"Pitcher Step Off",NA,NA,NA,NA,FALSE,"PSO",NA,NA,NA,NA,NA,NA,3,0,2,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Strikeout","strikeout","Garrett Cooper called out on strikes.",0,3,1,52,"top",7,"2023-06-17T21:51:28.184Z","2023-06-17T21:53:36.409Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,643265,"Garrett Cooper","/api/v1/people/643265","R","Right",641771,"Chad Kuhl","/api/v1/people/641771","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
