"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745356,"2024-04-19",5,"2024-04-19T03:57:47.072Z","2024-04-19T03:57:50.886Z",TRUE,"pitch","36339475-0585-4c6e-a6af-a15495cf89ab",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.49,1.69,NA,182.91,148.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,5,64,"top",9,"2024-04-19T03:56:19.052Z","2024-04-19T03:57:50.886Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.2,86.8,11,0.9,0.3961,6.2313,31.5981,-32.0905,-8.8179,0.0423,-1.7291,3.3386,7.0853,-138.4048,0.5369,-3.1798,50.002,5.2953,-17.0649,26.4,7.2,24,2251,234,NA,NA,NA,NA,NA,NA,TRUE,-29.9,0.4,14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745356,"2024-04-19",4,"2024-04-19T03:57:30.203Z","2024-04-19T03:57:34.136Z",TRUE,"pitch","6dda8c6b-3f8d-462c-b7e2-5fc66a969495",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.49,1.69,NA,108.73,195.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,5,64,"top",9,"2024-04-19T03:56:19.052Z","2024-04-19T03:57:50.886Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",82.9,75.8,8,0.9,0.4562,6.1952,25.6282,-31.1018,6.7399,0.7351,0.2169,1.603,5.8042,-120.5335,-2.1752,-3.1067,50.0016,5.2904,9.8164,19.2,9.6,24,2582,60,NA,NA,NA,NA,NA,NA,FALSE,-39.1,1.1,-13.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745356,"2024-04-19",3,"2024-04-19T03:57:14.787Z","2024-04-19T03:57:19.394Z",TRUE,"pitch","4bdba851-ddfa-4b30-998f-4d28bafdb8b2",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.6175,1.7062,NA,109.2,208.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,5,64,"top",9,"2024-04-19T03:56:19.052Z","2024-04-19T03:57:50.886Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.2,75.9,14,0.91,0.4556,5.9267,27.0584,-33.0717,8.0283,-0.6195,0.2046,1.1342,5.7335,-120.9645,-2.7702,-3.2522,50.0001,5.2398,11.7073,20.4,9.6,24,2654,61,NA,NA,NA,NA,NA,NA,FALSE,-41.6,-1.6,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745356,"2024-04-19",1,"2024-04-19T03:56:49.944Z","2024-04-19T03:56:52.944Z",TRUE,"pitch","43c5cbaf-f777-4483-a81a-19a0c3db1c71",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.49,1.69,NA,67.38,206.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,5,64,"top",9,"2024-04-19T03:56:19.052Z","2024-04-19T03:57:50.886Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.3,75.5,14,0.91,0.4572,6.1392,28.6568,-30.8362,8.7856,0.923,1.3017,1.2059,7.9535,-120.8782,-3.0953,-3.2006,50.0012,5.2764,12.6968,24,9.6,24,2653,63,NA,NA,NA,NA,NA,NA,FALSE,-39.2,1.1,-18.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745356,"2024-04-19",0,"2024-04-19T03:56:35.295Z","2024-04-19T03:56:38.434Z",TRUE,"pitch","1f7cbc2c-e4b3-4181-b079-46f95a90345f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5836,1.7035,NA,112.78,184.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,5,64,"top",9,"2024-04-19T03:56:19.052Z","2024-04-19T03:57:50.886Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.2,85.2,8,0.9,0.4028,6.0525,33.4221,-25.5883,-9.552,3.5268,0.1107,1.996,11.635,-136.5867,-3.5521,-2.9872,50.0011,5.0969,-17.8318,30,7.2,24,2267,233,NA,NA,NA,NA,NA,NA,FALSE,-25.7,5.8,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745356,"2024-04-19",2,"2024-04-19T03:57:02.461Z","2024-04-19T03:57:14.787Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",0,5,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,2,592626,"/api/v1/people/592626",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Joc Pederson strikes out swinging.",0,0,5,64,"top",9,"2024-04-19T03:56:19.052Z","2024-04-19T03:57:50.886Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,592626,"Joc Pederson","/api/v1/people/592626","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745356,"2024-04-19",2,"2024-04-19T03:56:06.905Z","2024-04-19T03:56:10.080Z",TRUE,"pitch","61d370f7-83f6-4a7b-8b36-0c0e1e202e70",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,1,NA,NA,3.2393,1.4906,NA,88.08,184.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Corbin Carroll called out on strikes.",0,0,5,63,"top",9,"2024-04-19T03:55:23.925Z","2024-04-19T03:56:10.080Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96,86.6,9,0.9,0.396,6.0012,35.4623,-26.8402,-8.5629,2.7603,0.7588,2.0014,12.9299,-139.1046,-3.8486,-2.8687,50.0011,5.2127,-16.535,25.2,6,24,2390,231,NA,NA,NA,NA,NA,NA,TRUE,-26,4.2,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745356,"2024-04-19",1,"2024-04-19T03:55:52.222Z","2024-04-19T03:55:55.222Z",TRUE,"pitch","320604c9-2e0e-407b-ab20-0d1d10d4b2b0",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.17,1.48,NA,117.87,164.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Corbin Carroll called out on strikes.",0,0,5,63,"top",9,"2024-04-19T03:55:23.925Z","2024-04-19T03:56:10.080Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.3,85.9,2,0.9,0.3984,5.7688,34.7601,-26.5252,-9.4008,2.962,-0.0227,2.7426,11.3417,-138.2269,-1.9297,-2.9845,50.0063,5.2555,-17.9464,28.8,7.2,24,2363,234,NA,NA,NA,NA,NA,NA,FALSE,-25.6,5,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745356,"2024-04-19",0,"2024-04-19T03:55:35.378Z","2024-04-19T03:55:38.707Z",TRUE,"pitch","23d2f0f0-a499-4481-9c4b-c974e8d6cb52",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,1,NA,NA,3.17,1.48,NA,76.62,189.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Strikeout","strikeout","Corbin Carroll called out on strikes.",0,0,5,63,"top",9,"2024-04-19T03:55:23.925Z","2024-04-19T03:56:10.080Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,682998,"Corbin Carroll","/api/v1/people/682998","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.8,14,0.9,0.4529,6.1532,23.4308,-26.7304,8.1727,3.6753,1.0594,1.8399,7.7862,-120.9155,-2.5059,-3.2636,50.0039,5.2336,12.1094,26.4,8.4,24,2569,63,NA,NA,NA,NA,NA,NA,FALSE,-33.2,6.4,-16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745356,"2024-04-19",6,"2024-04-19T03:55:13.212Z","2024-04-19T03:55:16.212Z",TRUE,"pitch","e972736f-90d3-4d39-b38e-fa3b99d7944a",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,0,NA,NA,3.62,1.71,NA,161.2,174.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Ketel Marte strikes out swinging.",0,0,5,62,"top",9,"2024-04-19T03:54:11.187Z","2024-04-19T03:55:16.212Z",TRUE,FALSE,FALSE,TRUE,14,2,3,1,606466,"Ketel Marte","/api/v1/people/606466","L","Left",676254,"Ryan Walker","/api/v1/people/676254","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.4,86.3,13,0.9,0.3993,6.1748,30.3921,-26.0932,-9.0664,3.1932,-1.1595,2.3676,8.4461,-137.1714,-2.7969,-3.1009,50.0041,5.1797,-17.2757,30,6,24,2301,237,NA,NA,NA,NA,NA,NA,TRUE,-25.4,5.4,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
