"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","details.disengagementNum","base","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717541,"2023-07-01",3,"2023-07-01T21:48:27.809Z","2023-07-01T21:48:33.567Z",TRUE,"pitch","50ffbd55-c146-47df-8e81-f4418ed6f138",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.3828,1.6476,NA,55.29,151.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Anthony Santander singles on a line drive to right fielder Max Kepler.",0,1,0,48,"bottom",7,"2023-07-01T21:47:35.274Z","2023-07-01T21:49:09.165Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,623993,"Anthony Santander","/api/v1/people/623993","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.9,12,0.9,0.4068,7.3864,27.4008,-13.9281,-4.0552,9.9252,1.619,3.2297,8.9469,-134.3167,-4.1107,-1.219,50.0039,5.7614,-7.4566,21.6,3.6,24,2345,222,NA,NA,NA,NA,NA,NA,FALSE,-14.6,17.3,5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",1,"2023-07-01T21:47:54.035Z","2023-07-01T21:47:58.692Z",TRUE,"pitch","89c2d1e1-fa1f-4403-82b7-55c86ad9e315",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.36,1.65,NA,73.43,200.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Anthony Santander singles on a line drive to right fielder Max Kepler.",0,1,0,48,"bottom",7,"2023-07-01T21:47:35.274Z","2023-07-01T21:49:09.165Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,623993,"Anthony Santander","/api/v1/people/623993","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",82.2,76.1,14,2,0.4573,7.0555,22.4307,-30.844,3.5127,0.9163,1.143,1.4274,4.8897,-119.6241,-3.5086,-1.3817,50.0045,5.6697,5.1054,10.8,8.4,24,2153,77,NA,NA,NA,NA,NA,NA,FALSE,-39.2,1.1,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",0,"2023-07-01T21:47:42.525Z","2023-07-01T21:47:46.001Z",TRUE,"pitch","ec14c548-6594-47ae-a5bb-367b53ae84a6",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.3067,1.6476,NA,125.55,150.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Anthony Santander singles on a line drive to right fielder Max Kepler.",0,1,0,48,"bottom",7,"2023-07-01T21:47:35.274Z","2023-07-01T21:49:09.165Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,623993,"Anthony Santander","/api/v1/people/623993","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.6,76.6,2,2,0.4503,7.3862,23.7558,-28.7044,-9.6909,2.3151,-0.2244,3.2715,6.3965,-121.627,-0.1334,-1.6287,50.0027,5.8153,-14.5256,25.2,8.4,24,2015,244,NA,NA,NA,NA,NA,NA,FALSE,-34.7,4.4,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",2,"2023-07-01T21:48:07.491Z","2023-07-01T21:48:27.809Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,623993,"/api/v1/people/623993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Anthony Santander singles on a line drive to right fielder Max Kepler.",0,1,0,48,"bottom",7,"2023-07-01T21:47:35.274Z","2023-07-01T21:49:09.165Z",TRUE,FALSE,FALSE,FALSE,33,1,2,0,623993,"Anthony Santander","/api/v1/people/623993","L","Left",641927,"Bailey Ober","/api/v1/people/641927","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Minnesota Twins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",8,"2023-07-01T21:44:10.374Z","2023-07-01T21:44:16.079Z",TRUE,"pitch","09d4ad52-1396-4a00-b634-cf80e62e6519",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.5,1.67,NA,87.23,184.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,47,"top",7,"2023-07-01T21:41:34.016Z","2023-07-01T21:44:16.079Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88.1,81.2,9,0.89,0.4271,6.4159,26.3795,-34.9173,-0.8663,-1.6438,0.7811,2.0141,6.0767,-128.2279,-3.1074,-1.5064,50.0046,5.9644,-1.4438,0,8.4,24,2431,42,NA,NA,NA,NA,NA,NA,TRUE,-38.6,-3.5,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",7,"2023-07-01T21:43:54.158Z","2023-07-01T21:43:58.215Z",TRUE,"pitch","c94ac930-c6ec-4bb9-a79c-309edd08b012",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.4467,1.6676,NA,132.12,177.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,47,"top",7,"2023-07-01T21:41:34.016Z","2023-07-01T21:44:16.079Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,89.1,4,0.91,0.3872,6.5944,30.6967,-11.4424,-5.1431,10.2203,-0.3967,2.2589,5.0209,-141.1905,-7.7541,-1.5257,50.0055,5.7689,-10.4355,36,3.6,24,2327,214,NA,NA,NA,NA,NA,NA,FALSE,-11.8,17.2,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",6,"2023-07-01T21:43:37.064Z","2023-07-01T21:43:42.180Z",TRUE,"pitch","6c2cb464-8dba-4f26-b317-175a6044d883",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.3959,1.6676,NA,63.63,188.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,47,"top",7,"2023-07-01T21:41:34.016Z","2023-07-01T21:44:16.079Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",86.9,80.7,14,0.9,0.4322,6.4278,24.1416,-35.9901,-0.6772,-2.3398,1.4002,1.8694,7.8759,-126.417,-3.0504,-1.6588,50.0056,5.9613,-1.1054,0,9.6,24,2413,34,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-4.7,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",4,"2023-07-01T21:43:03.237Z","2023-07-01T21:43:09.205Z",TRUE,"pitch","6141537a-ab88-4d22-b86d-50f6fe6f6f8c",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3959,1.6676,NA,100.21,118.65,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,47,"top",7,"2023-07-01T21:41:34.016Z","2023-07-01T21:44:16.079Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.5,87.5,12,0.89,0.3915,6.5798,33.6785,-15.2336,-6.0417,8.5618,0.4405,4.4492,7.6271,-140.2427,-1.3645,-1.5379,50.0025,5.9425,-11.9549,33.6,3.6,24,2069,216,NA,NA,NA,NA,NA,NA,FALSE,-14.2,15.4,9.2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",2,"2023-07-01T21:42:23.156Z","2023-07-01T21:42:27.755Z",TRUE,"pitch","a8e5f9a1-2ed5-4289-8261-b819f29fb5cb",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3452,1.6676,NA,97.86,147.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,47,"top",7,"2023-07-01T21:41:34.016Z","2023-07-01T21:44:16.079Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.7,3,0.9,0.3959,6.6567,32.186,-10.3827,-5.0492,11.2552,0.5022,3.3636,7.1368,-138.5624,-5.0503,-1.4559,50.0032,5.9093,-9.7769,34.8,2.4,24,2159,209,NA,NA,NA,NA,NA,NA,FALSE,-10.8,19.4,7.6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",0,"2023-07-01T21:41:47.337Z","2023-07-01T21:41:51.979Z",TRUE,"pitch","3ec7a4d4-fe9c-457a-86c7-1e54f0719224",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3959,1.6676,NA,122.29,137.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,47,"top",7,"2023-07-01T21:41:34.016Z","2023-07-01T21:44:16.079Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87,11,0.89,0.3956,6.6871,29.9608,-13.734,-5.4942,9.4931,-0.1388,3.7556,5.8419,-138.2955,-3.4335,-1.5617,50.0061,5.9306,-10.6769,33.6,3.6,24,2072,213,NA,NA,NA,NA,NA,NA,FALSE,-13.6,16.7,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",1,"2023-07-01T21:42:04.760Z","2023-07-01T21:42:08.556Z",FALSE,"pickoff","91ff1720-2c8d-47cc-9787-016b314023c0",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,0,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,47,"top",7,"2023-07-01T21:41:34.016Z","2023-07-01T21:44:16.079Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",3,"2023-07-01T21:42:40.896Z","2023-07-01T21:42:44.790Z",FALSE,"pickoff","1d3d37c8-9683-4e35-b7b1-f219d4ae2925",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,47,"top",7,"2023-07-01T21:41:34.016Z","2023-07-01T21:44:16.079Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",5,"2023-07-01T21:43:20.772Z","2023-07-01T21:43:37.064Z",FALSE,"action",NA,NA,"Michael A. Taylor caught stealing 2nd base, catcher Adley Rutschman to second baseman Adam Frazier.","Caught Stealing 2B",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,1,2,572191,"/api/v1/people/572191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6141537a-ab88-4d22-b86d-50f6fe6f6f8c","caught_stealing_2b",NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Carlos Correa strikes out swinging.",0,1,0,47,"top",7,"2023-07-01T21:41:34.016Z","2023-07-01T21:44:16.079Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,621043,"Carlos Correa","/api/v1/people/621043","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",4,"2023-07-01T21:41:15.293Z","2023-07-01T21:41:20.595Z",TRUE,"pitch","b1f7bd90-7a8a-493b-bc9b-0e6d092e034f",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.4864,1.6561,NA,139.86,147.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Michael A. Taylor walks.",0,1,0,46,"top",7,"2023-07-01T21:40:02.206Z","2023-07-01T21:41:20.595Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,87.1,1,0.9,0.3947,6.6548,31.0036,-12.2398,-4.2516,10.2215,-0.5997,3.3668,3.9935,-138.7732,-4.8588,-1.5049,50.0064,5.9555,-8.2954,28.8,3.6,24,2103,206,NA,NA,NA,NA,NA,NA,FALSE,-12.4,17.6,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,572191,"Michael A. Taylor","/api/v1/people/572191",NA,NA,NA
717541,"2023-07-01",3,"2023-07-01T21:41:00.979Z","2023-07-01T21:41:06.240Z",TRUE,"pitch","fcc7691d-276e-43d1-9cde-0e37d58035e5",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.3874,1.6076,NA,68.87,131.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Michael A. Taylor walks.",0,1,0,46,"top",7,"2023-07-01T21:40:02.206Z","2023-07-01T21:41:20.595Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,87.3,12,0.87,0.3953,6.4466,28.8523,-12.9322,-4.2287,9.8777,1.2627,3.985,8.418,-138.2189,-3.2269,-1.2637,50.0028,6.0278,-8.2387,25.2,3.6,24,2154,210,NA,NA,NA,NA,NA,NA,FALSE,-12.7,17.4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",2,"2023-07-01T21:40:37.299Z","2023-07-01T21:40:42.159Z",TRUE,"pitch","0c2fa0a0-880f-42ea-b257-3d263c799f78",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,1,NA,NA,3.39,1.61,NA,90.45,174.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Michael A. Taylor walks.",0,1,0,46,"top",7,"2023-07-01T21:40:02.206Z","2023-07-01T21:41:20.595Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,88.7,6,0.89,0.3906,6.7667,27.8094,-13.5486,-5.0212,9.3272,0.6966,2.3707,7.2846,-139.5624,-7.2454,-1.2804,50.0041,5.8707,-10.0282,30,3.6,24,2059,214,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.7,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
717541,"2023-07-01",1,"2023-07-01T21:40:19.280Z","2023-07-01T21:40:23.696Z",TRUE,"pitch","3d738fec-fbc9-4df3-bb0b-aeee0fb2a6aa",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3621,1.6076,NA,62.15,195.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46","atBat","Walk","walk","Michael A. Taylor walks.",0,1,0,46,"top",7,"2023-07-01T21:40:02.206Z","2023-07-01T21:41:20.595Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",657508,"Mike Baumann","/api/v1/people/657508","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.9,14,0.87,0.3947,6.7422,27.6328,-12.3971,-6.6155,10.1143,1.4389,1.6063,9.8917,-138.1926,-9.3825,-1.3094,50.0024,5.8552,-12.9357,37.2,3.6,24,2167,211,NA,NA,NA,NA,NA,NA,FALSE,-13.3,16.7,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
