"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","isBaseRunningPlay","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745087,"2024-05-24",4,"2024-05-25T01:15:54.777Z","2024-05-25T01:16:03.248Z",TRUE,"pitch","caf4babb-f89f-4fd5-a478-d78ca65cbe6b",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.13,1.39,NA,96.83,166.24,"fly_ball","medium","7",76.6,50.97,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","José Caballero flies out to left fielder Nelson Velázquez.",0,8,1,76,"bottom",9,"2024-05-25T01:14:33.865Z","2024-05-25T01:16:03.248Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,676609,"José Caballero","/api/v1/people/676609","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,89.9,3,0.92,0.3807,6.712,37.0158,-6.8978,-6.8665,12.0877,0.5291,2.6865,6.3583,-144.4574,-7.5815,-0.82,50.0014,5.7848,-14.3559,55.2,3.6,24,2508,214,99.5,26,386,NA,NA,NA,TRUE,-7.7,20.3,11,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745087,"2024-05-24",3,"2024-05-25T01:15:38.619Z","2024-05-25T01:15:41.914Z",TRUE,"pitch","db3aa737-15a9-44d0-b0c3-51e8d22391e1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.143,1.39,NA,79.05,153.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","José Caballero flies out to left fielder Nelson Velázquez.",0,8,1,76,"bottom",9,"2024-05-25T01:14:33.865Z","2024-05-25T01:16:03.248Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,676609,"José Caballero","/api/v1/people/676609","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.8,91,12,0.93,0.3758,6.7401,38.4112,-7.5789,-6.8177,11.4647,0.9956,3.1741,7.3063,-146.42,-6.5572,-0.6607,50.0045,5.912,-14.6286,54,2.4,24,2504,215,NA,NA,NA,NA,NA,NA,FALSE,-7.8,19.4,10.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745087,"2024-05-24",1,"2024-05-25T01:15:12.724Z","2024-05-25T01:15:15.724Z",TRUE,"pitch","9d1cccd3-d425-4410-81ca-605e6234dca5",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.13,1.39,NA,66.76,201.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","José Caballero flies out to left fielder Nelson Velázquez.",0,8,1,76,"bottom",9,"2024-05-25T01:14:33.865Z","2024-05-25T01:16:03.248Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,676609,"José Caballero","/api/v1/people/676609","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81,14,0.92,0.4273,6.7063,27.6892,-31.36,0.3692,0.4919,1.3181,1.3757,5.141,-128.4007,-4.8036,-0.7618,50.0036,5.7234,0.614,2.4,8.4,24,2173,122,NA,NA,NA,NA,NA,NA,FALSE,-35.3,0,-1.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745087,"2024-05-24",0,"2024-05-25T01:14:49.687Z","2024-05-25T01:14:53.516Z",TRUE,"pitch","978aa10b-4578-4b1a-a9b3-db161d9b7c30",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.1093,1.39,NA,166.01,136.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","José Caballero flies out to left fielder Nelson Velázquez.",0,8,1,76,"bottom",9,"2024-05-25T01:14:33.865Z","2024-05-25T01:16:03.248Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,676609,"José Caballero","/api/v1/people/676609","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.2,90.4,11,0.92,0.3776,6.546,38.8436,-9.4139,-8.5727,10.7188,-1.2857,3.7742,2.4859,-145.8412,-4.3096,-1.043,50.005,5.8546,-18.2066,58.8,3.6,24,2555,222,NA,NA,NA,NA,NA,NA,FALSE,-9,18.6,14.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745087,"2024-05-24",2,"2024-05-25T01:15:23.148Z","2024-05-25T01:15:38.619Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",8,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,1,2,676609,"/api/v1/people/676609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"76","atBat","Flyout","field_out","José Caballero flies out to left fielder Nelson Velázquez.",0,8,1,76,"bottom",9,"2024-05-25T01:14:33.865Z","2024-05-25T01:16:03.248Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,676609,"José Caballero","/api/v1/people/676609","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745087,"2024-05-24",1,"2024-05-25T01:14:07.466Z","2024-05-25T01:14:18.832Z",TRUE,"pitch","b58b2f26-343d-4204-a8c9-ee88a29bb11e",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.31,1.53,NA,101.66,185.39,"fly_ball","medium","7",74,51.87,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Randy Arozarena flies out to left fielder Nelson Velázquez.",0,8,1,75,"bottom",9,"2024-05-25T01:13:34.161Z","2024-05-25T01:14:18.832Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals","true",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.8,78.8,9,2,0.4393,6.7481,26.4974,-37.1277,2.9384,-3.1495,0.4025,1.9775,1.775,-124.95,-2.455,-0.7002,50.0032,6.0401,4.6201,7.2,9.6,24,2453,47,97.6,32,386,NA,NA,NA,TRUE,-43.3,-6,-5.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745087,"2024-05-24",0,"2024-05-25T01:13:53.220Z","2024-05-25T01:13:56.220Z",TRUE,"pitch","de371373-6103-4d39-a8da-75df13e4c369",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2127,1.4435,NA,138.84,167.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Flyout","field_out","Randy Arozarena flies out to left fielder Nelson Velázquez.",0,8,1,75,"bottom",9,"2024-05-25T01:13:34.161Z","2024-05-25T01:14:18.832Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,668227,"Randy Arozarena","/api/v1/people/668227","R","Right",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.5,91,4,0.93,0.3763,6.7423,37.885,-9.8001,-6.8984,10.4538,-0.573,2.6542,3.2509,-146.1632,-7.3255,-0.81,50.0042,5.7981,-14.7678,50.4,3.6,24,2499,219,NA,NA,NA,NA,NA,NA,FALSE,-9.8,17.4,11.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745087,"2024-05-24",6,"2024-05-25T01:13:18.554Z","2024-05-25T01:13:28.645Z",TRUE,"pitch","894a921c-48a7-4c8e-94ec-a45c25f3af41",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.36,1.58,NA,110.3,156.45,"fly_ball","medium","8",81.39,62.63,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Jonathan Aranda flies out to center fielder Kyle Isbel.",0,8,1,74,"bottom",9,"2024-05-25T01:12:11.502Z","2024-05-25T01:13:28.645Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.8,90.3,2,0.92,0.3789,6.6566,37.0143,-7.6483,-7.5502,11.6142,0.1757,3.0491,5.7246,-145.1058,-6.8415,-0.8514,50.0039,5.9169,-15.9463,57.6,3.6,24,2565,214,96.9,36,356,NA,NA,NA,TRUE,-8,19.7,12.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745087,"2024-05-24",5,"2024-05-25T01:13:02.584Z","2024-05-25T01:13:05.856Z",TRUE,"pitch","d88bf7f0-f316-45f8-a2a3-6cf164a70472",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2966,1.3832,NA,124.57,209.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Jonathan Aranda flies out to center fielder Kyle Isbel.",0,8,1,74,"bottom",9,"2024-05-25T01:12:11.502Z","2024-05-25T01:13:28.645Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",91,83.5,13,0.89,0.4144,6.8032,28.6303,-22.5102,-8.682,5.4611,-0.1987,1.0674,4.5167,-132.245,-7.9482,-0.8023,50.001,5.7675,-15.3508,31.2,6,24,1409,208,NA,NA,NA,NA,NA,NA,FALSE,-24.8,8.3,14.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745087,"2024-05-24",3,"2024-05-25T01:12:41.296Z","2024-05-25T01:12:44.296Z",TRUE,"pitch","3c38f134-704e-46a2-80ca-5749e87e70b3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.36,1.58,NA,98.76,159.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Flyout","field_out","Jonathan Aranda flies out to center fielder Kyle Isbel.",0,8,1,74,"bottom",9,"2024-05-25T01:12:11.502Z","2024-05-25T01:13:28.645Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,666018,"Jonathan Aranda","/api/v1/people/666018","L","Left",672578,"Carlos Hernández","/api/v1/people/672578","R","Right","vs_RHP","vs_LHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Tampa Bay Rays","Kansas City Royals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,90,3,0.92,0.3807,6.6067,35.7892,-11.3491,-7.3462,9.9488,0.4784,2.9248,6.5184,-144.2729,-6.1988,-0.8637,50.0001,5.8112,-15.3741,46.8,3.6,24,2495,213,NA,NA,NA,NA,NA,NA,FALSE,-11.2,16.8,11.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
