"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType.x","reviewDetails.challengeTeamId.x","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y","reviewDetails.reviewType.y","reviewDetails.challengeTeamId.y"
716771,"2023-09-01",1,"2023-09-02T01:30:48.424Z","2023-09-02T01:31:00.377Z",TRUE,"pitch","4d1db3b5-97b9-46ec-99b9-9a3fbfd2d365",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.38,1.58,NA,152.12,137.88,"bunt_grounder","medium","3",145.09,181.05,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Garrett Hampson ground bunts into a double play, first baseman Dominic Smith to shortstop CJ Abrams. Jesus Sanchez out at 2nd. Garrett Hampson out at 1st.",0,3,3,67,"top",9,"2023-09-02T01:30:46.049Z","2023-09-02T01:31:00.377Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,89.1,11,0.9,0.3868,6.5685,30.2629,-14.1838,-6.2114,8.8451,-0.9214,3.7371,3.622,-141.266,-3.1571,-1.4089,50.0041,5.7732,-12.6348,38.4,3.6,24,1988,220,33.5,45,72,NA,NA,NA,TRUE,-13.3,15.6,10.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669364,"Xavier Edwards","/api/v1/people/669364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",0,"2023-09-02T01:30:22.493Z","2023-09-02T01:30:25.493Z",FALSE,"pickoff","2b5cb42b-e404-4a16-b82d-f4e7eff7f5f3",NA,"Pickoff Attempt 1B",NA,NA,NA,NA,FALSE,"1",NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Grounded Into DP","grounded_into_double_play","Garrett Hampson ground bunts into a double play, first baseman Dominic Smith to shortstop CJ Abrams. Jesus Sanchez out at 2nd. Garrett Hampson out at 1st.",0,3,3,67,"top",9,"2023-09-02T01:30:46.049Z","2023-09-02T01:31:00.377Z",TRUE,FALSE,FALSE,TRUE,24,0,0,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,669364,"Xavier Edwards","/api/v1/people/669364",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",5,"2023-09-02T01:29:41.741Z","2023-09-02T01:29:52.551Z",TRUE,"pitch","ccb10d52-3bb6-41ed-868a-eee47d8bcc40",4,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,2,0,NA,NA,3.49,1.65,NA,128.92,149.58,"ground_ball","medium","8",133.92,100.85,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jesus Sanchez singles on a ground ball to center fielder Jacob Young.",0,3,3,66,"top",9,"2023-09-02T01:28:32.251Z","2023-09-02T01:29:52.551Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,89.3,1,0.91,0.3846,6.5788,33.7551,-14.3182,-5.8399,8.6994,-0.3126,3.3036,4.614,-142.5963,-4.2054,-1.1955,50.0048,5.7052,-11.99,36,3.6,24,2124,223,97,-11,17,NA,NA,NA,FALSE,-13.6,15,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",3,"2023-09-02T01:29:07.818Z","2023-09-02T01:29:11.381Z",TRUE,"pitch","542a45b6-cbb5-4cbb-b936-33e38e2cc3a9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.49,1.65,NA,153.34,201.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jesus Sanchez singles on a ground ball to center fielder Jacob Young.",0,3,3,66,"top",9,"2023-09-02T01:28:32.251Z","2023-09-02T01:29:52.551Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90,83.3,13,0.9,0.4169,6.571,26.1439,-31.9011,-6.5777,0.1595,-0.9533,1.3791,5.2062,-131.0698,-4.4467,-2.1048,50.0065,5.4639,-11.5159,18,8.4,24,1093,234,NA,NA,NA,NA,NA,NA,FALSE,-34,-0.5,10.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",2,"2023-09-02T01:28:51.668Z","2023-09-02T01:28:55.477Z",TRUE,"pitch","1e898b12-9dff-437b-8954-8b88d089676e",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,0,NA,NA,3.49,1.65,NA,126.1,189.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jesus Sanchez singles on a ground ball to center fielder Jacob Young.",0,3,3,66,"top",9,"2023-09-02T01:28:32.251Z","2023-09-02T01:29:52.551Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89,82.2,8,0.9,0.4221,6.5228,25.6459,-33.2987,-4.767,-0.6611,-0.2387,1.8379,5.9551,-129.5052,-3.0746,-1.9427,50.0022,5.5733,-8.1426,12,8.4,24,990,237,NA,NA,NA,NA,NA,NA,FALSE,-36,-1.7,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",1,"2023-09-02T01:28:34.608Z","2023-09-02T01:28:38.458Z",TRUE,"pitch","6fb965ff-3323-4a6d-85ab-7e76cf595753",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.2567,1.5562,NA,102.57,162.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jesus Sanchez singles on a ground ball to center fielder Jacob Young.",0,3,3,66,"top",9,"2023-09-02T01:28:32.251Z","2023-09-02T01:29:52.551Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,82.1,3,0.9,0.4219,6.6585,24.9423,-28.5981,-4.8579,2.095,0.3787,2.8236,6.5396,-129.419,-1.8551,-1.5403,50.0056,5.7227,-8.3093,14.4,7.2,24,1102,225,NA,NA,NA,NA,NA,NA,FALSE,-30.7,3.6,7.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",0,"2023-09-02T01:27:01.131Z","2023-09-02T01:28:34.608Z",FALSE,"action",NA,NA,"Pitching Change: Kyle Finnegan replaces Hunter Harvey.","Pitching Substitution",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,640448,"/api/v1/people/640448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"66","atBat","Single","single","Jesus Sanchez singles on a ground ball to center fielder Jacob Young.",0,3,3,66,"top",9,"2023-09-02T01:28:32.251Z","2023-09-02T01:29:52.551Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",4,"2023-09-02T01:29:24.838Z","2023-09-02T01:29:41.741Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,2,0,660821,"/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"66","atBat","Single","single","Jesus Sanchez singles on a ground ball to center fielder Jacob Young.",0,3,3,66,"top",9,"2023-09-02T01:28:32.251Z","2023-09-02T01:29:52.551Z",TRUE,FALSE,FALSE,FALSE,33,0,2,0,660821,"Jesús Sánchez","/api/v1/people/660821","L","Left",640448,"Kyle Finnegan","/api/v1/people/640448","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Washington Nationals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",0,"2023-09-02T01:25:20.537Z","2023-09-02T01:25:28.557Z",TRUE,"pitch","c85c5c48-d692-47bb-a965-4e3bb644868b",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.34,1.57,NA,96.89,186.51,"ground_ball","medium","4",156.25,156.17,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Groundout","field_out","Jake Alu grounds out, second baseman Luis Arraez to first baseman Josh Bell.",0,3,3,65,"bottom",8,"2023-09-02T01:25:12.984Z","2023-09-02T01:25:28.557Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,666906,"Jake Alu","/api/v1/people/666906","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.4,77.7,9,0.9,0.4456,6.279,24.4559,-32.1386,7.2947,0.0203,0.5275,1.936,2.3704,-122.9285,-1.5601,-1.397,50.0013,5.3082,11.1577,19.2,9.6,24,2791,45,78.3,6,69,NA,NA,NA,TRUE,-38.4,-0.1,-13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",5,"2023-09-02T01:24:49.519Z","2023-09-02T01:24:53.563Z",TRUE,"pitch","66ff0392-6ea3-46a2-b1d8-a78fae05a38b",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.45,1.59,NA,153.49,185.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Carter Kieboom strikes out swinging.",0,3,3,64,"bottom",8,"2023-09-02T01:23:23.206Z","2023-09-02T01:24:53.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.1,82.9,13,2,0.4172,6.4889,27.5558,-33.9548,-10.1246,-1.0188,-0.9572,1.9888,4.1883,-131.2324,-2.2746,-1.2576,50.0051,5.3942,-17.6758,26.4,8.4,24,1934,245,NA,NA,NA,NA,NA,NA,TRUE,-35.8,-2.2,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",3,"2023-09-02T01:24:19.511Z","2023-09-02T01:24:24.731Z",TRUE,"pitch","f717e725-6bf5-4e00-a789-104ec8e10f9e",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,2,1,NA,NA,3.45,1.59,NA,151.01,193.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Carter Kieboom strikes out swinging.",0,3,3,64,"bottom",8,"2023-09-02T01:23:23.206Z","2023-09-02T01:24:53.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",87.4,80.4,13,2,0.4305,6.4444,26.1314,-32.2902,-8.9787,-0.0673,-0.8921,1.6851,4.459,-127.2395,-2.9003,-1.5008,50.0046,5.3985,-14.7223,22.8,8.4,24,1985,251,NA,NA,NA,NA,NA,NA,FALSE,-36.4,-0.6,15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",2,"2023-09-02T01:24:04.224Z","2023-09-02T01:24:08.664Z",TRUE,"pitch","7ed23ade-021e-4fd7-9dc7-947d4bbdc482",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.2864,1.5195,NA,63.14,191.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Carter Kieboom strikes out swinging.",0,3,3,64,"bottom",8,"2023-09-02T01:23:23.206Z","2023-09-02T01:24:53.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,77.2,14,0.9,0.4485,6.3211,24.6359,-27.595,4.9753,3.0293,1.4129,1.7514,5.0578,-122.2443,-2.5762,-1.3309,50,5.1935,7.5096,16.8,8.4,24,2792,45,NA,NA,NA,NA,NA,NA,FALSE,-33.7,5.2,-10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",1,"2023-09-02T01:23:48.454Z","2023-09-02T01:23:53.308Z",TRUE,"pitch","3a4c88cb-459d-4c5d-b9a4-d59f02e0fdb2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3329,1.4962,NA,131.68,196.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Carter Kieboom strikes out swinging.",0,3,3,64,"bottom",8,"2023-09-02T01:23:23.206Z","2023-09-02T01:24:53.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,81.6,7,2,0.4242,6.4389,26.7691,-31.6261,-9.9242,0.3241,-0.3852,1.5587,5.7079,-129.0903,-3.6346,-1.3351,50.0033,5.4185,-16.7567,26.4,8.4,24,1995,245,NA,NA,NA,NA,NA,NA,FALSE,-34.8,0,16.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",0,"2023-09-02T01:23:33.618Z","2023-09-02T01:23:37.357Z",TRUE,"pitch","9e9d0396-2131-4523-8cf8-b02fc6ff6a72",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.4027,1.5427,NA,151.23,181.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Carter Kieboom strikes out swinging.",0,3,3,64,"bottom",8,"2023-09-02T01:23:23.206Z","2023-09-02T01:24:53.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,86.2,13,2,0.4001,6.2631,29.5739,-17.036,-5.0296,7.9703,-0.8981,2.1207,3.1453,-136.7901,-5.0428,-1.4081,50.0032,5.1525,-9.5518,26.4,4.8,24,2109,235,NA,NA,NA,NA,NA,NA,FALSE,-17.3,13.6,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",4,"2023-09-02T01:24:34.453Z","2023-09-02T01:24:49.519Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",3,3,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,2,1,666198,"/api/v1/people/666198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"64","atBat","Strikeout","strikeout","Carter Kieboom strikes out swinging.",0,3,3,64,"bottom",8,"2023-09-02T01:23:23.206Z","2023-09-02T01:24:53.563Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,666198,"Carter Kieboom","/api/v1/people/666198","R","Right",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_RHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716771,"2023-09-01",1,"2023-09-02T01:22:58.221Z","2023-09-02T01:23:06.360Z",TRUE,"pitch","88739bb4-545f-4d92-91f5-a3f10ca19d73",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.371,1.535,NA,123.76,168.55,"ground_ball","medium","6",121.74,145.01,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Travis Blankenhorn grounds out, shortstop Joey Wendle to first baseman Josh Bell.",0,3,3,63,"bottom",8,"2023-09-02T01:22:28.418Z","2023-09-02T01:23:06.360Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,663905,"Travis Blankenhorn","/api/v1/people/663905","L","Left",666277,"George Soriano","/api/v1/people/666277","R","Right","vs_RHP","vs_LHB","Empty",NA,"Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","Miami Marlins","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88,81.2,5,2,0.4266,6.4441,24.7268,-32.6035,-9.2225,-0.2553,-0.1774,2.601,5.8794,-128.0505,-0.9657,-1.297,50.0031,5.518,-15.4217,24,8.4,24,1864,248,106.1,-6,21,NA,NA,NA,TRUE,-35.6,-0.5,15.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,660821,"Jesús Sánchez","/api/v1/people/660821",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
