"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718740,"2023-04-02",1,"2023-04-02T20:53:58.033Z","2023-04-02T20:54:02.201Z",TRUE,"pitch","c4638eb7-329d-4b46-8267-5911f63661e7",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.0722,1.4474,NA,118.76,185.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Yasmani Grandal singles on a line drive to center fielder Chas McCormick. Andrew Vaughn to 3rd.",0,6,1,77,"top",9,"2023-04-02T20:53:55.790Z","2023-04-02T20:54:24.633Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.4,5,2,0.4178,6.8345,27.9165,-19.8794,-7.3947,7.0629,-0.0461,1.973,8.5405,-131.1461,-2.7694,-2.3851,50.0029,4.5266,-12.8728,28.8,6,24,2250,229,NA,NA,NA,NA,NA,NA,FALSE,-21.4,12.4,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",0,"2023-04-02T20:53:35.466Z","2023-04-02T20:53:58.033Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Single","single","Yasmani Grandal singles on a line drive to center fielder Chas McCormick. Andrew Vaughn to 3rd.",0,6,1,77,"top",9,"2023-04-02T20:53:55.790Z","2023-04-02T20:54:24.633Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,518735,"Yasmani Grandal","/api/v1/people/518735","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",1,"2023-04-02T20:52:59.253Z","2023-04-02T20:53:11.271Z",TRUE,"pitch","56441dd0-b906-4961-803f-65acd9055542",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.21,1.53,NA,118.03,166.81,"line_drive","hard","8",112.61,39.62,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Double","double","Andrew Vaughn doubles (2) on a sharp line drive to center fielder Chas McCormick.",0,6,1,76,"top",9,"2023-04-02T20:52:13.517Z","2023-04-02T20:53:11.271Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",78.3,71.6,5,2,0.4812,7.2842,21.9406,-27.7739,6.4923,3.3566,-0.0269,2.6656,3.2731,-114.0329,1.4427,-2.3266,50.0019,4.7748,8.5064,18,8.4,24,2488,84,106.4,18,356,NA,NA,NA,FALSE,-37.9,6.7,-12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,683734,"Andrew Vaughn","/api/v1/people/683734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",0,"2023-04-02T20:52:45.853Z","2023-04-02T20:52:50.572Z",TRUE,"pitch","3499ebe2-279c-40e5-a7a9-8bb16961c809",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2102,1.5045,NA,115.15,173.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Double","double","Andrew Vaughn doubles (2) on a sharp line drive to center fielder Chas McCormick.",0,6,1,76,"top",9,"2023-04-02T20:52:13.517Z","2023-04-02T20:53:11.271Z",TRUE,FALSE,FALSE,FALSE,34,0,1,1,683734,"Andrew Vaughn","/api/v1/people/683734","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",77.7,70.9,5,2,0.486,6.8018,22.2055,-28.6575,8.0059,2.7397,0.0487,2.4073,2.9748,-113.063,0.9789,-2.3274,50.0032,4.863,10.2788,20.4,9.6,24,2518,79,NA,NA,NA,NA,NA,NA,FALSE,-40.1,5.5,-15.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",1,"2023-04-02T20:51:58.709Z","2023-04-02T20:52:22.033Z",TRUE,"pitch","a2868b82-6705-458a-9f4b-62ef6d58afef",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,1,NA,NA,3.31,1.46,NA,145.3,180.35,"fly_ball","medium","78",60.13,68.48,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Home Run","home_run","Yoan Moncada homers (2) on a fly ball to left center field. Andrew Benintendi scores.",2,6,1,75,"top",9,"2023-04-02T20:51:23.314Z","2023-04-02T20:52:22.033Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",85.4,78.4,4,2,0.4406,7.4517,24.8154,-32.3419,-7.0533,-0.112,-0.7424,2.164,6.0971,-124.3016,0.2851,-2.3102,50.0003,4.7323,-11.0409,16.8,8.4,24,1624,250,98.1,27,362,NA,NA,NA,FALSE,-37.3,0.1,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",0,"2023-04-02T20:51:39.107Z","2023-04-02T20:51:44.462Z",TRUE,"pitch","748227ad-1aa9-4ac9-a4f7-ef8047aefac8",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3103,1.4474,NA,163.1,175.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Home Run","home_run","Yoan Moncada homers (2) on a fly ball to left center field. Andrew Benintendi scores.",2,6,1,75,"top",9,"2023-04-02T20:51:23.314Z","2023-04-02T20:52:22.033Z",TRUE,TRUE,FALSE,FALSE,38,1,0,1,660162,"Yoán Moncada","/api/v1/people/660162","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.2,77.1,13,2,0.4471,7.2408,24.3582,-32.7162,-9.2169,-0.3562,-1.2094,2.3287,5.4294,-122.524,0.9869,-2.2573,50.0029,4.7178,-14.0042,21.6,9.6,24,1745,247,NA,NA,NA,NA,NA,NA,FALSE,-38.8,-0.1,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",2,"2023-04-02T20:51:08.271Z","2023-04-02T20:51:13.584Z",TRUE,"pitch","3743a5ad-6f7f-42cf-95e3-46e0d8da8fd4",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,0,NA,NA,3.4704,1.7327,NA,105.04,160.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eloy Jimenez called out on strikes.",0,4,1,74,"top",9,"2023-04-02T20:50:12.724Z","2023-04-02T20:51:13.584Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.2,82.5,6,2,0.4174,7.0991,27.3603,-22.496,-6.3214,5.5469,0.3137,2.9092,9.0057,-131.1519,0.3484,-2.341,50.002,4.4504,-11.0287,22.8,6,24,2151,236,NA,NA,NA,NA,NA,NA,TRUE,-23.3,10.3,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA
718740,"2023-04-02",1,"2023-04-02T20:50:44.237Z","2023-04-02T20:50:48.115Z",TRUE,"pitch","099ec298-7522-4f4a-b7c2-c464032d9134",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.47,1.7,NA,108.79,140.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eloy Jimenez called out on strikes.",0,4,1,74,"top",9,"2023-04-02T20:50:12.724Z","2023-04-02T20:51:13.584Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.7,82.4,12,2,0.4162,6.8501,29.5521,-18.7902,-3.999,7.6403,0.2154,3.6268,8.0638,-131.9022,0.9767,-2.3697,50.0046,4.6429,-7.0083,15.6,4.8,24,2288,231,NA,NA,NA,NA,NA,NA,FALSE,-19.2,14.3,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",0,"2023-04-02T20:50:25.254Z","2023-04-02T20:50:29.219Z",TRUE,"pitch","de3b73eb-974b-42e2-b42b-a22ccf75150f",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,0,NA,NA,3.4664,1.7042,NA,89.55,160.04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Eloy Jimenez called out on strikes.",0,4,1,74,"top",9,"2023-04-02T20:50:12.724Z","2023-04-02T20:51:13.584Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,650391,"Eloy Jiménez","/api/v1/people/650391","R","Right",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.4,82.2,6,2,0.4176,7.2723,28.8609,-19.2836,-5.6284,7.4066,0.7202,2.9162,9.6507,-131.3489,-0.472,-2.277,50.0016,4.5371,-9.795,21.6,4.8,24,2191,231,NA,NA,NA,NA,NA,NA,FALSE,-20.2,13.6,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",6,"2023-04-02T20:49:54.701Z","2023-04-02T20:50:01.472Z",TRUE,"pitch","80460b9d-ff69-4c3e-95b8-b0c8b580c2d8",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,0,NA,NA,3.2603,1.533,NA,159,178.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Andrew Benintendi walks.",0,4,1,73,"top",9,"2023-04-02T20:48:13.335Z","2023-04-02T20:50:01.472Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.5,72.1,13,2,0.4761,6.6155,24.3745,-26.5868,5.4013,4.1772,-1.1018,2.2182,1.9194,-115.6683,0.2636,-2.6472,50.0001,4.6812,7.2148,15.6,8.4,24,2564,92,NA,NA,NA,NA,NA,NA,FALSE,-35.8,7.9,-10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,643217,"Andrew Benintendi","/api/v1/people/643217",NA,NA,NA,NA
718740,"2023-04-02",4,"2023-04-02T20:49:34.777Z","2023-04-02T20:49:38.848Z",TRUE,"pitch","488dffcd-23e3-4fca-86f0-a08744b4121b",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,0,NA,NA,3.2603,1.4474,NA,152.08,166.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Andrew Benintendi walks.",0,4,1,73,"top",9,"2023-04-02T20:48:13.335Z","2023-04-02T20:50:01.472Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.4,11,2,0.4166,6.7978,29.3705,-20.9021,-5.1781,6.4452,-0.9203,2.6751,5.6365,-131.75,-1.0405,-2.42,50.0013,4.6275,-9.0544,20.4,4.8,24,2179,234,NA,NA,NA,NA,NA,NA,FALSE,-21.8,11.6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",3,"2023-04-02T20:49:21.857Z","2023-04-02T20:49:26.290Z",TRUE,"pitch","88190e4b-b9e6-4bb4-bce5-565e81acb309",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,0,NA,NA,3.2603,1.5616,NA,140.71,148.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Andrew Benintendi walks.",0,4,1,73,"top",9,"2023-04-02T20:48:13.335Z","2023-04-02T20:50:01.472Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.5,82.2,1,2,0.4168,6.731,29.4085,-18.3461,-5.9225,7.9203,-0.622,3.3569,6.6491,-131.6823,0.2621,-2.4169,50.0053,4.6194,-10.3448,26.4,4.8,24,2160,238,NA,NA,NA,NA,NA,NA,FALSE,-19,14.6,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",2,"2023-04-02T20:49:08.865Z","2023-04-02T20:49:12.421Z",TRUE,"pitch","817deff9-64bb-49e9-b3cd-f954d3d13cd8",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,0,NA,NA,3.2603,1.5045,NA,142.39,157.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Andrew Benintendi walks.",0,4,1,73,"top",9,"2023-04-02T20:48:13.335Z","2023-04-02T20:50:01.472Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.6,82.1,1,2,0.4171,7.2266,30.0423,-19.81,-7.0172,7.0944,-0.6661,3.0236,6.7654,-131.7095,-0.1295,-2.3661,50.0037,4.5482,-12.232,28.8,4.8,24,2184,237,NA,NA,NA,NA,NA,NA,FALSE,-20.5,13.1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",1,"2023-04-02T20:48:52.399Z","2023-04-02T20:48:57.036Z",TRUE,"pitch","b8e3229a-6eb2-42ab-a704-888dda3175d5",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.2603,1.5616,NA,147.83,226.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Andrew Benintendi walks.",0,4,1,73,"top",9,"2023-04-02T20:48:13.335Z","2023-04-02T20:50:01.472Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",86.2,78.7,13,2,0.4386,7.1575,27.3048,-31.6042,-11.7086,0.3629,-0.8089,0.4479,7.2728,-125.2965,-3.9253,-2.2405,50.004,4.6412,-18.4613,27.6,9.6,24,1765,244,NA,NA,NA,NA,NA,NA,FALSE,-37.2,-0.1,19.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",0,"2023-04-02T20:48:39.532Z","2023-04-02T20:48:43.004Z",TRUE,"pitch","d95e8f38-c0ea-439c-9ce8-9bf78825b6df",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3539,1.5901,NA,75.1,182.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Andrew Benintendi walks.",0,4,1,73,"top",9,"2023-04-02T20:48:13.335Z","2023-04-02T20:50:01.472Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90,82.1,14,2,0.4196,7.1215,27.7689,-22.694,-7.2942,5.4999,1.0991,2.077,11.1259,-130.5714,-1.8917,-2.2717,50.0061,4.5203,-12.5836,24,6,24,2220,236,NA,NA,NA,NA,NA,NA,FALSE,-24.2,9.7,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718740,"2023-04-02",5,"2023-04-02T20:49:58.044Z","2023-04-02T20:49:59.044Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",4,1,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,0,643217,"/api/v1/people/643217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"73","atBat","Walk","walk","Andrew Benintendi walks.",0,4,1,73,"top",9,"2023-04-02T20:48:13.335Z","2023-04-02T20:50:01.472Z",TRUE,FALSE,FALSE,FALSE,0,4,2,0,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",661527,"Seth Martinez","/api/v1/people/661527","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
