"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718198,"2023-05-13",4,"2023-05-13T20:01:47.100Z","2023-05-13T20:01:52.281Z",TRUE,"pitch","4be76619-21fe-4be3-a5f1-a73d4e783baa",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,2,NA,NA,3.38,1.62,NA,59.41,197.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,6,5,79,"bottom",9,"2023-05-13T20:00:27.993Z","2023-05-13T20:01:52.281Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Cincinnati Reds","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89,82,14,0.89,0.4228,7.8858,26,-28.5916,0.7526,2.1035,1.5108,1.5383,8.6635,-129.3484,-1.9977,-1.9741,50.0011,4.5045,1.2782,6,7.2,24,2747,124,NA,NA,NA,NA,NA,NA,TRUE,-31,3.6,-3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718198,"2023-05-13",3,"2023-05-13T20:01:24.951Z","2023-05-13T20:01:32.808Z",TRUE,"pitch","64e1dc6f-b724-46be-9eea-d632894b4b6d",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.38,1.62,NA,139.8,141.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,6,5,79,"bottom",9,"2023-05-13T20:00:27.993Z","2023-05-13T20:01:52.281Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.9,11,0.9,0.3955,7.5849,30.6176,-18.3212,-2.695,7.1291,-0.5981,3.5866,5.3011,-138.4485,0.7275,-2.1867,50.0021,4.5456,-5.2369,13.2,3.6,24,2496,225,NA,NA,NA,NA,NA,NA,FALSE,-16.9,13.3,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718198,"2023-05-13",2,"2023-05-13T20:01:03.613Z","2023-05-13T20:01:06.975Z",TRUE,"pitch","1828e912-f6b7-4a99-bd3b-f57778a43ecd",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.38,1.62,NA,111.25,146.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,6,5,79,"bottom",9,"2023-05-13T20:00:27.993Z","2023-05-13T20:01:52.281Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95,86.8,2,0.9,0.3961,7.6422,30.5133,-15.9473,-1.3323,8.3749,0.151,3.4195,6.3564,-138.235,-0.0385,-2.004,50.0016,4.5033,-2.5828,4.8,3.6,24,2613,226,NA,NA,NA,NA,NA,NA,FALSE,-14.9,15.4,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718198,"2023-05-13",1,"2023-05-13T20:00:47.078Z","2023-05-13T20:00:51.173Z",TRUE,"pitch","149ccaf6-ea9a-46db-b33c-0026e486a469",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,2,NA,NA,3.38,1.62,NA,83.31,169.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,6,5,79,"bottom",9,"2023-05-13T20:00:27.993Z","2023-05-13T20:01:52.281Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.4,12,0.9,0.3987,7.9205,29.309,-17.2492,-5.4841,7.8036,0.8839,2.5679,9.8096,-137.1738,-1.9635,-2.0201,50.0045,4.4644,-10.492,25.2,3.6,24,2526,225,NA,NA,NA,NA,NA,NA,FALSE,-16.8,13.9,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718198,"2023-05-13",0,"2023-05-13T20:00:27.993Z","2023-05-13T20:00:32.993Z",FALSE,"no_pitch","81b39bba-cdc6-46b7-890b-0b4c80dabbfc",0,"Automatic Strike - Batter Pitch Timer Violation",NA,NA,NA,NA,FALSE,"AC",NA,FALSE,TRUE,FALSE,"AC","Automatic Strike - Batter Pitch Timer Violation",0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Strikeout","strikeout","Yuli Gurriel strikes out swinging.",0,6,5,79,"bottom",9,"2023-05-13T20:00:27.993Z","2023-05-13T20:01:52.281Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,493329,"Yuli Gurriel","/api/v1/people/493329","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Cincinnati Reds","false",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_pitch_timer","Batter Pitch Timer Violation",493329,"Yuli Gurriel",TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718198,"2023-05-13",4,"2023-05-13T19:59:57.683Z","2023-05-13T20:00:03.114Z",TRUE,"pitch","c3e4cc11-2b90-4d94-9ded-d08e1b9c3812",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,2,NA,NA,3.0705,1.4242,NA,174.74,156.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Jean Segura walks. Luis Arraez to 3rd. Bryan De La Cruz to 2nd.",0,6,5,78,"bottom",9,"2023-05-13T19:58:28.930Z","2023-05-13T20:00:03.114Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,516416,"Jean Segura","/api/v1/people/516416","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,86,11,0.9,0.4,7.8078,29.0204,-16.7841,-5.2738,8.099,-1.5147,3.0305,3.5955,-136.7208,-0.8844,-2.159,50.0055,4.5057,-10.0255,28.8,3.6,24,2479,232,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.6,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,516416,"Jean Segura","/api/v1/people/516416",650559,"Bryan De La Cruz","/api/v1/people/650559",650333,"Luis Arraez","/api/v1/people/650333"
718198,"2023-05-13",3,"2023-05-13T19:59:41.725Z","2023-05-13T19:59:45.161Z",TRUE,"pitch","069f3d2d-fe53-4817-a91f-0e536112a6c5",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,1,2,NA,NA,2.8834,1.3007,NA,96.28,171.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Jean Segura walks. Luis Arraez to 3rd. Bryan De La Cruz to 2nd.",0,6,5,78,"bottom",9,"2023-05-13T19:58:28.930Z","2023-05-13T20:00:03.114Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,516416,"Jean Segura","/api/v1/people/516416","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.7,3,0.89,0.4023,7.9057,28.3567,-17.2351,-4.9516,7.9502,0.5436,2.5071,8.6462,-135.8729,-2.1932,-2.0292,50.0027,4.5155,-9.3052,22.8,3.6,24,2530,221,NA,NA,NA,NA,NA,NA,FALSE,-17,14.2,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,516416,"Jean Segura","/api/v1/people/516416",NA,NA,NA,NA,NA,NA
718198,"2023-05-13",2,"2023-05-13T19:59:24.353Z","2023-05-13T19:59:27.922Z",TRUE,"pitch","e40ae0d9-ad50-4c40-8b0e-adc33b37a2bb",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,2,NA,NA,3.0705,1.4448,NA,78.03,177.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Jean Segura walks. Luis Arraez to 3rd. Bryan De La Cruz to 2nd.",0,6,5,78,"bottom",9,"2023-05-13T19:58:28.930Z","2023-05-13T20:00:03.114Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,516416,"Jean Segura","/api/v1/people/516416","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80,12,0.9,0.4326,7.8763,25.0744,-29.3786,1.3434,1.7221,1.0224,2.2735,7.3979,-126.4685,-0.1925,-2.1117,50.0045,4.7011,2.1814,7.2,7.2,24,2613,126,NA,NA,NA,NA,NA,NA,FALSE,-32.8,3.4,-4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,516416,"Jean Segura","/api/v1/people/516416",NA,NA,NA,NA,NA,NA
718198,"2023-05-13",1,"2023-05-13T19:59:06.846Z","2023-05-13T19:59:10.652Z",TRUE,"pitch","a34e9480-dc4f-48e1-8051-c64979969f0f",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.0705,1.4448,NA,54.93,173.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Jean Segura walks. Luis Arraez to 3rd. Bryan De La Cruz to 2nd.",0,6,5,78,"bottom",9,"2023-05-13T19:58:28.930Z","2023-05-13T20:00:03.114Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,516416,"Jean Segura","/api/v1/people/516416","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Cincinnati Reds","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.8,12,0.88,0.4023,8.0191,28.8054,-17.2387,-3.1357,7.9497,1.6285,2.4176,10.9602,-135.9463,-2.2223,-2.0415,50.0003,4.4374,-5.8904,12,3.6,24,2572,226,NA,NA,NA,NA,NA,NA,FALSE,-17.2,14.2,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,516416,"Jean Segura","/api/v1/people/516416",NA,NA,NA,NA,NA,NA
718198,"2023-05-13",0,"2023-05-13T19:58:52.549Z","2023-05-13T19:58:58.021Z",TRUE,"pitch","10872fd8-7162-4d08-a42d-4851bb68695e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.0705,1.4448,NA,156.98,169.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Walk","walk","Jean Segura walks. Luis Arraez to 3rd. Bryan De La Cruz to 2nd.",0,6,5,78,"bottom",9,"2023-05-13T19:58:28.930Z","2023-05-13T20:00:03.114Z",TRUE,FALSE,FALSE,FALSE,0,4,1,2,516416,"Jean Segura","/api/v1/people/516416","R","Right",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Miami Marlins","Cincinnati Reds","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.5,80.5,11,0.9,0.429,7.8051,25.0967,-28.9764,2.579,1.9368,-1.0488,2.5729,2.4697,-127.4594,0.554,-2.3639,50.0045,4.6327,4.2624,9.6,7.2,24,2501,140,NA,NA,NA,NA,NA,NA,FALSE,-31.7,3.8,-5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,516416,"Jean Segura","/api/v1/people/516416",NA,NA,NA,NA,NA,NA
