"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
718541,"2023-04-18",0,"2023-04-18T21:50:07.089Z","2023-04-18T21:50:12.209Z",TRUE,"pitch","3edfc529-7837-4a74-99a0-d652c323895a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5612,1.6188,NA,109.79,187.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Strikeout","strikeout","Gabriel Arias strikes out on a foul tip.",0,0,1,53,"top",8,"2023-04-18T21:50:02.602Z","2023-04-18T21:51:53.530Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,672356,"Gabriel Arias","/api/v1/people/672356","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",88,80.8,8,0.91,0.4275,6.1161,25.915,-18.8155,-0.0508,8.0319,0.1892,1.8971,-4.0723,-128.0195,-5.3371,1.8058,50.0039,5.4774,-0.084,2.4,4.8,24,2249,162,NA,NA,NA,NA,NA,NA,FALSE,-21.7,13.6,1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",1,"2023-04-18T21:49:27.770Z","2023-04-18T21:49:35.977Z",TRUE,"pitch","a0f0affb-be31-4200-951a-6a3aad0775bb",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,0,NA,NA,3.22,1.5,NA,99.12,178.62,"bunt_grounder","soft","3",130.75,193.46,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Sac Bunt","sac_bunt","Andres Gimenez out on a sacrifice bunt, first baseman Spencer Torkelson to second baseman Jonathan Schoop. Oscar Gonzalez to 2nd.",0,0,1,52,"top",8,"2023-04-18T21:48:55.661Z","2023-04-18T21:49:35.977Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,81.9,6,0.89,0.4209,6.1595,27.1042,-16.1931,10.2724,9.3178,0.4692,2.2282,-6.054,-130.0852,-5.901,1.4911,50.0036,5.7522,17.6187,43.2,6,24,2121,154,24.8,4,19,NA,NA,NA,TRUE,-18.5,15.7,-17.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,660757,"Oscar Gonzalez","/api/v1/people/660757"
718541,"2023-04-18",0,"2023-04-18T21:49:07.041Z","2023-04-18T21:49:13.043Z",TRUE,"pitch","b4c64d24-aba0-4dab-9e9a-36a58e2a7fde",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.2205,1.5266,NA,112.87,202.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"52","atBat","Sac Bunt","sac_bunt","Andres Gimenez out on a sacrifice bunt, first baseman Spencer Torkelson to second baseman Jonathan Schoop. Oscar Gonzalez to 2nd.",0,0,1,52,"top",8,"2023-04-18T21:48:55.661Z","2023-04-18T21:49:35.977Z",TRUE,FALSE,FALSE,TRUE,4,1,0,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_LHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.7,81.5,14,0.91,0.422,6.1821,29.43,-16.45,11.5421,9.235,0.1083,1.329,-6.9136,-130.2083,-8.0248,1.3095,50.0049,5.7149,19.659,44.4,6,24,2173,154,NA,NA,NA,NA,NA,NA,FALSE,-19.4,15,-19.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",1,"2023-04-18T21:48:29.520Z","2023-04-18T21:48:41.416Z",TRUE,"pitch","ee1b2f23-c320-4da3-8568-46229ff1d3b7",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.58,1.74,NA,96.59,193.85,"line_drive","medium","8",116.3,90.39,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Oscar Gonzalez singles on a line drive to center fielder Riley Greene.",0,0,1,51,"top",8,"2023-04-18T21:47:56.587Z","2023-04-18T21:48:41.416Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",84.1,76.9,9,0.9,0.4487,6.3301,25.3326,-26.3461,11.6755,3.8675,0.5353,1.6639,-5.9012,-122.3077,-4.4,1.4693,50.0031,5.7598,17.5941,31.2,8.4,24,1936,131,80.7,15,218,NA,NA,NA,FALSE,-32.8,6.1,-19.7,NA,NA,NA,NA,NA,FALSE,TRUE,660757,"Oscar Gonzalez","/api/v1/people/660757",NA,NA,NA
718541,"2023-04-18",0,"2023-04-18T21:48:14.668Z","2023-04-18T21:48:18.548Z",TRUE,"pitch","23812753-18b5-48d4-a60e-231502453b61",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.58,1.74,NA,96.86,196.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Single","single","Oscar Gonzalez singles on a line drive to center fielder Riley Greene.",0,0,1,51,"top",8,"2023-04-18T21:47:56.587Z","2023-04-18T21:48:41.416Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,660757,"Oscar Gonzalez","/api/v1/people/660757","R","Right",593958,"Eduardo Rodriguez","/api/v1/people/593958","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.4,76.6,14,0.91,0.4519,6.1714,23.8675,-26.4103,10.5849,3.8753,0.5283,1.5734,-5.5042,-121.248,-4.4654,1.4534,50.0045,5.7457,15.7499,28.8,8.4,24,1877,130,NA,NA,NA,NA,NA,NA,FALSE,-33.2,6.2,-17.9,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",6,"2023-04-18T21:46:04.763Z","2023-04-18T21:46:12.351Z",TRUE,"pitch","61e4f0c0-dce0-4d56-b70a-bd5a079e318d",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,2,2,NA,NA,3.05,1.48,NA,148.72,167.22,"line_drive","medium","7",57.79,100.17,NA,NA,TRUE,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Nick Maton lines out to left fielder Will Brennan.",0,0,1,50,"bottom",7,"2023-04-18T21:43:43.420Z","2023-04-18T21:46:12.351Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.7,11,0.91,0.4005,6.1067,32.1592,-12.3875,-0.3181,10.4634,-0.8322,2.6504,1.0047,-137.1046,-6.5734,-1.1631,50.0055,5.9357,-0.6018,1.2,2.4,24,2122,193,96.4,21,298,NA,NA,NA,TRUE,-13.3,17.6,0.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",5,"2023-04-18T21:45:35.432Z","2023-04-18T21:45:41.793Z",TRUE,"pitch","522d333f-383d-4329-892b-6dddbff4b3a5",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.05,1.48,NA,104.24,164.28,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Nick Maton lines out to left fielder Will Brennan.",0,0,1,50,"bottom",7,"2023-04-18T21:43:43.420Z","2023-04-18T21:46:12.351Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.2,3,0.9,0.4323,6.0414,24.1881,-28.4145,2.5658,2.3052,0.3348,2.7594,3.3402,-126.3756,-2.2861,-1.334,50.0004,5.9435,4.1752,9.6,7.2,24,2388,135,NA,NA,NA,NA,NA,NA,FALSE,-32.2,4,-5.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",4,"2023-04-18T21:45:10.636Z","2023-04-18T21:45:15.128Z",TRUE,"pitch","e69b0925-65d4-4375-b128-01e8edd60671",5,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",3,2,2,NA,NA,3.129,1.4544,NA,110.69,220.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Nick Maton lines out to left fielder Will Brennan.",0,0,1,50,"bottom",7,"2023-04-18T21:43:43.420Z","2023-04-18T21:46:12.351Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,81.1,14,0.91,0.4322,6.1421,21.563,-31.6494,3.4834,0.3225,0.1656,0.6885,2.8408,-125.9305,-6.4997,-1.4232,50.0051,5.8104,5.688,10.8,8.4,24,2514,98,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-0.5,-6.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",3,"2023-04-18T21:44:48.227Z","2023-04-18T21:44:55.518Z",TRUE,"pitch","2c9c7f5d-d189-477d-9aaa-0f6c26843d0e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.1552,1.5588,NA,99.97,210.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Nick Maton lines out to left fielder Will Brennan.",0,0,1,50,"bottom",7,"2023-04-18T21:43:43.420Z","2023-04-18T21:46:12.351Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.9,79.5,14,0.91,0.4405,6.0696,21.5688,-33.0348,3.0837,-0.55,0.4467,1.0455,3.1156,-123.7015,-5.2563,-1.2235,50.0018,5.9249,4.8423,8.4,8.4,24,2594,92,NA,NA,NA,NA,NA,NA,FALSE,-39.4,-1.8,-6.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",2,"2023-04-18T21:44:28.939Z","2023-04-18T21:44:35.831Z",TRUE,"pitch","4175ecbe-c075-466e-910a-9b1e5d8ee504",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,2,NA,NA,3.1813,1.5588,NA,139.68,188.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Nick Maton lines out to left fielder Will Brennan.",0,0,1,50,"bottom",7,"2023-04-18T21:43:43.420Z","2023-04-18T21:46:12.351Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.6,80.1,7,0.91,0.4358,5.9502,21.1377,-30.22,3.1665,1.2171,-0.5951,1.8804,1.607,-124.8755,-3.9178,-1.655,50.0025,5.9098,5.086,9.6,8.4,24,2438,105,NA,NA,NA,NA,NA,NA,FALSE,-35,1.7,-6.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",1,"2023-04-18T21:44:10.662Z","2023-04-18T21:44:15.324Z",TRUE,"pitch","6cc86696-0878-4059-be81-393758caf2b7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,2,NA,NA,3.05,1.48,NA,116.88,193.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Nick Maton lines out to left fielder Will Brennan.",0,0,1,50,"bottom",7,"2023-04-18T21:43:43.420Z","2023-04-18T21:46:12.351Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.9,80.9,8,0.91,0.4309,5.869,23.1245,-28.9064,3.1888,1.9875,0.0031,1.6922,2.6777,-126.5778,-5.075,-1.4785,50.0006,6.007,5.2306,10.8,7.2,24,2386,135,NA,NA,NA,NA,NA,NA,FALSE,-33,2.8,-6.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",0,"2023-04-18T21:43:53.616Z","2023-04-18T21:43:58.502Z",TRUE,"pitch","c20f65e7-706b-4f3b-995e-a7a8b5ada771",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2598,1.6633,NA,112.08,209.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Lineout","field_out","Nick Maton lines out to left fielder Will Brennan.",0,0,1,50,"bottom",7,"2023-04-18T21:43:43.420Z","2023-04-18T21:46:12.351Z",TRUE,FALSE,FALSE,TRUE,0,3,2,3,665155,"Nick Maton","/api/v1/people/665155","L","Left",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_LHB","Empty",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",75.7,70.2,14,0.89,0.4972,6.0965,20.3598,-38.8353,6.7174,-5.4193,0.129,1.0713,1.1124,-110.3327,-1.7535,-1.2548,50.0049,5.9838,8.2499,12,13.2,24,2368,21,NA,NA,NA,NA,NA,NA,FALSE,-57.7,-10,-12.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",3,"2023-04-18T21:43:23.301Z","2023-04-18T21:43:32.273Z",TRUE,"pitch","4322404c-eb13-40cc-b3f1-9e05984a4016",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.18,1.5,NA,136.18,164.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jake Rogers strikes out swinging.",0,0,1,49,"bottom",7,"2023-04-18T21:42:10.788Z","2023-04-18T21:43:32.273Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.1,1,0.92,0.4036,6.1355,30.7651,-9.9159,-0.9202,11.9437,-0.5031,2.758,1.6299,-135.8925,-6.8829,-0.992,50.0025,6.0183,-1.7149,7.2,2.4,24,2057,188,NA,NA,NA,NA,NA,NA,TRUE,-11.2,20.3,1.3,NA,NA,NA,NA,NA,TRUE,FALSE,570731,"Jonathan Schoop","/api/v1/people/570731",679529,"Spencer Torkelson","/api/v1/people/679529"
718541,"2023-04-18",2,"2023-04-18T21:43:02.226Z","2023-04-18T21:43:06.097Z",TRUE,"pitch","7523a439-dc22-41ee-9f57-22c3badf692c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.18,1.5,NA,86.94,185.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jake Rogers strikes out swinging.",0,0,1,49,"bottom",7,"2023-04-18T21:42:10.788Z","2023-04-18T21:43:32.273Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.4,79.2,9,0.91,0.439,6.2002,23.2938,-29.2563,4.4714,1.8459,0.7887,1.9828,3.3408,-124.4306,-3.7887,-1.1488,50.0017,5.9302,7.0606,14.4,8.4,24,2415,139,NA,NA,NA,NA,NA,NA,FALSE,-34.4,2.8,-8.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",1,"2023-04-18T21:42:45.835Z","2023-04-18T21:42:49.843Z",TRUE,"pitch","5ee699fa-2422-4a08-acdb-789ab0811bfc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.416,1.5527,NA,88.74,161.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jake Rogers strikes out swinging.",0,0,1,49,"bottom",7,"2023-04-18T21:42:10.788Z","2023-04-18T21:43:32.273Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.8,3,0.91,0.4056,6.1277,30.2561,-11.9816,-0.7479,10.9384,0.7415,2.8713,4.8417,-135.1947,-5.9198,-0.9776,50.0029,5.9351,-1.3818,1.2,2.4,24,2071,189,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18.7,0.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",0,"2023-04-18T21:42:29.202Z","2023-04-18T21:42:34.095Z",TRUE,"pitch","40fdc2c5-7f57-4a4c-b962-5299f7dbae78",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.416,1.5527,NA,98.71,154.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Strikeout","strikeout","Jake Rogers strikes out swinging.",0,0,1,49,"bottom",7,"2023-04-18T21:42:10.788Z","2023-04-18T21:43:32.273Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,668670,"Jake Rogers","/api/v1/people/668670","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,78.8,3,0.91,0.44,6.103,23.4506,-30.626,4.2738,0.9843,0.4799,3.1056,3.0643,-124.2062,-1.076,-1.3224,50.0034,6.0772,6.7174,13.2,8.4,24,2306,119,NA,NA,NA,NA,NA,NA,FALSE,-35.6,1.8,-8.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA
718541,"2023-04-18",1,"2023-04-18T21:41:49.986Z","2023-04-18T21:42:01.147Z",TRUE,"pitch","0133d2e2-4e8d-4664-ae78-461454426ed8",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,1,NA,NA,3.54,1.7,NA,84.8,184.05,"line_drive","medium","9",155.39,92.44,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Single","single","Jonathan Schoop singles on a line drive to right fielder Oscar Gonzalez. Spencer Torkelson to 2nd.",0,0,1,48,"bottom",7,"2023-04-18T21:41:36.135Z","2023-04-18T21:42:01.147Z",TRUE,FALSE,FALSE,FALSE,33,0,1,1,570731,"Jonathan Schoop","/api/v1/people/570731","R","Right",675540,"Xzavion Curry","/api/v1/people/675540","R","Right","vs_RHP","vs_RHB","RISP",NA,"Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers","Cleveland Guardians","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,78.9,14,0.91,0.4398,6.0419,24.4272,-29.8354,4.0007,1.4853,0.8447,2.0271,3.9354,-124.439,-3.6583,-1.2755,50.0014,5.9818,6.2872,13.2,8.4,24,2401,127,96.5,11,226,NA,NA,NA,FALSE,-35.3,2.2,-8.2,NA,NA,NA,NA,NA,FALSE,FALSE,570731,"Jonathan Schoop","/api/v1/people/570731",679529,"Spencer Torkelson","/api/v1/people/679529"
