"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717743,"2023-06-16",0,"2023-06-17T01:12:28.088Z","2023-06-17T01:12:34.696Z",TRUE,"pitch","77d8a2a9-b814-46df-acfc-a1befb8e6259",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.4,1.62,NA,105.47,181.64,"line_drive","medium","7",91.1,82.47,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Lineout","field_out","Willson Contreras lines out to left fielder Tommy Pham.",0,1,6,64,"top",9,"2023-06-17T01:11:59.502Z","2023-06-17T01:12:34.696Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,575929,"Willson Contreras","/api/v1/people/575929","R","Right",677020,"Josh Walker","/api/v1/people/677020","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.2,9,0.9,0.4078,7.0408,32.5139,-12.6902,1.9695,10.6927,0.3026,2.1163,-5.7799,-134.9225,-8.3429,2.2277,50.0038,6.1666,3.5893,8.4,3.6,24,2284,158,94.9,18,304,NA,NA,NA,TRUE,-14.6,17.5,-2.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717743,"2023-06-16",7,"2023-06-17T01:11:48.765Z","2023-06-17T01:11:58.839Z",TRUE,"pitch","6bb9bbf2-8597-4262-bcaa-83efb33a0757",7,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.36,1.68,NA,99.9,154.25,"fly_ball","medium","8",100.71,93.66,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Brandon Nimmo.",0,1,6,63,"top",9,"2023-06-17T01:09:25.117Z","2023-06-17T01:11:58.839Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",677020,"Josh Walker","/api/v1/people/677020","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,85.8,3,0.91,0.3986,7.0699,34.8546,-9.2913,1.5233,12.0034,0.4487,3.1308,-5.3976,-138.1772,-6.5665,2.2416,50.0009,6.1839,2.9037,8.4,2.4,24,2286,162,89,46,272,NA,NA,NA,TRUE,-10.3,20.3,-1.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717743,"2023-06-16",6,"2023-06-17T01:11:34.077Z","2023-06-17T01:11:39.743Z",TRUE,"pitch","9dea7b8d-4632-456f-a932-cf4f2cce7c40",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.3312,1.6226,NA,174.49,181.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Brandon Nimmo.",0,1,6,63,"top",9,"2023-06-17T01:09:25.117Z","2023-06-17T01:11:58.839Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",677020,"Josh Walker","/api/v1/people/677020","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,75.6,13,0.84,0.4546,7.2274,28.1858,-23.8898,-3.1259,5.659,-1.5082,2.1039,-8.0502,-121.4116,-4.2341,2.2832,50.0008,5.9994,-4.5715,14.4,7.2,24,2073,286,NA,NA,NA,NA,NA,NA,FALSE,-30.6,9.2,7.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717743,"2023-06-16",4,"2023-06-17T01:10:57.932Z","2023-06-17T01:11:01.702Z",TRUE,"pitch","2c9e949f-ebdd-4bc4-a15a-ad53af588c80",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.68,NA,117.88,204.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Brandon Nimmo.",0,1,6,63,"top",9,"2023-06-17T01:09:25.117Z","2023-06-17T01:11:58.839Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",677020,"Josh Walker","/api/v1/people/677020","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,77,13,0.91,0.4511,7.003,25.1975,-31.9197,-5.2644,0.1665,-0.0231,1.267,-4.4353,-121.6958,-4.6267,2.5107,50.0011,5.9762,-7.8471,14.4,9.6,24,2110,289,NA,NA,NA,NA,NA,NA,FALSE,-39.8,-0.6,10.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717743,"2023-06-16",3,"2023-06-17T01:10:40.813Z","2023-06-17T01:10:44.137Z",TRUE,"pitch","0dee9b8f-7ca7-4e70-93de-8d6f2cbe2bd2",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.36,1.68,NA,90.13,181.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Brandon Nimmo.",0,1,6,63,"top",9,"2023-06-17T01:09:25.117Z","2023-06-17T01:11:58.839Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",677020,"Josh Walker","/api/v1/people/677020","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.1,86.3,9,0.91,0.3978,7.1048,33.3726,-9.7791,3.5988,11.6884,0.705,2.1155,-5.6996,-138.1587,-8.9953,2.3357,50.0009,6.0882,6.8944,25.2,2.4,24,2365,155,NA,NA,NA,NA,NA,NA,FALSE,-11.3,19.2,-5.2,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717743,"2023-06-16",2,"2023-06-17T01:10:21.517Z","2023-06-17T01:10:26.445Z",TRUE,"pitch","917d06ca-c5b3-4ad1-979d-26bf1a6c3291",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,2,1,NA,NA,3.3915,1.7257,NA,105.91,144.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Brandon Nimmo.",0,1,6,63,"top",9,"2023-06-17T01:09:25.117Z","2023-06-17T01:11:58.839Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",677020,"Josh Walker","/api/v1/people/677020","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,85.8,3,0.9,0.4001,6.9993,32.0188,-10.3007,1.1043,11.5413,0.291,3.5049,-5.6929,-137.1971,-5.423,2.2547,50.0024,6.2176,2.0938,3.6,2.4,24,2349,160,NA,NA,NA,NA,NA,NA,FALSE,-11,19.8,-0.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717743,"2023-06-16",1,"2023-06-17T01:10:03.534Z","2023-06-17T01:10:09.782Z",TRUE,"pitch","3afd3d73-2246-4d38-99e7-e3be52686ed7",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,1,1,NA,NA,3.36,1.68,NA,116.71,195.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Brandon Nimmo.",0,1,6,63,"top",9,"2023-06-17T01:09:25.117Z","2023-06-17T01:11:58.839Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",677020,"Josh Walker","/api/v1/people/677020","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.5,8,0.9,0.4036,7.096,30.3657,-10.8126,2.7011,11.4572,0.0076,1.5876,-7.3165,-135.8306,-9.9507,2.3878,50.0031,6.0552,5.0369,14.4,2.4,24,2340,154,NA,NA,NA,NA,NA,NA,FALSE,-12.7,18.7,-3.4,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717743,"2023-06-16",0,"2023-06-17T01:09:49.083Z","2023-06-17T01:09:55.295Z",TRUE,"pitch","fd010b93-c420-445e-b7b2-8eee31ed4f6b",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3312,1.68,NA,151.49,174.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Brandon Nimmo.",0,1,6,63,"top",9,"2023-06-17T01:09:25.117Z","2023-06-17T01:11:58.839Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",677020,"Josh Walker","/api/v1/people/677020","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.5,75.9,13,0.9,0.457,6.9104,23.6869,-28.2772,-3.2558,2.6827,-0.9047,2.3756,-6.6052,-119.9608,-2.7843,2.31,50.0042,6.0778,-4.7354,12,8.4,24,1973,294,NA,NA,NA,NA,NA,NA,FALSE,-35.9,4.4,7.6,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717743,"2023-06-16",5,"2023-06-17T01:11:14.945Z","2023-06-17T01:11:34.077Z",FALSE,"action",NA,NA,"Batter Timeout.","Batter Timeout",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,1,571448,"/api/v1/people/571448",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"batter_timeout",NA,NA,NA,NA,NA,NA,"63","atBat","Flyout","field_out","Nolan Arenado flies out to center fielder Brandon Nimmo.",0,1,6,63,"top",9,"2023-06-17T01:09:25.117Z","2023-06-17T01:11:58.839Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,571448,"Nolan Arenado","/api/v1/people/571448","R","Right",677020,"Josh Walker","/api/v1/people/677020","L","Left","vs_LHP","vs_RHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717743,"2023-06-16",2,"2023-06-17T01:09:21.489Z","2023-06-17T01:09:25.148Z",TRUE,"pitch","62dd05ea-8919-4731-9a06-8640e4770c5e",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,0,NA,NA,3.46,1.62,NA,127.62,154.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Nolan Gorman strikes out swinging.",0,1,6,62,"top",9,"2023-06-17T01:07:48.860Z","2023-06-17T01:09:25.148Z",TRUE,FALSE,FALSE,TRUE,14,0,3,1,669357,"Nolan Gorman","/api/v1/people/669357","L","Left",677020,"Josh Walker","/api/v1/people/677020","L","Left","vs_LHP","vs_LHB","Empty",NA,"New York Mets",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","St. Louis Cardinals","New York Mets","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.7,86.3,1,0.9,0.3986,7.0361,31.4416,-11.4232,3.0796,10.859,-0.2785,3.1052,-8.2952,-137.5916,-6.017,2.3797,50.006,6.0996,5.8875,18,2.4,24,2363,156,NA,NA,NA,NA,NA,NA,TRUE,-12.1,18.5,-3.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
