"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717512,"2023-07-03",2,"2023-07-04T01:37:05.568Z","2023-07-04T01:37:13.023Z",TRUE,"pitch","9ca64dcc-69ed-4045-a0fa-186d45f4cffd",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,2,NA,NA,3.24,1.57,NA,123.54,199.7,"ground_ball","medium","5",101.76,164.2,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Amed Rosario grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,4,2,71,"bottom",9,"2023-07-04T01:36:18.126Z","2023-07-04T01:37:13.023Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.1,13,2,0.424,6.7798,29.3398,-25.1467,-9.8148,4.1664,-0.1715,1.4474,7.0227,-129.6264,-4.2603,-1.6528,50.0035,5.0526,-16.5554,30,7.2,24,1939,244,105.2,4,92,NA,NA,NA,TRUE,-28,6.7,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717512,"2023-07-03",1,"2023-07-04T01:36:53.636Z","2023-07-04T01:36:58.078Z",TRUE,"pitch","e1501f98-af3d-43a2-bcb5-72ecf3227c32",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.382,1.6513,NA,116.44,166.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Amed Rosario grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,4,2,71,"bottom",9,"2023-07-04T01:36:18.126Z","2023-07-04T01:37:13.023Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,85.4,5,2,0.4012,6.6462,32.3339,-14.4584,-5.8301,9.4012,0.0148,2.6685,6.4297,-136.9252,-4.1664,-1.6148,50.0052,5.2102,-10.9897,31.2,3.6,24,2278,222,NA,NA,NA,NA,NA,NA,FALSE,-14.9,16.2,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717512,"2023-07-03",0,"2023-07-04T01:36:39.626Z","2023-07-04T01:36:44.958Z",TRUE,"pitch","251f59ba-ddcd-4502-8738-186520835ffa",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3568,1.6512,NA,66.24,176.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Groundout","field_out","Amed Rosario grounds out, third baseman Austin Riley to first baseman Matt Olson.",0,4,2,71,"bottom",9,"2023-07-04T01:36:18.126Z","2023-07-04T01:37:13.023Z",TRUE,FALSE,FALSE,TRUE,0,1,1,3,642708,"Amed Rosario","/api/v1/people/642708","R","Right",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96,87.1,14,2,0.394,6.7865,33.2117,-13.164,-6.3326,9.7264,1.3317,2.2989,10.1396,-139.358,-5.4695,-1.5419,50.0007,5.1666,-12.3748,34.8,3.6,24,2376,218,NA,NA,NA,NA,NA,NA,FALSE,-13.4,16.6,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717512,"2023-07-03",5,"2023-07-04T01:36:10.587Z","2023-07-04T01:36:14.552Z",TRUE,"pitch","4e619782-b5ad-4d98-b7da-bb981e563408",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.17,1.48,NA,170.33,160.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Steven Kwan strikes out swinging.",0,4,2,70,"bottom",9,"2023-07-04T01:34:37.294Z","2023-07-04T01:36:14.552Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Atlanta Braves","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",88.7,80.3,11,2,0.4266,5.7448,29.9641,-26.1649,-10.165,3.6112,-1.3991,2.8865,4.5194,-129.0067,-0.5593,-1.8651,50.0028,5.1452,-16.9198,31.2,7.2,24,2039,246,NA,NA,NA,NA,NA,NA,TRUE,-28.6,6.6,17.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717512,"2023-07-03",4,"2023-07-04T01:35:55.951Z","2023-07-04T01:35:59.379Z",TRUE,"pitch","1657e2b6-8ec5-4cad-b63b-3652d193a555",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.2311,1.526,NA,128.38,116.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Steven Kwan strikes out swinging.",0,4,2,70,"bottom",9,"2023-07-04T01:34:37.294Z","2023-07-04T01:36:14.552Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86.7,11,2,0.3956,6.3837,31.6941,-14.967,-5.4314,8.8702,-0.2985,4.5319,5.9747,-138.576,0.348,-1.7795,50.0037,5.4065,-10.5381,31.2,3.6,24,2366,212,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.3,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717512,"2023-07-03",3,"2023-07-04T01:35:39.840Z","2023-07-04T01:35:43.810Z",TRUE,"pitch","ec741585-1aec-4baa-b899-4645ee44e97a",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.17,1.48,NA,152.6,198.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Steven Kwan strikes out swinging.",0,4,2,70,"bottom",9,"2023-07-04T01:34:37.294Z","2023-07-04T01:36:14.552Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90,82.7,13,2,0.418,6.5043,27.5852,-30.1332,-9.4382,1.178,-0.9338,1.4739,5.5706,-131.0203,-3.228,-1.8608,50.0062,4.9729,-16.4185,26.4,8.4,24,1748,246,NA,NA,NA,NA,NA,NA,FALSE,-32,1.7,15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717512,"2023-07-03",2,"2023-07-04T01:35:26.772Z","2023-07-04T01:35:30.415Z",TRUE,"pitch","c812fe1f-d6a7-4df0-8236-79da3f7898b3",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.17,1.48,NA,120.58,191.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Steven Kwan strikes out swinging.",0,4,2,70,"bottom",9,"2023-07-04T01:34:37.294Z","2023-07-04T01:36:14.552Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Atlanta Braves","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.8,82.6,8,2,0.4189,6.6644,26.4128,-29.5229,-9.2212,1.5285,-0.094,1.769,7.6121,-130.5482,-2.8048,-1.8436,50.0025,5.0701,-15.9828,25.2,8.4,24,1809,242,NA,NA,NA,NA,NA,NA,FALSE,-31.4,2.4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717512,"2023-07-03",1,"2023-07-04T01:35:14.209Z","2023-07-04T01:35:19.266Z",TRUE,"pitch","d710806c-aa32-472a-b249-23f3f7dad6e2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.2186,1.5135,NA,89.35,214.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Steven Kwan strikes out swinging.",0,4,2,70,"bottom",9,"2023-07-04T01:34:37.294Z","2023-07-04T01:36:14.552Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Atlanta Braves","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",83.1,76.8,14,2,0.4527,5.6907,23.1895,-29.4932,2.8232,1.8072,0.7253,0.8963,5.3593,-120.9201,-3.9448,-1.885,50.0024,5.1314,4.1877,9.6,8.4,24,2627,66,NA,NA,NA,NA,NA,NA,FALSE,-37,2.6,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717512,"2023-07-03",0,"2023-07-04T01:34:56.138Z","2023-07-04T01:35:00.399Z",TRUE,"pitch","adaa8988-56f6-40d7-9256-9bb99bc74988",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3191,1.5135,NA,123.5,166.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Steven Kwan strikes out swinging.",0,4,2,70,"bottom",9,"2023-07-04T01:34:37.294Z","2023-07-04T01:36:14.552Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,680757,"Steven Kwan","/api/v1/people/680757","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.2,86.3,5,2,0.3994,6.0463,29.3731,-16.9405,-6.3304,7.99,-0.1704,2.691,6.6477,-136.993,-3.784,-1.8024,50.0049,5.2435,-12.0721,31.2,4.8,24,2265,224,NA,NA,NA,NA,NA,NA,FALSE,-16.9,13.9,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717512,"2023-07-03",2,"2023-07-04T01:34:24.301Z","2023-07-04T01:34:31.852Z",TRUE,"pitch","6beafc21-e101-4a7b-9eeb-d0e5c253cb78",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.36,1.58,NA,121.65,201.8,"ground_ball","medium","3",153.25,169.71,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Bo Naylor grounds out to first baseman Matt Olson.",0,4,2,69,"bottom",9,"2023-07-04T01:34:05.149Z","2023-07-04T01:34:31.852Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,666310,"Bo Naylor","/api/v1/people/666310","L","Left",628452,"Raisel Iglesias","/api/v1/people/628452","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians","Atlanta Braves",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82.6,13,2,0.4193,6.5159,26.3559,-29.4377,-9.9033,1.584,-0.1221,1.3696,7.7525,-130.4299,-3.8786,-1.84,50.0064,5.0857,-17.1384,27.6,8.4,24,1710,242,80.1,-25,4,NA,NA,NA,TRUE,-31.7,2.3,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
