"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717169,"2023-08-02",4,"2023-08-02T03:43:52.123Z","2023-08-02T03:43:57.012Z",TRUE,"pitch","3b3f6586-4984-4cb0-94a4-e0481194342f",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.29,1.65,NA,103.32,203.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,8,5,81,"bottom",9,"2023-08-02T03:41:41.740Z","2023-08-02T03:43:57.012Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.9,79.2,14,0.9,0.4381,6.7987,25.1181,-31.1677,0.9423,0.6323,0.3589,1.2942,-6.2397,-124.996,-3.5582,2.7646,50.0009,5.2944,1.4926,1.2,8.4,24,2551,316,NA,NA,NA,NA,NA,NA,TRUE,-36.5,0.6,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717169,"2023-08-02",3,"2023-08-02T03:43:20.661Z","2023-08-02T03:43:25.200Z",TRUE,"pitch","f0fc51d4-d544-49c5-8f3d-7dcbf80b98d9",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.1883,1.6417,NA,148.03,113.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,8,5,81,"bottom",9,"2023-08-02T03:41:41.740Z","2023-08-02T03:43:57.012Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.3,90.2,11,2,0.3843,6.988,27.3084,-14.1601,2.7657,8.7221,-0.8141,4.6378,-9.8553,-141.6304,-0.4604,2.3262,50.0011,5.6946,5.7114,15.6,2.4,24,2300,158,NA,NA,NA,NA,NA,NA,FALSE,-12.6,16,-3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717169,"2023-08-02",2,"2023-08-02T03:42:58.197Z","2023-08-02T03:43:01.853Z",TRUE,"pitch","fefa3691-2058-4312-8cb8-73e4b1a57b9f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.29,1.65,NA,87.15,168.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,8,5,81,"bottom",9,"2023-08-02T03:41:41.740Z","2023-08-02T03:43:57.012Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,89.5,6,0.9,0.3868,6.9032,28.6843,-13.5027,3.1339,9.1728,0.783,2.5891,-5.8032,-140.9917,-5.5925,2.4504,50.0045,5.4523,6.3808,19.2,3.6,24,2407,155,NA,NA,NA,NA,NA,NA,FALSE,-13.1,15.8,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717169,"2023-08-02",1,"2023-08-02T03:42:36.316Z","2023-08-02T03:42:40.492Z",TRUE,"pitch","9d6511e6-454f-445a-b215-0f5eed717fe8",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.2825,1.6417,NA,91.01,186.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,8,5,81,"bottom",9,"2023-08-02T03:41:41.740Z","2023-08-02T03:43:57.012Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.8,90.2,9,0.91,0.3837,6.922,29.9376,-10.5736,3.1592,10.4443,0.682,1.9282,-5.8541,-142.2724,-8.1499,2.3476,50.0034,5.4846,6.5346,24,2.4,24,2389,153,NA,NA,NA,NA,NA,NA,FALSE,-10.8,17.6,-4.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717169,"2023-08-02",0,"2023-08-02T03:42:08.307Z","2023-08-02T03:42:11.552Z",TRUE,"pitch","c08f1f34-8a1f-427f-aa52-a687f272b06a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,2,NA,NA,3.29,1.65,NA,150.56,204.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"81","atBat","Strikeout","strikeout","Elehuris Montero strikes out swinging.",0,8,5,81,"bottom",9,"2023-08-02T03:41:41.740Z","2023-08-02T03:43:57.012Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_RHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.8,79.7,13,0.91,0.4375,6.6438,23.1286,-31.4448,-0.3265,0.4596,-0.8805,1.2581,-8.3631,-124.787,-3.5917,2.545,50.0029,5.2834,-0.5193,3.6,8.4,24,2399,279,NA,NA,NA,NA,NA,NA,FALSE,-36.7,0.2,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717169,"2023-08-02",7,"2023-08-02T03:41:23.782Z","2023-08-02T03:41:33.391Z",TRUE,"pitch","efe1366b-65c4-42cb-b209-b8aaafe820a7",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,1,NA,NA,3.8,1.79,NA,102.1,195.92,"fly_ball","medium","8",81.44,58.21,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Nolan Jones flies out to center fielder Trent Grisham.",0,8,5,80,"bottom",9,"2023-08-02T03:40:01.668Z","2023-08-02T03:41:33.391Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95,88.3,14,0.88,0.3938,6.7561,26.0319,-14.9211,3.0973,8.7723,0.3909,1.5875,-6.3475,-138.2116,-7.9251,2.298,50.0047,5.4611,6.0933,16.8,3.6,24,2321,156,96.1,29,366,NA,NA,NA,TRUE,-15.2,14.8,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,553869,"Elias Díaz","/api/v1/people/553869"
717169,"2023-08-02",6,"2023-08-02T03:41:04.061Z","2023-08-02T03:41:10.421Z",TRUE,"pitch","aa90bd9a-bf4c-48e1-9ea1-39ec0ce4285b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.6753,1.7818,NA,110.2,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Nolan Jones flies out to center fielder Trent Grisham.",0,8,5,80,"bottom",9,"2023-08-02T03:40:01.668Z","2023-08-02T03:41:33.391Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.5,89.5,14,2,0.3882,6.7619,27.5378,-15.3823,4.4645,8.3001,0.1784,1.6584,-7.7789,-140.3433,-7.9615,2.3883,50.0032,5.5054,9.0329,24,3.6,24,2405,154,NA,NA,NA,NA,NA,NA,FALSE,-15.2,13.8,-6.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717169,"2023-08-02",5,"2023-08-02T03:40:42.116Z","2023-08-02T03:40:45.398Z",TRUE,"pitch","194b5183-ce0a-42ee-8da2-58602d63c948",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,1,NA,NA,3.8,1.79,NA,108.6,132.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Nolan Jones flies out to center fielder Trent Grisham.",0,8,5,80,"bottom",9,"2023-08-02T03:40:01.668Z","2023-08-02T03:41:33.391Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.6,88.4,12,2,0.3916,6.6073,27.3019,-15.877,3.77,8.2013,0.2203,3.9225,-7.1918,-139.1476,-2.2099,2.333,50.004,5.763,7.4936,20.4,3.6,24,2368,151,NA,NA,NA,NA,NA,NA,FALSE,-14.9,14.6,-5.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717169,"2023-08-02",4,"2023-08-02T03:40:20.331Z","2023-08-02T03:40:24.840Z",TRUE,"pitch","985a9981-7f87-4a00-b80f-c1829bd481a2",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.8325,1.9152,NA,141.09,156.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Nolan Jones flies out to center fielder Trent Grisham.",0,8,5,80,"bottom",9,"2023-08-02T03:40:01.668Z","2023-08-02T03:41:33.391Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.9,88.7,4,2,0.3907,6.8764,27.6088,-15.1711,3.0447,8.5183,-0.6319,3.0365,-8.9848,-139.5139,-4.1249,2.2168,50.0065,5.5156,6.0806,15.6,3.6,24,2396,151,NA,NA,NA,NA,NA,NA,FALSE,-14.6,14.9,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717169,"2023-08-02",3,"2023-08-02T03:40:01.668Z","2023-08-02T03:40:09.719Z",TRUE,"pitch","29686ab6-7d25-4557-b84e-053b51bcc3b1",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.7223,1.7818,NA,107.01,98.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Flyout","field_out","Nolan Jones flies out to center fielder Trent Grisham.",0,8,5,80,"bottom",9,"2023-08-02T03:40:01.668Z","2023-08-02T03:41:33.391Z",TRUE,FALSE,FALSE,TRUE,0,2,2,2,666134,"Nolan Jones","/api/v1/people/666134","L","Left",623352,"Josh Hader","/api/v1/people/623352","L","Left","vs_LHP","vs_LHB","RISP",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,86.7,3,0.83,0.3993,6.8157,25.9339,-16.7759,4.4191,8.0515,0.5136,3.6662,-6.6735,-136.4198,-2.296,2.4012,50.0013,5.6563,8.4503,22.8,3.6,24,2254,148,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.4,-6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
