"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745431,"2024-04-21",4,"2024-04-21T03:16:47.688Z","2024-04-21T03:16:52.645Z",TRUE,"pitch","5029e9b1-80b1-4777-a32e-3061b7de9b4e",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.36,1.6,NA,155.04,159.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,5,2,74,"bottom",9,"2024-04-21T03:15:21.188Z","2024-04-21T03:16:52.645Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Toronto Blue Jays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.4,11,0.88,0.3842,7.6405,33.6727,-10.3383,-6.3598,10.6144,-0.998,2.9284,4.1717,-142.719,-6.8658,-1.6544,50.0035,6.0206,-13.085,45.6,3.6,24,2192,207,NA,NA,NA,NA,NA,NA,TRUE,-10.6,18,10.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745431,"2024-04-21",3,"2024-04-21T03:16:26.066Z","2024-04-21T03:16:29.310Z",TRUE,"pitch","092e27e8-ab14-4aee-bd72-982532e3c4ba",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.36,1.6,NA,127.25,157.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,5,2,74,"bottom",9,"2024-04-21T03:15:21.188Z","2024-04-21T03:16:52.645Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.5,2,0.9,0.4358,7.2418,24.6613,-34.3744,2.6532,-1.3742,-0.2688,3.0184,3.2009,-125.5293,-0.2512,-1.9037,50.0032,5.9108,4.247,8.4,8.4,24,2082,71,NA,NA,NA,NA,NA,NA,FALSE,-39,-2.3,-5.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745431,"2024-04-21",2,"2024-04-21T03:16:07.384Z","2024-04-21T03:16:10.480Z",TRUE,"pitch","d1676048-ed1f-4358-b9cf-0414e0ef5b65",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4069,1.6203,NA,178.67,118.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,5,2,74,"bottom",9,"2024-04-21T03:15:21.188Z","2024-04-21T03:16:52.645Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.4,11,0.88,0.3915,7.3587,34.068,-8.7083,-4.208,11.8581,-1.6179,4.4387,1.9518,-140.33,-2.6504,-1.7787,50.0009,5.9694,-8.3262,39.6,2.4,24,2256,206,NA,NA,NA,NA,NA,NA,FALSE,-8.5,21,7.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745431,"2024-04-21",1,"2024-04-21T03:15:50.408Z","2024-04-21T03:15:54.283Z",TRUE,"pitch","1f254f84-c15d-4b4f-8783-29400b4f08dc",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4069,1.6203,NA,142.89,159.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,5,2,74,"bottom",9,"2024-04-21T03:15:21.188Z","2024-04-21T03:16:52.645Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.3,86.6,1,0.88,0.396,7.5782,32.5705,-8.7184,-3.6373,12.1199,-0.6791,2.9197,4.0481,-138.6122,-6.2665,-1.6897,50.0032,5.7999,-7.0395,31.2,2.4,24,2209,208,NA,NA,NA,NA,NA,NA,FALSE,-9.5,20.8,5.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745431,"2024-04-21",0,"2024-04-21T03:15:33.776Z","2024-04-21T03:15:37.526Z",TRUE,"pitch","0dae0eff-f241-44d2-805e-34219d1f8882",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4069,1.6433,NA,130.77,140.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Jake Cronenworth strikes out swinging.",0,5,2,74,"bottom",9,"2024-04-21T03:15:21.188Z","2024-04-21T03:16:52.645Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,630105,"Jake Cronenworth","/api/v1/people/630105","L","Left",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_LHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.6,87.7,11,0.88,0.3907,7.5581,33.4617,-9.7354,-3.2314,11.2848,-0.3611,3.629,4.2649,-140.4993,-4.839,-1.4828,50.0024,6.0133,-6.4254,26.4,2.4,24,2156,206,NA,NA,NA,NA,NA,NA,FALSE,-10,19.6,4.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745431,"2024-04-21",3,"2024-04-21T03:14:56.725Z","2024-04-21T03:15:06.626Z",TRUE,"pitch","8b06ffec-fc1f-49a1-b938-00d6e29bbf53",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.85,1.88,NA,123.6,164.49,"fly_ball","medium","8",139.29,102.62,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Fernando Tatis Jr. flies out to center fielder Kevin Kiermaier.",0,5,2,73,"bottom",9,"2024-04-21T03:13:41.100Z","2024-04-21T03:15:06.626Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Toronto Blue Jays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,78.8,5,0.9,0.4391,7.3587,25.5217,-35.9738,0.9755,-2.4171,-0.1732,2.7517,3.4324,-124.8176,-0.8621,-1.6937,50.0002,6.0682,1.5356,3.6,9.6,24,1936,59,95.3,52,246,NA,NA,NA,TRUE,-41.5,-4.3,-2.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745431,"2024-04-21",2,"2024-04-21T03:14:39.836Z","2024-04-21T03:14:44.239Z",TRUE,"pitch","0490626d-e668-47e2-bef2-b04fc60948e1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.9898,1.9662,NA,156.34,174.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Fernando Tatis Jr. flies out to center fielder Kevin Kiermaier.",0,5,2,73,"bottom",9,"2024-04-21T03:13:41.100Z","2024-04-21T03:15:06.626Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.4,80.8,13,0.9,0.4292,7.4761,25.2532,-34.7235,2.0136,-1.5398,-1.032,2.3726,1.0179,-127.4199,-2.4444,-1.6978,50.0061,6.0779,3.3241,6,8.4,24,2064,71,NA,NA,NA,NA,NA,NA,FALSE,-38.6,-3.1,-3.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745431,"2024-04-21",1,"2024-04-21T03:14:14.283Z","2024-04-21T03:14:17.952Z",TRUE,"pitch","56b468f0-84d1-417f-8d83-04f21ed42c2e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,4.0365,1.9893,NA,142.15,121.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Fernando Tatis Jr. flies out to center fielder Kevin Kiermaier.",0,5,2,73,"bottom",9,"2024-04-21T03:13:41.100Z","2024-04-21T03:15:06.626Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Toronto Blue Jays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.1,11,0.88,0.3895,7.3432,32.738,-11.7669,-2.6951,10.1968,-0.6599,4.3536,2.2518,-140.7579,-3.0455,-1.1212,50.0024,6.2144,-5.3937,21.6,2.4,24,2177,199,NA,NA,NA,NA,NA,NA,FALSE,-11.3,18,4.4,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745431,"2024-04-21",0,"2024-04-21T03:13:56.313Z","2024-04-21T03:14:00.145Z",TRUE,"pitch","c1656ca6-3545-4f78-8999-5fb24e6989f3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.8487,1.9662,NA,101.34,175.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Flyout","field_out","Fernando Tatis Jr. flies out to center fielder Kevin Kiermaier.",0,5,2,73,"bottom",9,"2024-04-21T03:13:41.100Z","2024-04-21T03:15:06.626Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,665487,"Fernando Tatis Jr.","/api/v1/people/665487","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Toronto Blue Jays","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.7,80.2,9,0.9,0.4331,7.4087,25.0728,-36.233,-0.1081,-2.504,0.4108,2.3331,4.2213,-126.3272,-2.3862,-1.2659,50.0029,6.1948,-0.1755,1.2,9.6,24,1816,52,NA,NA,NA,NA,NA,NA,FALSE,-41,-4.8,-0.7,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745431,"2024-04-21",4,"2024-04-21T03:13:16.884Z","2024-04-21T03:13:25.118Z",TRUE,"pitch","7688728a-8d34-4534-98cc-888ee5cd2399",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,0,NA,NA,3.58,1.67,NA,133.1,178.11,"ground_ball","medium","6",105.7,159.42,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Xander Bogaerts grounds out, shortstop Bo Bichette to first baseman Vladimir Guerrero Jr.",0,5,2,72,"bottom",9,"2024-04-21T03:12:56.491Z","2024-04-21T03:13:25.118Z",TRUE,FALSE,FALSE,TRUE,0,0,1,1,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",605447,"Jordan Romano","/api/v1/people/605447","R","Right","vs_RHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Toronto Blue Jays",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres","Toronto Blue Jays",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.1,7,0.88,0.3935,7.5364,34.5999,-11.4264,-6.1346,10.6003,-0.4225,2.2472,4.1741,-139.7625,-8.4634,-1.1464,50.0037,6.0852,-12.009,39.6,3.6,24,2161,206,84.8,-11,14,NA,NA,NA,TRUE,-12.5,17.4,10.1,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
