"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745511,"2024-05-04",1,"2024-05-04T21:49:24.478Z","2024-05-04T21:49:29.242Z",TRUE,"pitch","8965a1a0-4594-4a46-8727-d70c362f5f99",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3548,1.5693,NA,54.16,198.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Brendan Rodgers grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",0,0,0,51,"top",8,"2024-05-04T21:48:52.620Z","2024-05-04T21:50:12.504Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.8,78.6,14,0.9,0.4429,6.6352,23.0321,-26.2288,3.6105,3.8363,1.6487,1.4961,7.8283,-123.3666,-3.9897,-2.0268,50.0057,5.3287,5.6032,14.4,7.2,24,2557,88,NA,NA,NA,NA,NA,NA,FALSE,-31.6,6.2,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",0,"2024-05-04T21:49:06.507Z","2024-05-04T21:49:10.335Z",TRUE,"pitch","b279ed5d-ffe2-4f7f-9e70-4ddc3d8c1761",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3601,1.6397,NA,122.89,181.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"51","atBat","Groundout","field_out","Brendan Rodgers grounds out, third baseman Ke'Bryan Hayes to first baseman Connor Joe.",0,0,0,51,"top",8,"2024-05-04T21:48:52.620Z","2024-05-04T21:50:12.504Z",TRUE,FALSE,FALSE,TRUE,0,1,2,3,663898,"Brendan Rodgers","/api/v1/people/663898","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,76.6,8,0.9,0.4524,6.4661,22.8274,-24.1013,3.5709,5.4355,-0.1545,2.1232,3.385,-120.9184,-3.2512,-2.0348,50.004,5.5919,5.3065,13.2,7.2,24,2452,88,NA,NA,NA,NA,NA,NA,FALSE,-30.1,9.4,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",3,"2024-05-04T21:48:31.651Z","2024-05-04T21:48:43.300Z",TRUE,"pitch","e3722551-6efa-41f6-b0c6-8b2ddcfb7119",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.5,1.65,NA,134.33,145.9,"popup","medium","5",117.2,183.69,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Charlie Blackmon pops out to third baseman Ke'Bryan Hayes.",0,0,0,50,"top",8,"2024-05-04T21:47:18.691Z","2024-05-04T21:48:43.300Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","true",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.1,75.6,1,0.9,0.4545,6.3832,25.6952,-26.1702,4.4064,4.0941,-0.4548,3.4401,2.6412,-120.9668,0.047,-2.1369,50.006,5.733,6.4689,14.4,7.2,24,2442,104,91.4,72,58,NA,NA,NA,TRUE,-32.2,7.7,-8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",2,"2024-05-04T21:48:16.945Z","2024-05-04T21:48:20.991Z",TRUE,"pitch","2e0b0896-43a9-4ece-9e3e-a7a0efbb810e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.612,1.6866,NA,176.89,209.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Charlie Blackmon pops out to third baseman Ke'Bryan Hayes.",0,0,0,50,"top",8,"2024-05-04T21:47:18.691Z","2024-05-04T21:48:43.300Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.8,86.8,13,0.9,0.3957,6.2234,35.1537,-22.4968,-10.8724,5.0007,-1.5712,1.0751,5.2966,-139.1283,-7.6328,-2.1014,50.0001,5.3777,-21.0224,39.6,7.2,24,2292,226,NA,NA,NA,NA,NA,NA,FALSE,-22.8,7.4,18.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",1,"2024-05-04T21:47:58.138Z","2024-05-04T21:48:02.645Z",TRUE,"pitch","72d21451-6803-4193-96c3-74e87fa2c5f9",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,1,NA,NA,3.5,1.65,NA,130.14,167.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Charlie Blackmon pops out to third baseman Ke'Bryan Hayes.",0,0,0,50,"top",8,"2024-05-04T21:47:18.691Z","2024-05-04T21:48:43.300Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83.3,75.8,4,0.89,0.453,6.3649,25.4878,-20.433,0.3563,7.9454,-0.3447,2.6506,4.1297,-121.2705,-2.64,-2.1216,50.0011,5.5512,0.5262,3.6,6,24,2340,92,NA,NA,NA,NA,NA,NA,FALSE,-25.7,13.9,-1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",0,"2024-05-04T21:47:41.204Z","2024-05-04T21:47:45.870Z",TRUE,"pitch","0445c3f6-1ab7-4b0a-83ec-896fce26ad3c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.5176,1.5846,NA,168.84,147.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"50","atBat","Pop Out","field_out","Charlie Blackmon pops out to third baseman Ke'Bryan Hayes.",0,0,0,50,"top",8,"2024-05-04T21:47:18.691Z","2024-05-04T21:48:43.300Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,453568,"Charlie Blackmon","/api/v1/people/453568","L","Left",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_LHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",81.3,73.7,11,0.9,0.4652,6.3031,25.6655,-26.7853,8.7662,3.8536,-1.3599,3.3896,-0.193,-118.3934,0.5102,-2.413,50.0039,5.6514,12.2643,24,8.4,24,2493,90,NA,NA,NA,NA,NA,NA,FALSE,-34.4,7.4,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",1,"2024-05-04T21:46:57.869Z","2024-05-04T21:47:08.084Z",TRUE,"pitch","e4b25566-3e92-4475-b9e4-3aa3df35c3c2",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.2,1.6,NA,135.08,167.36,"popup","medium","3",149.14,199.54,NA,NA,NA,NA,NA,NA,NA,NA,"49","atBat","Pop Out","field_out","Elehuris Montero pops out to first baseman Connor Joe in foul territory.",0,0,0,49,"top",8,"2024-05-04T21:46:55.469Z","2024-05-04T21:47:08.084Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.3,87.2,4,0.9,0.393,6.3621,34.6202,-22.3949,-9.4357,4.984,-0.4743,2.645,7.1215,-139.9424,-4.3224,-1.8393,50.0051,5.6961,-18.5246,36,6,24,2274,221,68.5,78,57,NA,NA,NA,TRUE,-21.6,8.2,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",0,"2024-05-04T21:46:25.541Z","2024-05-04T21:46:57.869Z",FALSE,"action",NA,NA,"Pitching Change: Colin Holderman replaces Jared Jones.","Pitching Substitution",0,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670059,"/api/v1/people/670059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"49","atBat","Pop Out","field_out","Elehuris Montero pops out to first baseman Connor Joe in foul territory.",0,0,0,49,"top",8,"2024-05-04T21:46:55.469Z","2024-05-04T21:47:08.084Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",670059,"Colin Holderman","/api/v1/people/670059","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","Pittsburgh Pirates",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",3,"2024-05-04T21:44:09.573Z","2024-05-04T21:44:20.733Z",TRUE,"pitch","e1fb0275-aefd-4054-a29e-e3049367427d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.51,1.63,NA,133.47,148.51,"fly_ball","hard","8",141.85,42.79,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Michael A. Taylor flies out sharply to center fielder Brenton Doyle.",0,0,0,48,"bottom",7,"2024-05-04T21:42:39.826Z","2024-05-04T21:44:20.733Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.3,1,0.87,0.3985,6.839,30.4072,-19.3313,-3.2911,6.7125,-0.4321,3.3434,4.9276,-137.4334,-1.5231,-1.8205,50.0028,5.2175,-6.2973,14.4,4.8,24,2138,214,104.2,36,389,NA,NA,NA,TRUE,-18.6,12,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",2,"2024-05-04T21:43:45.220Z","2024-05-04T21:43:50.145Z",TRUE,"pitch","df487059-1135-4f35-9694-feea571119e2",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,1,2,NA,NA,3.51,1.63,NA,141.85,149.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Michael A. Taylor flies out sharply to center fielder Brenton Doyle.",0,0,0,48,"bottom",7,"2024-05-04T21:42:39.826Z","2024-05-04T21:44:20.733Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,88.8,1,0.91,0.387,6.6959,32.6781,-14.804,-5.4288,8.561,-0.6518,3.322,5.3995,-141.6115,-3.0046,-1.879,50.0002,5.3451,-11.0122,32.4,3.6,24,2164,213,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.1,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",1,"2024-05-04T21:43:21.450Z","2024-05-04T21:43:24.691Z",TRUE,"pitch","4916ca38-0a9c-4c23-8049-a94035dabb26",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,3.5313,1.6217,NA,81.87,132.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Michael A. Taylor flies out sharply to center fielder Brenton Doyle.",0,0,0,48,"bottom",7,"2024-05-04T21:42:39.826Z","2024-05-04T21:44:20.733Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.8,12,0.91,0.3829,6.8039,32.6124,-13.3753,-5.9166,9.0679,0.9216,3.9243,9.4196,-142.9917,-1.9102,-1.6448,50.0026,5.4391,-12.2665,36,3.6,24,2181,207,NA,NA,NA,NA,NA,NA,FALSE,-12.1,16.2,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",0,"2024-05-04T21:43:01.973Z","2024-05-04T21:43:07.403Z",TRUE,"pitch","6e4f84e2-9839-44aa-9793-ffda0d2e5065",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.477,1.7499,NA,101.84,136.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"48","atBat","Flyout","field_out","Michael A. Taylor flies out sharply to center fielder Brenton Doyle.",0,0,0,48,"bottom",7,"2024-05-04T21:42:39.826Z","2024-05-04T21:44:20.733Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,572191,"Michael A. Taylor","/api/v1/people/572191","R","Right",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_RHB","Empty",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.7,89.2,12,0.91,0.3854,6.9557,32.6356,-14.4622,-5.5699,8.6574,0.3977,3.794,8.3529,-142.1488,-1.6504,-1.8555,50.0054,5.3006,-11.3994,32.4,3.6,24,2151,214,NA,NA,NA,NA,NA,NA,FALSE,-13.2,15.5,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",4,"2024-05-04T21:42:32.996Z","2024-05-04T21:42:37.048Z",TRUE,"pitch","f37f0623-dc9e-49ff-9afd-ec8a9c4c7c7f",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.88,1.85,NA,150.87,166.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,0,0,47,"bottom",7,"2024-05-04T21:40:45.542Z","2024-05-04T21:42:37.048Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.3,13,0.91,0.3844,6.7929,34.3813,-12.316,-7.545,9.6669,-0.8886,2.6788,4.8353,-142.7641,-5.3396,-1.6284,50.0002,5.3556,-15.4954,46.8,3.6,24,2299,218,NA,NA,NA,NA,NA,NA,TRUE,-12,16.6,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669707,"Jared Triolo","/api/v1/people/669707",NA,NA,NA,NA,NA,NA
745511,"2024-05-04",3,"2024-05-04T21:42:14.206Z","2024-05-04T21:42:18.939Z",TRUE,"pitch","ef2926dd-fa35-4716-9ed5-520d922312b6",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.8844,1.8293,NA,173.9,175.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,0,0,47,"bottom",7,"2024-05-04T21:40:45.542Z","2024-05-04T21:42:37.048Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.7,83.2,13,0.91,0.4148,6.779,28.2882,-34.4165,-8.6214,-1.2672,-1.4928,2.3471,4.7385,-132.0752,-0.1002,-2.1905,50.0059,4.9179,-15.2247,22.8,8.4,24,1644,243,NA,NA,NA,NA,NA,NA,FALSE,-35.3,-2,14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",2,"2024-05-04T21:41:23.092Z","2024-05-04T21:41:32.151Z",TRUE,"pitch","fb36fa06-be0c-4122-94c4-4908801ecf5a",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.7873,1.7995,NA,61.18,114.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,0,0,47,"bottom",7,"2024-05-04T21:40:45.542Z","2024-05-04T21:42:37.048Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.2,12,0.91,0.3847,6.7895,33.61,-16.1167,-4.078,7.8264,1.4644,4.598,9.9336,-142.5208,0.6052,-1.5406,50.0009,5.4029,-8.3668,20.4,3.6,24,2177,205,NA,NA,NA,NA,NA,NA,FALSE,-14,14.5,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745511,"2024-05-04",1,"2024-05-04T21:41:05.017Z","2024-05-04T21:41:12.316Z",TRUE,"pitch","f181f050-656b-4110-b7c7-220d00b73120",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,1,NA,NA,3.9868,1.7163,NA,128.78,174.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","atBat","Strikeout","strikeout","Oneil Cruz strikes out swinging.",0,0,0,47,"bottom",7,"2024-05-04T21:40:45.542Z","2024-05-04T21:42:37.048Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,665833,"Oneil Cruz","/api/v1/people/665833","L","Left",680767,"Victor Vodnik","/api/v1/people/680767","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Colorado Rockies","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.2,7,0.91,0.3852,6.9721,33.3618,-13.1467,-4.3056,9.2991,-0.3091,2.3987,6.0892,-142.3126,-5.6075,-1.9194,50.0068,5.2311,-8.8138,27.6,3.6,24,2193,209,NA,NA,NA,NA,NA,NA,FALSE,-12.8,15.8,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
