"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718120,"2023-05-19",3,"2023-05-20T01:22:53.858Z","2023-05-20T01:23:04.854Z",TRUE,"pitch","6d91ba30-87d1-4d3e-ad2c-686d6308dc2f",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.37,1.54,NA,90.28,163.7,"ground_ball","medium","5",102.03,166.08,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Wil Myers grounds into a double play, third baseman DJ LeMahieu to second baseman Gleyber Torres to first baseman Anthony Rizzo. Henry Ramos out at 2nd. Wil Myers out at 1st.",0,6,2,72,"bottom",9,"2023-05-20T01:21:33.705Z","2023-05-20T01:23:04.854Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,571976,"Wil Myers","/api/v1/people/571976","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.6,73.9,6,2,0.4705,5.5903,19.0554,-27.7688,9.1112,3.2015,0.7011,2.7808,-7.554,-115.8515,-1.155,2.8003,50.0037,5.9094,12.544,21.6,8.4,24,1611,114,83.1,-8,20,NA,NA,NA,TRUE,-37,5.8,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718120,"2023-05-19",2,"2023-05-20T01:22:13.850Z","2023-05-20T01:22:18.084Z",TRUE,"pitch","018d9a2d-edbd-4ff7-a958-d1752c387df3",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.37,1.54,NA,90.8,174.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Wil Myers grounds into a double play, third baseman DJ LeMahieu to second baseman Gleyber Torres to first baseman Anthony Rizzo. Henry Ramos out at 2nd. Wil Myers out at 1st.",0,6,2,72,"bottom",9,"2023-05-20T01:21:33.705Z","2023-05-20T01:23:04.854Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,571976,"Wil Myers","/api/v1/people/571976","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",79.8,73.9,6,2,0.4704,5.7745,19.8445,-27.2936,9.5393,3.5449,0.6874,2.3718,-7.8092,-116.0337,-2.1049,2.8423,50.0013,5.868,13.1263,22.8,8.4,24,1585,116,NA,NA,NA,NA,NA,NA,FALSE,-36.5,6.2,-15.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718120,"2023-05-19",1,"2023-05-20T01:21:54.648Z","2023-05-20T01:21:59.200Z",TRUE,"pitch","a56aaa83-7e1f-4e6f-b38f-0cea515a0a90",2,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,1,1,NA,NA,3.2926,1.4877,NA,120.74,224.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Wil Myers grounds into a double play, third baseman DJ LeMahieu to second baseman Gleyber Torres to first baseman Anthony Rizzo. Henry Ramos out at 2nd. Wil Myers out at 1st.",0,6,2,72,"bottom",9,"2023-05-20T01:21:33.705Z","2023-05-20T01:23:04.854Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,571976,"Wil Myers","/api/v1/people/571976","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",78.8,73.1,13,2,0.4774,5.7479,19.8157,-27.3477,9.3802,3.613,-0.098,0.5406,-9.0305,-114.4492,-5.6369,2.6679,50.0019,5.6923,12.5257,21.6,9.6,24,1625,119,NA,NA,NA,NA,NA,NA,FALSE,-38.5,5.4,-14.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718120,"2023-05-19",0,"2023-05-20T01:21:38.339Z","2023-05-20T01:21:41.600Z",TRUE,"pitch","289f35d2-6977-463e-96c6-87166e5de08a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3709,1.5142,NA,138.17,181.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Grounded Into DP","grounded_into_double_play","Wil Myers grounds into a double play, third baseman DJ LeMahieu to second baseman Gleyber Torres to first baseman Anthony Rizzo. Henry Ramos out at 2nd. Wil Myers out at 1st.",0,6,2,72,"bottom",9,"2023-05-20T01:21:33.705Z","2023-05-20T01:23:04.854Z",TRUE,FALSE,FALSE,TRUE,24,1,2,3,571976,"Wil Myers","/api/v1/people/571976","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.3,81.9,4,2,0.4226,5.7624,26.9656,-29.4889,9.7501,1.5747,-0.5553,2.134,-11.7317,-129.586,-3.4624,2.7628,50.0003,5.739,16.5882,25.2,8.4,24,2142,131,NA,NA,NA,NA,NA,NA,FALSE,-32.2,2.3,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718120,"2023-05-19",5,"2023-05-20T01:21:10.335Z","2023-05-20T01:21:16.629Z",TRUE,"pitch","f8578503-6de8-4cad-ba5f-46b62a40017c",6,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,1,NA,NA,3.2078,1.4853,NA,146.31,213.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Henry Ramos walks.",0,6,2,71,"bottom",9,"2023-05-20T01:19:53.301Z","2023-05-20T01:21:16.629Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592656,"Henry Ramos","/api/v1/people/592656","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.2,74.7,13,2,0.4683,5.7596,19.1552,-27.0858,8.9095,3.6586,-0.7689,0.9257,-10.801,-116.3804,-5.0197,2.7466,50.0021,5.6365,12.3829,21.6,8.4,24,1589,116,NA,NA,NA,NA,NA,NA,FALSE,-36.6,5.8,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,592656,"Henry Ramos","/api/v1/people/592656",NA,NA,NA,NA,NA,NA
718120,"2023-05-19",4,"2023-05-20T01:20:54.187Z","2023-05-20T01:20:57.543Z",TRUE,"pitch","8a275c7a-5740-43e9-960f-2d30b123e38b",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,2,1,NA,NA,3.52,1.67,NA,112.21,213.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Henry Ramos walks.",0,6,2,71,"bottom",9,"2023-05-20T01:19:53.301Z","2023-05-20T01:21:16.629Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592656,"Henry Ramos","/api/v1/people/592656","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89,81.8,14,2,0.4241,5.7939,26.9542,-28.2396,10.6185,2.3331,0.1257,0.9446,-10.2589,-129.1684,-6.4917,2.7697,50.0058,5.6623,17.9424,28.8,8.4,24,2183,128,NA,NA,NA,NA,NA,NA,FALSE,-31.8,2.9,-16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718120,"2023-05-19",3,"2023-05-20T01:20:36.239Z","2023-05-20T01:20:40.479Z",TRUE,"pitch","a01de232-4c69-4d88-be43-3519f1e39c37",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.26,1.5383,NA,118.15,219.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Henry Ramos walks.",0,6,2,71,"bottom",9,"2023-05-20T01:19:53.301Z","2023-05-20T01:21:16.629Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592656,"Henry Ramos","/api/v1/people/592656","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",80.8,75.2,13,2,0.4647,5.811,19.9526,-29.4739,9.8089,1.9117,-0.0301,0.7086,-9.5289,-117.381,-5.2035,2.7868,50.0009,5.6635,13.8356,22.8,9.6,24,1563,113,NA,NA,NA,NA,NA,NA,FALSE,-39.1,2.5,-15.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718120,"2023-05-19",2,"2023-05-20T01:20:22.757Z","2023-05-20T01:20:26.317Z",TRUE,"pitch","a2dfc8bc-1cee-43e6-9d1c-95e9cc7ec276",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,1,1,NA,NA,3.5218,1.6185,NA,76.05,170.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Henry Ramos walks.",0,6,2,71,"bottom",9,"2023-05-20T01:19:53.301Z","2023-05-20T01:21:16.629Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592656,"Henry Ramos","/api/v1/people/592656","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.5,82.5,14,2,0.4197,5.7451,25.5973,-24.0819,8.7164,4.6819,1.0743,2.5359,-7.829,-130.1736,-3.7148,2.9785,50.0022,5.7905,15.06,28.8,7.2,24,1995,137,NA,NA,NA,NA,NA,NA,FALSE,-26,7.9,-14.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718120,"2023-05-19",1,"2023-05-20T01:20:09.603Z","2023-05-20T01:20:13.769Z",TRUE,"pitch","0c4ce81f-94b1-44af-9f0c-606e31b998df",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,1,NA,NA,3.3906,1.5648,NA,47.84,175.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Henry Ramos walks.",0,6,2,71,"bottom",9,"2023-05-20T01:19:53.301Z","2023-05-20T01:21:16.629Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592656,"Henry Ramos","/api/v1/people/592656","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,82.4,14,2,0.4204,5.8123,25.148,-23.8764,7.5141,4.8179,1.8143,2.3427,-5.7324,-129.8839,-4.1028,3.0649,50.0039,5.7411,12.9428,25.2,6,24,2032,131,NA,NA,NA,NA,NA,NA,FALSE,-26,8,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718120,"2023-05-19",0,"2023-05-20T01:19:56.718Z","2023-05-20T01:20:00.723Z",TRUE,"pitch","30a0a2ed-eb7c-4eb1-8565-b76f9f0238e7",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3906,1.5118,NA,75.78,218.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Walk","walk","Henry Ramos walks.",0,6,2,71,"bottom",9,"2023-05-20T01:19:53.301Z","2023-05-20T01:21:16.629Z",TRUE,FALSE,FALSE,FALSE,0,4,2,1,592656,"Henry Ramos","/api/v1/people/592656","R","Right",598286,"Nick Ramirez","/api/v1/people/598286","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","New York Yankees",1,"Major League Baseball",NA,NA,103,"American League","Cincinnati Reds","New York Yankees","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.4,74.3,14,2,0.4718,5.7318,19.6517,-33.1548,-6.0837,-0.7165,1.0813,0.746,-3.4861,-115.6641,-3.9829,3.3937,50.0041,5.6379,-8.3207,14.4,10.8,24,2377,310,NA,NA,NA,NA,NA,NA,FALSE,-44.9,-1.9,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
