"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
745088,"2024-05-26",1,"2024-05-26T20:09:59.910Z","2024-05-26T20:10:07.053Z",TRUE,"pitch","ab6a89c5-98f0-46fb-bfe0-666f5885b7e0",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.57,1.71,NA,91.4,185.84,"ground_ball","medium","4",141.39,137.46,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, second baseman Brandon Lowe to first baseman Yandy Díaz.",0,1,4,70,"top",9,"2024-05-26T20:09:30.471Z","2024-05-26T20:10:07.053Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,78.2,9,0.91,0.4452,5.8379,25.0289,-39.1572,1.4991,-4.5508,0.6717,1.9608,1.3663,-123.1493,-3.9862,-0.0857,50.0061,6.9213,2.2974,3.6,10.8,24,2589,51,69.5,9,123,NA,NA,NA,TRUE,-47.2,-9,-3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745088,"2024-05-26",0,"2024-05-26T20:09:37.752Z","2024-05-26T20:09:41.919Z",TRUE,"pitch","88054eae-987b-4002-ac16-3fd5fd834075",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4403,1.6089,NA,84.49,211.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Groundout","field_out","Bobby Witt Jr. grounds out, second baseman Brandon Lowe to first baseman Yandy Díaz.",0,1,4,70,"top",9,"2024-05-26T20:09:30.471Z","2024-05-26T20:10:07.053Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.4,14,0.89,0.3909,6.5669,32.5367,-9.5193,-1.4596,11.3983,0.8529,1.0094,3.0829,-140.2668,-13.2559,-0.0721,50.0026,6.4242,-2.9011,9.6,2.4,24,2342,195,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18,2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745088,"2024-05-26",2,"2024-05-26T20:08:52.695Z","2024-05-26T20:09:00.670Z",TRUE,"pitch","d4df22c7-3727-4868-857f-818e3c27728a",3,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,1,2,NA,NA,3.64,1.74,NA,101.8,193.02,"ground_ball","medium","4",120.62,140.75,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Maikel Garcia singles on a ground ball to second baseman Brandon Lowe. Freddy Fermin to 3rd. Garrett Hampson to 2nd.",0,1,4,69,"top",9,"2024-05-26T20:07:56.024Z","2024-05-26T20:09:00.670Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.2,78.2,9,0.91,0.4465,6.626,23.9478,-39.7253,2.503,-4.9577,0.3987,1.6947,0.4927,-122.6087,-4.2811,-0.1299,50.0015,6.8489,3.8151,6,10.8,24,2535,48,99,-16,7,NA,NA,NA,FALSE,-48.2,-9.7,-4.7,NA,NA,NA,NA,NA,FALSE,TRUE,672580,"Maikel Garcia","/api/v1/people/672580",641658,"Garrett Hampson","/api/v1/people/641658",666023,"Freddy Fermin","/api/v1/people/666023"
745088,"2024-05-26",1,"2024-05-26T20:08:27.301Z","2024-05-26T20:08:31.488Z",TRUE,"pitch","82780faf-e23e-453a-b45b-7fcc340d84d8",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.64,1.6291,NA,91.66,213.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Maikel Garcia singles on a ground ball to second baseman Brandon Lowe. Freddy Fermin to 3rd. Garrett Hampson to 2nd.",0,1,4,69,"top",9,"2024-05-26T20:07:56.024Z","2024-05-26T20:09:00.670Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,88,14,0.9,0.3925,6.7149,32.4143,-7.2201,-0.3531,12.6612,0.6649,0.92,2.0539,-139.7176,-13.7411,-0.0349,50.0052,6.3846,-0.6965,1.2,2.4,24,2295,192,NA,NA,NA,NA,NA,NA,FALSE,-9.6,20.2,0.2,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745088,"2024-05-26",0,"2024-05-26T20:08:07.148Z","2024-05-26T20:08:10.545Z",TRUE,"pitch","71f68c70-ee63-4cf2-b0cc-9f8ef5aa3259",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.64,1.74,NA,107.31,167.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Single","single","Maikel Garcia singles on a ground ball to second baseman Brandon Lowe. Freddy Fermin to 3rd. Garrett Hampson to 2nd.",0,1,4,69,"top",9,"2024-05-26T20:07:56.024Z","2024-05-26T20:09:00.670Z",TRUE,FALSE,FALSE,FALSE,33,1,1,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Loaded",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,88.9,5,0.9,0.3869,6.6578,33.6834,-9.1507,-2.014,11.3558,0.2542,2.63,2.4743,-141.7899,-9.1495,-0.3699,50.0067,6.4907,-4.0847,16.8,2.4,24,2422,196,NA,NA,NA,NA,NA,NA,FALSE,-10.1,18.8,3.1,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745088,"2024-05-26",1,"2024-05-26T20:07:29.028Z","2024-05-26T20:07:41.459Z",TRUE,"pitch","6c20b180-394f-4b66-916d-45521ae01748",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,2,NA,NA,3.5,1.62,NA,86.94,148.56,"fly_ball","medium","9",168.97,119.87,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Garrett Hampson singles on a fly ball to right fielder Jonny DeLuca. Freddy Fermin to 2nd.",0,1,4,68,"top",9,"2024-05-26T20:07:00.158Z","2024-05-26T20:07:41.459Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,86.8,3,0.89,0.3953,6.594,32.9658,-10.5099,-0.0902,11.1547,0.7886,3.3416,2.0524,-138.9105,-6.9788,0.0499,50.0004,6.5956,-0.1757,1.2,2.4,24,2410,190,66.5,25,198,NA,NA,NA,FALSE,-11.3,18.8,-0.2,NA,NA,NA,NA,NA,FALSE,TRUE,641658,"Garrett Hampson","/api/v1/people/641658",666023,"Freddy Fermin","/api/v1/people/666023",NA,NA,NA
745088,"2024-05-26",0,"2024-05-26T20:07:11.257Z","2024-05-26T20:07:15.740Z",TRUE,"pitch","73c64c33-380e-46c2-8c79-39962545c121",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.5782,1.7531,NA,111.05,183.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Single","single","Garrett Hampson singles on a fly ball to right fielder Jonny DeLuca. Freddy Fermin to 2nd.",0,1,4,68,"top",9,"2024-05-26T20:07:00.158Z","2024-05-26T20:07:41.459Z",TRUE,FALSE,FALSE,FALSE,33,0,1,2,641658,"Garrett Hampson","/api/v1/people/641658","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","RISP",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.3,87.6,8,0.89,0.3925,6.5485,33.2336,-8.7921,-1.4868,11.874,0.1561,2.0419,1.6755,-139.8428,-10.6516,-0.2593,50.0018,6.4889,-2.9276,13.2,2.4,24,2352,195,NA,NA,NA,NA,NA,NA,FALSE,-10.4,19.3,2.3,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
745088,"2024-05-26",0,"2024-05-26T20:06:33.712Z","2024-05-26T20:06:46.333Z",TRUE,"pitch","c5950d8d-cc08-4c5b-b882-aff58fd243dc",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,1,NA,NA,3.57,1.72,NA,118.56,145.08,"fly_ball","medium","7",51.9,116.91,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Flyout","field_out","Nick Loftin flies out to left fielder Randy Arozarena.",0,1,4,67,"top",9,"2024-05-26T20:06:22.321Z","2024-05-26T20:06:46.333Z",TRUE,FALSE,FALSE,TRUE,0,0,0,2,679845,"Nick Loftin","/api/v1/people/679845","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.5,2,0.9,0.3918,6.5714,34.1676,-8.091,-0.6937,12.1937,-0.0408,3.4704,0.9103,-140.2346,-7.2986,-0.2808,50.0045,6.6474,-1.3704,7.2,2.4,24,2420,189,85.7,47,275,NA,NA,NA,TRUE,-9,20.6,1.1,NA,NA,NA,NA,NA,TRUE,TRUE,666023,"Freddy Fermin","/api/v1/people/666023",NA,NA,NA,NA,NA,NA
745088,"2024-05-26",4,"2024-05-26T20:06:01.384Z","2024-05-26T20:06:05.139Z",TRUE,"pitch","57b56e18-e85c-4bdc-8d3c-3106d7ad3655",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,1,1,NA,NA,3.32,1.4809,NA,117.56,129.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Freddy Fermin walks.",0,1,4,66,"top",9,"2024-05-26T20:04:24.723Z","2024-05-26T20:06:05.139Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97,88.1,11,0.9,0.3888,6.7528,34.0329,-9.8487,-0.3241,11.1255,-0.0147,4.0362,0.6971,-141.2034,-5.5262,-0.2234,50.0022,6.6608,-0.6504,2.4,2.4,24,2343,190,NA,NA,NA,NA,NA,NA,FALSE,-10.1,19.1,0.5,NA,NA,NA,NA,NA,FALSE,TRUE,666023,"Freddy Fermin","/api/v1/people/666023",NA,NA,NA,NA,NA,NA
745088,"2024-05-26",3,"2024-05-26T20:05:34.528Z","2024-05-26T20:05:38.148Z",TRUE,"pitch","84e3fdea-c442-4729-8f10-652ff1cd8e42",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.2609,1.5439,NA,146.45,106.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Walk","walk","Freddy Fermin walks.",0,1,4,66,"top",9,"2024-05-26T20:04:24.723Z","2024-05-26T20:06:05.139Z",TRUE,FALSE,FALSE,FALSE,0,4,1,1,666023,"Freddy Fermin","/api/v1/people/666023","R","Right",664126,"Pete Fairbanks","/api/v1/people/664126","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.2,87.5,11,0.9,0.3917,6.2899,33.144,-10.9722,-0.8548,10.7215,-0.7725,4.8828,-0.7546,-140.0857,-3.1998,-0.3881,50.0003,6.7625,-1.69,9.6,2.4,24,2438,194,NA,NA,NA,NA,NA,NA,FALSE,-10.7,18.8,1.7,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
