"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","reviewDetails.isOverturned.x","reviewDetails.inProgress.x","reviewDetails.reviewType","reviewDetails.challengeTeamId","base","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","reviewDetails.isOverturned.y","reviewDetails.inProgress.y"
746730,"2024-08-30",3,"2024-08-30T19:31:35.924Z","2024-08-30T19:31:36.924Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Brice Turang replaces Joey Ortiz.","Offensive Substitution",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,668930,"/api/v1/people/668930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","701","72","atBat","Single","single","Brice Turang singles on a bunt ground ball to third baseman Santiago Espinal. Eric Haase to 3rd.",0,4,4,72,"top",10,"2024-08-30T19:31:22.428Z","2024-08-30T19:31:32.087Z",TRUE,FALSE,FALSE,FALSE,33,0,0,0,668930,"Brice Turang","/api/v1/people/668930","L","Left",664747,"Alexis Díaz","/api/v1/people/664747","R","Right","vs_RHP","vs_LHB","RISP",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,687401,"/api/v1/people/687401",NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",3,"2024-08-30T19:28:17.898Z","2024-08-30T19:28:21.663Z",TRUE,"pitch","d75904c5-be83-410d-be32-a69b0735bb09",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.22,1.46,NA,84.46,169.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,4,4,71,"bottom",9,"2024-08-30T19:27:06.092Z","2024-08-30T19:28:21.663Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",100.2,90.8,12,0.91,0.3777,6.628,36.9613,-8.9881,-2.8069,10.9085,0.8537,2.5633,3.5058,-145.5047,-9.7894,-0.0071,50.0006,6.5325,-5.965,24,2.4,24,2422,196,NA,NA,NA,NA,NA,NA,TRUE,-9.7,17.8,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",2,"2024-08-30T19:27:54.396Z","2024-08-30T19:27:57.400Z",TRUE,"pitch","c6a23e45-661e-4c4f-a5b1-fd06316ec36b",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.2821,1.4118,NA,92.29,105.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,4,4,71,"bottom",9,"2024-08-30T19:27:06.092Z","2024-08-30T19:28:21.663Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.4,90.8,12,0.89,0.3783,6.502,33.7432,-13.5906,-3.1564,8.7522,0.6483,4.9382,2.7452,-144.7807,-2.7446,0.098,50.0025,6.73,-6.702,22.8,2.4,24,2436,203,NA,NA,NA,NA,NA,NA,FALSE,-12.1,15.5,5.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",1,"2024-08-30T19:27:27.666Z","2024-08-30T19:27:30.859Z",TRUE,"pitch","1285c6af-f178-4a8b-8e8a-c9d96a5ccc82",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.22,1.46,NA,84.24,173.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,4,4,71,"bottom",9,"2024-08-30T19:27:06.092Z","2024-08-30T19:28:21.663Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,90.2,12,0.9,0.3817,6.5839,33.6841,-9.6522,-1.1786,10.8034,0.8593,2.4127,2.5647,-143.5834,-9.5486,0.1071,50.007,6.385,-2.4581,8.4,2.4,24,2428,202,NA,NA,NA,NA,NA,NA,FALSE,-10.3,17.8,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",0,"2024-08-30T19:27:08.991Z","2024-08-30T19:27:12.885Z",TRUE,"pitch","fe0716b5-7ae1-4ed2-987a-cd35bdc19ef2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.2102,1.4064,NA,121.53,170.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Strikeout","strikeout","Jonathan India strikes out swinging.",0,4,4,71,"bottom",9,"2024-08-30T19:27:06.092Z","2024-08-30T19:28:21.663Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,663697,"Jonathan India","/api/v1/people/663697","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,91.3,5,0.9,0.3792,6.5873,30.7369,-10.0928,-2.3739,10.4272,-0.1188,2.539,0.9746,-143.9875,-9.4933,-0.1516,50.0039,6.4869,-5.0278,21.6,2.4,24,2447,200,NA,NA,NA,NA,NA,NA,FALSE,-10.4,17.4,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",0,"2024-08-30T19:26:33.307Z","2024-08-30T19:26:44.022Z",TRUE,"pitch","95be3dc6-0bea-4ed1-b305-61afde0ea0f5",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.22,1.5,NA,113.77,177.21,"ground_ball","medium","8",107.82,87.23,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Luke Maile singles on a ground ball to center fielder Blake Perkins.",0,4,4,70,"bottom",9,"2024-08-30T19:26:32.113Z","2024-08-30T19:26:44.022Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,90.2,5,0.89,0.3836,6.5937,30.8069,-12.2657,-3.1563,9.6291,0.0847,2.2806,2.1206,-142.4325,-9.6785,-0.2571,50.0041,6.4856,-6.5259,22.8,3.6,24,2402,198,97.8,7,133,NA,NA,NA,FALSE,-12.6,15.8,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571912,"Luke Maile","/api/v1/people/571912",NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",4,"2024-08-30T19:25:56.143Z","2024-08-30T19:26:06.349Z",TRUE,"pitch","02439701-2176-4ee0-ac68-7d22db33c63f",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",3,1,1,NA,NA,3.65,1.76,NA,141.15,151.75,"popup","medium","5",96.3,146.02,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Will Benson pops out to third baseman Joey Ortiz.",0,4,4,69,"bottom",9,"2024-08-30T19:24:38.327Z","2024-08-30T19:26:06.349Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.7,88.4,1,0.89,0.3895,6.5774,32.3105,-11.5457,-1.4865,10.3007,-0.6336,3.2235,-0.7269,-140.7098,-7.302,-0.1787,50.0041,6.6026,-2.9769,13.2,2.4,24,2362,199,95.3,69,162,NA,NA,NA,TRUE,-12,17.3,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",3,"2024-08-30T19:25:36.915Z","2024-08-30T19:25:40.150Z",TRUE,"pitch","2863a341-2669-4087-af79-147fc23539ec",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,1,NA,NA,3.6516,1.7553,NA,144.79,116.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Will Benson pops out to third baseman Joey Ortiz.",0,4,4,69,"bottom",9,"2024-08-30T19:24:38.327Z","2024-08-30T19:26:06.349Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.7,11,0.89,0.3843,6.3605,30.3719,-12.6169,-1.7275,9.4884,-0.729,4.5361,-0.8014,-142.1332,-3.8107,-0.2196,50.0002,6.6865,-3.5588,15.6,2.4,24,2475,193,NA,NA,NA,NA,NA,NA,FALSE,-11.9,16.7,3.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",2,"2024-08-30T19:25:19.865Z","2024-08-30T19:25:24.705Z",TRUE,"pitch","a53b6e94-05fa-4a65-b8e0-0d369e28233e",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.5052,1.6984,NA,73.68,185.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Will Benson pops out to third baseman Joey Ortiz.",0,4,4,69,"bottom",9,"2024-08-30T19:24:38.327Z","2024-08-30T19:26:06.349Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.9,80.8,14,0.9,0.4342,6.384,21.119,-38.0583,4.316,-3.6328,1.1366,1.9708,1.9688,-125.3057,-4.2683,-0.2161,50.0059,6.7484,6.9854,10.8,9.6,24,2813,13,NA,NA,NA,NA,NA,NA,FALSE,-43.7,-7.2,-8.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",1,"2024-08-30T19:24:54.936Z","2024-08-30T19:24:59.737Z",TRUE,"pitch","8dec4291-7b10-49d8-a46d-15fb783b1667",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.65,1.7493,NA,89.75,220.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Will Benson pops out to third baseman Joey Ortiz.",0,4,4,69,"bottom",9,"2024-08-30T19:24:38.327Z","2024-08-30T19:26:06.349Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",88,82.5,14,0.89,0.4254,6.5473,23.574,-36.3377,0.3441,-2.477,0.7149,0.6767,1.7673,-128.1705,-7.7651,-0.0249,50.0004,6.5407,0.5789,1.2,9.6,24,2869,9,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-5.9,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",0,"2024-08-30T19:24:39.055Z","2024-08-30T19:24:43.404Z",TRUE,"pitch","d7db61be-1a60-4e75-8d23-d9632fa15d12",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.65,1.8017,NA,137.16,185.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Pop Out","field_out","Will Benson pops out to third baseman Joey Ortiz.",0,4,4,69,"bottom",9,"2024-08-30T19:24:38.327Z","2024-08-30T19:26:06.349Z",TRUE,FALSE,FALSE,TRUE,0,3,1,2,666181,"Will Benson","/api/v1/people/666181","L","Left",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98,90.2,7,0.9,0.3836,6.5752,31.1056,-10.6839,-2.4785,10.3963,-0.5288,1.9811,-0.1691,-142.4905,-10.7433,-0.1465,50.0035,6.464,-5.1241,21.6,2.4,24,2440,197,NA,NA,NA,NA,NA,NA,FALSE,-11.4,16.9,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",5,"2024-08-30T19:24:05.256Z","2024-08-30T19:24:14.048Z",TRUE,"pitch","f7c44754-208b-44d7-a90b-dcbac629b943",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,0,NA,NA,3.29,1.51,NA,135.55,158.59,"fly_ball","medium","9",185.56,126.33,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Santiago Espinal flies out to right fielder Sal Frelick.",0,4,4,68,"bottom",9,"2024-08-30T19:23:13.616Z","2024-08-30T19:24:14.048Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.9,89.8,1,0.89,0.3842,6.4905,31.95,-11.4857,-2.6659,10.0491,-0.4867,2.9701,-0.0305,-142.4124,-8.2524,-0.1292,50.0057,6.6275,-5.4903,22.8,2.4,24,2388,197,78.9,48,235,NA,NA,NA,TRUE,-11.8,16.8,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",4,"2024-08-30T19:23:47.597Z","2024-08-30T19:23:51.412Z",TRUE,"pitch","cba0c586-af2a-4b5e-a488-439333e7ab27",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,0,NA,NA,3.29,1.5267,NA,149.22,128.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Santiago Espinal flies out to right fielder Sal Frelick.",0,4,4,68,"bottom",9,"2024-08-30T19:23:13.616Z","2024-08-30T19:24:14.048Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.1,89.9,11,0.88,0.383,6.4169,32.1021,-14.1227,-2.9174,8.7106,-0.8452,4.1021,-0.2274,-142.8533,-4.6097,-0.3855,50.0003,6.6207,-6.0446,21.6,3.6,24,2363,200,NA,NA,NA,NA,NA,NA,FALSE,-13.2,15.1,5.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",3,"2024-08-30T19:23:31.788Z","2024-08-30T19:23:35.576Z",TRUE,"pitch","777f9713-8a8a-4b33-babb-508c5ad533d2",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.29,1.5033,NA,130.1,148.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Santiago Espinal flies out to right fielder Sal Frelick.",0,4,4,68,"bottom",9,"2024-08-30T19:23:13.616Z","2024-08-30T19:24:14.048Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(153, 171, 0, 1.0)","KC","Knuckle Curve",85.4,79.4,1,0.9,0.4381,6.4313,22.6444,-36.7864,4.0991,-2.9025,-0.3437,3.33,-0.9714,-124.55,-1.0882,-0.4839,50.0049,6.7874,6.5061,9.6,9.6,24,2765,21,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-5.3,-7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",2,"2024-08-30T19:23:15.965Z","2024-08-30T19:23:20.809Z",TRUE,"pitch","6e0a3900-c602-4a2d-b402-3d73f49216c1",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3904,1.531,NA,126.12,137.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Flyout","field_out","Santiago Espinal flies out to right fielder Sal Frelick.",0,4,4,68,"bottom",9,"2024-08-30T19:23:13.616Z","2024-08-30T19:24:14.048Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.2,88.9,11,0.87,0.3872,6.503,32.2904,-13.98,-4.3858,8.976,-0.2393,3.7542,1.203,-141.4782,-5.6386,-0.1002,50.0041,6.6692,-8.8909,30,3.6,24,2528,202,NA,NA,NA,NA,NA,NA,FALSE,-13.7,15.2,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
746730,"2024-08-30",0,"2024-08-30T19:21:41.438Z","2024-08-30T19:21:41.476Z",FALSE,"action",NA,NA,"Blake Perkins remains in the game as the center fielder.","Defensive Switch",4,4,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,663368,"/api/v1/people/663368",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"8","Outfielder","Outfielder","CF","501","68","atBat","Flyout","field_out","Santiago Espinal flies out to right fielder Sal Frelick.",0,4,4,68,"bottom",9,"2024-08-30T19:23:13.616Z","2024-08-30T19:24:14.048Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,669289,"Santiago Espinal","/api/v1/people/669289","R","Right",656730,"Trevor Megill","/api/v1/people/656730","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Milwaukee Brewers",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Milwaukee Brewers",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,669003,"/api/v1/people/669003",NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
