"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
747209,"2024-05-05",1,"2024-05-05T02:41:04.133Z","2024-05-05T02:41:07.133Z",TRUE,"pitch","70ddc60f-91f9-4fc4-b458-97a363b11a38",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5033,1.6552,NA,105.3,115.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Double","double","Luis Campusano doubles (8) on a sharp line drive to right fielder Randal Grichuk. Jackson Merrill scores.",1,12,0,72,"top",9,"2024-05-05T02:40:40.646Z","2024-05-05T02:41:34.551Z",TRUE,TRUE,FALSE,FALSE,34,2,0,0,669134,"Luis Campusano","/api/v1/people/669134","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.9,84.2,12,0.93,0.4063,5.7215,31.5703,-12.0544,-5.5936,10.9505,0.307,4.5784,5.3705,-135.2032,-1.6292,-0.9857,50.0018,6.0421,-10.2767,36,3.6,24,2405,206,NA,NA,NA,NA,NA,NA,FALSE,-12.2,19.7,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",0,"2024-05-05T02:40:48.096Z","2024-05-05T02:40:51.214Z",TRUE,"pitch","0757e106-b3a3-44e6-9037-3118e1bc6d50",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5047,1.7924,NA,183.33,163.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Double","double","Luis Campusano doubles (8) on a sharp line drive to right fielder Randal Grichuk. Jackson Merrill scores.",1,12,0,72,"top",9,"2024-05-05T02:40:40.646Z","2024-05-05T02:41:34.551Z",TRUE,TRUE,FALSE,FALSE,34,2,0,0,669134,"Luis Campusano","/api/v1/people/669134","R","Right",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_RHB","RISP",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.7,85.8,11,2,0.4015,5.751,30.338,-15.6788,-7.4119,8.755,-1.7401,2.7968,1.2604,-136.4851,-5.3132,-1.2451,50.0061,5.8505,-13.9713,39.6,4.8,24,2285,205,NA,NA,NA,NA,NA,NA,FALSE,-16.2,14.9,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",2,"2024-05-05T02:40:15.831Z","2024-05-05T02:40:26.086Z",TRUE,"pitch","84709c71-9056-47fd-86a2-7e295b423b82",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,1,0,NA,NA,3.6,1.66,NA,100.63,159.16,"line_drive","medium","8",100.42,81.3,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Jackson Merrill singles on a line drive to center fielder Corbin Carroll.",0,11,0,71,"top",9,"2024-05-05T02:39:53.192Z","2024-05-05T02:40:26.086Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.8,84.8,6,0.91,0.4058,5.8248,29.1819,-13.3346,-5.8056,10.2133,0.4293,2.9487,6.1381,-134.9266,-5.1468,-1.1201,50.005,5.8197,-10.7125,33.6,3.6,24,2334,208,93.5,16,261,NA,NA,NA,FALSE,-14.2,17.6,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669134,"Luis Campusano","/api/v1/people/669134",701538,"Jackson Merrill","/api/v1/people/701538",NA,NA,NA
747209,"2024-05-05",1,"2024-05-05T02:39:55.373Z","2024-05-05T02:39:58.373Z",TRUE,"pitch","e64698cf-38f2-42dd-8b89-3315cb4efd41",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.6,1.66,NA,124.87,152.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Jackson Merrill singles on a line drive to center fielder Corbin Carroll.",0,11,0,71,"top",9,"2024-05-05T02:39:53.192Z","2024-05-05T02:40:26.086Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,84.7,2,0.93,0.4045,5.8368,32.1601,-12.1859,-5.0898,10.7871,-0.2063,3.1792,4.3218,-135.8479,-4.911,-1.1634,50.0031,5.8703,-9.4313,32.4,3.6,24,2391,207,NA,NA,NA,NA,NA,NA,FALSE,-13.1,18.6,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",0,"2024-05-05T02:38:48.721Z","2024-05-05T02:39:55.373Z",FALSE,"action",NA,NA,"Pitching Change: Scott McGough replaces Bryce Jarvis.","Pitching Substitution",11,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,543518,"/api/v1/people/543518",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"71","atBat","Single","single","Jackson Merrill singles on a line drive to center fielder Corbin Carroll.",0,11,0,71,"top",9,"2024-05-05T02:39:53.192Z","2024-05-05T02:40:26.086Z",TRUE,FALSE,FALSE,FALSE,33,0,1,0,701538,"Jackson Merrill","/api/v1/people/701538","L","Left",543518,"Scott McGough","/api/v1/people/543518","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Arizona Diamondbacks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,FALSE,TRUE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",3,"2024-05-05T02:37:28.664Z","2024-05-05T02:37:34.172Z",TRUE,"pitch","618da253-749e-4801-abe6-7a3e28b1b245",4,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",0,3,2,NA,NA,3.3,1.53,NA,158.48,233.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Randal Grichuk strikes out swinging.",0,11,0,70,"bottom",8,"2024-05-05T02:36:25.381Z","2024-05-05T02:37:34.172Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.7,79.7,13,2,0.439,6.5171,24.152,-36.7834,-2.117,-2.9218,-1.0882,0.2049,-7.2052,-124.5797,-5.6632,2.1121,50.0038,5.5352,-3.3384,7.2,9.6,24,2845,296,NA,NA,NA,NA,NA,NA,TRUE,-43.6,-6.4,5.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",2,"2024-05-05T02:37:07.842Z","2024-05-05T02:37:10.842Z",TRUE,"pitch","11e73425-2a93-43bc-a5e1-f1aaac3bc451",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.3,1.53,NA,159.18,167.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Randal Grichuk strikes out swinging.",0,11,0,70,"bottom",8,"2024-05-05T02:36:25.381Z","2024-05-05T02:37:34.172Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,80.3,11,2,0.4326,6.4665,25.2952,-36.5101,-3.5004,-2.6692,-1.1067,2.6343,-7.1161,-126.5196,-0.5138,2.1947,50.0024,5.7605,-5.6861,10.8,9.6,24,2808,283,NA,NA,NA,NA,NA,NA,FALSE,-40.8,-4.7,7.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",1,"2024-05-05T02:36:48.878Z","2024-05-05T02:36:51.961Z",TRUE,"pitch","93e85ba2-3d8a-4320-bf92-b5c38f118a0b",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,2,NA,NA,3.355,1.6294,NA,138.45,162.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Randal Grichuk strikes out swinging.",0,11,0,70,"bottom",8,"2024-05-05T02:36:25.381Z","2024-05-05T02:37:34.172Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",96.9,88.2,1,2,0.3898,6.5686,32.8292,-17.8006,10.1286,7.1939,-0.5628,2.8344,-10.0956,-140.6899,-4.7297,1.7615,50.0053,5.6961,20.2454,43.2,4.8,24,2484,150,NA,NA,NA,NA,NA,NA,FALSE,-17.2,12.1,-16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",0,"2024-05-05T02:36:31.037Z","2024-05-05T02:36:34.117Z",TRUE,"pitch","72070af5-1e7f-42a7-bab8-bf0a8c4c1955",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.3383,1.5574,NA,133.51,161.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Randal Grichuk strikes out swinging.",0,11,0,70,"bottom",8,"2024-05-05T02:36:25.381Z","2024-05-05T02:37:34.172Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,545341,"Randal Grichuk","/api/v1/people/545341","R","Right",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_RHB","Empty",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.7,89.1,1,2,0.3861,6.6079,32.5977,-17.3943,10.034,7.2537,-0.4331,2.8646,-10.0995,-141.8826,-4.9782,1.8698,50.0046,5.7512,20.4505,44.4,4.8,24,2494,148,NA,NA,NA,NA,NA,NA,FALSE,-16.6,12.2,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",7,"2024-05-05T02:35:52.130Z","2024-05-05T02:35:55.130Z",TRUE,"pitch","cbbf2226-7a2f-4ed9-b691-44d6b8b75e1a",7,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,2,2,NA,NA,3.4312,1.706,NA,84.67,132.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Jake McCarthy walks.",0,11,0,69,"bottom",8,"2024-05-05T02:33:52.753Z","2024-05-05T02:35:55.130Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.8,88.6,12,2,0.3861,6.5383,35.0948,-13.2202,4.4058,9.3174,0.8482,3.9437,-4.3866,-142.3035,-2.7021,1.8433,50.0053,5.752,8.9651,30,3.6,24,2525,150,NA,NA,NA,NA,NA,NA,FALSE,-12.4,16.4,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",664983,"Jake McCarthy","/api/v1/people/664983",NA,NA,NA
747209,"2024-05-05",6,"2024-05-05T02:35:30.628Z","2024-05-05T02:35:33.628Z",TRUE,"pitch","7ffcc911-65ed-48d4-8a0e-c0cb5e5640ac",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",3,2,2,NA,NA,3.44,1.69,NA,139.97,183.61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Jake McCarthy walks.",0,11,0,69,"bottom",8,"2024-05-05T02:33:52.753Z","2024-05-05T02:35:55.130Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.5,89.4,7,2,0.386,6.6651,31.164,-10.7422,4.3792,10.5022,-0.6027,2.0434,-8.1711,-141.6791,-8.014,1.7446,50.0048,5.5883,8.9389,30,2.4,24,2550,149,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.6,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",5,"2024-05-05T02:35:12.310Z","2024-05-05T02:35:15.310Z",TRUE,"pitch","0ab10e58-bdeb-4069-b209-cddbc089a520",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,2,NA,NA,3.431,1.7245,NA,168.85,161.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Jake McCarthy walks.",0,11,0,69,"bottom",8,"2024-05-05T02:33:52.753Z","2024-05-05T02:35:55.130Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89.9,11,2,0.3834,6.6863,32.1768,-11.2943,4.6484,10.0995,-1.3602,2.8532,-10.3507,-142.7229,-5.9527,1.7059,50.0022,5.6739,9.6102,30,2.4,24,2546,146,NA,NA,NA,NA,NA,NA,FALSE,-11.2,17.3,-6.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",4,"2024-05-05T02:34:50.285Z","2024-05-05T02:34:53.285Z",TRUE,"pitch","51e5c330-72f9-45db-923d-6896ebb438bc",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.4323,1.6668,NA,113.29,220.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Jake McCarthy walks.",0,11,0,69,"bottom",8,"2024-05-05T02:33:52.753Z","2024-05-05T02:35:55.130Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.4,79.9,14,2,0.4359,6.4321,25.8974,-37.0669,-4.085,-3.0629,0.0972,0.6764,-4.4114,-125.7506,-4.4239,2.4059,50.0025,5.471,-6.5295,10.8,9.6,24,2870,295,NA,NA,NA,NA,NA,NA,FALSE,-43,-6.4,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",2,"2024-05-05T02:34:28.559Z","2024-05-05T02:34:31.656Z",TRUE,"pitch","0ef62449-8b05-46c1-8646-b3672da68a8e",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.44,1.69,NA,80.91,153.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Jake McCarthy walks.",0,11,0,69,"bottom",8,"2024-05-05T02:33:52.753Z","2024-05-05T02:35:55.130Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,89,12,2,0.3865,6.4724,32.5067,-20.832,9.6354,5.5752,0.9469,3.1685,-6.4869,-141.7501,-3.2221,2.0136,50.0028,5.6506,19.6012,39.6,6,24,2466,144,NA,NA,NA,NA,NA,NA,FALSE,-19.2,9.6,-16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",1,"2024-05-05T02:34:13.188Z","2024-05-05T02:34:16.188Z",TRUE,"pitch","fe922295-4fdc-4493-918c-061e27277cf3",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.5281,1.7454,NA,133.55,173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Jake McCarthy walks.",0,11,0,69,"bottom",8,"2024-05-05T02:33:52.753Z","2024-05-05T02:35:55.130Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.8,4,2,0.3836,6.4759,32.8312,-11.3469,5.1911,10.0863,-0.4342,2.4364,-7.7001,-142.7698,-7.0248,1.6232,50.0014,5.6428,10.7179,34.8,3.6,24,2547,148,NA,NA,NA,NA,NA,NA,FALSE,-11.4,17,-7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
747209,"2024-05-05",0,"2024-05-05T02:33:54.475Z","2024-05-05T02:33:57.525Z",TRUE,"pitch","46beed71-98f4-4f2f-b521-a251720ae1b9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.5543,1.7198,NA,160.54,194.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Walk","walk","Jake McCarthy walks.",0,11,0,69,"bottom",8,"2024-05-05T02:33:52.753Z","2024-05-05T02:35:55.130Z",TRUE,FALSE,FALSE,FALSE,0,4,2,2,664983,"Jake McCarthy","/api/v1/people/664983","L","Left",670970,"Adrian Morejon","/api/v1/people/670970","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Arizona Diamondbacks",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Arizona Diamondbacks","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.4,89.8,13,2,0.384,6.5998,33.3237,-10.3364,5.0905,10.6036,-1.1424,1.652,-10.2971,-142.7073,-9.1153,1.8538,50.0022,5.5417,10.4838,33.6,2.4,24,2648,149,NA,NA,NA,NA,NA,NA,FALSE,-11,17.4,-7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,669134,"Luis Campusano","/api/v1/people/669134",NA,NA,NA,NA,NA,NA
