"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link"
746549,"2024-05-27",2,"2024-05-27T22:53:01.964Z","2024-05-27T22:53:10.799Z",TRUE,"pitch","600ace7d-6f61-4791-93f9-979b1ff550ae",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,0,2,NA,NA,3.17,1.47,NA,103.34,161.13,"popup","medium","4",140.31,176.67,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Pop Out","field_out","Josh Naylor pops out to second baseman Brendan Rodgers.",0,6,8,75,"top",9,"2024-05-27T22:52:06.725Z","2024-05-27T22:53:10.799Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Colorado Rockies","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85.1,79.3,3,0.92,0.4388,6.187,21.1294,-27.0671,-1.2491,3.2236,0.3584,2.8758,-1.2361,-124.0746,-2.1575,1.0225,50.0021,5.977,-1.9782,4.8,7.2,24,2178,343,80.9,75,73,NA,NA,NA,TRUE,-31.6,5.6,2.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746549,"2024-05-27",1,"2024-05-27T22:52:43.177Z","2024-05-27T22:52:49.068Z",TRUE,"pitch","c1cf3442-0b9c-4c73-aca8-0fa0c4b9ea3b",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,2,NA,NA,2.9893,1.4183,NA,173.62,201.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Pop Out","field_out","Josh Naylor pops out to second baseman Brendan Rodgers.",0,6,8,75,"top",9,"2024-05-27T22:52:06.725Z","2024-05-27T22:53:10.799Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Colorado Rockies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",85,79.3,13,0.92,0.4406,6.3566,21.7867,-28.978,-1.531,2.0362,-1.4854,1.394,-5.0673,-123.7229,-5.0743,0.7778,50.0022,5.8642,-2.4031,6,7.2,24,2169,260,NA,NA,NA,NA,NA,NA,FALSE,-34.6,2.9,3.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746549,"2024-05-27",0,"2024-05-27T22:52:25.221Z","2024-05-27T22:52:28.269Z",TRUE,"pitch","0687ceb4-63b1-40b0-b21f-1fd6118a96e9",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9919,1.3838,NA,226.85,192.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Pop Out","field_out","Josh Naylor pops out to second baseman Brendan Rodgers.",0,6,8,75,"top",9,"2024-05-27T22:52:06.725Z","2024-05-27T22:53:10.799Z",TRUE,FALSE,FALSE,TRUE,0,2,0,3,647304,"Josh Naylor","/api/v1/people/647304","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Empty",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Colorado Rockies","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",86.7,80.3,13,0.89,0.4333,6.3749,24.0017,-24.2189,-1.8457,4.9107,-2.8818,1.7028,-8.277,-126.0736,-5.4125,0.6746,50.0045,5.8151,-2.9914,9.6,6,24,2333,143,NA,NA,NA,NA,NA,NA,FALSE,-28.3,7.9,5.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746549,"2024-05-27",4,"2024-05-27T22:51:54.296Z","2024-05-27T22:51:57.604Z",TRUE,"pitch","04d1020a-00e2-4d1f-86b2-a13a7464dff7",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,3,1,NA,NA,3.34,1.58,NA,106.9,203.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","José Ramírez strikes out swinging.",0,6,8,74,"top",9,"2024-05-27T22:51:04.586Z","2024-05-27T22:51:57.604Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.3,89.6,14,0.91,0.3862,6.5645,30.4352,-11.2029,4.1721,10.2779,0.2649,1.32,-2.5191,-141.5068,-10.1566,0.6217,50.0038,5.6606,8.5134,31.2,3.6,24,2415,164,NA,NA,NA,NA,NA,NA,TRUE,-11.9,16.9,-7.1,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,665926,"Andrés Giménez","/api/v1/people/665926"
746549,"2024-05-27",3,"2024-05-27T22:51:36.386Z","2024-05-27T22:51:40.107Z",TRUE,"pitch","f859ec6b-159c-4fbc-a1e4-0f7d5d1a9c3c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.34,1.58,NA,91.06,165.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","José Ramírez strikes out swinging.",0,6,8,74,"top",9,"2024-05-27T22:51:04.586Z","2024-05-27T22:51:57.604Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.3,85.1,6,0.82,0.4085,6.327,23.5304,-20.3525,6.442,6.4663,0.6805,2.7246,-2.8792,-133.1191,-4.303,0.928,50.0034,5.8,11.7798,27.6,4.8,24,2140,206,NA,NA,NA,NA,NA,NA,FALSE,-21,11.2,-11.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746549,"2024-05-27",2,"2024-05-27T22:51:21.965Z","2024-05-27T22:51:26.379Z",TRUE,"pitch","8573e98a-5da2-4a06-ab12-ac5fce11f850",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.34,1.58,NA,116.93,155.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","José Ramírez strikes out swinging.",0,6,8,74,"top",9,"2024-05-27T22:51:04.586Z","2024-05-27T22:51:57.604Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",97.1,90,2,0.91,0.3851,6.6126,27.7685,-13.6096,4.434,9.0323,0.0017,3.0909,-3.5335,-141.425,-5.2632,0.6821,50.0057,5.8269,9.1167,30,3.6,24,2466,155,NA,NA,NA,NA,NA,NA,FALSE,-13,15.7,-7.4,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746549,"2024-05-27",1,"2024-05-27T22:51:06.931Z","2024-05-27T22:51:10.769Z",TRUE,"pitch","e36d8db1-7c83-4325-b6c5-dad320fa1cb2",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.34,1.4774,NA,103.83,158.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","José Ramírez strikes out swinging.",0,6,8,74,"top",9,"2024-05-27T22:51:04.586Z","2024-05-27T22:51:57.604Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Colorado Rockies",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,82.3,3,0.91,0.4203,6.3163,25.4367,-23.689,9.2478,4.9246,0.3455,2.9561,-4.0322,-129.9712,-3.288,0.7095,50.0021,6.0222,15.9328,32.4,7.2,24,2107,126,NA,NA,NA,NA,NA,NA,FALSE,-25.7,8.5,-16,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746549,"2024-05-27",0,"2024-05-27T22:50:17.550Z","2024-05-27T22:51:06.931Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",6,8,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","José Ramírez strikes out swinging.",0,6,8,74,"top",9,"2024-05-27T22:51:04.586Z","2024-05-27T22:51:57.604Z",TRUE,FALSE,FALSE,TRUE,14,0,3,2,608070,"José Ramírez","/api/v1/people/608070","R","Right",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Colorado Rockies",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
746549,"2024-05-27",6,"2024-05-27T22:49:38.038Z","2024-05-27T22:49:48.475Z",TRUE,"pitch","ced8ff90-243e-4e96-ac5a-843557ead096",6,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",2,2,1,NA,NA,3.2,1.48,NA,102.98,160.18,"line_drive","medium","7",86.28,97.86,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Andrés Giménez singles on a line drive to left fielder Sean Bouchard. Tyler Freeman scores.",1,6,8,73,"top",9,"2024-05-27T22:47:41.497Z","2024-05-27T22:49:48.475Z",TRUE,TRUE,FALSE,FALSE,33,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Colorado Rockies",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.6,88.5,3,0.91,0.3914,6.5105,27.62,-15.6713,3.7345,8.2968,0.3677,2.911,-1.8267,-139.2813,-5.2849,0.5424,50.0062,5.8491,7.4303,22.8,3.6,24,2190,147,91.3,17,272,NA,NA,NA,FALSE,-15.2,14.3,-6.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,665926,"Andrés Giménez","/api/v1/people/665926"
746549,"2024-05-27",5,"2024-05-27T22:49:20.437Z","2024-05-27T22:49:23.742Z",TRUE,"pitch","e017a8f4-71c8-4a9c-8024-512439ffeec9",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.2,1.48,NA,128.7,154.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Andrés Giménez singles on a line drive to left fielder Sean Bouchard. Tyler Freeman scores.",1,6,8,73,"top",9,"2024-05-27T22:47:41.497Z","2024-05-27T22:49:48.475Z",TRUE,TRUE,FALSE,FALSE,33,2,2,1,665926,"Andrés Giménez","/api/v1/people/665926","L","Left",656222,"Jalen Beeks","/api/v1/people/656222","L","Left","vs_LHP","vs_LHB","Men_On",NA,"Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Cleveland Guardians",1,"Major League Baseball",NA,NA,103,"American League","Cleveland Guardians","Colorado Rockies",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",84.3,78.4,1,0.91,0.4435,6.3171,21.4365,-29.8895,-1.6358,1.4769,-0.3068,3.1129,-2.4649,-122.9014,-0.9502,0.9168,50.0055,6.0143,-2.5341,6,8.4,24,2282,254,NA,NA,NA,NA,NA,NA,FALSE,-35.3,2.8,3.5,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
