"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717697,"2023-06-20",1,"2023-06-20T03:56:53.052Z","2023-06-20T03:56:56.144Z",TRUE,"pitch","cf944c3f-3be8-4d5d-802b-fb0b2260a7b9",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.3209,1.514,NA,156.53,150.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Ha-Seong Kim flies out to center fielder Luis Matos.",0,4,2,64,"top",9,"2023-06-20T03:56:08.480Z","2023-06-20T03:58:47.883Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.7,79.8,11,0.9,0.4332,6.3373,24.9282,-32.7776,-9.9053,-0.3711,-1.0371,3.2721,4.459,-126.2737,-0.486,-1.5358,50.0031,6.0966,-16.0484,25.2,9.6,24,1525,250,NA,NA,NA,NA,NA,NA,FALSE,-36.7,-0.6,16.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",0,"2023-06-20T03:56:34.495Z","2023-06-20T03:56:37.495Z",TRUE,"pitch","f1ce1b1f-9015-494f-9073-d9c0d49d307e",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.3515,1.514,NA,66.15,168.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Ha-Seong Kim flies out to center fielder Luis Matos.",0,4,2,64,"top",9,"2023-06-20T03:56:08.480Z","2023-06-20T03:58:47.883Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,87.1,12,0.93,0.3982,6.2546,27.1138,-22.9419,-8.7714,4.8068,1.334,2.6112,10.5919,-136.9855,-5.0899,-1.423,50.0047,6.0388,-16.8569,32.4,6,24,2139,233,NA,NA,NA,NA,NA,NA,FALSE,-22.7,7.9,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",2,"2023-06-20T03:57:10.687Z","2023-06-20T03:57:52.015Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Flyout","field_out","Ha-Seong Kim flies out to center fielder Luis Matos.",0,4,2,64,"top",9,"2023-06-20T03:56:08.480Z","2023-06-20T03:58:47.883Z",TRUE,FALSE,FALSE,TRUE,0,3,1,1,673490,"Ha-Seong Kim","/api/v1/people/673490","R","Right",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_RHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",8,"2023-06-20T03:55:57.115Z","2023-06-20T03:56:08.288Z",TRUE,"pitch","2d4f1ea2-91c7-4658-98d8-9ae0e1a8eb1c",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,0,NA,NA,3.03,1.35,NA,138.35,175.31,"ground_ball","medium","8",140.97,125.76,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Rougned Odor singles on a ground ball to center fielder Luis Matos.",0,4,2,63,"top",9,"2023-06-20T03:54:26.256Z","2023-06-20T03:56:08.288Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",89.5,82.4,4,0.88,0.4205,6.3431,27.1764,-34.7784,-9.1574,-1.5114,-0.5601,2.3509,5.4339,-130.232,-2.8383,-1.4831,50.0049,6.0836,-15.7424,22.8,9.6,24,1635,247,104,2,71,NA,NA,NA,FALSE,-37.3,-3.1,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",596059,"Rougned Odor","/api/v1/people/596059",NA,NA,NA
717697,"2023-06-20",7,"2023-06-20T03:55:29.138Z","2023-06-20T03:55:33.080Z",TRUE,"pitch","686f4078-080a-487c-9d9e-8760f3823063",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.2056,1.4343,NA,87.83,149.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Rougned Odor singles on a ground ball to center fielder Luis Matos.",0,4,2,63,"top",9,"2023-06-20T03:54:26.256Z","2023-06-20T03:56:08.288Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88,81.1,3,0.88,0.4272,6.4111,25.1726,-36.3291,-7.8321,-2.4956,0.7652,3.3063,8.199,-127.9626,-0.1042,-1.4553,50.0011,6.1819,-13.0525,18,9.6,24,1436,249,NA,NA,NA,NA,NA,NA,FALSE,-39.6,-4.3,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",6,"2023-06-20T03:55:11.203Z","2023-06-20T03:55:14.203Z",TRUE,"pitch","3ef3b413-9730-4b4c-a2f1-de78c9f35e59",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.03,1.35,NA,156.66,189.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Rougned Odor singles on a ground ball to center fielder Luis Matos.",0,4,2,63,"top",9,"2023-06-20T03:54:26.256Z","2023-06-20T03:56:08.288Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.7,13,0.59,0.3988,6.3604,29.4109,-18.1342,-7.0953,7.3454,-1.0404,1.8435,3.6238,-137.1616,-7.7804,-1.4545,50.0046,5.9463,-13.5648,32.4,4.8,24,2059,234,NA,NA,NA,NA,NA,NA,FALSE,-18.8,11.9,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",5,"2023-06-20T03:54:57.343Z","2023-06-20T03:55:00.343Z",TRUE,"pitch","cbd02795-eda7-48f1-b6a4-f9345f3eac1a",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.2056,1.4043,NA,161.5,214.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Rougned Odor singles on a ground ball to center fielder Luis Matos.",0,4,2,63,"top",9,"2023-06-20T03:54:26.256Z","2023-06-20T03:56:08.288Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.9,82.1,13,0.89,0.4232,6.2666,26.5871,-31.768,-9.4244,0.2415,-1.1674,0.9117,4.4897,-129.3559,-6.5781,-1.6995,50.0063,5.9186,-15.9993,25.2,8.4,24,1552,241,NA,NA,NA,NA,NA,NA,FALSE,-35.4,-0.8,16.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",4,"2023-06-20T03:54:44.436Z","2023-06-20T03:54:47.637Z",TRUE,"pitch","65aa5e3c-9e26-4375-8271-08a09a62d80c",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.2971,1.4944,NA,129.27,192.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Rougned Odor singles on a ground ball to center fielder Luis Matos.",0,4,2,63,"top",9,"2023-06-20T03:54:26.256Z","2023-06-20T03:56:08.288Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,87.2,7,0.94,0.3957,6.3018,30.7004,-13.9926,-6.0334,9.3704,-0.3218,1.7189,5.182,-138.3829,-9.1286,-1.4343,50.0042,5.9965,-11.7097,33.6,3.6,24,2098,229,NA,NA,NA,NA,NA,NA,FALSE,-15,15.2,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",3,"2023-06-20T03:54:28.427Z","2023-06-20T03:54:32.800Z",TRUE,"pitch","d5841343-7930-4c5d-83bf-76dd5ef83f6c",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.03,1.35,NA,140.34,144.39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Rougned Odor singles on a ground ball to center fielder Luis Matos.",0,4,2,63,"top",9,"2023-06-20T03:54:26.256Z","2023-06-20T03:56:08.288Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.7,11,0.92,0.3977,6.1207,29.3099,-16.0908,-5.1549,8.3637,-0.6122,3.496,4.1674,-137.497,-4.4283,-1.4747,50.0015,6.2128,-9.9102,27.6,3.6,24,2059,229,NA,NA,NA,NA,NA,NA,FALSE,-16.1,14.5,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",0,"2023-06-20T03:54:17.283Z","2023-06-20T03:54:17.318Z",FALSE,"action",NA,NA,"Casey Schmitt remains in the game as the shortstop.","Defensive Switch",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,669477,"/api/v1/people/669477",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"6","Shortstop","Infielder","SS","101","63","atBat","Single","single","Rougned Odor singles on a ground ball to center fielder Luis Matos.",0,4,2,63,"top",9,"2023-06-20T03:54:26.256Z","2023-06-20T03:56:08.288Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,664774,"/api/v1/people/664774",NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",1,"2023-06-20T03:54:17.318Z","2023-06-20T03:54:17.319Z",FALSE,"action",NA,NA,"Defensive switch from shortstop to second base for Thairo Estrada.","Defensive Switch",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,642731,"/api/v1/people/642731",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"4","Second Base","Infielder","2B","300","63","atBat","Single","single","Rougned Odor singles on a ground ball to center fielder Luis Matos.",0,4,2,63,"top",9,"2023-06-20T03:54:26.256Z","2023-06-20T03:56:08.288Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",2,"2023-06-20T03:54:17.319Z","2023-06-20T03:54:28.427Z",FALSE,"action",NA,NA,"Defensive switch from second base to first base for David Villar.","Defensive Switch",4,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,681584,"/api/v1/people/681584",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"defensive_switch",NA,"3","First Base","Infielder","1B","900","63","atBat","Single","single","Rougned Odor singles on a ground ball to center fielder Luis Matos.",0,4,2,63,"top",9,"2023-06-20T03:54:26.256Z","2023-06-20T03:56:08.288Z",TRUE,FALSE,FALSE,FALSE,33,2,2,0,596059,"Rougned Odor","/api/v1/people/596059","L","Left",676775,"Keaton Winn","/api/v1/people/676775","R","Right","vs_RHP","vs_LHB","Men_On",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","San Francisco Giants",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",3,"2023-06-20T03:52:07.399Z","2023-06-20T03:52:12.798Z",TRUE,"pitch","4c0c1bbe-9753-4a63-a3db-f1f6d48d20df",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.4,1.66,NA,137.49,212.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,4,2,62,"bottom",8,"2023-06-20T03:50:52.013Z","2023-06-20T03:52:12.798Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",89.2,81.6,13,0.91,0.4239,7.022,26.7778,-37.9887,8.152,-3.4356,-0.5376,0.967,-13.1831,-129.1779,1.7215,3.5717,50.0052,3.2113,13.7872,16.8,9.6,24,1910,102,NA,NA,NA,NA,NA,NA,TRUE,-40.2,-5.5,-11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",2,"2023-06-20T03:51:52.266Z","2023-06-20T03:51:56.262Z",TRUE,"pitch","a0439ba6-3d08-4215-950d-0f6b1b860766",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,2,NA,NA,3.4537,1.684,NA,88.6,223.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,4,2,62,"bottom",8,"2023-06-20T03:50:52.013Z","2023-06-20T03:52:12.798Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",90.4,82.4,14,0.88,0.4183,6.8109,29.1272,-40.6722,7.6295,-4.9028,0.7452,0.5588,-9.9704,-131.2047,1.0954,3.6125,50.0005,3.1792,13.2303,15.6,9.6,24,2121,100,NA,NA,NA,NA,NA,NA,FALSE,-42.1,-8.3,-11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",1,"2023-06-20T03:51:35.653Z","2023-06-20T03:51:40.186Z",TRUE,"pitch","234bf621-58e8-4774-8a5b-89696d055719",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.4,1.66,NA,96.75,149.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,4,2,62,"bottom",8,"2023-06-20T03:50:52.013Z","2023-06-20T03:52:12.798Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91,83.7,3,0.9,0.4128,6.9135,24.8824,-27.5071,9.0658,2.6083,0.5313,3.2917,-10.6504,-132.0756,4.8185,3.415,50.0007,3.4554,16.212,27.6,7.2,24,2277,97,NA,NA,NA,NA,NA,NA,FALSE,-26.9,6,-14.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
717697,"2023-06-20",0,"2023-06-20T03:51:09.137Z","2023-06-20T03:51:12.855Z",TRUE,"pitch","b887bee5-f2f4-468f-8d0e-9909a3f3e48d",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,2,NA,NA,3.4,1.66,NA,112.91,181.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Thairo Estrada strikes out swinging.",0,4,2,62,"bottom",8,"2023-06-20T03:50:52.013Z","2023-06-20T03:52:12.798Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,642731,"Thairo Estrada","/api/v1/people/642731","R","Right",657612,"Tim Hill","/api/v1/people/657612","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Francisco Giants",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Francisco Giants","San Diego Padres","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",89.2,82.1,8,0.63,0.4215,6.9322,24.1878,-33.5339,11.0727,-0.7965,0.1072,2.1246,-12.4235,-129.3849,3.6424,3.5075,50.0001,3.2515,18.9796,26.4,8.4,24,2383,105,NA,NA,NA,NA,NA,NA,FALSE,-34.7,-0.4,-17.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,605204,"J.D. Davis","/api/v1/people/605204",NA,NA,NA,NA,NA,NA
