"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716649,"2023-09-09",4,"2023-09-10T02:14:47.491Z","2023-09-10T02:14:52.894Z",TRUE,"pitch","a13b246c-0f24-4865-aca8-538536795a8a",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.56,1.67,NA,72.48,208.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,5,7,77,"top",9,"2023-09-10T02:12:44.658Z","2023-09-10T02:14:52.894Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.6,75.8,14,2,0.4548,6.2642,29.5915,-42.3251,8.7758,-6.9516,1.1678,1.1158,0.4292,-121.6474,-2.4856,-0.1481,50.0042,5.912,12.8135,16.8,12,24,3448,22,NA,NA,NA,NA,NA,NA,TRUE,-52.8,-13,-15.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716649,"2023-09-09",3,"2023-09-10T02:14:21.079Z","2023-09-10T02:14:25.344Z",TRUE,"pitch","6a0bbd32-cea0-46c8-8eaf-6fb205b43f42",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.56,1.67,NA,132.02,199.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,5,7,77,"top",9,"2023-09-10T02:12:44.658Z","2023-09-10T02:14:52.894Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",90.6,81.9,13,2,0.4187,6.5244,32.5486,-26.5132,-8.8777,3.2768,-0.3941,1.4516,3.8747,-131.7061,-5.2349,-0.7455,50.0015,5.4698,-15.3212,27.6,7.2,24,1928,212,NA,NA,NA,NA,NA,NA,FALSE,-29,4.8,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716649,"2023-09-09",2,"2023-09-10T02:14:01.001Z","2023-09-10T02:14:05.289Z",TRUE,"pitch","56059410-d9bf-451d-922e-25ee63f5ebe3",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.3338,1.5125,NA,54.42,221.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,5,7,77,"top",9,"2023-09-10T02:12:44.658Z","2023-09-10T02:14:52.894Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",91.4,84.3,14,2,0.4119,6.4674,28.4901,-26.6375,2.0126,3.0901,1.6418,0.6512,4.0862,-132.985,-8.0424,-0.1761,50.0035,5.6467,3.6042,8.4,6,24,2976,133,NA,NA,NA,NA,NA,NA,FALSE,-28.7,4.1,-4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716649,"2023-09-09",0,"2023-09-10T02:12:57.073Z","2023-09-10T02:13:02.007Z",TRUE,"pitch","fea1bb94-0d47-4be3-a701-8a8695f7df7e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4564,1.6083,NA,94.93,189.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,5,7,77,"top",9,"2023-09-10T02:12:44.658Z","2023-09-10T02:14:52.894Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92,84.5,9,2,0.409,6.3713,29.2057,-27.8828,2.2472,2.3668,0.5789,1.8272,1.2908,-133.9729,-5.1063,-0.2014,50.0066,5.7533,4.0818,8.4,6,24,2862,147,NA,NA,NA,NA,NA,NA,FALSE,-28.9,3.4,-4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716649,"2023-09-09",1,"2023-09-10T02:13:18.366Z","2023-09-10T02:14:01.001Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,7,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"77","atBat","Strikeout","strikeout","Xander Bogaerts strikes out swinging.",0,5,7,77,"top",9,"2023-09-10T02:12:44.658Z","2023-09-10T02:14:52.894Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,593428,"Xander Bogaerts","/api/v1/people/593428","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716649,"2023-09-09",4,"2023-09-10T02:12:23.789Z","2023-09-10T02:12:29.851Z",TRUE,"pitch","2a348600-f982-4a04-a9be-5da261af043f",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",2,3,1,NA,NA,3.68,1.68,NA,96.93,229.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,5,7,76,"top",9,"2023-09-10T02:10:25.656Z","2023-09-10T02:12:29.851Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","true",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.7,76.4,14,2,0.4533,6.2963,28.4655,-42.6937,7.1529,-7.1554,0.5264,0.3529,-0.1531,-121.7765,-4.1766,-0.3353,50.0013,5.8625,10.5218,13.2,12,24,3375,24,NA,NA,NA,NA,NA,NA,TRUE,-53.4,-13.8,-12.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,665742,"Juan Soto","/api/v1/people/665742",673490,"Ha-Seong Kim","/api/v1/people/673490",NA,NA,NA
716649,"2023-09-09",3,"2023-09-10T02:11:57.994Z","2023-09-10T02:12:03.029Z",TRUE,"pitch","4fc38737-2dae-4041-a4a7-7bcf792a3f27",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,1,NA,NA,3.5166,1.6124,NA,136.42,113.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,5,7,76,"top",9,"2023-09-10T02:10:25.656Z","2023-09-10T02:12:29.851Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,87.3,11,2,0.392,6.4471,33.284,-11.4465,-0.0817,10.5002,-0.5094,4.6339,-0.4973,-140.0122,-1.2706,-0.3185,50.0033,5.8472,-0.1613,1.2,2.4,24,2680,193,NA,NA,NA,NA,NA,NA,FALSE,-10.8,19,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716649,"2023-09-09",2,"2023-09-10T02:11:29.054Z","2023-09-10T02:11:35.642Z",TRUE,"pitch","a6d4e797-cd4c-4518-a52a-2584535a7452",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,2,1,NA,NA,3.5486,1.6165,NA,72.33,239.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,5,7,76,"top",9,"2023-09-10T02:10:25.656Z","2023-09-10T02:12:29.851Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.1,84.5,14,2,0.4104,6.5111,30.5898,-25.9598,2.8394,3.449,1.1718,-0.0163,2.417,-133.7767,-10.1186,-0.1142,50.0001,5.696,5.1124,10.8,6,24,2708,165,NA,NA,NA,NA,NA,NA,FALSE,-28.4,4.1,-5.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716649,"2023-09-09",1,"2023-09-10T02:11:04.500Z","2023-09-10T02:11:09.891Z",TRUE,"pitch","a6a8b365-90d3-4806-9dae-e542baed4cc8",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.68,1.68,NA,113.2,177.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,5,7,76,"top",9,"2023-09-10T02:10:25.656Z","2023-09-10T02:12:29.851Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",84.5,76.7,8,2,0.4488,6.3488,28.6834,-41.9191,9.1344,-6.4836,0.0997,2.269,-1.6929,-122.9524,-0.109,-0.3804,50.0057,5.9286,13.7221,18,12,24,3337,27,NA,NA,NA,NA,NA,NA,FALSE,-50.3,-11.4,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
716649,"2023-09-09",0,"2023-09-10T02:10:45.355Z","2023-09-10T02:10:49.687Z",TRUE,"pitch","4549f617-6e33-49ee-ad9b-c4be2dd4abe3",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.5767,1.6165,NA,122.8,155.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Manny Machado strikes out swinging.",0,5,7,76,"top",9,"2023-09-10T02:10:25.656Z","2023-09-10T02:12:29.851Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,592518,"Manny Machado","/api/v1/people/592518","R","Right",519151,"Ryan Pressly","/api/v1/people/519151","R","Right","vs_RHP","vs_RHB","RISP",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","San Diego Padres","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",92.2,84.5,2,2,0.408,6.29,29.3617,-29.8789,3.2019,1.2575,-0.1522,3.0817,-0.2496,-134.2973,-1.8001,-0.474,50.0038,5.8882,5.8426,10.8,7.2,24,2798,129,NA,NA,NA,NA,NA,NA,FALSE,-30,2.2,-5.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
