"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
718012,"2023-05-27",3,"2023-05-27T04:48:09.696Z","2023-05-27T04:48:15.684Z",TRUE,"pitch","ac4f456f-07d7-458b-9d81-51b9774698b0",4,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,2,NA,NA,3.16,1.4,NA,69.66,212.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,11,6,80,"bottom",9,"2023-05-27T04:47:14.830Z","2023-05-27T04:48:15.684Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",621249,"Duane Underwood Jr.","/api/v1/people/621249","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Pittsburgh Pirates","true",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.1,83,14,0.83,0.4212,6.497,24.7222,-29.5731,2.2504,1.5114,1.2419,0.9636,7.2561,-129.5844,-7.2719,-1.8763,50.001,6.0373,3.8601,9.6,7.2,24,2378,89,NA,NA,NA,NA,NA,NA,TRUE,-32.8,1.4,-5.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718012,"2023-05-27",2,"2023-05-27T04:47:52.558Z","2023-05-27T04:47:56.854Z",TRUE,"pitch","14b72428-1478-4d6d-819f-3fa7170f17ee",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,2,NA,NA,3.16,1.4,NA,78.91,193.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,11,6,80,"bottom",9,"2023-05-27T04:47:14.830Z","2023-05-27T04:48:15.684Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",621249,"Duane Underwood Jr.","/api/v1/people/621249","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",89.9,83.5,14,0.89,0.4172,6.543,25.0138,-26.6403,2.2878,3.1589,0.9993,1.6886,6.8059,-130.7929,-6.1021,-1.9232,50.0012,6.0237,4.0002,10.8,6,24,2095,149,NA,NA,NA,NA,NA,NA,FALSE,-28.9,4.7,-5.5,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718012,"2023-05-27",1,"2023-05-27T04:47:37.757Z","2023-05-27T04:47:41.164Z",TRUE,"pitch","e55dfe0f-0cf2-44e8-ad86-10618f141396",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.0606,1.3501,NA,91.74,191.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,11,6,80,"bottom",9,"2023-05-27T04:47:14.830Z","2023-05-27T04:48:15.684Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",621249,"Duane Underwood Jr.","/api/v1/people/621249","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Pittsburgh Pirates","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,87.9,9,0.89,0.3957,6.5961,26.9351,-21.7831,-7.8964,5.3396,0.6627,1.7567,9.6262,-137.75,-7.5172,-1.8304,50.0026,5.9636,-15.3687,30,6,24,1955,212,NA,NA,NA,NA,NA,NA,FALSE,-21.8,8.4,12.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718012,"2023-05-27",0,"2023-05-27T04:47:22.364Z","2023-05-27T04:47:27.494Z",TRUE,"pitch","5c3b73e5-5967-4b08-bfce-0661f58222dc",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.2091,1.3996,NA,41.24,230.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ty France strikes out swinging.",0,11,6,80,"bottom",9,"2023-05-27T04:47:14.830Z","2023-05-27T04:48:15.684Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,664034,"Ty France","/api/v1/people/664034","R","Right",621249,"Duane Underwood Jr.","/api/v1/people/621249","R","Right","vs_RHP","vs_RHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",92.5,85.3,14,0.91,0.4088,6.6352,28.8231,-24.1265,-0.1945,4.4263,1.9874,0.2977,10.2697,-133.9749,-10.5204,-1.8697,50.0067,5.9989,-0.3564,3.6,6,24,2177,196,NA,NA,NA,NA,NA,NA,FALSE,-26.4,5.9,-1.8,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718012,"2023-05-27",3,"2023-05-27T04:46:51.273Z","2023-05-27T04:46:56.612Z",TRUE,"pitch","e302927c-8985-416d-937f-cd460f930232",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,1,NA,NA,3.35,1.58,NA,126.83,163.63,"line_drive","hard","6",129.21,141.95,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","J.P. Crawford lines out sharply to shortstop Tucupita Marcano.",0,11,6,79,"bottom",9,"2023-05-27T04:45:58.820Z","2023-05-27T04:46:56.612Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",621249,"Duane Underwood Jr.","/api/v1/people/621249","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Pittsburgh Pirates","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,86.2,5,0.88,0.4015,6.281,27.8312,-17.5138,-4.6442,7.7638,-0.258,2.7834,6.4451,-136.0541,-5.8192,-2.0463,50.0046,6.1502,-8.7714,21.6,4.8,24,2157,209,105.2,9,200,NA,NA,NA,TRUE,-18,13.1,7.2,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718012,"2023-05-27",2,"2023-05-27T04:46:36.623Z","2023-05-27T04:46:39.623Z",TRUE,"pitch","eca1eee3-0f9b-4bf1-b2fa-97beeafb2a33",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,1,NA,NA,3.3744,1.5301,NA,51.11,211.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","J.P. Crawford lines out sharply to shortstop Tucupita Marcano.",0,11,6,79,"bottom",9,"2023-05-27T04:45:58.820Z","2023-05-27T04:46:56.612Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",621249,"Duane Underwood Jr.","/api/v1/people/621249","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.5,82.4,14,0.91,0.4218,6.6602,26.177,-23.7749,-9.1223,4.9147,1.7286,1.0169,12.2648,-129.671,-8.0422,-1.8693,50.0035,5.962,-15.5933,27.6,7.2,24,1555,236,NA,NA,NA,NA,NA,NA,FALSE,-27.1,7.2,13.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718012,"2023-05-27",1,"2023-05-27T04:46:21.799Z","2023-05-27T04:46:25.998Z",TRUE,"pitch","e053a9be-ee96-4bbb-8ac9-d86304681913",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3992,1.5796,NA,79.31,169.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","J.P. Crawford lines out sharply to shortstop Tucupita Marcano.",0,11,6,79,"bottom",9,"2023-05-27T04:45:58.820Z","2023-05-27T04:46:56.612Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",621249,"Duane Underwood Jr.","/api/v1/people/621249","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Pittsburgh Pirates","false",NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.8,87.1,12,0.61,0.3996,6.4356,25.8352,-20.9003,-3.4244,5.9029,0.9889,2.5541,9.0547,-136.3218,-5.9104,-1.9093,50.0039,6.1625,-6.542,13.2,4.8,24,2120,207,NA,NA,NA,NA,NA,NA,FALSE,-21,9.8,4.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718012,"2023-05-27",0,"2023-05-27T04:46:07.768Z","2023-05-27T04:46:10.982Z",TRUE,"pitch","e5f3e846-865e-4a03-8f85-2477007d3b02",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.3992,1.6043,NA,90.98,177.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Lineout","field_out","J.P. Crawford lines out sharply to shortstop Tucupita Marcano.",0,11,6,79,"bottom",9,"2023-05-27T04:45:58.820Z","2023-05-27T04:46:56.612Z",TRUE,FALSE,FALSE,TRUE,0,2,1,2,641487,"J.P. Crawford","/api/v1/people/641487","L","Left",621249,"Duane Underwood Jr.","/api/v1/people/621249","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Pittsburgh Pirates","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,82.2,6,0.91,0.4218,6.4609,25.3215,-24.9808,-10.0623,4.2024,0.6827,2.2674,9.6191,-129.5262,-4.9838,-1.7596,50.0013,6.1103,-17.2135,31.2,7.2,24,1545,231,NA,NA,NA,NA,NA,NA,FALSE,-27.6,6.7,16.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718012,"2023-05-27",5,"2023-05-27T04:45:36.809Z","2023-05-27T04:45:42.830Z",TRUE,"pitch","a433f31f-2e3a-463e-903f-fe3327c1cbae",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.08,1.44,NA,116.25,174.52,"ground_ball","medium","4",142.89,147.02,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Kolten Wong grounds out, second baseman Rodolfo Castro to first baseman Carlos Santana.",0,11,6,78,"bottom",9,"2023-05-27T04:44:37.084Z","2023-05-27T04:45:42.830Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",621249,"Duane Underwood Jr.","/api/v1/people/621249","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Pittsburgh Pirates",NA,NA,"rgba(152, 0, 101, 1.0)","FC","Cutter",93.7,86.4,5,0.88,0.4006,6.4274,27.8631,-16.7426,-1.7391,8.1362,0.0196,2.38,6.334,-136.3318,-6.8913,-2.1003,50.0044,6.0812,-3.3001,6,3.6,24,2150,210,98.3,3,70,NA,NA,NA,TRUE,-17.4,13.6,1.9,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
718012,"2023-05-27",4,"2023-05-27T04:45:22.046Z","2023-05-27T04:45:26.304Z",TRUE,"pitch","2146d53f-b589-4472-9a0f-62112f36873e",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,2.9311,1.3654,NA,135.77,216.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Groundout","field_out","Kolten Wong grounds out, second baseman Rodolfo Castro to first baseman Carlos Santana.",0,11,6,78,"bottom",9,"2023-05-27T04:44:37.084Z","2023-05-27T04:45:42.830Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,543939,"Kolten Wong","/api/v1/people/543939","L","Left",621249,"Duane Underwood Jr.","/api/v1/people/621249","R","Right","vs_RHP","vs_LHB","Empty",NA,"Seattle Mariners",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Seattle Mariners","Pittsburgh Pirates",NA,NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.3,82.5,13,0.9,0.4216,6.3528,25.6381,-24.1793,-9.9296,4.6716,-0.4925,0.8136,7.0512,-129.6336,-8.7006,-1.9498,50.0039,6.0424,-16.9983,31.2,7.2,24,1608,232,NA,NA,NA,NA,NA,NA,FALSE,-27.5,6.8,16.6,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
