"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","base","result.isOut","about.isTopInning","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716508,"2023-09-20",2,"2023-09-20T20:39:33.063Z","2023-09-20T20:40:20.153Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"58","atBat","Lineout","field_out","Jon Singleton lines out to second baseman Adam Frazier.",0,1,0,58,"bottom",8,"2023-09-20T20:40:17.907Z","2023-09-20T20:41:41.107Z",TRUE,FALSE,FALSE,TRUE,0,2,1,1,572138,"Jon Singleton","/api/v1/people/572138","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",5,"2023-09-20T20:38:33.071Z","2023-09-20T20:38:36.978Z",TRUE,"pitch","ef673cd2-44bb-40ff-b833-19f2ba9fd16a",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",4,0,0,NA,NA,3.5786,1.8183,NA,187.95,160.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Yordan Alvarez walks.",0,1,0,57,"bottom",8,"2023-09-20T20:37:27.379Z","2023-09-20T20:38:36.978Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.6,11,0.9,0.3835,6.7388,33.8271,-18.7874,-8.1442,6.4844,-1.8614,2.9096,2.9231,-142.97,-4.147,-1.8407,50.0021,5.5625,-16.8114,39.6,4.8,24,2040,230,NA,NA,NA,NA,NA,NA,FALSE,-17.3,11,14.2,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,670541,"Yordan Alvarez","/api/v1/people/670541",NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",4,"2023-09-20T20:38:11.760Z","2023-09-20T20:38:16.332Z",TRUE,"pitch","1d5c1c36-204c-42ef-bbb4-2a5a829416d1",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,0,0,NA,NA,3.5505,1.7898,NA,155.26,171.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Yordan Alvarez walks.",0,1,0,57,"bottom",8,"2023-09-20T20:37:27.379Z","2023-09-20T20:38:36.978Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.7,85.3,13,0.93,0.4053,7.0045,28.3111,-28.531,-7.657,1.9694,-1.0038,2.474,4.3472,-134.9587,-3.3424,-1.6374,50.0047,5.7296,-14.1806,24,7.2,24,1133,241,NA,NA,NA,NA,NA,NA,FALSE,-28.7,3.1,13,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",3,"2023-09-20T20:37:50.689Z","2023-09-20T20:37:54.117Z",TRUE,"pitch","5dae09de-36f4-4161-8af4-b12e586f401e",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,0,0,NA,NA,3.5505,1.7613,NA,103.34,220.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Yordan Alvarez walks.",0,1,0,57,"bottom",8,"2023-09-20T20:37:27.379Z","2023-09-20T20:38:36.978Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",92.9,85.6,14,0.94,0.4057,6.8122,29.234,-31.5686,-9.084,0.3286,0.3583,0.6699,7.7608,-134.9911,-7.3374,-1.3729,50.0032,5.644,-16.7746,25.2,8.4,24,1274,242,NA,NA,NA,NA,NA,NA,FALSE,-32.5,-0.8,14.8,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",2,"2023-09-20T20:37:29.640Z","2023-09-20T20:37:32.774Z",TRUE,"pitch","66f409d0-7cdb-4e09-b69c-ce2be41fb0d0",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.5505,1.6473,NA,113.33,217.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"57","atBat","Walk","walk","Yordan Alvarez walks.",0,1,0,57,"bottom",8,"2023-09-20T20:37:27.379Z","2023-09-20T20:38:36.978Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.8,89.7,14,0.87,0.3834,7.0026,35.8202,-15.3902,-9.465,8.1389,0.0963,0.7761,8.0277,-143.3302,-10.3507,-1.5232,50.0048,5.4157,-19.524,44.4,4.8,24,2083,229,NA,NA,NA,NA,NA,NA,FALSE,-15.8,12.6,15.4,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",0,"2023-09-20T20:36:45.138Z","2023-09-20T20:36:55.111Z",FALSE,"action",NA,NA,"Pitching Change: Shintaro Fujinami replaces Jacob Webb.","Pitching Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,660261,"/api/v1/people/660261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"57","atBat","Walk","walk","Yordan Alvarez walks.",0,1,0,57,"bottom",8,"2023-09-20T20:37:27.379Z","2023-09-20T20:38:36.978Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",1,"2023-09-20T20:36:55.111Z","2023-09-20T20:37:29.640Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Yordan Alvarez replaces Jake Meyers.","Offensive Substitution",1,0,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,670541,"/api/v1/people/670541",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","801","57","atBat","Walk","walk","Yordan Alvarez walks.",0,1,0,57,"bottom",8,"2023-09-20T20:37:27.379Z","2023-09-20T20:38:36.978Z",TRUE,FALSE,FALSE,FALSE,0,4,0,0,670541,"Yordan Alvarez","/api/v1/people/670541","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,676694,"/api/v1/people/676694",NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",0,"2023-09-20T20:33:45.471Z","2023-09-20T20:33:53.989Z",TRUE,"pitch","668956f1-f6d9-4aee-9f9d-9b0674d116c1",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.35,1.56,NA,125.29,153.87,"line_drive","medium","7",57.85,86.38,NA,NA,NA,NA,NA,NA,NA,NA,"56","atBat","Lineout","field_out","Cedric Mullins lines out to left fielder Chas McCormick.",0,1,0,56,"top",8,"2023-09-20T20:33:36.601Z","2023-09-20T20:33:53.989Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,656775,"Cedric Mullins","/api/v1/people/656775","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,88.8,2,0.9,0.3854,6.5499,36.2193,-12.1804,-4.2078,9.7993,-0.2174,3.1449,6.1699,-142.7195,-5.0126,-1.8716,50.0015,5.7064,-8.5846,27.6,3.6,24,2388,208,91.5,25,326,NA,NA,NA,TRUE,-11.9,16.8,6.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",1,"2023-09-20T20:33:09.069Z","2023-09-20T20:33:17.586Z",TRUE,"pitch","69501d6d-03d9-486b-964b-b4d27c0d8261",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,1,1,NA,NA,3.49,1.7,NA,143.13,187.82,"ground_ball","medium","5",108.06,162.84,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Ryan O'Hearn grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,1,0,55,"top",8,"2023-09-20T20:32:36.480Z","2023-09-20T20:33:17.586Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Houston Astros","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.8,80.2,7,2,0.4302,6.2304,28.8827,-35.7262,6.4626,-2.1715,-0.6856,1.8875,1.4025,-127.8224,-2.6835,-2.0818,50.002,5.785,10.582,16.8,9.6,24,3089,53,98.7,3,89,NA,NA,NA,TRUE,-40.1,-4.3,-12,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",0,"2023-09-20T20:32:53.652Z","2023-09-20T20:32:58.611Z",TRUE,"pitch","507e97d3-7fc8-4875-8c24-deda2073e08e",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.4663,1.6473,NA,142.91,177.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55","atBat","Groundout","field_out","Ryan O'Hearn grounds out, third baseman Alex Bregman to first baseman Jose Abreu.",0,1,0,55,"top",8,"2023-09-20T20:32:36.480Z","2023-09-20T20:33:17.586Z",TRUE,FALSE,FALSE,TRUE,0,0,1,2,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.9,87.7,4,2,0.3907,6.5722,35.1256,-13.4274,-5.3754,9.441,-0.6798,2.2582,5.2109,-140.7698,-6.9334,-1.8661,50.0017,5.6412,-10.6729,32.4,3.6,24,2297,208,NA,NA,NA,NA,NA,NA,FALSE,-13.8,15.7,8.5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",5,"2023-09-20T20:32:25.248Z","2023-09-20T20:32:29.232Z",TRUE,"pitch","ffad4f8b-3a61-48ec-a6bf-187286a672f2",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,0,NA,NA,3.4,1.63,NA,175.23,141.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,1,0,54,"top",8,"2023-09-20T20:30:20.693Z","2023-09-20T20:32:29.232Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Houston Astros","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.3,89,11,2,0.3844,6.5065,36.2282,-14.0846,-5.0196,8.8197,-1.5275,3.603,3.3883,-143.0685,-3.5717,-2.0814,50.0043,5.7637,-10.2979,32.4,3.6,24,2333,213,NA,NA,NA,NA,NA,NA,TRUE,-13.2,15.4,8.3,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",4,"2023-09-20T20:32:07.095Z","2023-09-20T20:32:11.067Z",TRUE,"pitch","26a310a2-c9ef-476b-b11f-5ccc85a5a257",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,0,NA,NA,3.382,1.5046,NA,146.01,212.07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,1,0,54,"top",8,"2023-09-20T20:30:20.693Z","2023-09-20T20:32:29.232Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",89.1,81.9,13,2,0.4228,6.6468,28.287,-34.1149,3.8976,-1.1409,-0.761,0.9892,2.7807,-129.7575,-4.7708,-2.3547,50.0059,5.4644,6.6166,12,8.4,24,2793,64,NA,NA,NA,NA,NA,NA,FALSE,-37.4,-3,-7.7,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",3,"2023-09-20T20:31:41.717Z","2023-09-20T20:31:45.048Z",TRUE,"pitch","0c705ccf-b58b-4ab1-8e4a-998b67242430",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.4,1.63,NA,153.72,174.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,1,0,54,"top",8,"2023-09-20T20:30:20.693Z","2023-09-20T20:32:29.232Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.3,80,13,2,0.432,6.3478,28.1185,-40.3422,3.7834,-5.0238,-0.9633,2.3756,1.4384,-127.1814,-1.0157,-2.0291,50.0046,6.0033,6.147,8.4,10.8,24,3136,44,NA,NA,NA,NA,NA,NA,FALSE,-45.1,-9.1,-7.2,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",2,"2023-09-20T20:31:18.183Z","2023-09-20T20:31:23.014Z",TRUE,"pitch","992ec86e-7949-4b69-9644-9e118d3c691f",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,0,NA,NA,3.4,1.63,NA,88.78,204.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,1,0,54,"top",8,"2023-09-20T20:30:20.693Z","2023-09-20T20:32:29.232Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Houston Astros","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87,79.6,14,2,0.4348,6.4959,28.663,-36.7992,2.393,-2.8917,0.7404,1.2638,5.9397,-126.5561,-3.9012,-1.9588,50.0002,5.8097,3.833,7.2,9.6,24,3071,49,NA,NA,NA,NA,NA,NA,FALSE,-42.5,-6,-5.9,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",1,"2023-09-20T20:31:00.189Z","2023-09-20T20:31:04.772Z",TRUE,"pitch","4c890816-e7ee-407d-bba2-e28fe43609af",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,2,0,NA,NA,3.382,1.6188,NA,135.34,180.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,1,0,54,"top",8,"2023-09-20T20:30:20.693Z","2023-09-20T20:32:29.232Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,88.8,7,0.9,0.3858,6.5017,36.3012,-10.7033,-3.4328,10.544,-0.4811,2.1557,5.0299,-142.6174,-7.8743,-1.831,50.0045,5.6476,-6.9917,24,2.4,24,2266,210,NA,NA,NA,NA,NA,NA,FALSE,-11.3,17.4,5,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",0,"2023-09-20T20:30:41.904Z","2023-09-20T20:30:46.857Z",TRUE,"pitch","6e5a276a-6dc8-49b6-92cc-39891dd25b6a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,0,NA,NA,3.4,1.63,NA,147.31,167.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"54","atBat","Strikeout","strikeout","Anthony Santander strikes out swinging.",0,1,0,54,"top",8,"2023-09-20T20:30:20.693Z","2023-09-20T20:32:29.232Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,623993,"Anthony Santander","/api/v1/people/623993","L","Left",650556,"Bryan Abreu","/api/v1/people/650556","R","Right","vs_RHP","vs_LHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Houston Astros","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.4,87.1,4,0.9,0.3927,6.679,35.1273,-10.9736,-3.512,10.7941,-0.7951,2.6399,4.1333,-140.0948,-6.4396,-1.8417,50.0063,5.7044,-6.9003,25.2,2.4,24,2249,206,NA,NA,NA,NA,NA,NA,FALSE,-11.5,18.2,5.4,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716508,"2023-09-20",4,"2023-09-20T20:28:15.509Z","2023-09-20T20:28:25.526Z",TRUE,"pitch","df4997d5-f0e6-4491-90cb-e0068a0e3169",5,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,2,NA,NA,3.25,1.52,NA,99.69,158.67,"fly_ball","hard","8",175.62,59.63,NA,NA,NA,NA,NA,NA,NA,NA,"53","atBat","Flyout","field_out","Chas McCormick flies out sharply to center fielder Cedric Mullins.",0,1,0,53,"bottom",7,"2023-09-20T20:26:25.377Z","2023-09-20T20:28:25.526Z",TRUE,FALSE,FALSE,TRUE,0,2,2,3,676801,"Chas McCormick","/api/v1/people/676801","R","Right",657097,"Jacob Webb","/api/v1/people/657097","R","Right","vs_RHP","vs_RHB","Empty",NA,"Houston Astros",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Houston Astros","Baltimore Orioles","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.2,86,3,0.91,0.398,6.5401,33.9337,-11.1521,-5.4698,10.9868,0.454,2.967,9.9782,-138.2029,-4.6175,-2.5105,50.001,5.4229,-10.465,33.6,3.6,24,2605,215,100.8,40,367,NA,NA,NA,TRUE,-11.6,19,7.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
