"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
716815,"2023-08-28",3,"2023-08-29T01:49:01.087Z","2023-08-29T01:49:05.089Z",TRUE,"pitch","344dfd67-b577-4719-be06-02f3734191dd",3,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,3,2,NA,NA,3.4439,1.6935,NA,80.75,186.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Trayce Thompson called out on strikes.",0,0,9,70,"top",9,"2023-08-29T01:48:09.616Z","2023-08-29T01:49:05.089Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,572204,"Trayce Thompson","/api/v1/people/572204","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.1,78.2,14,0.92,0.4428,6.5665,25.9804,-33.5828,8.0154,-0.9086,0.951,1.9328,4.5249,-123.9534,-1.2753,-1.9426,50.0033,5.2712,12.4079,21.6,9.6,24,2257,63,NA,NA,NA,NA,NA,NA,TRUE,-39.5,-1.7,-15.6,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716815,"2023-08-28",2,"2023-08-29T01:48:28.965Z","2023-08-29T01:48:37.817Z",TRUE,"pitch","2d4dc70c-0a7d-4165-a1bf-1ffdd2e1dc9a",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,2,NA,NA,3.31,1.65,NA,128.32,185.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Trayce Thompson called out on strikes.",0,0,9,70,"top",9,"2023-08-29T01:48:09.616Z","2023-08-29T01:49:05.089Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,572204,"Trayce Thompson","/api/v1/people/572204","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99.3,90.7,7,0.91,0.3796,7.0012,33.6566,-13.4655,-7.9348,8.8725,-0.2971,1.9852,6.0367,-144.3191,-7.685,-1.3852,50.0064,5.5126,-16.7377,45.6,3.6,24,2108,221,NA,NA,NA,NA,NA,NA,FALSE,-13.1,14.6,13.2,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716815,"2023-08-28",1,"2023-08-29T01:48:11.987Z","2023-08-29T01:48:15.466Z",TRUE,"pitch","29182479-40f1-46ec-950c-2c274fa02ba9",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.4905,1.7401,NA,130.73,192.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Trayce Thompson called out on strikes.",0,0,9,70,"top",9,"2023-08-29T01:48:09.616Z","2023-08-29T01:49:05.089Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,572204,"Trayce Thompson","/api/v1/people/572204","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.6,90.5,7,0.9,0.3815,7.0075,31.9332,-18.6709,-10.1034,6.4647,-0.3603,1.7244,6.8061,-143.3506,-6.9283,-1.4479,50.0053,5.3306,-21.1122,44.4,6,24,1983,231,NA,NA,NA,NA,NA,NA,FALSE,-17.5,10.6,17,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716815,"2023-08-28",0,"2023-08-29T01:47:52.294Z","2023-08-29T01:48:11.987Z",FALSE,"action",NA,NA,"Offensive Substitution: Pinch-hitter Trayce Thompson replaces Luis Robert Jr.","Offensive Substitution",0,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,572204,"/api/v1/people/572204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"offensive_substitution",NA,"11","Pinch Hitter","Hitter","PH","301","70","atBat","Strikeout","strikeout","Trayce Thompson called out on strikes.",0,0,9,70,"top",9,"2023-08-29T01:48:09.616Z","2023-08-29T01:49:05.089Z",TRUE,FALSE,FALSE,TRUE,14,0,3,3,572204,"Trayce Thompson","/api/v1/people/572204","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,673357,"/api/v1/people/673357",TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716815,"2023-08-28",2,"2023-08-29T01:47:24.641Z","2023-08-29T01:47:32.215Z",TRUE,"pitch","09be0559-8b87-4de8-b5e2-f270552059bc",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,1,1,NA,NA,3.22,1.52,NA,107.82,198.01,"ground_ball","medium","4",155.12,148.09,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Andrew Benintendi grounds out, second baseman Adam Frazier to first baseman Ryan Mountcastle.",0,0,9,69,"top",9,"2023-08-29T01:46:34.296Z","2023-08-29T01:47:32.215Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",93.3,85.6,8,0.93,0.404,6.8559,29.4422,-28.1892,-7.9967,2.1441,0.2408,1.51,8.0917,-135.552,-5.5674,-1.7431,50.0064,5.557,-14.8944,24,7.2,24,1502,242,101.9,-21,4,NA,NA,NA,TRUE,-28.7,2.9,12.7,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716815,"2023-08-28",1,"2023-08-29T01:47:05.768Z","2023-08-29T01:47:09.190Z",TRUE,"pitch","08c3d005-68c0-471a-b7e2-fcbfbeab3f1e",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,1,NA,NA,3.3025,1.5869,NA,153.08,178.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Andrew Benintendi grounds out, second baseman Adam Frazier to first baseman Ryan Mountcastle.",0,0,9,69,"top",9,"2023-08-29T01:46:34.296Z","2023-08-29T01:47:32.215Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",99,90.4,13,0.9,0.3807,6.882,33.8197,-14.9324,-5.2095,8.2234,-0.9464,2.2476,4.3737,-143.9607,-6.5592,-1.8095,50.002,5.4821,-10.9203,31.2,3.6,24,2109,220,NA,NA,NA,NA,NA,NA,FALSE,-14.3,13.7,8.5,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716815,"2023-08-28",0,"2023-08-29T01:46:49.906Z","2023-08-29T01:46:54.164Z",TRUE,"pitch","95d5c083-0511-479b-a0c0-a5c64cba1123",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,1,NA,NA,3.3508,1.5535,NA,149.59,204.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Groundout","field_out","Andrew Benintendi grounds out, second baseman Adam Frazier to first baseman Ryan Mountcastle.",0,0,9,69,"top",9,"2023-08-29T01:46:34.296Z","2023-08-29T01:47:32.215Z",TRUE,FALSE,FALSE,TRUE,0,1,1,2,643217,"Andrew Benintendi","/api/v1/people/643217","L","Left",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.5,83.8,13,0.93,0.4145,6.6999,26.3958,-30.9335,-6.4148,0.6987,-0.8551,1.2674,4.2603,-131.8142,-5.0988,-1.6538,50.0014,5.494,-11.3571,18,7.2,24,1250,243,NA,NA,NA,NA,NA,NA,FALSE,-32.8,0.4,10.8,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716815,"2023-08-28",1,"2023-08-29T01:46:11.936Z","2023-08-29T01:46:20.787Z",TRUE,"pitch","18bd5162-ebc6-4485-a50d-e4ed9161caa7",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,0,NA,NA,3.34,1.49,NA,139.31,163.05,"ground_ball","medium","3",160.56,155.71,NA,NA,NA,NA,NA,NA,NA,NA,"68","atBat","Groundout","field_out","Tim Anderson grounds out to first baseman Ryan Mountcastle.",0,0,9,68,"top",9,"2023-08-29T01:46:09.529Z","2023-08-29T01:46:20.787Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",98.2,89.7,1,0.9,0.3835,6.9742,33.013,-13.4968,-6.2387,9.0405,-0.5853,2.8049,4.7685,-142.8355,-5.4391,-1.4662,50.0001,5.583,-12.8842,38.4,3.6,24,2233,223,66.5,10,101,NA,NA,NA,TRUE,-13,15.5,10.3,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716815,"2023-08-28",0,"2023-08-29T01:44:21.015Z","2023-08-29T01:46:11.936Z",FALSE,"action",NA,NA,"Pitching Change: Shintaro Fujinami replaces DL Hall.","Pitching Substitution",0,9,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,660261,"/api/v1/people/660261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"68","atBat","Groundout","field_out","Tim Anderson grounds out to first baseman Ryan Mountcastle.",0,0,9,68,"top",9,"2023-08-29T01:46:09.529Z","2023-08-29T01:46:20.787Z",TRUE,FALSE,FALSE,TRUE,0,0,0,1,641313,"Tim Anderson","/api/v1/people/641313","R","Right",660261,"Shintaro Fujinami","/api/v1/people/660261","R","Right","vs_RHP","vs_RHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox","Baltimore Orioles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
716815,"2023-08-28",2,"2023-08-29T01:43:03.688Z","2023-08-29T01:43:12.436Z",TRUE,"pitch","39a1ecdf-d299-44f2-bc91-05263010250e",3,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,2,2,NA,NA,3.45,1.67,NA,104.13,184.67,"ground_ball","medium","3",160.31,167.85,NA,NA,NA,NA,NA,NA,NA,NA,"67","atBat","Groundout","field_out","Ryan O'Hearn grounds out to first baseman Andrew Vaughn.",0,0,9,67,"bottom",8,"2023-08-29T01:42:19.585Z","2023-08-29T01:43:12.436Z",TRUE,FALSE,FALSE,TRUE,0,0,2,3,656811,"Ryan O'Hearn","/api/v1/people/656811","L","Left",679346,"Edgar Navarro","/api/v1/people/679346","R","Right","vs_RHP","vs_LHB","Empty",NA,"Baltimore Orioles",1,"Major League Baseball",NA,NA,103,"American League","Chicago White Sox",1,"Major League Baseball",NA,NA,103,"American League","Baltimore Orioles","Chicago White Sox","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.3,85.2,9,0.9,0.4026,6.67,34.2634,-25.2334,-9.313,3.7102,0.3377,2.004,10.1569,-136.8222,-4.8077,-2.2384,50.0001,5.545,-17.4002,30,7.2,24,2224,227,80.9,-15,9,NA,NA,NA,TRUE,-25.6,5.8,14.3,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
