"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","details.disengagementNum","isSubstitution","replacedPlayer.id","replacedPlayer.link","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
716831,"2023-08-27",3,"2023-08-27T19:46:22.680Z","2023-08-27T19:46:27.922Z",TRUE,"pitch","b30ddd8e-c2d4-4599-bcee-4c42dac4e80b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.2099,1.4892,NA,50.81,206.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Forceout","force_out","Amed Rosario grounds into a force out, third baseman Luis Urias to second baseman Pablo Reyes. Mookie Betts scores. Freddie Freeman out at 2nd. Amed Rosario to 1st.",1,7,2,66,"top",8,"2023-08-27T19:45:11.757Z","2023-08-27T19:47:54.220Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.7,75.9,14,2,0.4553,6.428,23.6752,-26.1101,11.0168,4.1394,1.7365,1.1878,-4.0586,-120.3701,-3.5749,2.0145,50.0036,5.0076,16.1437,30,8.4,24,1752,116,NA,NA,NA,NA,NA,NA,FALSE,-33.1,6.8,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",2,"2023-08-27T19:46:04.332Z","2023-08-27T19:46:08.312Z",TRUE,"pitch","4155bf4d-78d0-41ce-87e7-970cced99e55",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.33,1.58,NA,120.26,190.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Forceout","force_out","Amed Rosario grounds into a force out, third baseman Luis Urias to second baseman Pablo Reyes. Mookie Betts scores. Freddie Freeman out at 2nd. Amed Rosario to 1st.",1,7,2,66,"top",8,"2023-08-27T19:45:11.757Z","2023-08-27T19:47:54.220Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.4,84.3,8,0.89,0.4081,6.2376,29.4212,-12.0546,6.9463,11.0329,-0.0855,1.7875,-6.9337,-134.2737,-6.7688,1.6293,50.0047,5.2012,12.6695,39.6,3.6,24,2320,156,NA,NA,NA,NA,NA,NA,FALSE,-13.4,18.7,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",1,"2023-08-27T19:45:42.413Z","2023-08-27T19:45:47.410Z",TRUE,"pitch","90de1641-5bfe-4c8d-acfe-d20dbb0a6738",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,2,1,NA,NA,3.33,1.58,NA,144.69,225.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Forceout","force_out","Amed Rosario grounds into a force out, third baseman Luis Urias to second baseman Pablo Reyes. Mookie Betts scores. Freddie Freeman out at 2nd. Amed Rosario to 1st.",1,7,2,66,"top",8,"2023-08-27T19:45:11.757Z","2023-08-27T19:47:54.220Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73,66.9,13,0.91,0.52,6.2816,21.6437,-41.9402,-7.4484,-8.7321,-0.7263,0.4898,-3.8081,-106.1716,0.3735,2.0706,50.0035,5.1658,-8.329,12,15.6,24,2413,318,NA,NA,NA,NA,NA,NA,FALSE,-67.3,-15.2,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",0,"2023-08-27T19:45:26.977Z","2023-08-27T19:45:31.337Z",TRUE,"pitch","e99fab60-fded-4047-b774-f0db0648293a",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,3.2689,1.5187,NA,91.48,171.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","atBat","Forceout","force_out","Amed Rosario grounds into a force out, third baseman Luis Urias to second baseman Pablo Reyes. Mookie Betts scores. Freddie Freeman out at 2nd. Amed Rosario to 1st.",1,7,2,66,"top",8,"2023-08-27T19:45:11.757Z","2023-08-27T19:47:54.220Z",TRUE,TRUE,FALSE,TRUE,0,2,2,2,642708,"Amed Rosario","/api/v1/people/642708","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.6,66.5,6,0.91,0.5173,6.1879,22.5259,-42.2755,-7.6204,-8.9472,0.6695,2.4769,-1.1505,-106.8596,4.046,2.2065,50.0036,5.3857,-8.6018,12,15.6,24,2464,312,NA,NA,NA,NA,NA,NA,FALSE,-66,-14.3,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,642708,"Amed Rosario","/api/v1/people/642708",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",0,"2023-08-27T19:44:37.277Z","2023-08-27T19:44:47.888Z",TRUE,"pitch","43f2f519-f9ad-4e96-9620-2e4e15f2cb1d",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,1,NA,NA,3.68,1.82,NA,126.73,176.72,"line_drive","hard","7",88.94,81.3,NA,NA,NA,NA,NA,NA,NA,NA,"65","atBat","Single","single","Freddie Freeman singles on a sharp line drive to left fielder Adam Duvall. Mookie Betts to 3rd.",0,6,2,65,"top",8,"2023-08-27T19:44:28.310Z","2023-08-27T19:44:47.888Z",TRUE,FALSE,FALSE,FALSE,33,0,0,1,518692,"Freddie Freeman","/api/v1/people/518692","L","Left",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_LHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,80.9,8,0.88,0.4281,6.0765,24.474,-22.2298,0.4916,5.9847,-0.2554,2.2984,-6.1586,-127.6058,-2.6926,2.1179,50.0005,5.1048,0.8171,1.2,6,24,2045,162,104.3,13,233,NA,NA,NA,FALSE,-24.8,10.6,0.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,518692,"Freddie Freeman","/api/v1/people/518692",NA,NA,NA,605141,"Mookie Betts","/api/v1/people/605141"
716831,"2023-08-27",2,"2023-08-27T19:44:00.039Z","2023-08-27T19:44:11.041Z",TRUE,"pitch","fae1dbb9-edbe-4979-9ef9-6538267a32c6",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,1,1,NA,NA,3.17,1.49,NA,117.29,177.54,"line_drive","medium","8",152.24,82.32,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Mookie Betts singles on a line drive to center fielder Wilyer Abreu. Miguel Rojas scores.",1,6,2,64,"top",8,"2023-08-27T19:43:40.768Z","2023-08-27T19:44:11.041Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,605141,"Mookie Betts","/api/v1/people/605141","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",91.9,84.2,5,0.88,0.4094,6.1893,28.1585,-17.9356,4.9102,7.8527,-0.0075,2.2683,-6.5296,-133.6501,-4.5072,1.8266,50.0033,5.2604,8.9047,21.6,4.8,24,2279,153,93.8,13,228,NA,NA,NA,FALSE,-18.8,13.4,-7.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",1,"2023-08-27T19:43:43.005Z","2023-08-27T19:43:47.330Z",TRUE,"pitch","fac72af8-bcae-454b-a5e4-007556c9929b",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,1,NA,NA,2.9908,1.4287,NA,106.43,163.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Mookie Betts singles on a line drive to center fielder Wilyer Abreu. Miguel Rojas scores.",1,6,2,64,"top",8,"2023-08-27T19:43:40.768Z","2023-08-27T19:44:11.041Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,605141,"Mookie Betts","/api/v1/people/605141","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.9,66.7,3,0.91,0.5192,6.1855,19.7995,-41.6019,-8.7666,-8.3784,0.2772,2.7904,-1.491,-105.914,4.4604,2.1305,50.0049,5.446,-9.8597,14.4,15.6,24,2436,317,NA,NA,NA,NA,NA,NA,FALSE,-65.4,-13.4,16.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",0,"2023-08-27T19:42:57.738Z","2023-08-27T19:43:43.005Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",5,2,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Single","single","Mookie Betts singles on a line drive to center fielder Wilyer Abreu. Miguel Rojas scores.",1,6,2,64,"top",8,"2023-08-27T19:43:40.768Z","2023-08-27T19:44:11.041Z",TRUE,TRUE,FALSE,FALSE,33,0,1,1,605141,"Mookie Betts","/api/v1/people/605141","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","Men_On",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",8,"2023-08-27T19:42:38.250Z","2023-08-27T19:42:46.349Z",TRUE,"pitch","44b24fc8-ab1d-402d-9cd6-41784d5147be",9,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,2,0,NA,NA,3.16,1.46,NA,131.54,193.85,"ground_ball","medium","4",127.89,147.48,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Austin Barnes grounds out, second baseman Pablo Reyes to first baseman Triston Casas. Miguel Rojas to 3rd.",0,5,2,63,"top",8,"2023-08-27T19:39:36.472Z","2023-08-27T19:42:46.349Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,605131,"Austin Barnes","/api/v1/people/605131","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",87.7,81.3,7,0.91,0.4274,6.2726,23.86,-23.866,-0.9963,4.9833,-0.3813,1.6642,-6.1247,-127.6812,-3.8791,2.1683,50.0036,5.0597,-1.6604,6,6,24,2130,151,80,1,44,NA,NA,NA,TRUE,-26.8,8.4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,500743,"Miguel Rojas","/api/v1/people/500743"
716831,"2023-08-27",7,"2023-08-27T19:42:14.761Z","2023-08-27T19:42:20.766Z",TRUE,"pitch","f716627b-248d-4cd2-b4a3-88dcbd566ebf",8,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.16,1.46,NA,85.65,183.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Austin Barnes grounds out, second baseman Pablo Reyes to first baseman Triston Casas. Miguel Rojas to 3rd.",0,5,2,63,"top",8,"2023-08-27T19:39:36.472Z","2023-08-27T19:42:46.349Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,605131,"Austin Barnes","/api/v1/people/605131","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",83.1,75.4,6,2,0.4552,6.4672,26.1568,-25.0271,10.8615,4.8883,0.8224,2.0312,-6.0754,-120.8622,-1.984,1.973,50.0025,5.0866,15.8786,30,8.4,24,1688,121,NA,NA,NA,NA,NA,NA,FALSE,-31.4,8.5,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",6,"2023-08-27T19:41:48.098Z","2023-08-27T19:41:52.243Z",TRUE,"pitch","3b22d761-7eab-4ae8-a99f-a4e370f17017",7,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.16,1.46,NA,139.33,154.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Austin Barnes grounds out, second baseman Pablo Reyes to first baseman Triston Casas. Miguel Rojas to 3rd.",0,5,2,63,"top",8,"2023-08-27T19:39:36.472Z","2023-08-27T19:42:46.349Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,605131,"Austin Barnes","/api/v1/people/605131","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",92.3,85.7,1,0.86,0.405,6.2429,24.0929,-20.3135,4.5774,6.3735,-0.5859,3.1112,-8.1035,-134.3038,-2.164,1.8508,50.0004,5.3444,8.5154,19.2,4.8,24,2280,152,NA,NA,NA,NA,NA,NA,FALSE,-20.3,11.4,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",5,"2023-08-27T19:41:24.122Z","2023-08-27T19:41:28.273Z",TRUE,"pitch","86d75edc-f4bb-4d12-81e6-6379b86213bb",6,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,0,NA,NA,3.16,1.46,NA,114.15,178.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Austin Barnes grounds out, second baseman Pablo Reyes to first baseman Triston Casas. Miguel Rojas to 3rd.",0,5,2,63,"top",8,"2023-08-27T19:39:36.472Z","2023-08-27T19:42:46.349Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,605131,"Austin Barnes","/api/v1/people/605131","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",72.9,67.4,5,0.9,0.5164,6.2105,18.2415,-40.9443,-6.4625,-7.6966,0.0747,2.2449,-2.3691,-106.0784,3.349,2.0459,50.0039,5.3152,-7.3611,10.8,14.4,24,2440,318,NA,NA,NA,NA,NA,NA,FALSE,-64.2,-12.7,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",4,"2023-08-27T19:41:05.744Z","2023-08-27T19:41:09.796Z",TRUE,"pitch","fcb6c0bd-7ec3-4ebe-b17d-27b4198cae3d",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,0,NA,NA,3.0694,1.3987,NA,79.02,139.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Austin Barnes grounds out, second baseman Pablo Reyes to first baseman Triston Casas. Miguel Rojas to 3rd.",0,5,2,63,"top",8,"2023-08-27T19:39:36.472Z","2023-08-27T19:42:46.349Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,605131,"Austin Barnes","/api/v1/people/605131","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",73.4,68,12,0.9,0.5114,6.1532,17.084,-41.1373,-6.8996,-7.6984,0.9965,3.6772,-0.713,-106.795,5.935,2.2313,50.0042,5.469,-8.0304,12,14.4,24,2420,320,NA,NA,NA,NA,NA,NA,FALSE,-62.6,-12.2,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",3,"2023-08-27T19:40:42.212Z","2023-08-27T19:40:46.961Z",TRUE,"pitch","9ff1809e-5b41-4d14-80e6-2b6d29368890",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.16,1.46,NA,65.85,187.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Austin Barnes grounds out, second baseman Pablo Reyes to first baseman Triston Casas. Miguel Rojas to 3rd.",0,5,2,63,"top",8,"2023-08-27T19:39:36.472Z","2023-08-27T19:42:46.349Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,605131,"Austin Barnes","/api/v1/people/605131","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",82.9,76.7,14,2,0.4518,6.3869,21.4175,-23.5791,8.171,5.7623,1.3418,1.888,-4.1506,-120.7828,-2.7734,2.0124,50.0023,5.1035,12.1877,25.2,7.2,24,1685,122,NA,NA,NA,NA,NA,NA,FALSE,-29.3,10.1,-13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",2,"2023-08-27T19:40:21.342Z","2023-08-27T19:40:25.411Z",TRUE,"pitch","7ef51b20-8dde-4bb2-958e-e1102f805c5c",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.16,1.46,NA,111.12,171.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Austin Barnes grounds out, second baseman Pablo Reyes to first baseman Triston Casas. Miguel Rojas to 3rd.",0,5,2,63,"top",8,"2023-08-27T19:39:36.472Z","2023-08-27T19:42:46.349Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,605131,"Austin Barnes","/api/v1/people/605131","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",90.8,83.3,5,0.81,0.4141,6.2059,27.3352,-18.3018,3.461,7.8242,0.1543,2.4813,-5.8253,-132.1206,-3.8148,1.935,50.0046,5.2837,6.1386,14.4,4.8,24,2248,151,NA,NA,NA,NA,NA,NA,FALSE,-19.6,13.6,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
716831,"2023-08-27",1,"2023-08-27T19:40:02.515Z","2023-08-27T19:40:07.081Z",TRUE,"pitch","92449360-7c26-45a5-9176-e0735e528e1f",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,0,NA,NA,3.1834,1.3353,NA,81.81,168.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Groundout","field_out","Austin Barnes grounds out, second baseman Pablo Reyes to first baseman Triston Casas. Miguel Rojas to 3rd.",0,5,2,63,"top",8,"2023-08-27T19:39:36.472Z","2023-08-27T19:42:46.349Z",TRUE,FALSE,FALSE,TRUE,0,2,2,1,605131,"Austin Barnes","/api/v1/people/605131","R","Right",669684,"Chris Murphy","/api/v1/people/669684","L","Left","vs_LHP","vs_RHB","RISP",NA,"Boston Red Sox",1,"Major League Baseball",NA,NA,103,"American League","Los Angeles Dodgers",1,"Major League Baseball",NA,NA,104,"National League","Los Angeles Dodgers","Boston Red Sox","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86.2,79.7,12,0.88,0.4345,6.1503,23.0748,-23.3691,0.3806,5.4569,0.9233,2.6007,-3.7343,-125.5961,-1.5791,2.3736,50.0025,5.1199,0.6146,0,6,24,2214,159,NA,NA,NA,NA,NA,NA,FALSE,-26.6,9.8,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,605141,"Mookie Betts","/api/v1/people/605141",NA,NA,NA,NA,NA,NA
