"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717876,"2023-06-06",2,"2023-06-07T00:54:00.690Z","2023-06-07T00:54:08.801Z",TRUE,"pitch","91392416-4713-4c21-9806-c1e9c62b5928",2,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,0,2,NA,NA,3.51,1.66,NA,170.01,185.98,"ground_ball","medium","6",106.09,151.76,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, shortstop Joey Wendle to first baseman Garrett Cooper.",0,1,6,64,"top",9,"2023-06-07T00:53:41.028Z","2023-06-07T00:54:08.801Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,86.8,13,2,0.3979,7.0827,30.8088,-26.2295,-9.8784,3.0978,-1.3907,1.9556,7.513,-137.7099,-5.2788,-2.8719,50.0033,5.6735,-18.9585,32.4,7.2,24,1997,238,72.5,7,100,NA,NA,NA,TRUE,-25.9,4.7,16.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717876,"2023-06-06",1,"2023-06-07T00:53:43.390Z","2023-06-07T00:53:47.623Z",TRUE,"pitch","825ef24a-47ac-4f11-b2f4-7ef1975ce858",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.3718,1.5294,NA,184.6,177.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, shortstop Joey Wendle to first baseman Garrett Cooper.",0,1,6,64,"top",9,"2023-06-07T00:53:41.028Z","2023-06-07T00:54:08.801Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",93.5,85.7,13,2,0.4027,6.9949,29.6338,-25.6578,-10.2056,3.4749,-1.7735,2.2718,6.6855,-135.9794,-4.6643,-2.9373,50.0002,5.788,-19.1214,33.6,7.2,24,1893,235,NA,NA,NA,NA,NA,NA,FALSE,-25.8,5.5,17,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717876,"2023-06-06",0,"2023-06-07T00:52:48.290Z","2023-06-07T00:53:43.390Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",1,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"64","atBat","Groundout","field_out","Vinnie Pasquantino grounds out, shortstop Joey Wendle to first baseman Garrett Cooper.",0,1,6,64,"top",9,"2023-06-07T00:53:41.028Z","2023-06-07T00:54:08.801Z",TRUE,FALSE,FALSE,TRUE,0,1,0,3,686469,"Vinnie Pasquantino","/api/v1/people/686469","L","Left",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_LHB","Empty",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717876,"2023-06-06",5,"2023-06-07T00:52:20.155Z","2023-06-07T00:52:32.053Z",TRUE,"pitch","83b5d803-8e08-43ea-ab90-19d182592823",6,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",2,2,2,NA,NA,3.49,1.67,NA,148.97,184.81,"ground_ball","medium","8",122.47,85.05,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to center fielder Jonathan Davis. Drew Waters to 2nd.",0,1,6,63,"top",9,"2023-06-07T00:50:06.199Z","2023-06-07T00:52:32.053Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.8,86.7,13,2,0.3982,7.1499,31.0097,-24.288,-11.2216,4.119,-0.8386,1.999,9.4659,-137.6364,-5.8367,-2.8671,50.0053,5.7957,-21.4981,37.2,7.2,24,1989,228,94.4,1,59,NA,NA,NA,FALSE,-24.2,6.4,18.4,NA,NA,NA,FALSE,TRUE,677951,"Bobby Witt Jr.","/api/v1/people/677951",671221,"Drew Waters","/api/v1/people/671221",NA,NA,NA
717876,"2023-06-06",4,"2023-06-07T00:51:44.015Z","2023-06-07T00:51:49.452Z",TRUE,"pitch","380ef3ce-35d4-4a78-96de-94db882df2e2",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,2,NA,NA,3.49,1.67,NA,119.45,166.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to center fielder Jonathan Davis. Drew Waters to 2nd.",0,1,6,63,"top",9,"2023-06-07T00:50:06.199Z","2023-06-07T00:52:32.053Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,85.8,5,2,0.3999,7.1366,33.6624,-22.7807,-10.8489,4.9598,-0.0643,2.6696,11.2651,-137.5504,-4.33,-2.8253,50.0067,5.8307,-20.5636,37.2,6,24,2025,231,NA,NA,NA,NA,NA,NA,FALSE,-22.8,8.2,16.9,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717876,"2023-06-06",3,"2023-06-07T00:51:23.019Z","2023-06-07T00:51:27.607Z",TRUE,"pitch","45883c33-7f50-4f1a-a624-cc99e11f0559",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",2,2,2,NA,NA,3.4182,1.6383,NA,102.1,179.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to center fielder Jonathan Davis. Drew Waters to 2nd.",0,1,6,63,"top",9,"2023-06-07T00:50:06.199Z","2023-06-07T00:52:32.053Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.7,85.8,9,2,0.4006,7.1143,33.0767,-20.2051,-10.0867,6.3353,0.3908,2.1911,12.019,-137.2206,-5.9394,-2.7553,50.0014,5.78,-19.0508,37.2,6,24,2106,230,NA,NA,NA,NA,NA,NA,FALSE,-20.8,10.2,15.5,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717876,"2023-06-06",2,"2023-06-07T00:51:03.568Z","2023-06-07T00:51:07.842Z",TRUE,"pitch","30cc4e48-3c96-4dc1-a861-fb0a82e49abc",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.4384,1.6383,NA,89.3,198.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to center fielder Jonathan Davis. Drew Waters to 2nd.",0,1,6,63,"top",9,"2023-06-07T00:50:06.199Z","2023-06-07T00:52:32.053Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.9,86,14,2,0.4004,7.0783,33.1414,-23.9996,-12.0334,4.3249,0.7266,1.4772,13.6023,-137.3148,-6.6279,-2.7507,50.0062,5.5783,-22.7629,37.2,7.2,24,2122,234,NA,NA,NA,NA,NA,NA,FALSE,-24.6,6.4,18.6,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717876,"2023-06-06",1,"2023-06-07T00:50:43.792Z","2023-06-07T00:50:47.920Z",TRUE,"pitch","b2890e4d-08ac-4e36-bdbf-7a4b2362cfae",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.4182,1.6178,NA,110.56,186.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to center fielder Jonathan Davis. Drew Waters to 2nd.",0,1,6,63,"top",9,"2023-06-07T00:50:06.199Z","2023-06-07T00:52:32.053Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.5,86.5,8,2,0.3973,7.0111,33.4202,-20.5224,-11.7902,6.0654,0.1689,1.9513,12.1587,-138.3339,-6.7392,-2.7704,50.0043,5.8145,-22.6503,42,6,24,2097,217,NA,NA,NA,NA,NA,NA,FALSE,-21,9.5,18.5,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717876,"2023-06-06",0,"2023-06-07T00:50:24.281Z","2023-06-07T00:50:28.066Z",TRUE,"pitch","5f017e3a-2102-47d1-a65d-ac8255125133",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4906,1.6793,NA,167.06,142.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"63","atBat","Single","single","Bobby Witt Jr. singles on a ground ball to center fielder Jonathan Davis. Drew Waters to 2nd.",0,1,6,63,"top",9,"2023-06-07T00:50:06.199Z","2023-06-07T00:52:32.053Z",TRUE,FALSE,FALSE,FALSE,33,2,2,2,677951,"Bobby Witt Jr.","/api/v1/people/677951","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","RISP",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.2,77.2,11,2,0.4446,7.0449,28.5759,-37.8693,0.3649,-3.7204,-1.3134,3.5807,4.1,-123.9852,1.5341,-3.0472,50.0026,6.1536,0.5579,2.4,9.6,24,2208,56,NA,NA,NA,NA,NA,NA,FALSE,-44.2,-6,-1.8,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717876,"2023-06-06",4,"2023-06-07T00:49:56.614Z","2023-06-07T00:50:01.060Z",TRUE,"pitch","73d138c4-f5c8-496a-9051-4912d4c54996",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,1,NA,NA,3.5,1.71,NA,116.45,156.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"62","atBat","Strikeout","strikeout","Maikel Garcia strikes out swinging.",0,1,6,62,"top",9,"2023-06-07T00:48:34.518Z","2023-06-07T00:50:01.060Z",TRUE,FALSE,FALSE,TRUE,14,2,3,2,672580,"Maikel Garcia","/api/v1/people/672580","R","Right",663773,"Bryan Hoeing","/api/v1/people/663773","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Miami Marlins",1,"Major League Baseball",NA,NA,104,"National League","Kansas City Royals",1,"Major League Baseball",NA,NA,103,"American League","Kansas City Royals","Miami Marlins","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",94.6,85.8,2,2,0.4003,7.0072,32.6438,-23.2113,-10.3436,4.7355,0.0144,3.043,11.2159,-137.2545,-3.3008,-2.7967,50.002,5.8564,-19.5767,34.8,6,24,1956,232,NA,NA,NA,NA,NA,NA,TRUE,-22.9,8,16.2,NA,NA,NA,TRUE,TRUE,671221,"Drew Waters","/api/v1/people/671221",NA,NA,NA,NA,NA,NA
