"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717119,"2023-08-05",4,"2023-08-06T01:41:20.759Z","2023-08-06T01:41:25.008Z",TRUE,"pitch","a1dcc83b-1ffa-444d-be4c-b3b72dd1357e",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,2,NA,NA,3.6454,1.6793,NA,114.36,157.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,2,6,74,"top",9,"2023-08-06T01:39:46.050Z","2023-08-06T01:41:25.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","St. Louis Cardinals",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,85.9,5,0.9,0.4002,5.8268,31.9081,-15.1704,-6.5217,8.9772,0.0692,3.0029,6.4994,-137.1475,-6.6758,-1.4904,50.0054,6.514,-12.3567,33.6,4.8,24,2261,203,NA,NA,NA,NA,NA,NA,TRUE,-16,14.9,10.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717119,"2023-08-05",2,"2023-08-06T01:40:51.549Z","2023-08-06T01:40:57.330Z",TRUE,"pitch","e0cc88b2-1ee6-4d47-97f8-289436dc23d1",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.56,1.68,NA,160.03,144.42,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,2,6,74,"top",9,"2023-08-06T01:39:46.050Z","2023-08-06T01:41:25.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84,76.9,11,0.91,0.4485,5.5684,25.3802,-33.2029,0.8651,-0.6869,-1.1288,3.4947,1.5425,-122.3883,-0.8352,-1.8809,50.0001,6.6977,1.3045,2.4,8.4,24,2345,16,NA,NA,NA,NA,NA,NA,FALSE,-40,-1.2,-1.9,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717119,"2023-08-05",1,"2023-08-06T01:40:24.044Z","2023-08-06T01:40:28.360Z",TRUE,"pitch","76d890fd-06f3-43cc-b5cd-e3656e5142f8",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,2,NA,NA,3.56,1.68,NA,97.89,158.15,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,2,6,74,"top",9,"2023-08-06T01:39:46.050Z","2023-08-06T01:41:25.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.5,79,3,0.91,0.4394,5.8202,23.822,-28.3274,-0.0771,2.4414,0.5013,2.9864,5.4589,-124.4118,-3.2012,-1.7068,50.0016,6.6254,-0.1215,1.2,7.2,24,2236,44,NA,NA,NA,NA,NA,NA,FALSE,-33.4,4,-1.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717119,"2023-08-05",0,"2023-08-06T01:40:05.590Z","2023-08-06T01:40:08.727Z",TRUE,"pitch","81edfdb2-6d61-465b-a789-ef85ad5503e4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7184,1.7577,NA,156.35,105.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,2,6,74,"top",9,"2023-08-06T01:39:46.050Z","2023-08-06T01:41:25.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","St. Louis Cardinals",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",84.6,76.9,11,0.91,0.4464,5.6194,26.4647,-30.9421,0.1169,0.8082,-1.0324,4.9204,1.914,-123.1104,1.7365,-1.838,50.0016,6.8417,0.1775,1.2,8.4,24,2256,78,NA,NA,NA,NA,NA,NA,FALSE,-36.2,2.2,-0.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717119,"2023-08-05",3,"2023-08-06T01:41:03.144Z","2023-08-06T01:41:20.759Z",FALSE,"action",NA,NA,"Alan Trejo advances to 2nd on defensive indifference.","Defensive Indiff",2,6,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,1,2,2,676701,"/api/v1/people/676701",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e0cc88b2-1ee6-4d47-97f8-289436dc23d1","defensive_indiff",NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Brenton Doyle called out on strikes.",0,2,6,74,"top",9,"2023-08-06T01:39:46.050Z","2023-08-06T01:41:25.008Z",TRUE,FALSE,FALSE,TRUE,14,1,3,3,686668,"Brenton Doyle","/api/v1/people/686668","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","St. Louis Cardinals",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717119,"2023-08-05",1,"2023-08-06T01:39:24.552Z","2023-08-06T01:39:35.410Z",TRUE,"pitch","d2d3d71a-8850-4155-a0ab-a209c4407160",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,3.59,1.68,NA,123.86,163.49,"ground_ball","medium","7",79.69,109.19,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Alan Trejo singles on a ground ball to left fielder Tyler O'Neill.",0,2,6,73,"top",9,"2023-08-06T01:38:55.964Z","2023-08-06T01:39:35.410Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,676701,"Alan Trejo","/api/v1/people/676701","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","St. Louis Cardinals","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.7,5,0.9,0.4027,5.6877,29.417,-14.177,-5.097,9.5984,-0.1801,2.7887,5.28,-135.9505,-7.3563,-1.4839,50.0004,6.5109,-9.5536,28.8,3.6,24,2359,204,97.9,4,86,NA,NA,NA,FALSE,-15.2,16.1,8.2,NA,NA,NA,FALSE,TRUE,676701,"Alan Trejo","/api/v1/people/676701",NA,NA,NA,NA,NA,NA
717119,"2023-08-05",0,"2023-08-06T01:39:07.498Z","2023-08-06T01:39:11.332Z",TRUE,"pitch","868574ea-e9e7-414c-9a1f-f08cd97567d4",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.7425,1.757,NA,144.74,151.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Single","single","Alan Trejo singles on a ground ball to left fielder Tyler O'Neill.",0,2,6,73,"top",9,"2023-08-06T01:38:55.964Z","2023-08-06T01:39:35.410Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,676701,"Alan Trejo","/api/v1/people/676701","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Men_On",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.3,86.4,1,0.9,0.3991,5.7778,29.8672,-14.735,-4.9152,9.1378,-0.7278,3.2255,3.9759,-137.1673,-6.2688,-1.5562,50.006,6.5424,-9.3836,27.6,3.6,24,2319,200,NA,NA,NA,NA,NA,NA,FALSE,-15.2,15.5,8,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717119,"2023-08-05",3,"2023-08-06T01:38:30.956Z","2023-08-06T01:38:38.951Z",TRUE,"pitch","3287c024-57fe-4f68-980c-ba83dfd0aa7d",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",1,2,1,NA,NA,3.27,1.63,NA,129.64,182.19,"ground_ball","medium","5",105.58,162.6,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Elehuris Montero grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,2,6,72,"top",9,"2023-08-06T01:37:20.736Z","2023-08-06T01:38:38.951Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","St. Louis Cardinals","true",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",85.3,79.3,7,0.91,0.4393,5.6055,22.7604,-30.7173,0.3431,0.9193,-0.3317,2.096,3.218,-124.2567,-4.8245,-1.6831,50.0012,6.5883,0.5404,2.4,8.4,24,2543,339,76.2,-6,19,NA,NA,NA,TRUE,-36.4,0.8,-1.3,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717119,"2023-08-05",2,"2023-08-06T01:38:13.988Z","2023-08-06T01:38:17.342Z",TRUE,"pitch","294e1521-474f-4270-8e85-d35eb26f68a8",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,2,1,NA,NA,3.4018,1.6599,NA,131.07,113.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Elehuris Montero grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,2,6,72,"top",9,"2023-08-06T01:37:20.736Z","2023-08-06T01:38:38.951Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","St. Louis Cardinals","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.9,11,0.9,0.4003,5.6519,29.7386,-13.3631,-6.0161,9.9214,-0.3692,4.6354,5.5014,-136.7398,-2.8191,-1.6241,50.0054,6.5948,-11.4109,36,3.6,24,2431,208,NA,NA,NA,NA,NA,NA,FALSE,-13.3,17.5,9.7,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717119,"2023-08-05",1,"2023-08-06T01:37:54.162Z","2023-08-06T01:37:57.207Z",TRUE,"pitch","cc0d131c-5bd2-48d9-bddc-01cee7ca83f2",2,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,2,1,NA,NA,3.27,1.63,NA,124.57,207.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Groundout","field_out","Elehuris Montero grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",0,2,6,72,"top",9,"2023-08-06T01:37:20.736Z","2023-08-06T01:38:38.951Z",TRUE,FALSE,FALSE,TRUE,0,1,2,2,660707,"Elehuris Montero","/api/v1/people/660707","R","Right",606149,"Giovanny Gallegos","/api/v1/people/606149","R","Right","vs_RHP","vs_RHB","Empty",NA,"St. Louis Cardinals",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies",1,"Major League Baseball",NA,NA,104,"National League","Colorado Rockies","St. Louis Cardinals","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",86,80.1,13,0.9,0.4362,5.5247,23.438,-30.2528,-1.0471,1.1995,-0.1985,1.1676,3.9133,-125.2103,-7.1342,-1.6403,50.0023,6.5041,-1.6759,2.4,8.4,24,2514,246,NA,NA,NA,NA,NA,NA,FALSE,-35.9,0.8,1.1,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
