"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isBaseRunningPlay","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","base","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717650,"2023-06-23",0,"2023-06-24T01:29:42.376Z","2023-06-24T01:29:50.098Z",TRUE,"pitch","dd8981b3-c3f5-4119-b7de-0e79d061b7a6",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.17,1.55,NA,99.48,196.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74","atBat","Strikeout","strikeout","Ozzie Albies strikes out swinging.",0,8,11,74,"top",8,"2023-06-24T01:29:37.409Z","2023-06-24T01:31:02.955Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,645277,"Ozzie Albies","/api/v1/people/645277","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",83,76.9,9,2,0.4524,5.6333,22.4371,-29.8646,4.858,1.5529,0.4595,1.5799,4.0205,-120.833,-3.4037,-1.854,50.0014,5.6168,7.219,14.4,8.4,24,3027,69,NA,NA,NA,NA,NA,NA,FALSE,-37.2,2.3,-9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",0,"2023-06-24T01:28:52.966Z","2023-06-24T01:29:20.379Z",TRUE,"pitch","cd85c8aa-7e51-429a-9006-21b577deda4a",1,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",0,0,1,NA,NA,3.54,1.63,NA,128.86,186.09,"fly_ball","medium","7",34.83,80.57,NA,NA,NA,NA,NA,NA,NA,NA,"73","atBat","Home Run","home_run","Ronald Acuna Jr. homers (16) on a fly ball to left field.",1,8,11,73,"top",8,"2023-06-24T01:28:45.983Z","2023-06-24T01:29:20.379Z",TRUE,TRUE,FALSE,FALSE,38,0,0,1,660670,"Ronald Acuña Jr.","/api/v1/people/660670","R","Right",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.5,7,0.9,0.3992,5.6454,28.6699,-11.4979,-4.0724,10.8349,-0.3111,1.9514,4.8269,-136.9025,-7.6775,-1.5634,50.006,5.5693,-7.7742,27.6,3.6,24,2724,205,99.3,24,368,NA,NA,NA,FALSE,-12.5,18.2,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",5,"2023-06-24T01:28:22.153Z","2023-06-24T01:28:26.917Z",TRUE,"pitch","ca1d4b22-eeba-442f-a830-5f9c4114cbc6",5,"Swinging Strike (Blocked)",NA,NA,NA,NA,FALSE,"W","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"W","Swinging Strike (Blocked)",1,3,0,NA,NA,3.47,1.58,NA,96.26,206.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,7,11,72,"top",8,"2023-06-24T01:27:10.038Z","2023-06-24T01:28:26.917Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",85.7,79.6,14,2,0.4378,5.5906,23.6978,-27.8197,8.7739,2.7395,0.5441,1.2065,2.942,-124.8314,-5.0437,-1.7876,50.0008,5.5267,13.9284,26.4,8.4,24,2997,67,NA,NA,NA,NA,NA,NA,TRUE,-32.9,4.1,-16.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",4,"2023-06-24T01:28:03.126Z","2023-06-24T01:28:06.625Z",TRUE,"pitch","e8bd7eef-1a3c-42e7-b3a5-8d86ae4b3d54",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.47,1.58,NA,118.28,137.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,7,11,72,"top",8,"2023-06-24T01:27:10.038Z","2023-06-24T01:28:26.917Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",96.1,88.1,11,0.91,0.391,5.4345,30.1368,-12.2604,-3.1092,10.008,-0.0335,3.7372,5.6185,-139.8394,-3.3665,-1.6604,50.0027,5.7554,-6.1872,21.6,2.4,24,2553,210,NA,NA,NA,NA,NA,NA,FALSE,-11.9,17.6,4.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",3,"2023-06-24T01:27:43.922Z","2023-06-24T01:27:47.555Z",TRUE,"pitch","565f2db3-6616-43c7-ad67-4ae8d3456c4a",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.47,1.58,NA,114.78,168.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,7,11,72,"top",8,"2023-06-24T01:27:10.038Z","2023-06-24T01:28:26.917Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",84.6,78.3,5,2,0.4431,5.3477,23.0725,-28.2675,5.6941,2.5207,0.0582,2.6026,2.9317,-123.3201,-1.8158,-1.8834,50.0026,5.7184,8.8252,18,8.4,24,2923,70,NA,NA,NA,NA,NA,NA,FALSE,-33.5,4.4,-10.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",2,"2023-06-24T01:27:26.771Z","2023-06-24T01:27:30.203Z",TRUE,"pitch","e8808052-ed9b-4737-b01d-9a0765daed77",2,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,1,0,NA,NA,3.47,1.58,NA,140.49,159.47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,7,11,72,"top",8,"2023-06-24T01:27:10.038Z","2023-06-24T01:28:26.917Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.1,86.3,1,0.9,0.3992,5.494,29.2288,-13.2306,-3.7556,9.9286,-0.6163,2.9372,4.2566,-137.0068,-5.0272,-1.6994,50.0025,5.6945,-7.1659,24,3.6,24,2601,206,NA,NA,NA,NA,NA,NA,FALSE,-13.6,17.2,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",1,"2023-06-24T01:27:12.169Z","2023-06-24T01:27:15.492Z",TRUE,"pitch","59792dac-3ff7-4d28-a6f0-ec8d97ecc1bd",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,0,NA,NA,3.4698,1.5673,NA,156.16,125.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,7,11,72,"top",8,"2023-06-24T01:27:10.038Z","2023-06-24T01:28:26.917Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86.4,11,0.9,0.398,5.6022,29.796,-14.4071,-3.8539,9.2571,-1.0273,4.1942,3.6937,-137.4966,-1.817,-1.8858,50.0036,5.8386,-7.3976,24,3.6,24,2651,204,NA,NA,NA,NA,NA,NA,FALSE,-13.9,16.6,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",0,"2023-06-24T01:26:57.070Z","2023-06-24T01:27:12.169Z",FALSE,"action",NA,NA,"Pitching Change: Lucas Sims replaces Buck Farmer.","Pitching Substitution",7,11,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,0,0,0,608371,"/api/v1/people/608371",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"pitching_substitution",NA,"1","Pitcher","Pitcher","P",NA,"72","atBat","Strikeout","strikeout","Michael Harris II strikes out swinging.",0,7,11,72,"top",8,"2023-06-24T01:27:10.038Z","2023-06-24T01:28:26.917Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,671739,"Michael Harris II","/api/v1/people/671739","L","Left",608371,"Lucas Sims","/api/v1/people/608371","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves","Cincinnati Reds",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",3,"2023-06-24T01:24:17.044Z","2023-06-24T01:24:25.786Z",TRUE,"pitch","c9e0d42d-862a-4041-8459-ad9e8a2f9363",4,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",2,1,2,NA,NA,3.11,1.48,NA,118.9,191.73,"fly_ball","medium","9",161.6,92.49,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","TJ Friedl flies out to right fielder Ronald Acuna Jr.",0,7,11,71,"bottom",7,"2023-06-24T01:23:12.766Z","2023-06-24T01:24:25.786Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,670770,"TJ Friedl","/api/v1/people/670770","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.3,84.8,8,0.9,0.4053,6.0731,31.0414,-16.3651,-8.417,8.5561,-0.05,1.7428,8.9051,-135.4214,-5.7685,-2.2957,50.0029,5.0553,-15.5512,37.2,4.8,24,2292,232,82.4,42,281,NA,NA,NA,TRUE,-17.4,14.4,13.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",2,"2023-06-24T01:23:52.016Z","2023-06-24T01:23:55.334Z",TRUE,"pitch","79455774-bff4-4af0-b909-1e913caf4cc9",3,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",2,1,2,NA,NA,3.1099,1.5159,NA,155.47,224.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","TJ Friedl flies out to right fielder Ronald Acuna Jr.",0,7,11,71,"bottom",7,"2023-06-24T01:23:12.766Z","2023-06-24T01:24:25.786Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,670770,"TJ Friedl","/api/v1/people/670770","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.4,78.6,13,0.91,0.4415,6.0448,25.6342,-35.6206,-7.3379,-2.2132,-1.0092,0.5217,5.7485,-124.2161,-3.8883,-2.4037,50.0021,5.0789,-11.4292,15.6,9.6,24,1068,270,NA,NA,NA,NA,NA,NA,FALSE,-42.4,-4.7,11.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",1,"2023-06-24T01:23:34.662Z","2023-06-24T01:23:38.869Z",TRUE,"pitch","33384072-b6be-4091-a294-df5dd2f78e47",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,2,NA,NA,3.06,1.5159,NA,153.89,187.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","TJ Friedl flies out to right fielder Ronald Acuna Jr.",0,7,11,71,"bottom",7,"2023-06-24T01:23:12.766Z","2023-06-24T01:24:25.786Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,670770,"TJ Friedl","/api/v1/people/670770","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",85.7,79.2,13,0.91,0.4383,6.1544,23.7754,-35.6645,-6.5937,-2.2084,-0.9678,1.9113,5.687,-124.7057,-1.0432,-2.4151,50.0002,5.2625,-10.4416,14.4,9.6,24,1079,274,NA,NA,NA,NA,NA,NA,FALSE,-41,-4,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",0,"2023-06-24T01:23:17.435Z","2023-06-24T01:23:21.643Z",TRUE,"pitch","e7be1a19-d0ec-4dfa-85a9-b92af5986450",1,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",0,1,2,NA,NA,3.06,1.4902,NA,96.91,194.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Flyout","field_out","TJ Friedl flies out to right fielder Ronald Acuna Jr.",0,7,11,71,"bottom",7,"2023-06-24T01:23:12.766Z","2023-06-24T01:24:25.786Z",TRUE,FALSE,FALSE,TRUE,0,2,1,3,670770,"TJ Friedl","/api/v1/people/670770","L","Left",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_LHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.6,85.3,9,0.91,0.4036,6.077,30.7369,-16.8717,-7.3692,8.2113,0.527,1.6492,9.9519,-135.8754,-6.0164,-2.2316,50.002,5.0711,-13.7316,32.4,4.8,24,2245,233,NA,NA,NA,NA,NA,NA,FALSE,-17.8,13.7,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,680574,"Matt McLain","/api/v1/people/680574",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",0,"2023-06-24T01:22:38.638Z","2023-06-24T01:22:49.896Z",TRUE,"pitch","e65c27e6-c20a-4a50-98ae-00f8d13d292c",1,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",0,0,2,NA,NA,3.06,1.42,NA,105.84,191.2,"ground_ball","medium","8",105.53,99.28,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Single","single","Luke Maile singles on a ground ball to center fielder Michael Harris II.",0,7,11,70,"bottom",7,"2023-06-24T01:22:36.557Z","2023-06-24T01:22:49.896Z",TRUE,FALSE,FALSE,FALSE,33,0,0,2,571912,"Luke Maile","/api/v1/people/571912","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Men_On",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.8,85.4,9,0.91,0.4029,6.0167,31.2118,-17.0606,-7.8298,8.0841,0.2929,1.7621,9.2587,-136.1995,-5.6094,-2.1408,50.0054,5.0369,-14.6441,34.8,4.8,24,2269,237,100.8,0,130,NA,NA,NA,FALSE,-17.8,13.6,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,571912,"Luke Maile","/api/v1/people/571912",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",5,"2023-06-24T01:22:08.586Z","2023-06-24T01:22:13.723Z",TRUE,"pitch","580e8e90-c6c0-4d94-827b-e5de7bcd00b1",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,3,1,NA,NA,3.25,1.58,NA,140.38,204.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Tyler Stephenson strikes out swinging.",0,7,11,69,"bottom",7,"2023-06-24T01:20:16.860Z","2023-06-24T01:22:13.723Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","true",NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",86.2,79.2,13,0.91,0.4374,6.1425,25.7287,-34.822,-7.1688,-1.667,-0.6133,1.2565,6.3851,-125.3188,-2.5824,-2.2649,50.0038,5.1496,-11.3839,15.6,9.6,24,1142,267,NA,NA,NA,NA,NA,NA,TRUE,-40.3,-3.4,11.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571912,"Luke Maile","/api/v1/people/571912",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",4,"2023-06-24T01:21:47.833Z","2023-06-24T01:21:51.855Z",TRUE,"pitch","e7cd228c-76d6-40bc-bbf5-fafed6a1ba8a",5,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.25,1.58,NA,94.16,170.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Tyler Stephenson strikes out swinging.",0,7,11,69,"bottom",7,"2023-06-24T01:20:16.860Z","2023-06-24T01:22:13.723Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.4,85.2,6,0.92,0.404,6.1601,30.2358,-16.5115,-5.5934,8.4189,0.5991,2.5204,9.4471,-135.6621,-3.9724,-2.2048,50.0016,5.1577,-10.4052,25.2,4.8,24,2143,231,NA,NA,NA,NA,NA,NA,FALSE,-16.9,14.5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571912,"Luke Maile","/api/v1/people/571912",NA,NA,NA,NA,NA,NA
717650,"2023-06-23",3,"2023-06-24T01:21:25.567Z","2023-06-24T01:21:28.908Z",TRUE,"pitch","e1adbeba-b579-4bf5-87da-3e51c673b4a7",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.25,1.58,NA,118.55,160.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"69","atBat","Strikeout","strikeout","Tyler Stephenson strikes out swinging.",0,7,11,69,"bottom",7,"2023-06-24T01:20:16.860Z","2023-06-24T01:22:13.723Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,663886,"Tyler Stephenson","/api/v1/people/663886","R","Right",489446,"Kirby Yates","/api/v1/people/489446","R","Right","vs_RHP","vs_RHB","Empty",NA,"Cincinnati Reds",1,"Major League Baseball",NA,NA,104,"National League","Atlanta Braves",1,"Major League Baseball",NA,NA,104,"National League","Cincinnati Reds","Atlanta Braves","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94,85.5,2,0.92,0.4016,6.1042,31.1822,-17.5782,-8.3054,7.7563,-0.0406,2.9036,8.6974,-136.5801,-2.8638,-2.1932,50.0018,5.1802,-15.6288,37.2,4.8,24,2288,233,NA,NA,NA,NA,NA,NA,FALSE,-17.5,13.6,13.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,FALSE,571912,"Luke Maile","/api/v1/people/571912",NA,NA,NA,NA,NA,NA
