"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","isBaseRunningPlay","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","reviewDetails.isOverturned","reviewDetails.inProgress","reviewDetails.reviewType","reviewDetails.challengeTeamId"
718347,"2023-05-02",4,"2023-05-03T01:27:28.957Z","2023-05-03T01:27:32.422Z",TRUE,"pitch","24d1f243-33e8-43e2-beb8-9c1144112b80",5,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",2,3,2,NA,NA,3.32,1.57,NA,133.77,178.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,1,4,72,"top",9,"2023-05-03T01:25:45.070Z","2023-05-03T01:27:32.422Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Tampa Bay Rays","true",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",91.5,83.4,4,0.9,0.4126,6.7198,30.6268,-28.0737,-9.1343,2.3038,-0.44,2.2246,5.1302,-133.1477,-3.9258,-1.2127,50.0048,5.7674,-16.2771,27.6,7.2,24,2231,230,NA,NA,NA,NA,NA,NA,TRUE,-29.4,3.5,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718347,"2023-05-02",3,"2023-05-03T01:27:02.961Z","2023-05-03T01:27:05.961Z",TRUE,"pitch","ffa306b5-8e74-4938-8dc9-d317a0dcb62b",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,2,2,NA,NA,3.3815,1.7065,NA,31.16,198.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,1,4,72,"top",9,"2023-05-03T01:25:45.070Z","2023-05-03T01:27:32.422Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.9,72.5,14,0.95,0.4762,6.5489,26.8655,-35.5863,11.854,-2.5571,2.252,1.5041,4.7735,-116.1446,-1.2664,-1.3859,50.0054,5.5192,15.7887,25.2,12,24,2668,43,NA,NA,NA,NA,NA,NA,FALSE,-48.5,-4.7,-22.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718347,"2023-05-02",2,"2023-05-03T01:26:39.585Z","2023-05-03T01:26:42.585Z",TRUE,"pitch","3975356c-abcd-464d-80e3-d96a0afdfa4f",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,2,NA,NA,3.32,1.57,NA,124.85,174.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,1,4,72,"top",9,"2023-05-03T01:25:45.070Z","2023-05-03T01:27:32.422Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Tampa Bay Rays","false",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.7,86.7,5,0.91,0.3952,6.92,33.7023,-9.1838,-4.4806,11.8437,-0.206,2.3726,4.5954,-139.0448,-7.0186,-1.3049,50.0032,5.5527,-8.6977,34.8,2.4,24,2733,210,NA,NA,NA,NA,NA,NA,FALSE,-10.2,20,7.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718347,"2023-05-02",1,"2023-05-03T01:26:20.377Z","2023-05-03T01:26:23.578Z",TRUE,"pitch","20e658d8-490d-42c2-b21b-aeaa212e5721",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3747,1.7339,NA,105.45,154.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,1,4,72,"top",9,"2023-05-03T01:25:45.070Z","2023-05-03T01:27:32.422Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.2,81.3,3,0.9,0.423,6.6274,28.4269,-28.4513,-9.2495,2.198,0.303,3.1363,6.8301,-129.7313,-1.149,-1.1687,50.0064,5.7639,-15.6896,26.4,7.2,24,2289,231,NA,NA,NA,NA,NA,NA,FALSE,-30.6,4,15.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718347,"2023-05-02",0,"2023-05-03T01:26:01.021Z","2023-05-03T01:26:04.368Z",TRUE,"pitch","e4cb4ecf-ae46-4243-8fd7-2ab00341adff",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4133,1.7383,NA,162.47,158.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","atBat","Strikeout","strikeout","Andrew McCutchen strikes out swinging.",0,1,4,72,"top",9,"2023-05-03T01:25:45.070Z","2023-05-03T01:27:32.422Z",TRUE,FALSE,FALSE,TRUE,14,2,3,3,457705,"Andrew McCutchen","/api/v1/people/457705","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.9,81.4,11,0.9,0.421,6.5049,31.095,-30.368,-9.4444,1.0585,-1.1929,2.9899,3.3684,-130.7987,-1.2465,-1.2806,50.0044,5.7786,-16.1426,26.4,8.4,24,2239,238,NA,NA,NA,NA,NA,NA,FALSE,-32.4,1.8,16.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718347,"2023-05-02",1,"2023-05-03T01:25:22.128Z","2023-05-03T01:25:34.231Z",TRUE,"pitch","0adf354c-08ab-45af-a899-fbcad047c1b0",2,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",1,0,2,NA,NA,2.99,1.45,NA,135.55,162.07,"line_drive","medium","8",104.73,60.08,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Bryan Reynolds singles on a line drive to center fielder Jose Siri.",0,1,4,71,"top",9,"2023-05-03T01:24:51.899Z","2023-05-03T01:25:34.231Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.5,85.9,1,0.9,0.4015,6.8971,28.4201,-14.9928,-6.0977,9.103,-0.4865,2.8412,4.4494,-136.1548,-4.8344,-1.3453,50.0027,5.6689,-11.5087,33.6,3.6,24,2724,214,99.2,13,221,NA,NA,NA,FALSE,-15.4,15.7,10.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,668804,"Bryan Reynolds","/api/v1/people/668804",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718347,"2023-05-02",0,"2023-05-03T01:25:04.562Z","2023-05-03T01:25:07.785Z",TRUE,"pitch","724347a3-9a27-4ffe-a34a-e93d80260b09",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,2.9245,1.5639,NA,168.32,169.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"71","atBat","Single","single","Bryan Reynolds singles on a line drive to center fielder Jose Siri.",0,1,4,71,"top",9,"2023-05-03T01:24:51.899Z","2023-05-03T01:25:34.231Z",TRUE,FALSE,FALSE,FALSE,33,1,0,2,668804,"Bryan Reynolds","/api/v1/people/668804","L","Left",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_LHB","Men_On",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,82,11,0.89,0.4202,6.5217,28.478,-28.6393,-11.0491,2.0544,-1.3463,2.5709,3.4663,-130.5369,-2.6913,-1.259,50.0024,5.7801,-18.9924,32.4,8.4,24,2253,237,NA,NA,NA,NA,NA,NA,FALSE,-30.7,3.4,19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718347,"2023-05-02",5,"2023-05-03T01:24:31.161Z","2023-05-03T01:24:35.937Z",TRUE,"pitch","fccf0e42-8835-4657-b53d-8d48903cf51f",6,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,3,1,NA,NA,3.1708,1.5766,NA,144.17,180.29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,1,4,70,"top",9,"2023-05-03T01:22:20.168Z","2023-05-03T01:24:35.937Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Tampa Bay Rays","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",95.5,87.1,4,0.9,0.3948,6.9117,31.7668,-8.3393,-2.4018,12.2345,-0.7128,2.1661,2.4285,-138.8558,-7.6571,-1.2877,50.0031,5.5181,-4.6794,22.8,2.4,24,2665,208,NA,NA,NA,NA,NA,NA,TRUE,-9.4,20.8,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718347,"2023-05-02",4,"2023-05-03T01:24:12.421Z","2023-05-03T01:24:15.540Z",TRUE,"pitch","34bd9a54-fa23-46a2-8013-f83dd4c3381e",5,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,2,1,NA,NA,3.073,1.6144,NA,92.99,206.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,1,4,70,"top",9,"2023-05-03T01:22:20.168Z","2023-05-03T01:24:35.937Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Tampa Bay Rays","false",NA,"rgba(50, 50, 50, 1.0)","ST","Sweeper",79.3,72.6,14,0.95,0.477,6.3873,24.2969,-36.0172,10.3465,-2.8866,0.6299,1.2109,1.8432,-115.4581,-1.9415,-1.5245,50.0028,5.5745,13.7733,21.6,12,24,2880,49,NA,NA,NA,NA,NA,NA,FALSE,-49.3,-5.4,-19.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
718347,"2023-05-02",3,"2023-05-03T01:23:26.648Z","2023-05-03T01:23:29.648Z",TRUE,"pitch","b2b37b92-ac64-446f-a2e5-1c48dbb35816",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",2,2,1,NA,NA,3.13,1.5,NA,127.87,179.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70","atBat","Strikeout","strikeout","Ke'Bryan Hayes called out on strikes.",0,1,4,70,"top",9,"2023-05-03T01:22:20.168Z","2023-05-03T01:24:35.937Z",TRUE,FALSE,FALSE,TRUE,14,3,3,2,663647,"Ke'Bryan Hayes","/api/v1/people/663647","R","Right",592094,"Jason Adam","/api/v1/people/592094","R","Right","vs_RHP","vs_RHB","Empty",NA,"Tampa Bay Rays",1,"Major League Baseball",NA,NA,103,"American League","Pittsburgh Pirates",1,"Major League Baseball",NA,NA,104,"National League","Pittsburgh Pirates","Tampa Bay Rays","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",89.7,81.7,4,0.9,0.4212,6.7179,29.873,-29.7011,-10.7942,1.4469,-0.2853,2.1951,6.0353,-130.5051,-3.1375,-1.2369,50.0019,5.6723,-18.4434,30,8.4,24,2274,235,NA,NA,NA,NA,NA,NA,FALSE,-32.2,2,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
