"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","isSubstitution","details.disengagementNum","replacedPlayer.id","replacedPlayer.link","base","isBaseRunningPlay","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link"
717711,"2023-06-18",0,"2023-06-18T20:59:04.443Z","2023-06-18T20:59:11.597Z",TRUE,"pitch","9234c922-a222-4c01-9b46-bf0fbc3b4908",1,"In play, out(s)",NA,NA,NA,NA,FALSE,"X","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"X","In play, out(s)",0,0,2,NA,NA,3.53,1.67,NA,104.91,182.06,"line_drive","medium","7",71.81,100.13,NA,NA,NA,NA,NA,NA,NA,NA,"77","atBat","Lineout","field_out","Willi Castro lines out to left fielder Andy Ibanez.",0,6,4,77,"bottom",9,"2023-06-18T20:58:53.340Z","2023-06-18T20:59:11.597Z",TRUE,FALSE,FALSE,TRUE,0,0,0,3,650489,"Willi Castro","/api/v1/people/650489","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.3,90,9,0.91,0.3833,6.756,32.63,-24.0356,-11.7476,3.9391,0.3173,2.1009,9.5036,-142.8437,-5.6215,-1.525,50.0071,5.6037,-24.3041,40.8,7.2,24,2021,235,89.2,22,282,NA,NA,NA,TRUE,-22.2,6.1,19.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717711,"2023-06-18",3,"2023-06-18T20:58:35.537Z","2023-06-18T20:58:40.631Z",TRUE,"pitch","e5672cb3-4a07-4d5a-a4d6-637cb1fcc7cc",4,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,1,NA,NA,3.3245,1.6983,NA,103.53,160.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Edouard Julien called out on strikes.",0,6,4,76,"bottom",9,"2023-06-18T20:57:16.344Z","2023-06-18T20:58:40.631Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers","true",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.1,89.8,3,0.91,0.3837,6.6692,32.1197,-22.395,-10.9173,4.7379,0.3533,2.8828,8.8497,-142.6286,-3.8776,-1.3678,50.0055,5.6683,-22.5468,42,6,24,2046,232,NA,NA,NA,NA,NA,NA,TRUE,-20.4,7.9,18,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717711,"2023-06-18",2,"2023-06-18T20:58:14.961Z","2023-06-18T20:58:18.607Z",TRUE,"pitch","a7474e56-f049-48ca-874b-b2001d03d6e9",3,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,1,NA,NA,3.35,1.69,NA,123,165.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Edouard Julien called out on strikes.",0,6,4,76,"bottom",9,"2023-06-18T20:57:16.344Z","2023-06-18T20:58:40.631Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers","false",NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.4,89,5,0.9,0.3869,7.1987,32.6795,-26.2993,-11.1745,2.8971,-0.1575,2.7215,7.9029,-141.6288,-3.3848,-1.5337,50.006,5.6163,-22.6802,37.2,7.2,24,2009,237,NA,NA,NA,NA,NA,NA,FALSE,-24.2,4.7,18.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717711,"2023-06-18",1,"2023-06-18T20:57:56.508Z","2023-06-18T20:58:00.896Z",TRUE,"pitch","032872fd-f7ba-42ea-b796-574d9d98a1bc",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,1,NA,NA,3.3245,1.7003,NA,106.67,201.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Edouard Julien called out on strikes.",0,6,4,76,"bottom",9,"2023-06-18T20:57:16.344Z","2023-06-18T20:58:40.631Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers","false",NA,"rgba(0, 0, 254, 1.0)","SL","Slider",90.1,82.9,14,0.9,0.4179,6.6447,27.8954,-29.5772,1.5659,1.4939,0.271,1.3877,4.698,-131.0961,-5.3512,-1.7482,50.0027,5.6649,2.7237,7.2,7.2,24,2223,147,NA,NA,NA,NA,NA,NA,FALSE,-32,1.7,-3.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717711,"2023-06-18",0,"2023-06-18T20:57:38.335Z","2023-06-18T20:57:41.555Z",TRUE,"pitch","c7c2733a-8d17-4c96-ba27-8fb300f21a5a",1,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",0,1,1,NA,NA,3.35,1.69,NA,101.27,194.06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"76","atBat","Strikeout","strikeout","Edouard Julien called out on strikes.",0,6,4,76,"bottom",9,"2023-06-18T20:57:16.344Z","2023-06-18T20:58:40.631Z",TRUE,FALSE,FALSE,TRUE,14,1,3,2,666397,"Edouard Julien","/api/v1/people/666397","L","Left",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_LHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers","false",NA,"rgba(0, 85, 254, 1.0)","CH","Changeup",93.3,86.3,9,2,0.4024,7.8492,26.8258,-29.849,-10.317,1.2348,0.4127,1.6562,9.5228,-135.5924,-4.4255,-1.7872,50.0006,5.3676,-19.4034,30,7.2,24,1795,250,NA,NA,NA,NA,NA,NA,FALSE,-29.8,1.6,16.9,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717711,"2023-06-18",6,"2023-06-18T20:57:07.858Z","2023-06-18T20:57:14.672Z",TRUE,"pitch","e3908245-21ff-4b88-8bfd-cd9b35de1cdf",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,3,0,NA,NA,3.2662,1.5821,NA,88.28,159.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ryan Jeffers called out on strikes.",0,6,4,75,"bottom",9,"2023-06-18T20:55:33.008Z","2023-06-18T20:57:14.672Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",98.4,90,3,0.91,0.3831,7.3061,32.4806,-26.8592,-11.8155,2.5673,0.7534,2.9254,10.1218,-142.9102,-3.1394,-1.2966,50.0046,5.7226,-24.4784,38.4,7.2,24,2054,237,NA,NA,NA,NA,NA,NA,TRUE,-24.1,4.2,19.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717711,"2023-06-18",5,"2023-06-18T20:56:31.070Z","2023-06-18T20:56:35.726Z",TRUE,"pitch","b2c980ac-baed-4e2e-82ba-d865c285e8bf",4,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",1,2,0,NA,NA,3.31,1.59,NA,163.85,170.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ryan Jeffers called out on strikes.",0,6,4,75,"bottom",9,"2023-06-18T20:55:33.008Z","2023-06-18T20:57:14.672Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",97.5,89.9,11,0.9,0.3849,6.704,30.6176,-26.1931,-11.2567,2.9132,-1.229,2.5282,5.1863,-141.974,-4.1931,-1.6106,50.0044,5.679,-23.1243,39.6,7.2,24,2024,238,NA,NA,NA,NA,NA,NA,FALSE,-24,4.7,19.4,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717711,"2023-06-18",4,"2023-06-18T20:56:11.774Z","2023-06-18T20:56:15.767Z",TRUE,"pitch","797a736c-776d-4def-8000-e91e67d0e8cd",3,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",1,2,0,NA,NA,3.31,1.59,NA,90.94,216.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ryan Jeffers called out on strikes.",0,6,4,75,"bottom",9,"2023-06-18T20:55:33.008Z","2023-06-18T20:57:14.672Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.3,81.2,14,0.91,0.4274,6.7686,27.7113,-32.1398,1.2815,0.0207,0.6836,0.8189,5.2143,-128.3849,-6.0613,-1.544,50.0045,5.7262,2.1282,4.8,8.4,24,2246,114,NA,NA,NA,NA,NA,NA,FALSE,-36.5,-1.2,-3.6,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717711,"2023-06-18",3,"2023-06-18T20:55:54.327Z","2023-06-18T20:55:58.612Z",TRUE,"pitch","840390a1-7d0d-46d0-82a7-4ed16bd70f39",2,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,1,0,NA,NA,3.2662,1.524,NA,77.9,195.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ryan Jeffers called out on strikes.",0,6,4,75,"bottom",9,"2023-06-18T20:55:33.008Z","2023-06-18T20:57:14.672Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(0, 0, 254, 1.0)","SL","Slider",88.2,81.2,14,0.91,0.4272,6.7314,26.7457,-30.2735,1.537,1.1442,1.0259,1.6026,6.5108,-128.2502,-4.3867,-1.7464,50.0038,5.6987,2.5585,7.2,7.2,24,2152,141,NA,NA,NA,NA,NA,NA,FALSE,-34,1.3,-4.3,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717711,"2023-06-18",2,"2023-06-18T20:55:35.298Z","2023-06-18T20:55:38.700Z",TRUE,"pitch","d34eae85-a4a0-4e76-946a-93ec66418225",1,"Foul",NA,NA,NA,NA,FALSE,"F","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"F","Foul",0,1,0,NA,NA,3.31,1.59,NA,151.82,174.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"75","atBat","Strikeout","strikeout","Ryan Jeffers called out on strikes.",0,6,4,75,"bottom",9,"2023-06-18T20:55:33.008Z","2023-06-18T20:57:14.672Z",TRUE,FALSE,FALSE,TRUE,14,1,3,1,680777,"Ryan Jeffers","/api/v1/people/680777","R","Right",671345,"Jason Foley","/api/v1/people/671345","R","Right","vs_RHP","vs_RHB","Empty",NA,"Minnesota Twins",1,"Major League Baseball",NA,NA,103,"American League","Detroit Tigers",1,"Major League Baseball",NA,NA,103,"American League","Minnesota Twins","Detroit Tigers",NA,NA,"rgba(50, 0, 221, 1.0)","SI","Sinker",95.7,87.9,13,0.89,0.393,6.8685,30.6396,-28.441,-12.1467,1.9009,-0.9134,2.3751,6.4328,-139.2492,-3.6709,-1.6726,50.0061,5.5876,-23.91,37.2,7.2,24,1974,238,NA,NA,NA,NA,NA,NA,FALSE,-27,2.9,20.8,NA,NA,NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA
