"game_pk","game_date","index","startTime","endTime","isPitch","type","playId","pitchNumber","details.description","details.event","details.awayScore","details.homeScore","details.isScoringPlay","details.hasReview","details.code","details.ballColor","details.isInPlay","details.isStrike","details.isBall","details.call.code","details.call.description","count.balls.start","count.strikes.start","count.outs.start","player.id","player.link","pitchData.strikeZoneTop","pitchData.strikeZoneBottom","details.fromCatcher","pitchData.coordinates.x","pitchData.coordinates.y","hitData.trajectory","hitData.hardness","hitData.location","hitData.coordinates.coordX","hitData.coordinates.coordY","actionPlayId","details.eventType","details.runnerGoing","position.code","position.name","position.type","position.abbreviation","battingOrder","atBatIndex","result.type","result.event","result.eventType","result.description","result.rbi","result.awayScore","result.homeScore","about.atBatIndex","about.halfInning","about.inning","about.startTime","about.endTime","about.isComplete","about.isScoringPlay","about.hasReview","about.hasOut","about.captivatingIndex","count.balls.end","count.strikes.end","count.outs.end","matchup.batter.id","matchup.batter.fullName","matchup.batter.link","matchup.batSide.code","matchup.batSide.description","matchup.pitcher.id","matchup.pitcher.fullName","matchup.pitcher.link","matchup.pitchHand.code","matchup.pitchHand.description","matchup.splits.batter","matchup.splits.pitcher","matchup.splits.menOnBase","batted.ball.result","home_team","home_level_id","home_level_name","home_parentOrg_id","home_parentOrg_name","home_league_id","home_league_name","away_team","away_level_id","away_level_name","away_parentOrg_id","away_parentOrg_name","away_league_id","away_league_name","batting_team","fielding_team","last.pitch.of.ab","pfxId","details.trailColor","details.type.code","details.type.description","pitchData.startSpeed","pitchData.endSpeed","pitchData.zone","pitchData.typeConfidence","pitchData.plateTime","pitchData.extension","pitchData.coordinates.aY","pitchData.coordinates.aZ","pitchData.coordinates.pfxX","pitchData.coordinates.pfxZ","pitchData.coordinates.pX","pitchData.coordinates.pZ","pitchData.coordinates.vX0","pitchData.coordinates.vY0","pitchData.coordinates.vZ0","pitchData.coordinates.x0","pitchData.coordinates.y0","pitchData.coordinates.z0","pitchData.coordinates.aX","pitchData.breaks.breakAngle","pitchData.breaks.breakLength","pitchData.breaks.breakY","pitchData.breaks.spinRate","pitchData.breaks.spinDirection","hitData.launchSpeed","hitData.launchAngle","hitData.totalDistance","injuryType","umpire.id","umpire.link","details.isOut","pitchData.breaks.breakVertical","pitchData.breaks.breakVerticalInduced","pitchData.breaks.breakHorizontal","details.disengagementNum","isBaseRunningPlay","isSubstitution","details.violation.type","details.violation.description","details.violation.player.id","details.violation.player.fullName","replacedPlayer.id","replacedPlayer.link","result.isOut","about.isTopInning","matchup.postOnFirst.id","matchup.postOnFirst.fullName","matchup.postOnFirst.link","matchup.postOnSecond.id","matchup.postOnSecond.fullName","matchup.postOnSecond.link","matchup.postOnThird.id","matchup.postOnThird.fullName","matchup.postOnThird.link"
717642,"2023-06-24",6,"2023-06-24T04:11:47.309Z","2023-06-24T04:11:52.294Z",TRUE,"pitch","704234a3-3904-4a94-afd6-95a33ee52dc2",6,"Swinging Strike",NA,NA,NA,NA,FALSE,"S","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"S","Swinging Strike",3,3,2,NA,NA,3.32,1.53,NA,124.74,180.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ildemaro Vargas strikes out swinging.",0,3,13,80,"top",9,"2023-06-24T04:09:21.290Z","2023-06-24T04:11:52.294Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",83.5,76.3,5,2,0.4523,6.1477,25.6651,-34.2701,-0.1785,-1.4089,-0.203,2.1443,-5.171,-121.4939,-1.0188,1.9838,50.0058,5.5699,-0.2646,2.4,9.6,24,1821,322,NA,NA,NA,NA,NA,NA,TRUE,-42,-2.5,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717642,"2023-06-24",4,"2023-06-24T04:10:47.345Z","2023-06-24T04:10:51.939Z",TRUE,"pitch","484b32ea-2c22-42ab-a902-79da04e6598f",5,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",3,2,2,NA,NA,3.4587,1.6439,NA,97.15,186.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ildemaro Vargas strikes out swinging.",0,3,13,80,"top",9,"2023-06-24T04:09:21.290Z","2023-06-24T04:11:52.294Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","San Diego Padres",NA,NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",94.4,86,9,2,0.3998,5.9186,31.5497,-15.6783,6.3786,8.6867,0.5208,1.9182,-7.3791,-137.2182,-6.6807,2.4214,50.0019,5.4606,12.1124,31.2,4.8,24,2193,135,NA,NA,NA,NA,NA,NA,FALSE,-16.4,14.4,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717642,"2023-06-24",3,"2023-06-24T04:10:24.835Z","2023-06-24T04:10:28.731Z",TRUE,"pitch","73618cc3-950b-4d61-8e64-c0c4edc720b7",4,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",3,1,2,NA,NA,3.5432,1.6722,NA,157.42,213.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ildemaro Vargas strikes out swinging.",0,3,13,80,"top",9,"2023-06-24T04:09:21.290Z","2023-06-24T04:11:52.294Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","San Diego Padres",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",90.2,82.9,13,2,0.4183,6.1944,26.4445,-21.8384,9.3793,5.9468,-1.0603,0.946,-12.0687,-130.7188,-6.8031,2.3886,50.0032,5.2113,16.3027,31.2,6,24,1710,124,NA,NA,NA,NA,NA,NA,FALSE,-24.4,9.5,-14.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717642,"2023-06-24",2,"2023-06-24T04:10:04.072Z","2023-06-24T04:10:11.926Z",TRUE,"pitch","bf05861a-cb9c-4fd6-8280-099276385019",3,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",2,1,2,NA,NA,3.5155,1.6726,NA,149.79,194.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ildemaro Vargas strikes out swinging.",0,3,13,80,"top",9,"2023-06-24T04:09:21.290Z","2023-06-24T04:11:52.294Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",80.6,74.7,13,2,0.4661,5.9426,21.0169,-33.6647,1.1287,-1.0693,-0.8603,1.6342,-7.9498,-117.2644,-1.4426,2.4188,50.0001,5.382,1.5817,0,9.6,24,1794,357,NA,NA,NA,NA,NA,NA,FALSE,-43.9,-2,-0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717642,"2023-06-24",1,"2023-06-24T04:09:46.881Z","2023-06-24T04:09:51.066Z",TRUE,"pitch","6a28a0d3-613f-4445-b0ce-6ce1bafd3f16",2,"Called Strike",NA,NA,NA,NA,FALSE,"C","rgba(170, 21, 11, 1.0)",FALSE,TRUE,FALSE,"C","Called Strike",1,1,2,NA,NA,3.3195,1.5613,NA,143.77,198.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ildemaro Vargas strikes out swinging.",0,3,13,80,"top",9,"2023-06-24T04:09:21.290Z","2023-06-24T04:11:52.294Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",81.8,75.4,7,2,0.4608,6.1112,23.0325,-32.6419,0.2561,-0.3233,-0.7023,1.4983,-7.5959,-118.9141,-2.0757,2.5017,50.0046,5.3468,0.3663,1.2,9.6,24,1725,353,NA,NA,NA,NA,NA,NA,FALSE,-41.9,-0.8,1.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717642,"2023-06-24",0,"2023-06-24T04:09:30.214Z","2023-06-24T04:09:35.792Z",TRUE,"pitch","9a2f8ef1-3d0f-4f29-aa39-b5c85269ff2c",1,"Ball",NA,NA,NA,NA,FALSE,"B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"B","Ball",1,0,2,NA,NA,3.4636,1.6488,NA,124.39,211.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ildemaro Vargas strikes out swinging.",0,3,13,80,"top",9,"2023-06-24T04:09:21.290Z","2023-06-24T04:11:52.294Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","San Diego Padres",NA,NA,"rgba(119, 0, 152, 1.0)","FS","Splitter",88.6,81.1,13,2,0.4262,6.1867,27.0692,-19.0387,8.0682,7.8551,-0.1938,1.019,-9.3855,-128.6008,-7.0054,2.4576,50.0043,5.2592,13.4942,30,6,24,1598,132,NA,NA,NA,NA,NA,NA,FALSE,-22.3,12.7,-12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717642,"2023-06-24",5,"2023-06-24T04:11:13.933Z","2023-06-24T04:11:47.309Z",FALSE,"action",NA,NA,"Mound Visit.","Mound Visit",3,13,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"mound_visit",NA,NA,NA,NA,NA,NA,"80","atBat","Strikeout","strikeout","Ildemaro Vargas strikes out swinging.",0,3,13,80,"top",9,"2023-06-24T04:09:21.290Z","2023-06-24T04:11:52.294Z",TRUE,FALSE,FALSE,TRUE,14,3,3,3,545121,"Ildemaro Vargas","/api/v1/people/545121","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","Empty",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","San Diego Padres",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717642,"2023-06-24",1,"2023-06-24T04:08:25.364Z","2023-06-24T04:08:39.845Z",TRUE,"pitch","5ca62cd4-2208-4e90-8817-4a0368951f1d",2,"In play, run(s)",NA,NA,NA,NA,FALSE,"E","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"E","In play, run(s)",1,0,2,NA,NA,3.49,1.57,NA,104.74,137.26,"fly_ball","medium","8",176.96,64.81,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Double","double","CJ Abrams doubles (14) on a fly ball to center fielder Trent Grisham. Derek Hill scores.",1,3,13,79,"top",9,"2023-06-24T04:07:58.117Z","2023-06-24T04:08:39.845Z",TRUE,TRUE,FALSE,FALSE,34,1,0,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","San Diego Padres","true",NA,"rgba(188, 0, 33, 1.0)","FF","Four-Seam Fastball",93.9,85.6,2,2,0.4015,5.8539,30.5441,-18.1565,7.241,7.4418,0.0445,3.0497,-8.8629,-136.5086,-3.1792,2.3952,50.0036,5.4821,13.6423,32.4,4.8,24,2056,136,103.8,27,398,NA,NA,NA,FALSE,-18.1,13,-11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,682928,"CJ Abrams","/api/v1/people/682928",NA,NA,NA
717642,"2023-06-24",0,"2023-06-24T04:08:01.325Z","2023-06-24T04:08:07.911Z",TRUE,"pitch","3d1f65be-8bb6-445f-9139-10f3990b0c76",1,"Ball In Dirt",NA,NA,NA,NA,FALSE,"*B","rgba(39, 161, 39, 1.0)",FALSE,FALSE,TRUE,"*B","Ball In Dirt",1,0,2,NA,NA,3.4786,1.615,NA,193.58,257.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"79","atBat","Double","double","CJ Abrams doubles (14) on a fly ball to center fielder Trent Grisham. Derek Hill scores.",1,3,13,79,"top",9,"2023-06-24T04:07:58.117Z","2023-06-24T04:08:39.845Z",TRUE,TRUE,FALSE,FALSE,34,1,0,2,682928,"CJ Abrams","/api/v1/people/682928","L","Left",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_LHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","San Diego Padres","false",NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.9,76.9,13,2,0.4556,6.1688,23.3168,-32.6697,1.6405,-0.3417,-2.009,-0.7059,-10.4731,-120.2311,-7.2214,2.1902,50.0024,5.2361,2.404,1.2,9.6,24,1825,352,NA,NA,NA,NA,NA,NA,FALSE,-42.2,-2.2,-0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA
717642,"2023-06-24",7,"2023-06-24T04:07:22.169Z","2023-06-24T04:07:35.888Z",TRUE,"pitch","c218a807-34aa-4d01-8c47-ef7f6c418b47",7,"In play, no out",NA,NA,NA,NA,FALSE,"D","rgba(26, 86, 190, 1.0)",TRUE,FALSE,FALSE,"D","In play, no out",3,2,2,NA,NA,3.42,1.53,NA,71.75,169.56,"line_drive","soft","9",185.91,125.3,NA,NA,NA,NA,NA,NA,NA,NA,"78","atBat","Double","double","Derek Hill doubles (1) on a soft line drive to right fielder Fernando Tatis Jr.",0,2,13,78,"top",9,"2023-06-24T04:05:07.864Z","2023-06-24T04:07:35.888Z",TRUE,FALSE,FALSE,FALSE,34,3,2,2,656537,"Derek Hill","/api/v1/people/656537","R","Right",678061,"Ray Kerr","/api/v1/people/678061","L","Left","vs_LHP","vs_RHB","RISP",NA,"San Diego Padres",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals",1,"Major League Baseball",NA,NA,104,"National League","Washington Nationals","San Diego Padres",NA,NA,"rgba(0, 34, 255, 1.0)","CU","Curveball",82.4,75.5,12,2,0.4578,6.1026,24.4582,-37.3985,-0.7948,-3.6137,1.1872,2.5636,-2.0575,-119.9166,0.3903,2.1615,50.0002,5.751,-1.1501,2.4,10.8,24,1919,322,77.4,23,238,NA,NA,NA,FALSE,-46.6,-6.1,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,656537,"Derek Hill","/api/v1/people/656537",NA,NA,NA
